session_id,match,batch_day,expected_hash,computed_hash,batch_root
research_20260521_100_v2-0061,True,2026-05-21,0x0ae9526079d0683235122cb6309225b0d4cca73105fae3586028bec906a49b44,0x0ae9526079d0683235122cb6309225b0d4cca73105fae3586028bec906a49b44,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0062,True,2026-05-21,0x4e130d26b366615a1c78145c6b24fba56df55c5567085a521aaa4831eec40e39,0x4e130d26b366615a1c78145c6b24fba56df55c5567085a521aaa4831eec40e39,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0063,True,2026-05-21,0x704dceef1ec4ce88f519fc3ee94ccc2fcc6de1d86dab3f3453ca257bb9a02d80,0x704dceef1ec4ce88f519fc3ee94ccc2fcc6de1d86dab3f3453ca257bb9a02d80,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0064,True,2026-05-21,0xbb1e2df4689a5c8422fdd8345d04f305df51ce482a124d2f82168255e3aedaaf,0xbb1e2df4689a5c8422fdd8345d04f305df51ce482a124d2f82168255e3aedaaf,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0065,True,2026-05-21,0x56f531727cdd0fc297feadf1c3b65c6e6125ae81ba4ba4dedc065558319e8077,0x56f531727cdd0fc297feadf1c3b65c6e6125ae81ba4ba4dedc065558319e8077,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0066,True,2026-05-21,0x9b32d3aa5fc5ffbe3f7173cbfe80404d15927d6df14449fffef50ac118650f0f,0x9b32d3aa5fc5ffbe3f7173cbfe80404d15927d6df14449fffef50ac118650f0f,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0067,True,2026-05-21,0x22b4c66a4c9def9940dfc4afb52e3dcbbfadcde5ad38d091774424e5146020d6,0x22b4c66a4c9def9940dfc4afb52e3dcbbfadcde5ad38d091774424e5146020d6,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0068,True,2026-05-21,0x68186d6069839cab93e523777726825cc908d885d7937e3914d473ed889f7bc1,0x68186d6069839cab93e523777726825cc908d885d7937e3914d473ed889f7bc1,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0069,True,2026-05-21,0x3361134a6a25c8aded507e2bcc7c56c68e5eec868400a21a41cbca121b8ac6d3,0x3361134a6a25c8aded507e2bcc7c56c68e5eec868400a21a41cbca121b8ac6d3,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0070,True,2026-05-21,0x540b31a3a88e5b726ad9313cf3ffe0c29048597ccd5e949fdbb97dbce9334276,0x540b31a3a88e5b726ad9313cf3ffe0c29048597ccd5e949fdbb97dbce9334276,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0071,True,2026-05-21,0x4cde31b52a101b9c3bef44d127e7f51df219aa8b0a560e1c5aa4ebeb949c7e64,0x4cde31b52a101b9c3bef44d127e7f51df219aa8b0a560e1c5aa4ebeb949c7e64,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0072,True,2026-05-21,0x57a4d4472f03a36366858fae91bc65d3f00fb6faace0490d3925d205fe7acdd0,0x57a4d4472f03a36366858fae91bc65d3f00fb6faace0490d3925d205fe7acdd0,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0073,True,2026-05-21,0x752859ae9b434209bc54bd5c040045af5dadf0bbdc073d62117663444913086c,0x752859ae9b434209bc54bd5c040045af5dadf0bbdc073d62117663444913086c,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0074,True,2026-05-21,0x407bdfdd0bc40357a3d9df6fa22af78dc87b7619682688507424f6664dddd86f,0x407bdfdd0bc40357a3d9df6fa22af78dc87b7619682688507424f6664dddd86f,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0075,True,2026-05-21,0x0ffb10489e81596921114b3deef56c0c6acdbf381b0c2ec86437294554445880,0x0ffb10489e81596921114b3deef56c0c6acdbf381b0c2ec86437294554445880,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0076,True,2026-05-21,0xd1b08f171ffdee5418f25261e4b702d0cf433b0e73df7d27289e9b8f0aaea080,0xd1b08f171ffdee5418f25261e4b702d0cf433b0e73df7d27289e9b8f0aaea080,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0077,True,2026-05-21,0x729ef76b9c267af23b6700bbef33264b3b15620344d17159908dd1a4e4bd819d,0x729ef76b9c267af23b6700bbef33264b3b15620344d17159908dd1a4e4bd819d,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0078,True,2026-05-21,0x4352963bddb2e8957d1eb158c9bcc8638ddc12ece8ef137967ed057641e93c2c,0x4352963bddb2e8957d1eb158c9bcc8638ddc12ece8ef137967ed057641e93c2c,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0079,True,2026-05-21,0x13e2a2eb82d34e76ad1e31fbb84043f64625c44594bf32db659e9d71fdb5df10,0x13e2a2eb82d34e76ad1e31fbb84043f64625c44594bf32db659e9d71fdb5df10,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0080,True,2026-05-21,0x2cb71277e2dc762fbbb62043878de571c140c3e2b1e12aefcccbf6c393c432ea,0x2cb71277e2dc762fbbb62043878de571c140c3e2b1e12aefcccbf6c393c432ea,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0081,True,2026-05-21,0xbedf3acefa49f1b856740ea8b3b8cdc968ad81e682b694b2809a164ffbb5cf75,0xbedf3acefa49f1b856740ea8b3b8cdc968ad81e682b694b2809a164ffbb5cf75,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0082,True,2026-05-21,0x05adb93749047ec42412620b7682d3a96f4ccf54639551e3e3b50dc482ef4401,0x05adb93749047ec42412620b7682d3a96f4ccf54639551e3e3b50dc482ef4401,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0083,True,2026-05-21,0xee741ee8b3127bbca075d97d2487b92b7f7711f31dc608295759d3f63059c52e,0xee741ee8b3127bbca075d97d2487b92b7f7711f31dc608295759d3f63059c52e,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0084,True,2026-05-21,0x33e4285196131030c4452a165218924ce80ba88baa15785a29555140f3754e2f,0x33e4285196131030c4452a165218924ce80ba88baa15785a29555140f3754e2f,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0085,True,2026-05-21,0x737fd6368e9d99ff5f1218341490da13a705b55b575f36d40709819885f37f52,0x737fd6368e9d99ff5f1218341490da13a705b55b575f36d40709819885f37f52,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0086,True,2026-05-21,0xf8e80b948cd08eb10b993f6952f6dbfab4611f9cbcaab48f944052d13ce9631e,0xf8e80b948cd08eb10b993f6952f6dbfab4611f9cbcaab48f944052d13ce9631e,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0087,True,2026-05-21,0xbad3e00ef865b45a9dce9b430939eb05e6dae53e461ea6d07b9d8f4204550d89,0xbad3e00ef865b45a9dce9b430939eb05e6dae53e461ea6d07b9d8f4204550d89,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0088,True,2026-05-21,0xebc65b139d66df63dd6217d2f54308049fcb1bfe88dda78b20c9b8aa9e413d1d,0xebc65b139d66df63dd6217d2f54308049fcb1bfe88dda78b20c9b8aa9e413d1d,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0089,True,2026-05-21,0x6fb2ae1d5e8a16ffcfc5e39c2767c594df1b6c87240ef198df4a1f80b1c609a7,0x6fb2ae1d5e8a16ffcfc5e39c2767c594df1b6c87240ef198df4a1f80b1c609a7,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0090,True,2026-05-21,0xcdb0459e297356e85347aa5990bbbac55adc51408aa3273bb5033b39b741c08d,0xcdb0459e297356e85347aa5990bbbac55adc51408aa3273bb5033b39b741c08d,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0091,True,2026-05-21,0xafc5944142d2ef9e225784aeb4cc868086db8d12435e4b4c8f7404d206c14be8,0xafc5944142d2ef9e225784aeb4cc868086db8d12435e4b4c8f7404d206c14be8,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0092,True,2026-05-21,0x8703bd54908103a0a1e16970b545ea46285b6325147fe8a9e225eca1ce68bbaf,0x8703bd54908103a0a1e16970b545ea46285b6325147fe8a9e225eca1ce68bbaf,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0093,True,2026-05-21,0xe9f23bbb96c83acbbade9655a603aae2246183e17b551cc2db28ff0e18e0b8fe,0xe9f23bbb96c83acbbade9655a603aae2246183e17b551cc2db28ff0e18e0b8fe,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0094,True,2026-05-21,0x0512cdf3f3fc3410dafdd171d860575339355e13da5657bc19c60d237c7839df,0x0512cdf3f3fc3410dafdd171d860575339355e13da5657bc19c60d237c7839df,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0095,True,2026-05-21,0xd309dfbffd51b76463b07c13534389c4e360a3c3549a68e9f26893bc859c4630,0xd309dfbffd51b76463b07c13534389c4e360a3c3549a68e9f26893bc859c4630,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0096,True,2026-05-21,0xcff394ff841c703e91bc3d2f3c722bf4cb87b2640b9e9ed58b2dc08ea4338d65,0xcff394ff841c703e91bc3d2f3c722bf4cb87b2640b9e9ed58b2dc08ea4338d65,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0097,True,2026-05-21,0xb82614ca79f1fa2fc8366d4b7205f4c47913095b70bdd37cef884afc14b372ee,0xb82614ca79f1fa2fc8366d4b7205f4c47913095b70bdd37cef884afc14b372ee,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0098,True,2026-05-21,0x372d827f2a549e1dbd0eac41be1b01547358e48ecd6d0acd16557696cf81f11b,0x372d827f2a549e1dbd0eac41be1b01547358e48ecd6d0acd16557696cf81f11b,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0099,True,2026-05-21,0x273efc9586a845830542f8082d5ac3e59395b069325a86a7c4172b29bd4ccff2,0x273efc9586a845830542f8082d5ac3e59395b069325a86a7c4172b29bd4ccff2,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v2-0100,True,2026-05-21,0x8f76701e6467d629995df352de0dd9692935872600cb00a7e6740164bc8cb541,0x8f76701e6467d629995df352de0dd9692935872600cb00a7e6740164bc8cb541,0x76ee5189520ddb010b44212aceef56702e098d1d6ed79af46a69cfdcc24b539d
research_20260521_100_v3-0001,True,2026-05-21,0x1bbcd24cf5de1e870fa1847dcc1f7ddb3a4fffba78b5bff3e35c8dc0686dde10,0x1bbcd24cf5de1e870fa1847dcc1f7ddb3a4fffba78b5bff3e35c8dc0686dde10,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0002,True,2026-05-21,0x111c955d7816f1016b292e5a8a45bb0c128478332aa5f26c82946284a39538c0,0x111c955d7816f1016b292e5a8a45bb0c128478332aa5f26c82946284a39538c0,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0003,True,2026-05-21,0x8a09d981d78bb00283b49acec477a8f38d5c2bbdda2899e7c1eaea96ba856f1d,0x8a09d981d78bb00283b49acec477a8f38d5c2bbdda2899e7c1eaea96ba856f1d,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0004,True,2026-05-21,0x8d253912d0f61890696c75f0c2aa6d5c11c24d85c94250d93049353dec3ba8bf,0x8d253912d0f61890696c75f0c2aa6d5c11c24d85c94250d93049353dec3ba8bf,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0005,True,2026-05-21,0x9729df66f75894ba5c7f1d11e142d880266c840b9eef5dde5c940db2499b1f8b,0x9729df66f75894ba5c7f1d11e142d880266c840b9eef5dde5c940db2499b1f8b,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0006,True,2026-05-21,0x614c81460e32aa763e544430376ee8e6dfc10218a3262fc00014124083fa6b43,0x614c81460e32aa763e544430376ee8e6dfc10218a3262fc00014124083fa6b43,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0007,True,2026-05-21,0x006889299d78c21450f4ff08a03902e903a01779af808c40b25eba846f863dd8,0x006889299d78c21450f4ff08a03902e903a01779af808c40b25eba846f863dd8,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0008,True,2026-05-21,0x2354542a1e24ce356decc20d6b4b11d0f21ab766dd8b298cdc6a0ea763d32827,0x2354542a1e24ce356decc20d6b4b11d0f21ab766dd8b298cdc6a0ea763d32827,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0009,True,2026-05-21,0x1bec83a982ef1873d39459ce0b8bcee5b512502243742e54265d3a78fc34296f,0x1bec83a982ef1873d39459ce0b8bcee5b512502243742e54265d3a78fc34296f,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0010,True,2026-05-21,0x5764bcc029fec607ba6d8406d80bca6c615287673c0ae37b5f2bc1cdf3dc275d,0x5764bcc029fec607ba6d8406d80bca6c615287673c0ae37b5f2bc1cdf3dc275d,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0011,True,2026-05-21,0xbb67fdbe4ac508f97cbb34a39068d71c2d5ec632541e40789a8996cf33d9832e,0xbb67fdbe4ac508f97cbb34a39068d71c2d5ec632541e40789a8996cf33d9832e,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0012,True,2026-05-21,0x727849457d93ad157e61e9e144d2093485e986911b6fb94b896f8bfe2d27c329,0x727849457d93ad157e61e9e144d2093485e986911b6fb94b896f8bfe2d27c329,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0013,True,2026-05-21,0xb6c6d44442fc326971a79f5bd2746d2e52797936e1cb7f5a052252581aa17776,0xb6c6d44442fc326971a79f5bd2746d2e52797936e1cb7f5a052252581aa17776,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0014,True,2026-05-21,0xdad31dfef6f7a1ff02b0ba636b3a6bc18f913575c5202f13cdc61ed469fd5eeb,0xdad31dfef6f7a1ff02b0ba636b3a6bc18f913575c5202f13cdc61ed469fd5eeb,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0015,True,2026-05-21,0x7c6e71fd2d1e9301df7b03599bbfb44e05e5f8c916c3e643d7d55297121d0d05,0x7c6e71fd2d1e9301df7b03599bbfb44e05e5f8c916c3e643d7d55297121d0d05,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0016,True,2026-05-21,0x6861b903549e3cbdac444b67441c5bf5b400008e3aaaacddfd4c00641d200772,0x6861b903549e3cbdac444b67441c5bf5b400008e3aaaacddfd4c00641d200772,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0017,True,2026-05-21,0x0f5bb4da735fd5eb80acae0e3fbba86a1732307226092d0e315afb46aee7cc7f,0x0f5bb4da735fd5eb80acae0e3fbba86a1732307226092d0e315afb46aee7cc7f,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0018,True,2026-05-21,0xece07f54147de2492a039980a7a9f42500f86a58d4d7d329675f6c45606438ef,0xece07f54147de2492a039980a7a9f42500f86a58d4d7d329675f6c45606438ef,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0019,True,2026-05-21,0x5f299cd0db89624c9db48c513af0140949a0770790db2f08b95552565cc633e9,0x5f299cd0db89624c9db48c513af0140949a0770790db2f08b95552565cc633e9,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0020,True,2026-05-21,0x45ff6740b3a8ea0394286f5424ff609977c2d90997655dac924dfb5585cef124,0x45ff6740b3a8ea0394286f5424ff609977c2d90997655dac924dfb5585cef124,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0021,True,2026-05-21,0xfd9d19f4a6ae87c90b3b71f4c9c9d72dd0fb8e6f1f427f82b32b72b8be48019c,0xfd9d19f4a6ae87c90b3b71f4c9c9d72dd0fb8e6f1f427f82b32b72b8be48019c,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0022,True,2026-05-21,0x6be2ecaedac3540d2bea570b6b4b833a6e0e8338fa5b831e6b3723751a40b727,0x6be2ecaedac3540d2bea570b6b4b833a6e0e8338fa5b831e6b3723751a40b727,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0023,True,2026-05-21,0xe183be2f6bad294d77636096e2edf53d7c806bec30c5da08ed40531991df0e07,0xe183be2f6bad294d77636096e2edf53d7c806bec30c5da08ed40531991df0e07,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0024,True,2026-05-21,0x2cdb95ea20b2a864da39ae4868473e86b2fb04982edfd08008c08970a9e3f6b5,0x2cdb95ea20b2a864da39ae4868473e86b2fb04982edfd08008c08970a9e3f6b5,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0025,True,2026-05-21,0x004364f59a88fa97ddfe7fbc881f960fae4758131807b5d85b5d87aa79d5a13e,0x004364f59a88fa97ddfe7fbc881f960fae4758131807b5d85b5d87aa79d5a13e,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0026,True,2026-05-21,0x8781bcbb25c6fcf8e0abf01fba08d0edf1d88d7a84fd857604adb2428c409603,0x8781bcbb25c6fcf8e0abf01fba08d0edf1d88d7a84fd857604adb2428c409603,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0027,True,2026-05-21,0x9115ae0664a260ff8775870e4ad4096ecc4a4b1412a867b20c93b0d96c5639dd,0x9115ae0664a260ff8775870e4ad4096ecc4a4b1412a867b20c93b0d96c5639dd,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0028,True,2026-05-21,0xba60a6454239f4f7e1080bafbebfabce87152ee7a953be466afa55bb76bcc099,0xba60a6454239f4f7e1080bafbebfabce87152ee7a953be466afa55bb76bcc099,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0029,True,2026-05-21,0x5a05e6744d6c2915bf4d788763c46bb7dd7d954b6bc91184be1b521006ac68fb,0x5a05e6744d6c2915bf4d788763c46bb7dd7d954b6bc91184be1b521006ac68fb,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0030,True,2026-05-21,0x9749411c31dc9b2eeec196e17abee8d56a44e5aaccc74ea266f118fd03a20317,0x9749411c31dc9b2eeec196e17abee8d56a44e5aaccc74ea266f118fd03a20317,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0031,True,2026-05-21,0x2da62a82407b40c7d8f07242f43a1237d31d1076936fe51b749e2393490cc233,0x2da62a82407b40c7d8f07242f43a1237d31d1076936fe51b749e2393490cc233,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0032,True,2026-05-21,0xb14fb9243bfafb4b9098e20d41d2c6ef481c29cc7f846cefc8c3f1e4d31e292f,0xb14fb9243bfafb4b9098e20d41d2c6ef481c29cc7f846cefc8c3f1e4d31e292f,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0033,True,2026-05-21,0xfec95f7836ec6f5f2b8eb77c5d618f2612a4577768a472db7cf6c621fefac09c,0xfec95f7836ec6f5f2b8eb77c5d618f2612a4577768a472db7cf6c621fefac09c,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0034,True,2026-05-21,0x39e6c2780eb2689dee27ddf8d3eac9c7eb9312aa51de6c6d0f59bb279e22842f,0x39e6c2780eb2689dee27ddf8d3eac9c7eb9312aa51de6c6d0f59bb279e22842f,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0035,True,2026-05-21,0x9cdd7d0c07327c520bb6671c3f6f1e70223acc9edc468784ce7b20bf2e0bd32c,0x9cdd7d0c07327c520bb6671c3f6f1e70223acc9edc468784ce7b20bf2e0bd32c,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0036,True,2026-05-21,0x04c7235f20dd90a05c2b636a756d56a64497d802ebcb2cd35e3f9256784f7612,0x04c7235f20dd90a05c2b636a756d56a64497d802ebcb2cd35e3f9256784f7612,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0037,True,2026-05-21,0x6fd6b95f7fdb1821f7dffc07631ddf997c5e1b66aa47283c5a85da8017d77b46,0x6fd6b95f7fdb1821f7dffc07631ddf997c5e1b66aa47283c5a85da8017d77b46,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0038,True,2026-05-21,0xf6be9bdbcbecbeabf4ff0009a65e93650a10553798e13bb3b1f39b3b704bcb6a,0xf6be9bdbcbecbeabf4ff0009a65e93650a10553798e13bb3b1f39b3b704bcb6a,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0039,True,2026-05-21,0xa099c3d511c7720b7681ecdadf74e5acd6d7399fc9ca51eb32c9c464f9be6826,0xa099c3d511c7720b7681ecdadf74e5acd6d7399fc9ca51eb32c9c464f9be6826,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0040,True,2026-05-21,0x313e6d392615f4613595e3d9da0d136dbbce35913afe9c411dd663b32e90ea6b,0x313e6d392615f4613595e3d9da0d136dbbce35913afe9c411dd663b32e90ea6b,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0041,True,2026-05-21,0x3d6206b786feeb1c44a58bdfe669a6995fbbf9ccd4d292a7cadd1af769d3e17c,0x3d6206b786feeb1c44a58bdfe669a6995fbbf9ccd4d292a7cadd1af769d3e17c,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0042,True,2026-05-21,0x24f443d43bf31e4ad8e0a9701380c7305629e0dec04415db653b4806ade77407,0x24f443d43bf31e4ad8e0a9701380c7305629e0dec04415db653b4806ade77407,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0043,True,2026-05-21,0xef16151db725c9a1e61bb6f42c834b2e05afbd84f0e3c8432114bacef952ae12,0xef16151db725c9a1e61bb6f42c834b2e05afbd84f0e3c8432114bacef952ae12,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0044,True,2026-05-21,0xe0c1c4e8eee027a951ab0bfb4c5faeb0000ffadb67e7ad5c86a20e10105b2797,0xe0c1c4e8eee027a951ab0bfb4c5faeb0000ffadb67e7ad5c86a20e10105b2797,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0045,True,2026-05-21,0x22eb2eecba2e1fc865b3240a2226a8a44223d41e5e72a27d553ae403e648df01,0x22eb2eecba2e1fc865b3240a2226a8a44223d41e5e72a27d553ae403e648df01,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0046,True,2026-05-21,0xce5ac7ea01d89808769cf6c3bab6cce4654c857006d80fe7a921b81e0bf71df3,0xce5ac7ea01d89808769cf6c3bab6cce4654c857006d80fe7a921b81e0bf71df3,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0047,True,2026-05-21,0xb37fb0a390c420fe78cd6e1f29b27e1f822bed868958c93bbd0c167fba763b47,0xb37fb0a390c420fe78cd6e1f29b27e1f822bed868958c93bbd0c167fba763b47,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0048,True,2026-05-21,0x38c03333f588949e57f987d588a2f305ee4671106c8889e2a3c4b22664608164,0x38c03333f588949e57f987d588a2f305ee4671106c8889e2a3c4b22664608164,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
