session_id,ts,energy_kwh,import_kwh,export_kwh
research_20260521_1000-0514,2026-05-21T18:53:25.371878Z,-0.244,1.706,1.951
research_20260521_1000-0514,2026-05-21T18:58:25.371878Z,-1.152,1.706,2.858
research_20260521_1000-0514,2026-05-21T19:03:25.371878Z,-2.022,1.706,3.728
research_20260521_1000-0514,2026-05-21T19:08:25.371878Z,-1.086,2.642,3.728
research_20260521_1000-0514,2026-05-21T19:13:25.371878Z,-0.17,3.558,3.728
research_20260521_1000-0514,2026-05-21T19:18:25.371878Z,0.737,4.465,3.728
research_20260521_1000-0514,2026-05-21T19:23:25.371878Z,1.761,5.489,3.728
research_20260521_1000-0514,2026-05-21T19:28:25.371878Z,2.581,6.309,3.728
research_20260521_1000-0514,2026-05-21T19:33:25.371878Z,3.556,7.284,3.728
research_20260521_1000-0515,2026-05-21T20:08:08.999906Z,0.0,0.0,0.0
research_20260521_1000-0515,2026-05-21T20:13:08.999906Z,0.965,0.965,0.0
research_20260521_1000-0515,2026-05-21T20:18:08.999906Z,1.927,1.927,0.0
research_20260521_1000-0515,2026-05-21T20:23:08.999906Z,2.839,2.839,0.0
research_20260521_1000-0515,2026-05-21T20:28:08.999906Z,3.649,3.649,0.0
research_20260521_1000-0515,2026-05-21T20:33:08.999906Z,4.573,4.573,0.0
research_20260521_1000-0515,2026-05-21T20:38:08.999906Z,5.469,5.469,0.0
research_20260521_1000-0516,2026-05-21T06:33:34.070312Z,0.0,0.0,0.0
research_20260521_1000-0516,2026-05-21T06:38:34.070312Z,-0.572,0.0,0.572
research_20260521_1000-0516,2026-05-21T06:43:34.070312Z,0.067,0.639,0.572
research_20260521_1000-0516,2026-05-21T06:48:34.070312Z,0.706,1.278,0.572
research_20260521_1000-0516,2026-05-21T06:53:34.070312Z,1.397,1.969,0.572
research_20260521_1000-0516,2026-05-21T06:58:34.070312Z,2.005,2.577,0.572
research_20260521_1000-0516,2026-05-21T07:03:34.070312Z,2.712,3.283,0.572
research_20260521_1000-0516,2026-05-21T07:08:34.070312Z,3.348,3.92,0.572
research_20260521_1000-0516,2026-05-21T07:13:34.070312Z,3.875,4.447,0.572
research_20260521_1000-0516,2026-05-21T07:18:34.070312Z,4.51,5.081,0.572
research_20260521_1000-0516,2026-05-21T07:23:34.070312Z,5.178,5.75,0.572
research_20260521_1000-0516,2026-05-21T07:28:34.070312Z,5.782,6.353,0.572
research_20260521_1000-0516,2026-05-21T07:33:34.070312Z,6.377,6.948,0.572
research_20260521_1000-0517,2026-05-21T19:29:55.275661Z,0.0,0.0,0.0
research_20260521_1000-0517,2026-05-21T19:34:55.275661Z,0.624,0.624,0.0
research_20260521_1000-0517,2026-05-21T19:39:55.275661Z,1.27,1.27,0.0
research_20260521_1000-0517,2026-05-21T19:44:55.275661Z,1.868,1.868,0.0
research_20260521_1000-0517,2026-05-21T19:49:55.275661Z,2.485,2.485,0.0
research_20260521_1000-0517,2026-05-21T19:54:55.275661Z,3.049,3.049,0.0
research_20260521_1000-0517,2026-05-21T19:59:55.275661Z,3.62,3.62,0.0
research_20260521_1000-0517,2026-05-21T20:04:55.275661Z,4.114,4.114,0.0
research_20260521_1000-0517,2026-05-21T20:09:55.275661Z,4.693,4.693,0.0
research_20260521_1000-0518,2026-05-21T18:28:41.205791Z,0.0,0.0,0.0
research_20260521_1000-0518,2026-05-21T18:33:41.205791Z,0.813,0.813,0.0
research_20260521_1000-0518,2026-05-21T18:38:41.205791Z,0.01,0.813,0.803
research_20260521_1000-0518,2026-05-21T18:43:41.205791Z,0.984,1.787,0.803
research_20260521_1000-0518,2026-05-21T18:48:41.205791Z,1.925,2.728,0.803
research_20260521_1000-0518,2026-05-21T18:53:41.205791Z,2.858,3.661,0.803
research_20260521_1000-0518,2026-05-21T18:58:41.205791Z,3.709,4.512,0.803
research_20260521_1000-0519,2026-05-21T12:28:57.531470Z,0.0,0.0,0.0
research_20260521_1000-0519,2026-05-21T12:33:57.531470Z,0.96,0.96,0.0
research_20260521_1000-0519,2026-05-21T12:38:57.531470Z,1.852,1.852,0.0
research_20260521_1000-0519,2026-05-21T12:43:57.531470Z,2.837,2.837,0.0
research_20260521_1000-0519,2026-05-21T12:48:57.531470Z,3.738,3.738,0.0
research_20260521_1000-0519,2026-05-21T12:53:57.531470Z,4.738,4.738,0.0
research_20260521_1000-0519,2026-05-21T12:58:57.531470Z,5.585,5.585,0.0
research_20260521_1000-0519,2026-05-21T13:03:57.531470Z,6.541,6.541,0.0
research_20260521_1000-0519,2026-05-21T13:08:57.531470Z,7.483,7.483,0.0
research_20260521_1000-0519,2026-05-21T13:13:57.531470Z,8.407,8.407,0.0
research_20260521_1000-0519,2026-05-21T13:18:57.531470Z,9.467,9.467,0.0
research_20260521_1000-0519,2026-05-21T13:23:57.531470Z,10.433,10.433,0.0
research_20260521_1000-0519,2026-05-21T13:28:57.531470Z,11.374,11.374,0.0
research_20260521_1000-0519,2026-05-21T13:33:57.531470Z,12.391,12.391,0.0
research_20260521_1000-0519,2026-05-21T13:38:57.531470Z,13.344,13.344,0.0
research_20260521_1000-0519,2026-05-21T13:43:57.531470Z,14.237,14.237,0.0
research_20260521_1000-0520,2026-05-21T16:40:43.581547Z,0.0,0.0,0.0
research_20260521_1000-0520,2026-05-21T16:45:43.581547Z,1.619,1.619,0.0
research_20260521_1000-0520,2026-05-21T16:50:43.581547Z,-0.471,1.619,2.09
research_20260521_1000-0520,2026-05-21T16:55:43.581547Z,1.352,3.442,2.09
research_20260521_1000-0520,2026-05-21T17:00:43.581547Z,2.941,5.031,2.09
research_20260521_1000-0521,2026-05-21T09:57:34.128509Z,0.0,0.0,0.0
research_20260521_1000-0521,2026-05-21T10:02:34.128509Z,-0.487,0.0,0.487
research_20260521_1000-0521,2026-05-21T10:07:34.128509Z,0.045,0.532,0.487
research_20260521_1000-0521,2026-05-21T10:12:34.128509Z,0.623,1.109,0.487
research_20260521_1000-0521,2026-05-21T10:17:34.128509Z,1.191,1.677,0.487
research_20260521_1000-0522,2026-05-21T09:07:37.504114Z,0.0,0.0,0.0
research_20260521_1000-0522,2026-05-21T09:12:37.504114Z,1.849,1.849,0.0
research_20260521_1000-0522,2026-05-21T09:17:37.504114Z,3.456,3.456,0.0
research_20260521_1000-0522,2026-05-21T09:22:37.504114Z,5.344,5.344,0.0
research_20260521_1000-0522,2026-05-21T09:27:37.504114Z,7.256,7.256,0.0
research_20260521_1000-0522,2026-05-21T09:32:37.504114Z,8.838,8.838,0.0
research_20260521_1000-0522,2026-05-21T09:37:37.504114Z,10.813,10.813,0.0
research_20260521_1000-0522,2026-05-21T09:42:37.504114Z,12.887,12.887,0.0
research_20260521_1000-0522,2026-05-21T09:47:37.504114Z,14.526,14.526,0.0
research_20260521_1000-0523,2026-05-21T08:51:59.695240Z,0.0,0.0,0.0
research_20260521_1000-0523,2026-05-21T08:56:59.695240Z,-0.953,0.0,0.953
research_20260521_1000-0523,2026-05-21T09:01:59.695240Z,-1.934,0.0,1.934
research_20260521_1000-0523,2026-05-21T09:06:59.695240Z,-0.943,0.991,1.934
research_20260521_1000-0523,2026-05-21T09:11:59.695240Z,-0.041,1.892,1.934
research_20260521_1000-0524,2026-05-21T06:12:22.206993Z,0.0,0.0,0.0
research_20260521_1000-0524,2026-05-21T06:17:22.206993Z,1.084,1.084,0.0
research_20260521_1000-0524,2026-05-21T06:22:22.206993Z,1.823,1.823,0.0
research_20260521_1000-0524,2026-05-21T06:27:22.206993Z,2.817,2.817,0.0
research_20260521_1000-0524,2026-05-21T06:32:22.206993Z,3.865,3.865,0.0
research_20260521_1000-0524,2026-05-21T06:37:22.206993Z,4.663,4.663,0.0
research_20260521_1000-0524,2026-05-21T06:42:22.206993Z,5.686,5.686,0.0
research_20260521_1000-0524,2026-05-21T06:47:22.206993Z,6.543,6.543,0.0
research_20260521_1000-0524,2026-05-21T06:52:22.206993Z,7.503,7.503,0.0
research_20260521_1000-0524,2026-05-21T06:57:22.206993Z,8.441,8.441,0.0
research_20260521_1000-0524,2026-05-21T07:02:22.206993Z,9.407,9.407,0.0
research_20260521_1000-0524,2026-05-21T07:07:22.206993Z,10.352,10.352,0.0
research_20260521_1000-0524,2026-05-21T07:12:22.206993Z,11.408,11.408,0.0
research_20260521_1000-0525,2026-05-21T17:46:16.689038Z,0.0,0.0,0.0
research_20260521_1000-0525,2026-05-21T17:51:16.689038Z,0.863,0.863,0.0
research_20260521_1000-0525,2026-05-21T17:56:16.689038Z,1.762,1.762,0.0
research_20260521_1000-0525,2026-05-21T18:01:16.689038Z,2.744,2.744,0.0
research_20260521_1000-0525,2026-05-21T18:06:16.689038Z,3.679,3.679,0.0
research_20260521_1000-0525,2026-05-21T18:11:16.689038Z,4.646,4.646,0.0
research_20260521_1000-0525,2026-05-21T18:16:16.689038Z,5.576,5.576,0.0
research_20260521_1000-0526,2026-05-21T08:33:55.506061Z,0.0,0.0,0.0
research_20260521_1000-0526,2026-05-21T08:38:55.506061Z,0.655,0.655,0.0
research_20260521_1000-0526,2026-05-21T08:43:55.506061Z,1.256,1.256,0.0
research_20260521_1000-0526,2026-05-21T08:48:55.506061Z,1.81,1.81,0.0
research_20260521_1000-0526,2026-05-21T08:53:55.506061Z,2.375,2.375,0.0
research_20260521_1000-0526,2026-05-21T08:58:55.506061Z,3.056,3.056,0.0
research_20260521_1000-0526,2026-05-21T09:03:55.506061Z,3.703,3.703,0.0
research_20260521_1000-0527,2026-05-21T16:54:21.042758Z,0.0,0.0,0.0
research_20260521_1000-0527,2026-05-21T16:59:21.042758Z,1.891,1.891,0.0
research_20260521_1000-0527,2026-05-21T17:04:21.042758Z,3.609,3.609,0.0
research_20260521_1000-0527,2026-05-21T17:09:21.042758Z,5.554,5.554,0.0
research_20260521_1000-0527,2026-05-21T17:14:21.042758Z,7.363,7.363,0.0
research_20260521_1000-0528,2026-05-21T21:25:43.347909Z,0.0,0.0,0.0
research_20260521_1000-0528,2026-05-21T21:30:43.347909Z,1.735,1.735,0.0
research_20260521_1000-0528,2026-05-21T21:35:43.347909Z,3.492,3.492,0.0
research_20260521_1000-0528,2026-05-21T21:40:43.347909Z,5.174,5.174,0.0
research_20260521_1000-0528,2026-05-21T21:45:43.347909Z,7.065,7.065,0.0
research_20260521_1000-0528,2026-05-21T21:50:43.347909Z,8.972,8.972,0.0
research_20260521_1000-0528,2026-05-21T21:55:43.347909Z,6.891,8.972,2.081
research_20260521_1000-0528,2026-05-21T22:00:43.347909Z,4.942,8.972,4.03
research_20260521_1000-0528,2026-05-21T22:05:43.347909Z,3.251,8.972,5.72
research_20260521_1000-0528,2026-05-21T22:10:43.347909Z,1.698,8.972,7.274
research_20260521_1000-0528,2026-05-21T22:15:43.347909Z,-0.234,8.972,9.206
research_20260521_1000-0528,2026-05-21T22:20:43.347909Z,-1.972,8.972,10.944
research_20260521_1000-0528,2026-05-21T22:25:43.347909Z,-0.097,10.847,10.944
research_20260521_1000-0529,2026-05-21T04:24:32.333868Z,0.0,0.0,0.0
research_20260521_1000-0529,2026-05-21T04:29:32.333868Z,0.635,0.635,0.0
research_20260521_1000-0529,2026-05-21T04:34:32.333868Z,1.222,1.222,0.0
research_20260521_1000-0529,2026-05-21T04:39:32.333868Z,1.812,1.812,0.0
research_20260521_1000-0529,2026-05-21T04:44:32.333868Z,2.463,2.463,0.0
research_20260521_1000-0529,2026-05-21T04:49:32.333868Z,3.146,3.146,0.0
research_20260521_1000-0529,2026-05-21T04:54:32.333868Z,3.673,3.673,0.0
research_20260521_1000-0530,2026-05-21T13:44:59.469351Z,0.0,0.0,0.0
research_20260521_1000-0530,2026-05-21T13:49:59.469351Z,2.015,2.015,0.0
research_20260521_1000-0530,2026-05-21T13:54:59.469351Z,3.98,3.98,0.0
research_20260521_1000-0530,2026-05-21T13:59:59.469351Z,5.765,5.765,0.0
research_20260521_1000-0530,2026-05-21T14:04:59.469351Z,7.269,7.269,0.0
research_20260521_1000-0530,2026-05-21T14:09:59.469351Z,8.96,8.96,0.0
research_20260521_1000-0530,2026-05-21T14:14:59.469351Z,10.685,10.685,0.0
research_20260521_1000-0530,2026-05-21T14:19:59.469351Z,12.859,12.859,0.0
research_20260521_1000-0530,2026-05-21T14:24:59.469351Z,14.737,14.737,0.0
research_20260521_1000-0530,2026-05-21T14:29:59.469351Z,16.592,16.592,0.0
research_20260521_1000-0530,2026-05-21T14:34:59.469351Z,18.163,18.163,0.0
research_20260521_1000-0530,2026-05-21T14:39:59.469351Z,20.129,20.129,0.0
research_20260521_1000-0530,2026-05-21T14:44:59.469351Z,22.0,22.0,0.0
research_20260521_1000-0531,2026-05-21T23:39:33.867493Z,0.0,0.0,0.0
research_20260521_1000-0531,2026-05-21T23:44:33.867493Z,0.649,0.649,0.0
research_20260521_1000-0531,2026-05-21T23:49:33.867493Z,1.142,1.142,0.0
research_20260521_1000-0531,2026-05-21T23:54:33.867493Z,1.77,1.77,0.0
research_20260521_1000-0531,2026-05-21T23:59:33.867493Z,2.387,2.387,0.0
research_20260521_1000-0532,2026-05-21T16:36:21.936637Z,0.0,0.0,0.0
research_20260521_1000-0532,2026-05-21T16:41:21.936637Z,0.592,0.592,0.0
research_20260521_1000-0532,2026-05-21T16:46:21.936637Z,1.266,1.266,0.0
research_20260521_1000-0532,2026-05-21T16:51:21.936637Z,1.884,1.884,0.0
research_20260521_1000-0532,2026-05-21T16:56:21.936637Z,2.487,2.487,0.0
research_20260521_1000-0532,2026-05-21T17:01:21.936637Z,3.06,3.06,0.0
research_20260521_1000-0532,2026-05-21T17:06:21.936637Z,2.468,3.06,0.592
research_20260521_1000-0532,2026-05-21T17:11:21.936637Z,1.821,3.06,1.239
research_20260521_1000-0532,2026-05-21T17:16:21.936637Z,1.261,3.06,1.799
research_20260521_1000-0532,2026-05-21T17:21:21.936637Z,0.619,3.06,2.441
research_20260521_1000-0532,2026-05-21T17:26:21.936637Z,0.018,3.06,3.042
research_20260521_1000-0532,2026-05-21T17:31:21.936637Z,0.627,3.669,3.042
research_20260521_1000-0532,2026-05-21T17:36:21.936637Z,1.286,4.327,3.042
research_20260521_1000-0533,2026-05-21T07:30:03.392690Z,0.0,0.0,0.0
research_20260521_1000-0533,2026-05-21T07:35:03.392690Z,-1.1,0.0,1.1
research_20260521_1000-0533,2026-05-21T07:40:03.392690Z,-0.047,1.053,1.1
research_20260521_1000-0533,2026-05-21T07:45:03.392690Z,0.79,1.891,1.1
research_20260521_1000-0533,2026-05-21T07:50:03.392690Z,1.806,2.906,1.1
research_20260521_1000-0534,2026-05-21T02:29:21.327182Z,0.0,0.0,0.0
research_20260521_1000-0534,2026-05-21T02:34:21.327182Z,0.585,0.585,0.0
research_20260521_1000-0534,2026-05-21T02:39:21.327182Z,1.154,1.154,0.0
research_20260521_1000-0534,2026-05-21T02:44:21.327182Z,0.58,1.154,0.575
research_20260521_1000-0534,2026-05-21T02:49:21.327182Z,0.024,1.154,1.131
research_20260521_1000-0534,2026-05-21T02:54:21.327182Z,-0.599,1.154,1.754
research_20260521_1000-0534,2026-05-21T02:59:21.327182Z,-1.149,1.154,2.303
research_20260521_1000-0534,2026-05-21T03:04:21.327182Z,-1.855,1.154,3.009
research_20260521_1000-0534,2026-05-21T03:09:21.327182Z,-2.536,1.154,3.69
research_20260521_1000-0534,2026-05-21T03:14:21.327182Z,-2.009,1.681,3.69
research_20260521_1000-0534,2026-05-21T03:19:21.327182Z,-1.528,2.162,3.69
research_20260521_1000-0534,2026-05-21T03:24:21.327182Z,-0.893,2.798,3.69
research_20260521_1000-0534,2026-05-21T03:29:21.327182Z,-0.38,3.31,3.69
research_20260521_1000-0534,2026-05-21T03:34:21.327182Z,0.223,3.913,3.69
research_20260521_1000-0534,2026-05-21T03:39:21.327182Z,0.825,4.515,3.69
research_20260521_1000-0534,2026-05-21T03:44:21.327182Z,1.456,5.146,3.69
research_20260521_1000-0535,2026-05-21T06:40:15.924742Z,0.0,0.0,0.0
research_20260521_1000-0535,2026-05-21T06:45:15.924742Z,0.586,0.586,0.0
research_20260521_1000-0535,2026-05-21T06:50:15.924742Z,1.219,1.219,0.0
research_20260521_1000-0535,2026-05-21T06:55:15.924742Z,1.86,1.86,0.0
research_20260521_1000-0535,2026-05-21T07:00:15.924742Z,2.532,2.532,0.0
research_20260521_1000-0535,2026-05-21T07:05:15.924742Z,1.858,2.532,0.674
research_20260521_1000-0535,2026-05-21T07:10:15.924742Z,1.3,2.532,1.232
research_20260521_1000-0535,2026-05-21T07:15:15.924742Z,0.644,2.532,1.888
research_20260521_1000-0535,2026-05-21T07:20:15.924742Z,0.204,2.532,2.327
research_20260521_1000-0535,2026-05-21T07:25:15.924742Z,0.823,3.151,2.327
research_20260521_1000-0535,2026-05-21T07:30:15.924742Z,1.355,3.682,2.327
research_20260521_1000-0535,2026-05-21T07:35:15.924742Z,1.904,4.231,2.327
research_20260521_1000-0535,2026-05-21T07:40:15.924742Z,2.597,4.924,2.327
research_20260521_1000-0536,2026-05-21T11:10:22.216113Z,0.0,0.0,0.0
research_20260521_1000-0536,2026-05-21T11:15:22.216113Z,2.169,2.169,0.0
research_20260521_1000-0536,2026-05-21T11:20:22.216113Z,3.822,3.822,0.0
research_20260521_1000-0536,2026-05-21T11:25:22.216113Z,5.815,5.815,0.0
research_20260521_1000-0536,2026-05-21T11:30:22.216113Z,7.436,7.436,0.0
research_20260521_1000-0536,2026-05-21T11:35:22.216113Z,9.383,9.383,0.0
research_20260521_1000-0536,2026-05-21T11:40:22.216113Z,11.111,11.111,0.0
research_20260521_1000-0536,2026-05-21T11:45:22.216113Z,12.659,12.659,0.0
research_20260521_1000-0536,2026-05-21T11:50:22.216113Z,14.453,14.453,0.0
research_20260521_1000-0536,2026-05-21T11:55:22.216113Z,16.158,16.158,0.0
research_20260521_1000-0536,2026-05-21T12:00:22.216113Z,18.577,18.577,0.0
research_20260521_1000-0536,2026-05-21T12:05:22.216113Z,20.42,20.42,0.0
research_20260521_1000-0536,2026-05-21T12:10:22.216113Z,22.487,22.487,0.0
research_20260521_1000-0536,2026-05-21T12:15:22.216113Z,24.345,24.345,0.0
research_20260521_1000-0536,2026-05-21T12:20:22.216113Z,26.577,26.577,0.0
research_20260521_1000-0536,2026-05-21T12:25:22.216113Z,28.302,28.302,0.0
research_20260521_1000-0537,2026-05-21T16:54:38.154306Z,0.0,0.0,0.0
research_20260521_1000-0537,2026-05-21T16:59:38.154306Z,1.95,1.95,0.0
research_20260521_1000-0537,2026-05-21T17:04:38.154306Z,3.712,3.712,0.0
research_20260521_1000-0537,2026-05-21T17:09:38.154306Z,5.575,5.575,0.0
research_20260521_1000-0537,2026-05-21T17:14:38.154306Z,7.353,7.353,0.0
research_20260521_1000-0537,2026-05-21T17:19:38.154306Z,9.491,9.491,0.0
research_20260521_1000-0537,2026-05-21T17:24:38.154306Z,11.681,11.681,0.0
research_20260521_1000-0538,2026-05-21T15:03:46.482419Z,0.0,0.0,0.0
research_20260521_1000-0538,2026-05-21T15:08:46.482419Z,1.59,1.59,0.0
research_20260521_1000-0538,2026-05-21T15:13:46.482419Z,3.459,3.459,0.0
research_20260521_1000-0538,2026-05-21T15:18:46.482419Z,5.349,5.349,0.0
research_20260521_1000-0538,2026-05-21T15:23:46.482419Z,7.268,7.268,0.0
research_20260521_1000-0539,2026-05-21T04:02:15.725418Z,0.0,0.0,0.0
research_20260521_1000-0539,2026-05-21T04:07:15.725418Z,0.568,0.568,0.0
research_20260521_1000-0539,2026-05-21T04:12:15.725418Z,1.174,1.174,0.0
research_20260521_1000-0539,2026-05-21T04:17:15.725418Z,1.63,1.63,0.0
research_20260521_1000-0539,2026-05-21T04:22:15.725418Z,2.205,2.205,0.0
research_20260521_1000-0539,2026-05-21T04:27:15.725418Z,2.71,2.71,0.0
research_20260521_1000-0539,2026-05-21T04:32:15.725418Z,3.328,3.328,0.0
research_20260521_1000-0539,2026-05-21T04:37:15.725418Z,3.847,3.847,0.0
research_20260521_1000-0539,2026-05-21T04:42:15.725418Z,4.477,4.477,0.0
research_20260521_1000-0539,2026-05-21T04:47:15.725418Z,5.106,5.106,0.0
research_20260521_1000-0539,2026-05-21T04:52:15.725418Z,5.708,5.708,0.0
research_20260521_1000-0539,2026-05-21T04:57:15.725418Z,6.388,6.388,0.0
research_20260521_1000-0539,2026-05-21T05:02:15.725418Z,7.02,7.02,0.0
research_20260521_1000-0540,2026-05-21T14:28:11.844371Z,0.0,0.0,0.0
research_20260521_1000-0540,2026-05-21T14:33:11.844371Z,1.556,1.556,0.0
research_20260521_1000-0540,2026-05-21T14:38:11.844371Z,3.471,3.471,0.0
research_20260521_1000-0540,2026-05-21T14:43:11.844371Z,5.293,5.293,0.0
research_20260521_1000-0540,2026-05-21T14:48:11.844371Z,7.364,7.364,0.0
research_20260521_1000-0540,2026-05-21T14:53:11.844371Z,9.152,9.152,0.0
research_20260521_1000-0540,2026-05-21T14:58:11.844371Z,11.109,11.109,0.0
research_20260521_1000-0540,2026-05-21T15:03:11.844371Z,13.075,13.075,0.0
research_20260521_1000-0540,2026-05-21T15:08:11.844371Z,14.848,14.848,0.0
research_20260521_1000-0540,2026-05-21T15:13:11.844371Z,16.831,16.831,0.0
research_20260521_1000-0540,2026-05-21T15:18:11.844371Z,18.761,18.761,0.0
research_20260521_1000-0540,2026-05-21T15:23:11.844371Z,20.883,20.883,0.0
research_20260521_1000-0540,2026-05-21T15:28:11.844371Z,22.625,22.625,0.0
research_20260521_1000-0541,2026-05-21T04:14:35.570976Z,0.0,0.0,0.0
research_20260521_1000-0541,2026-05-21T04:19:35.570976Z,1.917,1.917,0.0
research_20260521_1000-0541,2026-05-21T04:24:35.570976Z,3.562,3.562,0.0
research_20260521_1000-0541,2026-05-21T04:29:35.570976Z,5.294,5.294,0.0
research_20260521_1000-0541,2026-05-21T04:34:35.570976Z,7.369,7.369,0.0
research_20260521_1000-0541,2026-05-21T04:39:35.570976Z,9.254,9.254,0.0
research_20260521_1000-0541,2026-05-21T04:44:35.570976Z,10.99,10.99,0.0
research_20260521_1000-0541,2026-05-21T04:49:35.570976Z,12.91,12.91,0.0
research_20260521_1000-0541,2026-05-21T04:54:35.570976Z,14.494,14.494,0.0
research_20260521_1000-0541,2026-05-21T04:59:35.570976Z,16.357,16.357,0.0
research_20260521_1000-0541,2026-05-21T05:04:35.570976Z,18.273,18.273,0.0
research_20260521_1000-0541,2026-05-21T05:09:35.570976Z,20.327,20.327,0.0
research_20260521_1000-0541,2026-05-21T05:14:35.570976Z,22.277,22.277,0.0
research_20260521_1000-0541,2026-05-21T05:19:35.570976Z,24.135,24.135,0.0
research_20260521_1000-0541,2026-05-21T05:24:35.570976Z,25.933,25.933,0.0
research_20260521_1000-0541,2026-05-21T05:29:35.570976Z,27.72,27.72,0.0
research_20260521_1000-0542,2026-05-21T19:28:38.934863Z,0.0,0.0,0.0
research_20260521_1000-0542,2026-05-21T19:33:38.934863Z,2.058,2.058,0.0
research_20260521_1000-0542,2026-05-21T19:38:38.934863Z,3.896,3.896,0.0
research_20260521_1000-0542,2026-05-21T19:43:38.934863Z,5.806,5.806,0.0
research_20260521_1000-0542,2026-05-21T19:48:38.934863Z,7.589,7.589,0.0
research_20260521_1000-0542,2026-05-21T19:53:38.934863Z,9.399,9.399,0.0
research_20260521_1000-0542,2026-05-21T19:58:38.934863Z,11.442,11.442,0.0
research_20260521_1000-0543,2026-05-21T00:27:01.203446Z,0.0,0.0,0.0
research_20260521_1000-0543,2026-05-21T00:32:01.203446Z,0.908,0.908,0.0
research_20260521_1000-0543,2026-05-21T00:37:01.203446Z,1.788,1.788,0.0
research_20260521_1000-0543,2026-05-21T00:42:01.203446Z,2.789,2.789,0.0
research_20260521_1000-0543,2026-05-21T00:47:01.203446Z,3.676,3.676,0.0
research_20260521_1000-0543,2026-05-21T00:52:01.203446Z,4.63,4.63,0.0
research_20260521_1000-0543,2026-05-21T00:57:01.203446Z,5.51,5.51,0.0
research_20260521_1000-0543,2026-05-21T01:02:01.203446Z,6.353,6.353,0.0
research_20260521_1000-0543,2026-05-21T01:07:01.203446Z,7.356,7.356,0.0
research_20260521_1000-0544,2026-05-21T04:52:39.612734Z,0.0,0.0,0.0
research_20260521_1000-0544,2026-05-21T04:57:39.612734Z,1.702,1.702,0.0
research_20260521_1000-0544,2026-05-21T05:02:39.612734Z,3.641,3.641,0.0
research_20260521_1000-0544,2026-05-21T05:07:39.612734Z,5.5,5.5,0.0
research_20260521_1000-0544,2026-05-21T05:12:39.612734Z,7.302,7.302,0.0
research_20260521_1000-0544,2026-05-21T05:17:39.612734Z,9.068,9.068,0.0
research_20260521_1000-0544,2026-05-21T05:22:39.612734Z,10.583,10.583,0.0
research_20260521_1000-0544,2026-05-21T05:27:39.612734Z,12.094,12.094,0.0
research_20260521_1000-0544,2026-05-21T05:32:39.612734Z,13.942,13.942,0.0
research_20260521_1000-0544,2026-05-21T05:37:39.612734Z,15.902,15.902,0.0
research_20260521_1000-0544,2026-05-21T05:42:39.612734Z,17.694,17.694,0.0
research_20260521_1000-0544,2026-05-21T05:47:39.612734Z,19.435,19.435,0.0
research_20260521_1000-0544,2026-05-21T05:52:39.612734Z,21.154,21.154,0.0
research_20260521_1000-0545,2026-05-21T01:39:28.369623Z,0.0,0.0,0.0
research_20260521_1000-0545,2026-05-21T01:44:28.369623Z,0.632,0.632,0.0
research_20260521_1000-0545,2026-05-21T01:49:28.369623Z,1.502,1.502,0.0
research_20260521_1000-0545,2026-05-21T01:54:28.369623Z,2.493,2.493,0.0
research_20260521_1000-0545,2026-05-21T01:59:28.369623Z,3.469,3.469,0.0
research_20260521_1000-0545,2026-05-21T02:04:28.369623Z,4.309,4.309,0.0
research_20260521_1000-0545,2026-05-21T02:09:28.369623Z,5.348,5.348,0.0
research_20260521_1000-0545,2026-05-21T02:14:28.369623Z,6.165,6.165,0.0
research_20260521_1000-0545,2026-05-21T02:19:28.369623Z,7.034,7.034,0.0
research_20260521_1000-0546,2026-05-21T08:54:58.974556Z,0.0,0.0,0.0
research_20260521_1000-0546,2026-05-21T08:59:58.974556Z,0.627,0.627,0.0
research_20260521_1000-0546,2026-05-21T09:04:58.974556Z,1.302,1.302,0.0
research_20260521_1000-0546,2026-05-21T09:09:58.974556Z,1.997,1.997,0.0
research_20260521_1000-0546,2026-05-21T09:14:58.974556Z,2.446,2.446,0.0
research_20260521_1000-0546,2026-05-21T09:19:58.974556Z,3.0,3.0,0.0
research_20260521_1000-0546,2026-05-21T09:24:58.974556Z,3.605,3.605,0.0
research_20260521_1000-0546,2026-05-21T09:29:58.974556Z,4.18,4.18,0.0
research_20260521_1000-0546,2026-05-21T09:34:58.974556Z,4.823,4.823,0.0
research_20260521_1000-0546,2026-05-21T09:39:58.974556Z,5.452,5.452,0.0
research_20260521_1000-0546,2026-05-21T09:44:58.974556Z,6.085,6.085,0.0
research_20260521_1000-0546,2026-05-21T09:49:58.974556Z,6.67,6.67,0.0
research_20260521_1000-0546,2026-05-21T09:54:58.974556Z,7.259,7.259,0.0
research_20260521_1000-0547,2026-05-21T17:47:33.629803Z,0.0,0.0,0.0
research_20260521_1000-0547,2026-05-21T17:52:33.629803Z,1.002,1.002,0.0
research_20260521_1000-0547,2026-05-21T17:57:33.629803Z,1.724,1.724,0.0
research_20260521_1000-0547,2026-05-21T18:02:33.629803Z,2.715,2.715,0.0
research_20260521_1000-0547,2026-05-21T18:07:33.629803Z,3.859,3.859,0.0
research_20260521_1000-0547,2026-05-21T18:12:33.629803Z,4.686,4.686,0.0
research_20260521_1000-0547,2026-05-21T18:17:33.629803Z,5.515,5.515,0.0
research_20260521_1000-0547,2026-05-21T18:22:33.629803Z,6.438,6.438,0.0
research_20260521_1000-0547,2026-05-21T18:27:33.629803Z,7.334,7.334,0.0
