session_id,ts,energy_kwh,import_kwh,export_kwh
research_20260521_1000-0314,2026-05-21T13:17:30.569323Z,2.281,2.281,0.0
research_20260521_1000-0314,2026-05-21T13:22:30.569323Z,2.99,2.99,0.0
research_20260521_1000-0314,2026-05-21T13:27:30.569323Z,3.672,3.672,0.0
research_20260521_1000-0314,2026-05-21T13:32:30.569323Z,4.333,4.333,0.0
research_20260521_1000-0314,2026-05-21T13:37:30.569323Z,4.933,4.933,0.0
research_20260521_1000-0314,2026-05-21T13:42:30.569323Z,5.52,5.52,0.0
research_20260521_1000-0314,2026-05-21T13:47:30.569323Z,6.125,6.125,0.0
research_20260521_1000-0314,2026-05-21T13:52:30.569323Z,5.61,6.125,0.514
research_20260521_1000-0314,2026-05-21T13:57:30.569323Z,6.22,6.735,0.514
research_20260521_1000-0314,2026-05-21T14:02:30.569323Z,6.859,7.374,0.514
research_20260521_1000-0314,2026-05-21T14:07:30.569323Z,7.442,7.957,0.514
research_20260521_1000-0314,2026-05-21T14:12:30.569323Z,8.114,8.629,0.514
research_20260521_1000-0315,2026-05-21T20:12:12.344322Z,0.0,0.0,0.0
research_20260521_1000-0315,2026-05-21T20:17:12.344322Z,0.574,0.574,0.0
research_20260521_1000-0315,2026-05-21T20:22:12.344322Z,1.164,1.164,0.0
research_20260521_1000-0315,2026-05-21T20:27:12.344322Z,1.691,1.691,0.0
research_20260521_1000-0315,2026-05-21T20:32:12.344322Z,2.271,2.271,0.0
research_20260521_1000-0316,2026-05-21T10:12:19.233756Z,0.0,0.0,0.0
research_20260521_1000-0316,2026-05-21T10:17:19.233756Z,-0.658,0.0,0.658
research_20260521_1000-0316,2026-05-21T10:22:19.233756Z,-1.211,0.0,1.211
research_20260521_1000-0316,2026-05-21T10:27:19.233756Z,-1.825,0.0,1.825
research_20260521_1000-0316,2026-05-21T10:32:19.233756Z,-2.43,0.0,2.43
research_20260521_1000-0316,2026-05-21T10:37:19.233756Z,-3.046,0.0,3.046
research_20260521_1000-0316,2026-05-21T10:42:19.233756Z,-3.635,0.0,3.635
research_20260521_1000-0317,2026-05-21T07:04:15.855906Z,0.0,0.0,0.0
research_20260521_1000-0317,2026-05-21T07:09:15.855906Z,1.754,1.754,0.0
research_20260521_1000-0317,2026-05-21T07:14:15.855906Z,3.346,3.346,0.0
research_20260521_1000-0317,2026-05-21T07:19:15.855906Z,5.05,5.05,0.0
research_20260521_1000-0317,2026-05-21T07:24:15.855906Z,7.196,7.196,0.0
research_20260521_1000-0317,2026-05-21T07:29:15.855906Z,8.966,8.966,0.0
research_20260521_1000-0317,2026-05-21T07:34:15.855906Z,10.534,10.534,0.0
research_20260521_1000-0317,2026-05-21T07:39:15.855906Z,11.883,11.883,0.0
research_20260521_1000-0317,2026-05-21T07:44:15.855906Z,13.613,13.613,0.0
research_20260521_1000-0317,2026-05-21T07:49:15.855906Z,15.454,15.454,0.0
research_20260521_1000-0317,2026-05-21T07:54:15.855906Z,17.082,17.082,0.0
research_20260521_1000-0317,2026-05-21T07:59:15.855906Z,19.143,19.143,0.0
research_20260521_1000-0317,2026-05-21T08:04:15.855906Z,21.223,21.223,0.0
research_20260521_1000-0317,2026-05-21T08:09:15.855906Z,23.237,23.237,0.0
research_20260521_1000-0317,2026-05-21T08:14:15.855906Z,24.971,24.971,0.0
research_20260521_1000-0317,2026-05-21T08:19:15.855906Z,26.536,26.536,0.0
research_20260521_1000-0318,2026-05-21T20:32:02.446522Z,0.0,0.0,0.0
research_20260521_1000-0318,2026-05-21T20:37:02.446522Z,0.955,0.955,0.0
research_20260521_1000-0318,2026-05-21T20:42:02.446522Z,1.761,1.761,0.0
research_20260521_1000-0318,2026-05-21T20:47:02.446522Z,2.767,2.767,0.0
research_20260521_1000-0318,2026-05-21T20:52:02.446522Z,3.601,3.601,0.0
research_20260521_1000-0318,2026-05-21T20:57:02.446522Z,4.379,4.379,0.0
research_20260521_1000-0318,2026-05-21T21:02:02.446522Z,5.37,5.37,0.0
research_20260521_1000-0318,2026-05-21T21:07:02.446522Z,6.219,6.219,0.0
research_20260521_1000-0318,2026-05-21T21:12:02.446522Z,7.238,7.238,0.0
research_20260521_1000-0318,2026-05-21T21:17:02.446522Z,8.174,8.174,0.0
research_20260521_1000-0318,2026-05-21T21:22:02.446522Z,9.03,9.03,0.0
research_20260521_1000-0318,2026-05-21T21:27:02.446522Z,10.029,10.029,0.0
research_20260521_1000-0318,2026-05-21T21:32:02.446522Z,11.02,11.02,0.0
research_20260521_1000-0318,2026-05-21T21:37:02.446522Z,12.074,12.074,0.0
research_20260521_1000-0318,2026-05-21T21:42:02.446522Z,12.953,12.953,0.0
research_20260521_1000-0318,2026-05-21T21:47:02.446522Z,13.841,13.841,0.0
research_20260521_1000-0319,2026-05-21T16:09:44.855475Z,0.0,0.0,0.0
research_20260521_1000-0319,2026-05-21T16:14:44.855475Z,0.84,0.84,0.0
research_20260521_1000-0319,2026-05-21T16:19:44.855475Z,1.812,1.812,0.0
research_20260521_1000-0319,2026-05-21T16:24:44.855475Z,2.645,2.645,0.0
research_20260521_1000-0319,2026-05-21T16:29:44.855475Z,3.482,3.482,0.0
research_20260521_1000-0320,2026-05-21T13:38:08.769804Z,0.0,0.0,0.0
research_20260521_1000-0320,2026-05-21T13:43:08.769804Z,1.704,1.704,0.0
research_20260521_1000-0320,2026-05-21T13:48:08.769804Z,3.5,3.5,0.0
research_20260521_1000-0320,2026-05-21T13:53:08.769804Z,5.295,5.295,0.0
research_20260521_1000-0320,2026-05-21T13:58:08.769804Z,7.065,7.065,0.0
research_20260521_1000-0320,2026-05-21T14:03:08.769804Z,9.116,9.116,0.0
research_20260521_1000-0320,2026-05-21T14:08:08.769804Z,10.848,10.848,0.0
research_20260521_1000-0320,2026-05-21T14:13:08.769804Z,12.437,12.437,0.0
research_20260521_1000-0320,2026-05-21T14:18:08.769804Z,14.291,14.291,0.0
research_20260521_1000-0320,2026-05-21T14:23:08.769804Z,15.897,15.897,0.0
research_20260521_1000-0320,2026-05-21T14:28:08.769804Z,17.785,17.785,0.0
research_20260521_1000-0320,2026-05-21T14:33:08.769804Z,19.668,19.668,0.0
research_20260521_1000-0320,2026-05-21T14:38:08.769804Z,21.399,21.399,0.0
research_20260521_1000-0321,2026-05-21T05:28:15.932066Z,0.0,0.0,0.0
research_20260521_1000-0321,2026-05-21T05:33:15.932066Z,0.895,0.895,0.0
research_20260521_1000-0321,2026-05-21T05:38:15.932066Z,1.778,1.778,0.0
research_20260521_1000-0321,2026-05-21T05:43:15.932066Z,2.773,2.773,0.0
research_20260521_1000-0321,2026-05-21T05:48:15.932066Z,3.515,3.515,0.0
research_20260521_1000-0321,2026-05-21T05:53:15.932066Z,4.539,4.539,0.0
research_20260521_1000-0321,2026-05-21T05:58:15.932066Z,5.381,5.381,0.0
research_20260521_1000-0321,2026-05-21T06:03:15.932066Z,6.349,6.349,0.0
research_20260521_1000-0321,2026-05-21T06:08:15.932066Z,7.266,7.266,0.0
research_20260521_1000-0321,2026-05-21T06:13:15.932066Z,8.249,8.249,0.0
research_20260521_1000-0321,2026-05-21T06:18:15.932066Z,9.257,9.257,0.0
research_20260521_1000-0321,2026-05-21T06:23:15.932066Z,10.081,10.081,0.0
research_20260521_1000-0321,2026-05-21T06:28:15.932066Z,11.074,11.074,0.0
research_20260521_1000-0322,2026-05-21T10:17:48.118361Z,0.0,0.0,0.0
research_20260521_1000-0322,2026-05-21T10:22:48.118361Z,1.157,1.157,0.0
research_20260521_1000-0322,2026-05-21T10:27:48.118361Z,1.932,1.932,0.0
research_20260521_1000-0322,2026-05-21T10:32:48.118361Z,2.739,2.739,0.0
research_20260521_1000-0322,2026-05-21T10:37:48.118361Z,3.593,3.593,0.0
research_20260521_1000-0322,2026-05-21T10:42:48.118361Z,4.332,4.332,0.0
research_20260521_1000-0322,2026-05-21T10:47:48.118361Z,5.237,5.237,0.0
research_20260521_1000-0322,2026-05-21T10:52:48.118361Z,6.174,6.174,0.0
research_20260521_1000-0322,2026-05-21T10:57:48.118361Z,7.064,7.064,0.0
research_20260521_1000-0323,2026-05-21T04:17:06.916294Z,0.0,0.0,0.0
research_20260521_1000-0323,2026-05-21T04:22:06.916294Z,0.629,0.629,0.0
research_20260521_1000-0323,2026-05-21T04:27:06.916294Z,1.196,1.196,0.0
research_20260521_1000-0323,2026-05-21T04:32:06.916294Z,1.779,1.779,0.0
research_20260521_1000-0323,2026-05-21T04:37:06.916294Z,2.321,2.321,0.0
research_20260521_1000-0323,2026-05-21T04:42:06.916294Z,2.897,2.897,0.0
research_20260521_1000-0323,2026-05-21T04:47:06.916294Z,3.55,3.55,0.0
research_20260521_1000-0323,2026-05-21T04:52:06.916294Z,4.095,4.095,0.0
research_20260521_1000-0323,2026-05-21T04:57:06.916294Z,4.746,4.746,0.0
research_20260521_1000-0324,2026-05-21T14:45:10.987015Z,0.0,0.0,0.0
research_20260521_1000-0324,2026-05-21T14:50:10.987015Z,1.049,1.049,0.0
research_20260521_1000-0324,2026-05-21T14:55:10.987015Z,0.123,1.049,0.926
research_20260521_1000-0324,2026-05-21T15:00:10.987015Z,-0.912,1.049,1.961
research_20260521_1000-0324,2026-05-21T15:05:10.987015Z,0.155,2.115,1.961
research_20260521_1000-0324,2026-05-21T15:10:10.987015Z,0.935,2.896,1.961
research_20260521_1000-0324,2026-05-21T15:15:10.987015Z,1.643,3.604,1.961
research_20260521_1000-0324,2026-05-21T15:20:10.987015Z,2.593,4.554,1.961
research_20260521_1000-0324,2026-05-21T15:25:10.987015Z,3.547,5.508,1.961
research_20260521_1000-0325,2026-05-21T01:39:21.128523Z,0.0,0.0,0.0
research_20260521_1000-0325,2026-05-21T01:44:21.128523Z,0.501,0.501,0.0
research_20260521_1000-0325,2026-05-21T01:49:21.128523Z,1.152,1.152,0.0
research_20260521_1000-0325,2026-05-21T01:54:21.128523Z,1.72,1.72,0.0
research_20260521_1000-0325,2026-05-21T01:59:21.128523Z,2.349,2.349,0.0
research_20260521_1000-0325,2026-05-21T02:04:21.128523Z,2.942,2.942,0.0
research_20260521_1000-0325,2026-05-21T02:09:21.128523Z,3.545,3.545,0.0
research_20260521_1000-0325,2026-05-21T02:14:21.128523Z,4.048,4.048,0.0
research_20260521_1000-0325,2026-05-21T02:19:21.128523Z,4.649,4.649,0.0
research_20260521_1000-0325,2026-05-21T02:24:21.128523Z,5.238,5.238,0.0
research_20260521_1000-0325,2026-05-21T02:29:21.128523Z,5.792,5.792,0.0
research_20260521_1000-0325,2026-05-21T02:34:21.128523Z,6.462,6.462,0.0
research_20260521_1000-0325,2026-05-21T02:39:21.128523Z,7.027,7.027,0.0
research_20260521_1000-0325,2026-05-21T02:44:21.128523Z,7.644,7.644,0.0
research_20260521_1000-0325,2026-05-21T02:49:21.128523Z,8.247,8.247,0.0
research_20260521_1000-0325,2026-05-21T02:54:21.128523Z,8.79,8.79,0.0
research_20260521_1000-0326,2026-05-21T06:27:31.975438Z,0.0,0.0,0.0
research_20260521_1000-0326,2026-05-21T06:32:31.975438Z,0.926,0.926,0.0
research_20260521_1000-0326,2026-05-21T06:37:31.975438Z,2.012,2.012,0.0
research_20260521_1000-0326,2026-05-21T06:42:31.975438Z,3.02,3.02,0.0
research_20260521_1000-0326,2026-05-21T06:47:31.975438Z,4.025,4.025,0.0
research_20260521_1000-0326,2026-05-21T06:52:31.975438Z,4.996,4.996,0.0
research_20260521_1000-0326,2026-05-21T06:57:31.975438Z,5.9,5.9,0.0
research_20260521_1000-0326,2026-05-21T07:02:31.975438Z,6.585,6.585,0.0
research_20260521_1000-0326,2026-05-21T07:07:31.975438Z,7.616,7.616,0.0
research_20260521_1000-0326,2026-05-21T07:12:31.975438Z,8.594,8.594,0.0
research_20260521_1000-0326,2026-05-21T07:17:31.975438Z,9.534,9.534,0.0
research_20260521_1000-0326,2026-05-21T07:22:31.975438Z,10.375,10.375,0.0
research_20260521_1000-0326,2026-05-21T07:27:31.975438Z,11.371,11.371,0.0
research_20260521_1000-0326,2026-05-21T07:32:31.975438Z,12.315,12.315,0.0
research_20260521_1000-0326,2026-05-21T07:37:31.975438Z,13.25,13.25,0.0
research_20260521_1000-0326,2026-05-21T07:42:31.975438Z,14.065,14.065,0.0
research_20260521_1000-0327,2026-05-21T13:52:44.208342Z,0.0,0.0,0.0
research_20260521_1000-0327,2026-05-21T13:57:44.208342Z,0.908,0.908,0.0
research_20260521_1000-0327,2026-05-21T14:02:44.208342Z,1.954,1.954,0.0
research_20260521_1000-0327,2026-05-21T14:07:44.208342Z,2.765,2.765,0.0
research_20260521_1000-0327,2026-05-21T14:12:44.208342Z,3.625,3.625,0.0
research_20260521_1000-0327,2026-05-21T14:17:44.208342Z,2.751,3.625,0.874
research_20260521_1000-0327,2026-05-21T14:22:44.208342Z,1.898,3.625,1.728
research_20260521_1000-0327,2026-05-21T14:27:44.208342Z,0.983,3.625,2.643
research_20260521_1000-0327,2026-05-21T14:32:44.208342Z,1.878,4.52,2.643
research_20260521_1000-0328,2026-05-21T17:56:02.795806Z,0.0,0.0,0.0
research_20260521_1000-0328,2026-05-21T18:01:02.795806Z,-0.91,0.0,0.91
research_20260521_1000-0328,2026-05-21T18:06:02.795806Z,-1.702,0.0,1.702
research_20260521_1000-0328,2026-05-21T18:11:02.795806Z,-2.746,0.0,2.746
research_20260521_1000-0328,2026-05-21T18:16:02.795806Z,-3.582,0.0,3.582
research_20260521_1000-0328,2026-05-21T18:21:02.795806Z,-4.451,0.0,4.451
research_20260521_1000-0328,2026-05-21T18:26:02.795806Z,-3.608,0.843,4.451
research_20260521_1000-0328,2026-05-21T18:31:02.795806Z,-2.619,1.832,4.451
research_20260521_1000-0328,2026-05-21T18:36:02.795806Z,-1.56,2.891,4.451
research_20260521_1000-0328,2026-05-21T18:41:02.795806Z,-0.638,3.813,4.451
research_20260521_1000-0328,2026-05-21T18:46:02.795806Z,0.336,4.787,4.451
research_20260521_1000-0328,2026-05-21T18:51:02.795806Z,1.229,5.68,4.451
research_20260521_1000-0328,2026-05-21T18:56:02.795806Z,2.142,6.593,4.451
research_20260521_1000-0328,2026-05-21T19:01:02.795806Z,3.297,7.748,4.451
research_20260521_1000-0328,2026-05-21T19:06:02.795806Z,4.19,8.641,4.451
research_20260521_1000-0328,2026-05-21T19:11:02.795806Z,4.966,9.417,4.451
research_20260521_1000-0329,2026-05-21T18:16:21.341261Z,0.0,0.0,0.0
research_20260521_1000-0329,2026-05-21T18:21:21.341261Z,1.641,1.641,0.0
research_20260521_1000-0329,2026-05-21T18:26:21.341261Z,3.547,3.547,0.0
research_20260521_1000-0329,2026-05-21T18:31:21.341261Z,5.67,5.67,0.0
research_20260521_1000-0329,2026-05-21T18:36:21.341261Z,7.355,7.355,0.0
research_20260521_1000-0329,2026-05-21T18:41:21.341261Z,9.406,9.406,0.0
research_20260521_1000-0329,2026-05-21T18:46:21.341261Z,11.243,11.243,0.0
research_20260521_1000-0329,2026-05-21T18:51:21.341261Z,12.985,12.985,0.0
research_20260521_1000-0329,2026-05-21T18:56:21.341261Z,14.91,14.91,0.0
research_20260521_1000-0329,2026-05-21T19:01:21.341261Z,16.904,16.904,0.0
research_20260521_1000-0329,2026-05-21T19:06:21.341261Z,18.641,18.641,0.0
research_20260521_1000-0329,2026-05-21T19:11:21.341261Z,20.762,20.762,0.0
research_20260521_1000-0329,2026-05-21T19:16:21.341261Z,22.599,22.599,0.0
research_20260521_1000-0330,2026-05-21T20:29:59.054605Z,0.0,0.0,0.0
research_20260521_1000-0330,2026-05-21T20:34:59.054605Z,0.526,0.526,0.0
research_20260521_1000-0330,2026-05-21T20:39:59.054605Z,1.059,1.059,0.0
research_20260521_1000-0330,2026-05-21T20:44:59.054605Z,1.521,1.521,0.0
research_20260521_1000-0330,2026-05-21T20:49:59.054605Z,2.114,2.114,0.0
research_20260521_1000-0330,2026-05-21T20:54:59.054605Z,2.698,2.698,0.0
research_20260521_1000-0330,2026-05-21T20:59:59.054605Z,3.373,3.373,0.0
research_20260521_1000-0330,2026-05-21T21:04:59.054605Z,2.815,3.373,0.558
research_20260521_1000-0330,2026-05-21T21:09:59.054605Z,2.154,3.373,1.219
research_20260521_1000-0330,2026-05-21T21:14:59.054605Z,1.571,3.373,1.802
research_20260521_1000-0330,2026-05-21T21:19:59.054605Z,0.868,3.373,2.505
research_20260521_1000-0330,2026-05-21T21:24:59.054605Z,1.409,3.914,2.505
research_20260521_1000-0330,2026-05-21T21:29:59.054605Z,1.985,4.49,2.505
research_20260521_1000-0331,2026-05-21T05:25:39.752278Z,0.0,0.0,0.0
research_20260521_1000-0331,2026-05-21T05:30:39.752278Z,1.958,1.958,0.0
research_20260521_1000-0331,2026-05-21T05:35:39.752278Z,3.82,3.82,0.0
research_20260521_1000-0331,2026-05-21T05:40:39.752278Z,5.433,5.433,0.0
research_20260521_1000-0331,2026-05-21T05:45:39.752278Z,7.012,7.012,0.0
research_20260521_1000-0331,2026-05-21T05:50:39.752278Z,8.325,8.325,0.0
research_20260521_1000-0331,2026-05-21T05:55:39.752278Z,10.148,10.148,0.0
research_20260521_1000-0332,2026-05-21T11:22:37.167597Z,0.0,0.0,0.0
research_20260521_1000-0332,2026-05-21T11:27:37.167597Z,0.929,0.929,0.0
research_20260521_1000-0332,2026-05-21T11:32:37.167597Z,1.853,1.853,0.0
research_20260521_1000-0332,2026-05-21T11:37:37.167597Z,2.788,2.788,0.0
research_20260521_1000-0332,2026-05-21T11:42:37.167597Z,3.886,3.886,0.0
research_20260521_1000-0332,2026-05-21T11:47:37.167597Z,2.851,3.886,1.035
research_20260521_1000-0332,2026-05-21T11:52:37.167597Z,2.031,3.886,1.855
research_20260521_1000-0332,2026-05-21T11:57:37.167597Z,1.259,3.886,2.627
research_20260521_1000-0332,2026-05-21T12:02:37.167597Z,2.3,4.927,2.627
research_20260521_1000-0332,2026-05-21T12:07:37.167597Z,3.177,5.804,2.627
research_20260521_1000-0332,2026-05-21T12:12:37.167597Z,4.082,6.709,2.627
research_20260521_1000-0332,2026-05-21T12:17:37.167597Z,4.954,7.58,2.627
research_20260521_1000-0332,2026-05-21T12:22:37.167597Z,5.9,8.527,2.627
research_20260521_1000-0333,2026-05-21T02:28:45.459137Z,0.0,0.0,0.0
research_20260521_1000-0333,2026-05-21T02:33:45.459137Z,-0.879,0.0,0.879
research_20260521_1000-0333,2026-05-21T02:38:45.459137Z,-1.662,0.0,1.662
research_20260521_1000-0333,2026-05-21T02:43:45.459137Z,-2.42,0.0,2.42
research_20260521_1000-0333,2026-05-21T02:48:45.459137Z,-1.519,0.901,2.42
research_20260521_1000-0333,2026-05-21T02:53:45.459137Z,-0.507,1.913,2.42
research_20260521_1000-0333,2026-05-21T02:58:45.459137Z,0.539,2.959,2.42
research_20260521_1000-0334,2026-05-21T05:19:58.045895Z,0.0,0.0,0.0
research_20260521_1000-0334,2026-05-21T05:24:58.045895Z,-0.827,0.0,0.827
research_20260521_1000-0334,2026-05-21T05:29:58.045895Z,-1.956,0.0,1.956
research_20260521_1000-0334,2026-05-21T05:34:58.045895Z,-2.957,0.0,2.957
research_20260521_1000-0334,2026-05-21T05:39:58.045895Z,-3.865,0.0,3.865
research_20260521_1000-0334,2026-05-21T05:44:58.045895Z,-4.88,0.0,4.88
research_20260521_1000-0334,2026-05-21T05:49:58.045895Z,-5.586,0.0,5.586
research_20260521_1000-0334,2026-05-21T05:54:58.045895Z,-6.514,0.0,6.514
research_20260521_1000-0334,2026-05-21T05:59:58.045895Z,-7.386,0.0,7.386
research_20260521_1000-0334,2026-05-21T06:04:58.045895Z,-8.266,0.0,8.266
research_20260521_1000-0334,2026-05-21T06:09:58.045895Z,-9.132,0.0,9.132
research_20260521_1000-0334,2026-05-21T06:14:58.045895Z,-10.051,0.0,10.051
research_20260521_1000-0334,2026-05-21T06:19:58.045895Z,-10.975,0.0,10.975
research_20260521_1000-0335,2026-05-21T21:30:15.993182Z,0.0,0.0,0.0
research_20260521_1000-0335,2026-05-21T21:35:15.993182Z,0.558,0.558,0.0
research_20260521_1000-0335,2026-05-21T21:40:15.993182Z,1.158,1.158,0.0
research_20260521_1000-0335,2026-05-21T21:45:15.993182Z,1.823,1.823,0.0
research_20260521_1000-0335,2026-05-21T21:50:15.993182Z,2.45,2.45,0.0
research_20260521_1000-0336,2026-05-21T17:35:19.888032Z,0.0,0.0,0.0
research_20260521_1000-0336,2026-05-21T17:40:19.888032Z,0.885,0.885,0.0
research_20260521_1000-0336,2026-05-21T17:45:19.888032Z,1.585,1.585,0.0
research_20260521_1000-0336,2026-05-21T17:50:19.888032Z,2.481,2.481,0.0
research_20260521_1000-0336,2026-05-21T17:55:19.888032Z,3.3,3.3,0.0
research_20260521_1000-0336,2026-05-21T18:00:19.888032Z,4.222,4.222,0.0
research_20260521_1000-0336,2026-05-21T18:05:19.888032Z,5.228,5.228,0.0
research_20260521_1000-0336,2026-05-21T18:10:19.888032Z,6.012,6.012,0.0
research_20260521_1000-0336,2026-05-21T18:15:19.888032Z,6.954,6.954,0.0
research_20260521_1000-0337,2026-05-21T21:04:28.004615Z,0.0,0.0,0.0
research_20260521_1000-0337,2026-05-21T21:09:28.004615Z,-0.805,0.0,0.805
research_20260521_1000-0337,2026-05-21T21:14:28.004615Z,-1.712,0.0,1.712
research_20260521_1000-0337,2026-05-21T21:19:28.004615Z,-2.658,0.0,2.658
research_20260521_1000-0337,2026-05-21T21:24:28.004615Z,-3.707,0.0,3.707
research_20260521_1000-0337,2026-05-21T21:29:28.004615Z,-4.621,0.0,4.621
research_20260521_1000-0337,2026-05-21T21:34:28.004615Z,-5.418,0.0,5.418
research_20260521_1000-0337,2026-05-21T21:39:28.004615Z,-6.47,0.0,6.47
research_20260521_1000-0337,2026-05-21T21:44:28.004615Z,-7.292,0.0,7.292
research_20260521_1000-0337,2026-05-21T21:49:28.004615Z,-8.357,0.0,8.357
research_20260521_1000-0337,2026-05-21T21:54:28.004615Z,-9.279,0.0,9.279
research_20260521_1000-0337,2026-05-21T21:59:28.004615Z,-10.12,0.0,10.12
research_20260521_1000-0337,2026-05-21T22:04:28.004615Z,-11.07,0.0,11.07
research_20260521_1000-0337,2026-05-21T22:09:28.004615Z,-12.098,0.0,12.098
research_20260521_1000-0337,2026-05-21T22:14:28.004615Z,-13.147,0.0,13.147
research_20260521_1000-0337,2026-05-21T22:19:28.004615Z,-14.036,0.0,14.036
research_20260521_1000-0338,2026-05-21T12:18:26.093962Z,0.0,0.0,0.0
research_20260521_1000-0338,2026-05-21T12:23:26.093962Z,2.44,2.44,0.0
research_20260521_1000-0338,2026-05-21T12:28:26.093962Z,4.371,4.371,0.0
research_20260521_1000-0338,2026-05-21T12:33:26.093962Z,6.218,6.218,0.0
research_20260521_1000-0338,2026-05-21T12:38:26.093962Z,4.203,6.218,2.015
research_20260521_1000-0338,2026-05-21T12:43:26.093962Z,6.106,8.121,2.015
research_20260521_1000-0338,2026-05-21T12:48:26.093962Z,7.686,9.7,2.015
research_20260521_1000-0338,2026-05-21T12:53:26.093962Z,9.044,11.059,2.015
research_20260521_1000-0338,2026-05-21T12:58:26.093962Z,10.879,12.893,2.015
research_20260521_1000-0338,2026-05-21T13:03:26.093962Z,12.893,14.908,2.015
research_20260521_1000-0338,2026-05-21T13:08:26.093962Z,14.284,16.299,2.015
research_20260521_1000-0338,2026-05-21T13:13:26.093962Z,16.283,18.298,2.015
research_20260521_1000-0338,2026-05-21T13:18:26.093962Z,18.134,20.148,2.015
research_20260521_1000-0339,2026-05-21T18:54:11.005621Z,0.0,0.0,0.0
research_20260521_1000-0339,2026-05-21T18:59:11.005621Z,0.995,0.995,0.0
research_20260521_1000-0339,2026-05-21T19:04:11.005621Z,1.828,1.828,0.0
research_20260521_1000-0339,2026-05-21T19:09:11.005621Z,2.741,2.741,0.0
research_20260521_1000-0339,2026-05-21T19:14:11.005621Z,3.591,3.591,0.0
research_20260521_1000-0339,2026-05-21T19:19:11.005621Z,4.643,4.643,0.0
research_20260521_1000-0339,2026-05-21T19:24:11.005621Z,5.625,5.625,0.0
research_20260521_1000-0339,2026-05-21T19:29:11.005621Z,6.523,6.523,0.0
research_20260521_1000-0339,2026-05-21T19:34:11.005621Z,7.441,7.441,0.0
research_20260521_1000-0339,2026-05-21T19:39:11.005621Z,8.464,8.464,0.0
research_20260521_1000-0339,2026-05-21T19:44:11.005621Z,9.311,9.311,0.0
research_20260521_1000-0339,2026-05-21T19:49:11.005621Z,10.233,10.233,0.0
research_20260521_1000-0339,2026-05-21T19:54:11.005621Z,11.283,11.283,0.0
research_20260521_1000-0339,2026-05-21T19:59:11.005621Z,12.328,12.328,0.0
research_20260521_1000-0339,2026-05-21T20:04:11.005621Z,13.257,13.257,0.0
research_20260521_1000-0339,2026-05-21T20:09:11.005621Z,14.314,14.314,0.0
research_20260521_1000-0340,2026-05-21T22:26:54.062036Z,0.0,0.0,0.0
research_20260521_1000-0340,2026-05-21T22:31:54.062036Z,0.537,0.537,0.0
research_20260521_1000-0340,2026-05-21T22:36:54.062036Z,1.15,1.15,0.0
research_20260521_1000-0340,2026-05-21T22:41:54.062036Z,1.71,1.71,0.0
research_20260521_1000-0340,2026-05-21T22:46:54.062036Z,2.331,2.331,0.0
research_20260521_1000-0341,2026-05-21T10:52:55.553582Z,0.0,0.0,0.0
research_20260521_1000-0341,2026-05-21T10:57:55.553582Z,0.54,0.54,0.0
research_20260521_1000-0341,2026-05-21T11:02:55.553582Z,1.095,1.095,0.0
research_20260521_1000-0341,2026-05-21T11:07:55.553582Z,1.665,1.665,0.0
research_20260521_1000-0341,2026-05-21T11:12:55.553582Z,2.289,2.289,0.0
research_20260521_1000-0341,2026-05-21T11:17:55.553582Z,2.912,2.912,0.0
research_20260521_1000-0341,2026-05-21T11:22:55.553582Z,3.432,3.432,0.0
research_20260521_1000-0341,2026-05-21T11:27:55.553582Z,4.079,4.079,0.0
research_20260521_1000-0341,2026-05-21T11:32:55.553582Z,4.618,4.618,0.0
research_20260521_1000-0342,2026-05-21T14:57:22.276754Z,0.0,0.0,0.0
research_20260521_1000-0342,2026-05-21T15:02:22.276754Z,0.579,0.579,0.0
research_20260521_1000-0342,2026-05-21T15:07:22.276754Z,1.185,1.185,0.0
research_20260521_1000-0342,2026-05-21T15:12:22.276754Z,1.789,1.789,0.0
research_20260521_1000-0342,2026-05-21T15:17:22.276754Z,2.473,2.473,0.0
research_20260521_1000-0342,2026-05-21T15:22:22.276754Z,3.031,3.031,0.0
research_20260521_1000-0342,2026-05-21T15:27:22.276754Z,3.59,3.59,0.0
research_20260521_1000-0343,2026-05-21T19:02:07.757114Z,0.0,0.0,0.0
research_20260521_1000-0343,2026-05-21T19:07:07.757114Z,1.75,1.75,0.0
research_20260521_1000-0343,2026-05-21T19:12:07.757114Z,3.591,3.591,0.0
research_20260521_1000-0343,2026-05-21T19:17:07.757114Z,5.538,5.538,0.0
research_20260521_1000-0343,2026-05-21T19:22:07.757114Z,7.283,7.283,0.0
research_20260521_1000-0343,2026-05-21T19:27:07.757114Z,8.885,8.885,0.0
research_20260521_1000-0343,2026-05-21T19:32:07.757114Z,10.667,10.667,0.0
research_20260521_1000-0343,2026-05-21T19:37:07.757114Z,12.254,12.254,0.0
research_20260521_1000-0343,2026-05-21T19:42:07.757114Z,14.379,14.379,0.0
research_20260521_1000-0344,2026-05-21T19:22:39.592734Z,0.0,0.0,0.0
research_20260521_1000-0344,2026-05-21T19:27:39.592734Z,0.659,0.659,0.0
research_20260521_1000-0344,2026-05-21T19:32:39.592734Z,1.374,1.374,0.0
research_20260521_1000-0344,2026-05-21T19:37:39.592734Z,1.84,1.84,0.0
research_20260521_1000-0344,2026-05-21T19:42:39.592734Z,2.373,2.373,0.0
