session_id,user_id,receipt_hash,merkle_root,energy_kwh,start_ts,end_ts,batch_day,batch_root
run_20260219_235212-0070,user-002,0xb581b8d7312bfa91d575536995f74a3fd6cf186e6efac05bc54f00d5072bb847,0x4c6bac5faf55dd18b85e3160be95451929fb85ffbb493ba6243a23e1b29c6a21,23.279,2026-02-20T08:44:01.101107Z,2026-02-20T09:44:01.101107Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0071,user-003,0xb3fa5d38025edfdd5033db6222f673fb1fcda8e7a688bc770890d85b29c1bf72,0x2a9760d9e96d0793a134bf2f31655349ced5b45738472ca8cba128781a087370,3.472,2026-02-20T02:44:00.249071Z,2026-02-20T03:04:00.249071Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0072,user-004,0xac1b906106d95acc3eab9d9814a39eb34275952ca812ebecdbdb88912386e149,0x5c0285aca366cc129e7f60d0331d1f6dbc44507d31ca2a6e878373a5f9049b24,7.269,2026-02-20T03:27:09.103298Z,2026-02-20T03:47:09.103298Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0073,user-002,0xd875905cdd9fdb5b519ac4dcc0e1e0d3a93a675ebf75dba030910b1e39fc602e,0xc9ec926ff6ceb5dd85c4aea5c25c2f98a6072226d126fedd84ebdef579417c1a,7.327,2026-02-20T01:12:25.467894Z,2026-02-20T02:12:25.467894Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0074,user-003,0x88420b24bb5ceb82e09e2bf7c0b60a3ab1a45749a017e2940ac8818644adcddf,0x3ea76e56110e9de0d4bed03a92a310dbcbcd104017872d2ec3e9a1b86bfd314c,9.191,2026-02-20T05:03:21.179630Z,2026-02-20T06:18:21.179630Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0075,user-006,0xd379fed1d5faf7cdbc36ddbf0570450fe6d394e74774aa2ed05aff4a1ea253d4,0x4665db1fa1561fdb6ee64f902f429d05fcc74c08c02403dd6830ffdf605cd3c3,3.616,2026-02-20T11:39:56.240463Z,2026-02-20T11:59:56.240463Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0076,user-008,0x8966c4a843218f3c9f48a75d25ea960b95214deda482f4da517c80260955e4c9,0x79e0119d6822df532f06f6b7413f27333d7d289d823210bda2662c492b2bf1f3,2.518,2026-02-20T08:32:35.364885Z,2026-02-20T08:52:35.364885Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0077,user-002,0x6d5edd2cdbe097ec2a13e23e7f27e3300e17be13b6c7a40213f381c1b710436a,0x14914ced53e394a1e24c63b7185ae7a3aada21bd70d820621fcac53981e7dced,14.153,2026-02-20T02:24:03.351493Z,2026-02-20T03:04:03.351493Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0078,user-002,0xd4dbef5577480c052a0d78f9c5c3b7f29f3e53ca0c38a704c58b16530b76c845,0xdcfc5b8cde0c869e96613627783fd87a98225fb46f1b6221aa640ff411270d6c,6.784,2026-02-20T04:56:56.497556Z,2026-02-20T05:16:56.497556Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0079,user-007,0x0ba8c7f6d1f24cade6772bc719c84488bb98cdf43524a2505059b9b12a4fc9f6,0x386e03d15585138182f1cba7d433d259af6cd34cb9a78420f329216bfd3a3109,10.984,2026-02-20T15:50:56.308133Z,2026-02-20T16:50:56.308133Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0080,user-010,0x8780f01343b39d1bc66f617e78635caaac43eef121f85d881cabc8556795e5bc,0xd800e0ed18075a5daff688bccb3ab20c8948f40225bf7c3a5a23cc2b2c2bf65b,13.526,2026-02-20T01:01:27.632500Z,2026-02-20T02:16:27.632500Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0081,user-006,0x2d5968fa4c7e5260517774602a1894974f9f36e64903ff6222c58011cf8e0339,0x54bcaca4d4dcf9577f5d4122b8bb9dec9e6301dea0acd1e7f3d2c3ceb5a85afb,13.768,2026-02-20T21:13:33.908911Z,2026-02-20T21:53:33.908911Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0082,user-005,0xda4438655f4de82925f497c7b4f525f4ef865f6d9da4aaf474455de70e03d713,0x83f1e74a42516037e2137b6d23ded5f18e9d57e35a8a59ccf62831f40da4342b,15.089,2026-02-20T23:17:18.445156Z,2026-02-20T23:57:18.445156Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0083,user-009,0x939ce46ce66b5814be1a05315a4a69403b79e5586d0c3ad179947eec889292ce,0x1dfb763cbbfa96613b6198e4654f13890b2462240a8b25cc66ba9a9133c0c7bd,10.78,2026-02-20T18:49:12.519165Z,2026-02-20T19:49:12.519165Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0084,user-007,0x23c3b1c233321824390ffd9e6e681995bf05cab2e02b38686043c3d3fb0038d1,0x7c4cf28125857dc9256830a0fe4d369e2a70be54253d9753f64ad316049266e8,9.163,2026-02-20T17:25:38.384647Z,2026-02-20T18:40:38.384647Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0085,user-007,0x228c63cc4bda98dfb419b48cdf19215fdde9499e8884b68bcfb10f2c4e05c6f9,0x7e9598eb89a7f1eaea95f439e2f6b9ad86be690aac53642d74aaf3370fbb0904,10.819,2026-02-20T11:12:04.885144Z,2026-02-20T11:42:04.885144Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0086,user-006,0x61d63569440b5ed00092f90cdbd1facdb73226b19b0a309b9f74dc33af856d71,0xf2314b5a113d5d6c7d8b0246661c510337d507ecd0d8be6fc2c41e59551c1884,13.233,2026-02-20T10:09:54.408512Z,2026-02-20T11:24:54.408512Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0087,user-006,0xda9e982683d23df3bbe740b4bde6a7fb6cae42eadd54c2279c6591d6dda93a02,0x8d5331230f78429c1ed9958231a541fba7ba580f269930a6d3fe76545fcfd3ab,3.452,2026-02-20T18:39:56.174112Z,2026-02-20T19:09:56.174112Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0088,user-004,0x12d5f6d6307b4e4d1a3a5359e3d211c4c4b62edbc5e4be13ae04db93219a24f8,0x228c3726d7de8785cf52dcba4110e02bc902f2f3ea6894309424183cd4a84f0b,4.821,2026-02-20T21:30:57.688800Z,2026-02-20T22:10:57.688800Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0089,user-010,0x28c8038504dc444fe259a6fd3a2e8ef774dc119cd3f713a87c48af5125b705cf,0x755d2e9acbd74c69e0d30d2c0e90472c2d638a7d827c48909f1c79fded8bed5a,13.768,2026-02-20T08:33:05.505830Z,2026-02-20T09:48:05.505830Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0090,user-007,0x1e087aa26f4a8281636048091e0d8b4443fc2b8760f4c0f95c3406552790e89e,0xcf8161930c73c131994dabd9ac0ae5c7e98500a709b253434bc4f9712b1e7f57,27.819,2026-02-20T12:52:41.712669Z,2026-02-20T14:07:41.712669Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0091,user-008,0x2dc296450179569181c502dc0ea5547fb16c4e32c88ff75d9f9bbff8e2dc3f8a,0x3e12482d12a38e84230954d586c50f4cc42c4351b6d2191cc541626e8ac993dd,8.865,2026-02-20T11:24:20.477006Z,2026-02-20T12:39:20.477006Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0092,user-003,0x4b211ceac61d5ad268d72094e71fff64d8e26751693b9821abd932d4fb4fe514,0xef0036f6609f45201b3daf1f8508f046af217271a2fe55e663fe1ca9059c5aa0,13.959,2026-02-20T01:58:53.106283Z,2026-02-20T02:38:53.106283Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0093,user-009,0xd4fb7cd05303ddb29aee74ba881a13b3864a4abda5180dd5dae342a992c4fd6f,0x229cc0b4636f8364aecff8ad17890e0e1b1ebf1c118a473bbdf1b39bd241ea03,22.841,2026-02-20T21:44:25.663818Z,2026-02-20T22:44:25.663818Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0094,user-001,0xa12028870263e4cc98065a006eb398887a987d736c8484e10d1a0cfa6a9b8f5c,0xf5d7d4c8d82ff905821fb3d5324485b9d456f7188ccb51d84bbfaf3ead084a19,8.902,2026-02-20T08:05:49.313891Z,2026-02-20T09:20:49.313891Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0095,user-005,0x63bdfd0d7b3283723a99486e84bcd9a394b35d9701da45f8ddf4c87ed21871a7,0xc38f4d936f560e55fb0fe2cd06b57e8b3d27fb28e93346ca821850d80d38aecf,7.144,2026-02-20T00:48:32.450546Z,2026-02-20T01:48:32.450546Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0096,user-006,0x37b9be12e2ef7c3da8942e0e4a58c62b9c25ca0230e3282ddb1a7e4b25ff22de,0xd9524734b0d3ddf5ac83aa0abdd848970f47a9a2c65f189f8850bc6dec33925a,7.477,2026-02-20T10:40:27.679595Z,2026-02-20T11:00:27.679595Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0097,user-009,0xf754d8e23f99ad94aad03e8a47162fbb59560cb9bf4cde9629155ed4c4f47c7f,0x1842c657631bca50186ff0391dc629ca16590d4474a07a082019cd7fd2929ec5,7.385,2026-02-20T20:26:49.076122Z,2026-02-20T21:26:49.076122Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0098,user-003,0xcd7fd23e46d573fcb5d44de2e8f3bb046b826a7071df85b075c15028e4271c06,0x8d44eb28bd3fcbc35ac9b311086b72914fb66fbe251674c18974068aeee30cf9,7.352,2026-02-20T20:40:51.395620Z,2026-02-20T21:20:51.395620Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0099,user-010,0xb623ba053a81b62dac4ea9f6b0686b235ea30ca3de16ba4a5e6b9c0badc06f26,0x8f5264b28bfb2071e255dbdaab8a70dfbea409fc473494d8695198429c263e9f,3.857,2026-02-20T11:19:00.541891Z,2026-02-20T11:39:00.541891Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0100,user-002,0x7b7841ac4656cf131468a61220651e67cad8a8a9c1269471ae57a4eaf353389e,0x6ab82c113bea6aac7354f6b11da30bd49d483a4ece428f52d19a3c489738abf1,21.51,2026-02-20T03:54:10.180940Z,2026-02-20T04:54:10.180940Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0101,user-009,0xab1339d49787e95c191133e51a101f9f3082b2f97a56450e0e512d3e499af07f,0x9513593223a6e97b827a87e171c1c2011b1e66c74f5016149bfc58df345d5c68,11.384,2026-02-20T10:41:01.271311Z,2026-02-20T11:41:01.271311Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0102,user-003,0xe2452a1e91f2738f347c0ae8f16cb3ee45d62dec73f50e770fba864adb3042f4,0xcf5b7f5114b3c41990eb87e4e8e4ae7e09233c857ea092ed85f2de418887a7ec,22.866,2026-02-20T04:03:14.852056Z,2026-02-20T05:03:14.852056Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0103,user-001,0xd1e61cf7e062f4ce998e9d6f39f24f5d6921eecd846ef884d9d9192c77c67ec7,0xf8f775c7f4ea8ec54638c6e7af092dfa35a7de55c86aab4f0eda290dea4c2348,5.643,2026-02-20T05:54:15.664614Z,2026-02-20T06:24:15.664614Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0104,user-007,0x1d543f92db0d81312a2c89149ff5decb86fcd73625a66f705ca3bd2458e1cc51,0x39f4f1f0bee1dbd0e69372f4e1caccb19e909651163b4bbe4c60f0f9b24a3dcd,5.47,2026-02-20T15:50:47.235306Z,2026-02-20T16:20:47.235306Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0105,user-003,0xbb5e657d2827afcc89e83c22815116256f146e6bc290f2270b7eb83b1f3d2dbb,0x4755c3976495713cc722f15139c8dd2bb54af79778ec4ec6a796237352d990fa,4.931,2026-02-20T10:53:31.012069Z,2026-02-20T11:33:31.012069Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0106,user-007,0x547bff7fd3d0f25d9507439f71ef52a27037830047d75ee3e8a65c033d3440b4,0xaa0222280ebe0c664bb82843a12595a081c865b8c7daba9d1d61d9e892bc4166,2.209,2026-02-20T17:23:38.416890Z,2026-02-20T17:43:38.416890Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0107,user-003,0x965f43cf8c818471acef3068e7a0140015848765d9ffe901e9be6e4863d94fc3,0xa1b1b055d3ed7fc4d649e541a7c6e4c82ffe199741ea5deeb5a84a5097bc735f,7.33,2026-02-20T03:36:54.971619Z,2026-02-20T04:36:54.971619Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0108,user-005,0xc98f3b88c1f3a4beea619172c5e3adb128c13ee99593eb5c62268c5f9fd0868c,0xcde7d2640fa9d0690007525634dccb3b940a25e921ea570c6f2fb9ee550040df,2.315,2026-02-20T17:59:33.553173Z,2026-02-20T18:19:33.553173Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0109,user-008,0xee3edfbe3e95743255b24162e268000673219684bd3f0b61c1f4c7f519f6b31d,0x978a983dc7b54e222436b964006f9d22d6ef2d37c7767fa72061d03ff7749f95,12.912,2026-02-20T18:50:01.115243Z,2026-02-20T20:05:01.115243Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0110,user-003,0x812e4966bcc32761c516501f698d9d79516f5ff5ebd31559a261380480857f30,0x3f595ec436741b80e28bc946d69978cbe73bcf15152bdb0946506cd84f770a11,9.411,2026-02-20T04:56:04.632436Z,2026-02-20T06:11:04.632436Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0111,user-007,0x6b85443dc2c67392e893eb557d8ca62e7342eb0af7b2c6a1954a0768643ed9f9,0x33a5ed5453d4272ebf9209cec07fa3c82eb6a0095e278d372b50c637136d7ddb,2.412,2026-02-20T04:13:23.475882Z,2026-02-20T04:33:23.475882Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0112,user-009,0x0b2ff9e3106b9df9ec664a8ee0803125f16bf6b835fe6dd5d515dbae15670fea,0x77d5d63e6e00c32e86d603e771a3be4f6eb2be9481251af93ef98ef615fbed7a,3.624,2026-02-20T08:37:41.804503Z,2026-02-20T09:07:41.804503Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0113,user-004,0xcc3dd1713c7dfe0536587d288af7ff7ae66d37632edfd8ca998ce9870ad0f084,0x86ced06867a105b1a281e7e2b04ec099e2ddd0a81394132052691c787fad115c,13.953,2026-02-20T15:40:43.605686Z,2026-02-20T16:55:43.605686Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0114,user-010,0x48cf50035852d627e0f2eab6e6c7322f9d7771aa20368de24d9d4b51914a5a81,0x7b55b1c89b898284f72f4c70f4268dc34f7aa20307bbc06c608499cfa637cf72,10.339,2026-02-20T17:37:53.729563Z,2026-02-20T18:07:53.729563Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0115,user-007,0x27e391ba3786df8b76d14e46765c5326d9f7a08cd00bd7c0dee35dbc05686a0f,0x0cfb23b1afd6572ba3a90a48d41b9a287274458452ac74f2210cc10e28264492,7.911,2026-02-20T16:50:41.713508Z,2026-02-20T17:10:41.713508Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0116,user-006,0x11f0a4a8814e40bc8b831f2811dfc28d1d57b8124a7962ddd05be67ebf84eea8,0x0ffb9d1e69af5c638b7e6170d5c2ee131de87059cc1bf9acd840bc789714e558,7.304,2026-02-20T06:21:45.141185Z,2026-02-20T07:01:45.141185Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0117,user-010,0xbc8c407ae4c48bbce7b301a8d820361fc81aa4a484f8213ccb0fb368f06785ff,0xbd26b49c5abaae6c182ffc0e34b6b6f1d18f36bb64cec337f5889039015a17d5,5.789,2026-02-20T13:56:53.158176Z,2026-02-20T14:26:53.158176Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0118,user-002,0xf522c30994038e886f9177600947d84ed9e7349df4b1aab1ceea2c5da405eb1f,0xc4726db55a7bb4ab213760083bb0f0d1752b42e6f06258b18cc534be3b2ca931,12.993,2026-02-20T01:17:51.885728Z,2026-02-20T02:32:51.885728Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0119,user-001,0xdeaf3abbb57a7652c613ba5c7258889dd7173c8a88a509828278313cb3e81ddd,0x5bd497227c2b106d83c0ce2841021f34d979e991e0d28b76217e49da65f1e200,5.514,2026-02-20T10:17:47.665969Z,2026-02-20T10:47:47.665969Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0120,user-003,0x4221fc72de8887f4386df7849a9b0e7bf0e0807ac2edbdac612b361a872655ec,0x66fe1f16c090d0826591dbaa342ef52c5ee81dc666dfb68036ae60441de614c6,11.171,2026-02-20T00:34:52.844748Z,2026-02-20T01:34:52.844748Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0121,user-003,0x3e0da901eea11ef0b24e86701438974f30c5a36bf5e42b5502047170611cac04,0xdfc0fd2c0f1ab141e8de0bf7b8bd3abba1fe4e12944839c0526a1eeb1a960719,14.206,2026-02-20T16:06:43.750764Z,2026-02-20T17:21:43.750764Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0122,user-010,0xfb8e55594e186659adba4248596b1c0a64782e5e7e80a6fcd557f4e27a85b0a6,0x6ae007b54e1ed90d02535ec002977fb83c71d3150159fbb61c501b00af2dd33e,26.698,2026-02-20T12:35:35.405503Z,2026-02-20T13:50:35.405503Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0123,user-007,0xbbffe24486b2f3acf2d6b53ea192a75dedce4e80a480de56071baa1b0bd07609,0x536720378cf821cdf70fb6f2e2a8d917939f77a77bf034142a300e98fa47a159,13.821,2026-02-20T11:56:22.794802Z,2026-02-20T13:11:22.794802Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0124,user-008,0x3627e9de4a99b69f31a72a7d0c06891cfe71dd4930fa416640c3fa108bbadf6a,0xa274e4f31ed8ce3da16e54892d478c5047b3e0016adb966b14267fdbc5c9dfbc,5.334,2026-02-20T19:22:08.375787Z,2026-02-20T19:52:08.375787Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0125,user-008,0x80aca5f4d2b24f1ed3561ea834b169b85d60341eec25eed0154c0b732e58f013,0x6fbbda4434dceeb02c22367d232957048cd11fe489edee20038f9d7442146736,7.491,2026-02-20T15:36:43.405749Z,2026-02-20T16:16:43.405749Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0126,user-002,0x39a519c3c60b9a0cd9a083544cb9bdc230a9e045299d8d8bdbf44f7fc416cd2b,0x45adff476f2ee5bbcc3d93fb144f4463b721426ed0206aeecae47f9352e1fcfc,22.547,2026-02-20T15:40:14.192382Z,2026-02-20T16:40:14.192382Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0127,user-002,0xec6b9556e75c8a96a2c36b4cd8afacd76b36a3406c6fff2817d549cb73cec81f,0x14a8ceaef8dd41f892f1fb7c7d54a99fe078a9f2ed4ff602a6a8923c9f876704,7.189,2026-02-20T14:03:50.761973Z,2026-02-20T15:03:50.761973Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0128,user-002,0xf6e374be5543043c23f1174cc5e7f5333395befb9da779da4aa7111a044761de,0x9e03c404cd00297d48151ba301e5399584ee4f0c39938c3a4e76c048375aa97f,10.959,2026-02-20T08:19:41.389692Z,2026-02-20T08:49:41.389692Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0129,user-007,0x66148cb20af7570d8eb4143e2a29f28a30cf1748d394917df521e28b9ecf59fd,0x7390456cf8546a397c3c9d8fd27c642bbc65ef51e40ce385234df4543d92b692,11.401,2026-02-20T05:04:20.201579Z,2026-02-20T05:34:20.201579Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0130,user-009,0xef5dc7765add2849317a50419e28c6c58239c98d52a0532d2ce1ea1d53b1af6b,0x6b5f48100a61902c045d72857009cb4c6c5cf69db05f12cb5309112c89874089,10.887,2026-02-20T11:23:58.878590Z,2026-02-20T11:53:58.878590Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0131,user-006,0x497c81840f1cc998c94a85eafed07758de0c6594d3cdf9a81e1b1dfd4902df89,0x8614b7c923ae9ea947e0bef65ffa0504a8e20a66a85dc87d33a89fb167ece81c,27.964,2026-02-20T05:00:17.673794Z,2026-02-20T06:15:17.673794Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0132,user-006,0x2874818abf58446fb08db6005c34921ca9a740d2f97b4c59bce04d8dada117a5,0x632de185466d1ef25b27d0053af2c39cce24f66304a59e8331afe645d2ef5c00,8.904,2026-02-20T16:44:11.879451Z,2026-02-20T17:59:11.879451Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0133,user-010,0x642e8fc8c6ed5160383449116221273615e7ed4e3d74ca0b3fdedd3db46ec98c,0x624384c8b5aa06292f87d1cc9b7b377a4fd8d4f29d349bb298e462e11c9e72fe,13.341,2026-02-20T15:00:58.813652Z,2026-02-20T16:15:58.813652Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0134,user-003,0xddf729d2021e017631b165898662d683d3e185bec933e70c9ec64f1f8f5a28e9,0x3302d1c52b02429f4e103f95ab8b51bd9e3487f88cd25dfaa49b8a28a44fcba2,13.343,2026-02-20T20:02:03.989671Z,2026-02-20T21:17:03.989671Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0135,user-007,0x479f26398b2ed422822701bf9e08b2cadbaf6afd9dc7b0ff7640954ae7ebd8c2,0xc8512bd8407eb424ab77237f22f77e70cb272b9f4a5b0df00d568b24c99196a6,7.856,2026-02-20T15:42:52.705929Z,2026-02-20T16:02:52.705929Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0136,user-003,0x060a3920cb16d3be1e0b8e7e467de065004e6efa0069587d6821df624ff43818,0xb850c7f2ef9d513ab48f0361e21f26869b802392f078ed7cd25c8e23d2b8ffc0,10.94,2026-02-20T05:31:40.813793Z,2026-02-20T06:31:40.813793Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0137,user-004,0x3512e55c2f57b9cd9947065f6c2613ba78a680b569c0ddd7e7bce57a33beedfa,0xdc27f1852939195e2535c8c72df8975735efbed587121d5a1005b2acdfb009e5,3.581,2026-02-20T03:56:51.412752Z,2026-02-20T04:16:51.412752Z,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
