session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_500-0068,user-002,0xae7b8072005579e4834bdc8426323278917b432c698ea6b18b32b32ec413a8d5,0xc537b5a4cd2edf178a8f832e87cd38f5dd583b733886f958208e38a296dd2ba6,4.603,4.603,0.0,4.603,2026-05-21T13:37:05.868797Z,2026-05-21T14:17:05.868797Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0069,user-005,0x6d681ccdf9a85e5e20f3d8c8da5ee023d3e3aac1f271c7ba104d6d29563847d0,0xf5e5c39bba43f12a136ec85d89a2afda6fedee9c0095c88a186ac252d9c18442,-2.465,11.969,14.434,-2.465,2026-05-21T15:32:37.769556Z,2026-05-21T16:47:37.769556Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0070,user-006,0x53f8e10ea6c5ed97171f1208604e70bb7b7197bb6e664ce62c493dbdd7fe4904,0x71b1b3a526ae9c422d93bf9130a428162b50a88d90c8d325d219de33cb15b1c7,3.557,3.557,0.0,3.557,2026-05-21T15:33:31.576448Z,2026-05-21T16:03:31.576448Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0071,user-005,0x0594c59d22bbe88fbb7fff8e48aa16cef8c38dab89578d13209530732a922b08,0x1cf62f4f82e865ed137ce633fa743438949cbf00ee581c9d2b4631aeff5903f1,22.619,24.665,2.046,22.619,2026-05-21T06:39:54.108387Z,2026-05-21T07:54:54.108387Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0072,user-010,0xdfecfba02f0f871b7d503af37d3cc4c58f057b03225c3f96ee3e7e0509626dd2,0x4ed204ae238b74f0bd165e1381368211112f3d3ec93baa37d5aeb3d73b9aa9d4,5.3,5.3,0.0,5.3,2026-05-21T22:40:06.838784Z,2026-05-21T23:10:06.838784Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0073,user-009,0x6f60948c3baa7aa70b78997cc348f9d9435d7a0a4a555888e623c1c16c957686,0x818d69bfbed7f15af6f910ab38da0633869dd94b209b0e37492ba9fb8d177993,-4.727,0.0,4.727,-4.727,2026-05-21T10:34:26.283753Z,2026-05-21T11:14:26.283753Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0074,user-006,0x344d69105134472ed3ed61d7aeab275c784499d5d90acc53b3d84ecdeb325907,0x4f849101e41aced010fb4d8494f75c34a9301ce408c43d57ac92b1d28174b3da,13.979,13.979,0.0,13.979,2026-05-21T19:51:30.157198Z,2026-05-21T21:06:30.157198Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0075,user-003,0x1c38274e8e08883a3bc2b5154b1ec68d30e50f0229f823740a229f3412c9c0a4,0x754dca4092bf84f098dd247c0c42b7c98a0a59716a3e83f62298ec48b1015de5,0.23,2.808,2.578,0.23,2026-05-21T18:18:46.371451Z,2026-05-21T18:48:46.371451Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0076,user-010,0x3fa2d2cbde026c2975b9d2d844764bcf2b2b03ba2acf7aa95520c5a3248665ea,0x91e5311018e1fb190a04627d3ae3a5c6d99852730ffc2468e9b1861761d66566,14.524,14.524,0.0,14.524,2026-05-21T08:33:05.505830Z,2026-05-21T09:48:05.505830Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0077,user-008,0x6d4788bae08cfd5e8c7e17bc1b1be7fd786f6f0b7e62036e611475a77e6eb0c1,0x5296fa8554c3d4e710eb775a11dbd0fcdffd282f2815352720cda39edc215bea,3.436,3.436,0.0,3.436,2026-05-21T10:03:19.539200Z,2026-05-21T10:23:19.539200Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0078,user-006,0xcadd74d45102515b2750597c39f4f1891f6798481e829b81a0b542f647490143,0xe6d5acd877b73d3165a884b3060cc33d0dfe45ade9e38d9f0ba0754bef9579e5,7.893,7.893,0.0,7.893,2026-05-21T00:24:21.885794Z,2026-05-21T00:44:21.885794Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0079,user-005,0x7ac5cfa68c95dfbc094e463106d4f5c156fc17f173cd43ce2784623ba88089b1,0xaa7cc987ea2fce0516b11f3dff74bcd9b63922243d369204a8e7859238538e78,14.074,14.074,0.0,14.074,2026-05-21T14:41:07.209257Z,2026-05-21T15:21:07.209257Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0080,user-010,0xd93659ff40978a1604e9cb696443f9f2dc16bfdd78c3c3945228702f6c7da999,0xf2ec948377325789aa064949b0df34f7fef2013bbfb59ae09a011da5d49c4267,6.849,6.849,0.0,6.849,2026-05-21T08:03:23.914041Z,2026-05-21T08:43:23.914041Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0081,user-009,0x6e3baea3fcb29c831c0710e25ce636f572cea3b052a3fc1996c0aa2832e2b927,0x3e148f75b0be209ce0a395c8e226b3a6c602af2f2ec20969e3183c311bd1d75a,-22.208,0.0,22.208,-22.208,2026-05-21T21:44:25.663818Z,2026-05-21T22:44:25.663818Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0082,user-010,0x04c618af15b45ad53efa53e2c39af3257531985221b522e8c98c10f9151e4c52,0x6fee74c20a0a079626b23954442905cbe47a14e55513f3f28353f4e60c106f33,0.04,3.485,3.445,0.04,2026-05-21T20:50:17.362820Z,2026-05-21T21:50:17.362820Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0083,user-010,0xcc58b29e632bfdb14b6ba2717ccea6ae7fa190e68cbbb0983f1e7b9fb69b084f,0xec657e741653c05bb5befea17cbf16190567fb6bb162a8143a8027da83c65a4c,10.732,10.732,0.0,10.732,2026-05-21T00:21:24.401839Z,2026-05-21T01:21:24.401839Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0084,user-005,0xb0821424087429921a7ec2b402cd82ce074342d288fe153d865ed3b6887a631a,0xbb78419b5e67b2b866e1a5ce683e3d5b0e6e647c7e600d110b37885837b70199,9.311,9.311,0.0,9.311,2026-05-21T13:11:58.819360Z,2026-05-21T14:26:58.819360Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0085,user-003,0x4d38b00ded2d2271c27b787edde64ac7585c6464d74236d20cd2fbdb0b8af11c,0x28e4a07bed288d76f40b5f4ef378de45ed787021bd331323708ee0db2df25b4b,11.175,11.175,0.0,11.175,2026-05-21T05:46:16.124228Z,2026-05-21T06:46:16.124228Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0086,user-008,0xff8089a57bd37e7419e98378ec41e023a4ac9c54950a35503ebef11a92bd71b9,0xf6ef542d5d7dc1db3fe2a60441d4f99a727bc6db333ac5528598cafeae42a048,7.473,7.473,0.0,7.473,2026-05-21T09:39:41.746700Z,2026-05-21T09:59:41.746700Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0087,user-002,0xb8c6e1d371cad3bbcfb6fe26d561b66f33e7f1ea4a455b5046fb418667309b59,0xbb9365f654320681613393c5381d881276210a5061c488067a7420ba6c05b6c7,4.648,4.648,0.0,4.648,2026-05-21T11:25:10.934217Z,2026-05-21T12:05:10.934217Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0088,user-006,0x0f72c4ea0bc83bfda209af6c6448707205ed90aa0dd05859c75f0a7cbed413d2,0xe2f10c0f33df37e0de18e709161dd5b8f9e45d795eedc66f4c27a8a0a9ff2b76,7.148,7.148,0.0,7.148,2026-05-21T18:11:46.720133Z,2026-05-21T18:31:46.720133Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0089,user-008,0xf02f103d73216304536821cc3335a1fe5b08d17d299f97c8937b39266ea2dfaa,0x8bdb68df914b2af125daa5cae22e797f0511d6ae958e7f91a77dde3d43174e0d,3.751,3.751,0.0,3.751,2026-05-21T08:49:18.022754Z,2026-05-21T09:19:18.022754Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0090,user-009,0x29ede62064707505eb622bcdb81cdb1c448bea55eae4ef3f1a0256f961ab04fa,0x3908830f031e1cb7038ef3cb25cf41255d4d75901066bcf1ece10f479f76c40f,-0.003,3.668,3.671,-0.003,2026-05-21T12:37:18.260073Z,2026-05-21T12:57:18.260073Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0091,user-007,0xa3aa38aaf916d5444efc284fbde0c735069989b84ae7b4fad41e02e7560fdbf7,0xad48fe5224f2a254dbcfbd0b7c6376cee7ec45de28ec9db270229f4c10a1f22a,5.52,5.52,0.0,5.52,2026-05-21T15:50:47.235306Z,2026-05-21T16:20:47.235306Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0092,user-002,0x08ce6a27868e96dbc8b4eba6d7bdd700bada18800a1af29103dbc29c4c43a64d,0x2a9cfd8f9c99359f5ddfad1c8e9e6b793073087f5551c61f61702523889665ee,-6.951,0.0,6.951,-6.951,2026-05-21T16:06:47.720178Z,2026-05-21T16:46:47.720178Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0093,user-002,0x44e911916586d8ecddaaaa9f04ca8b3578e949e680e83ad84c56baf73a74411f,0x10fc87139f14b1fa4cd46491de941e7a09d204147d15af577bfb2c77786f9180,10.954,10.954,0.0,10.954,2026-05-21T07:52:29.712000Z,2026-05-21T08:52:29.712000Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0094,user-006,0x49f2f8e2cd0caedbf7e7a778dbb78e4faa88b7adbd2309c58cd7d534d00fd00d,0x001683480f37dd64840851ca745d8f97c7472ce4a498c625815aaca8371ed04a,-0.052,3.693,3.745,-0.052,2026-05-21T13:19:43.645415Z,2026-05-21T13:39:43.645415Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0095,user-009,0x88b373803800688cc47d0bb423a8dfff31c43a081d6ebfb833654fe95ccf0d3a,0x7423d4993603d8c450c59dc56fef1532d79d02736e6b604949f18c9f3231193d,-15.014,0.0,15.014,-15.014,2026-05-21T21:09:25.449990Z,2026-05-21T21:49:25.449990Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0096,user-006,0x17b0b55643b6a61c971c99d349a9b73aa24a5d267fd1378eefc5e943dcc5336f,0x98f190a535048bba3dbe1f5fc7ecb99ede0a831b67b1e9fde7b18e08ee2c63fd,7.402,7.402,0.0,7.402,2026-05-21T07:57:18.642102Z,2026-05-21T08:17:18.642102Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0097,user-004,0x46fc6c291c8fcce8c1ae6bbcf2ef18f72d1bebdfa65037645efaabf875b0acd1,0xb33b1c6c7144b294988b4379dac5e654e4052547556105f4be044b8e67b58843,1.397,2.413,1.016,1.397,2026-05-21T21:04:14.283881Z,2026-05-21T21:34:14.283881Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0098,user-008,0xa24ef3995ce5fd3e4680e357b975fc5139f321c90e652c73c4790fa2031ae2a5,0x4255664de656065d034ee4f78f653c7dbf6692c6b8f8f084c438aadf96412d63,12.288,17.4,5.112,12.288,2026-05-21T11:21:59.895423Z,2026-05-21T12:21:59.895423Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0099,user-004,0x132f19db249fadb3ce2819db76c95f060285fd5c048000bcfb791fb83445e5da,0x8486b7370c872d329467659fb34d588d55e9b7bd4c1ccd37de0fff9df16d2f6e,13.43,13.43,0.0,13.43,2026-05-21T15:40:43.605686Z,2026-05-21T16:55:43.605686Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0100,user-002,0x10837023dd9781da61d3d72268144c8c4f4ba7b8830ce8ac9f5b5f786adf9339,0x7ddef51710e51de8dcccd955328151200012594c760098be81b557b70b31f4ef,13.486,13.486,0.0,13.486,2026-05-21T22:53:32.100196Z,2026-05-22T00:08:32.100196Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0101,user-006,0x90264a7c6ea5d454f8c68d695be6755d0c677ac2473f5ad35d99d2a6d62896cd,0xa5ccbdc4e2ccad2dfeb5b0049d02c861825cb36609b4d0aca30e10dba91c3cb9,1.584,4.391,2.807,1.584,2026-05-21T06:21:45.141185Z,2026-05-21T07:01:45.141185Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0102,user-003,0x4a548b6347a9c184715e73b3b63a636cb00695c0e1bb4d8277975b5d80c57e71,0x9d296378b7f785573c2edb3b16a7b0fa30664ffe478cbd16ec996a71b8343d5f,-27.141,0.0,27.141,-27.141,2026-05-21T04:27:35.514068Z,2026-05-21T05:42:35.514068Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0103,user-001,0xb54b76b44644496a62c6223f89dc426a6c24723c2f65c2737cb13c92e22024b9,0xaeb28f85f32d016c38d05886aea17f114e9e78c11e17b7e1d8638d8880c9ac85,7.046,7.046,0.0,7.046,2026-05-21T03:39:04.307630Z,2026-05-21T04:39:04.307630Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0104,user-002,0x22c66362697bbac8c75cbcb1a99978d4630df263066e83916a044bea0659a7b1,0x54ac0d3945d06610c6a3ef42b0b24e9c15c4b471b9b8fae7c1e9472b4b08b6f8,14.521,14.521,0.0,14.521,2026-05-21T14:31:46.719220Z,2026-05-21T15:11:46.719220Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0105,user-003,0x3bb1292a0dc284d1429a225c86301848509c50c84e6f7231d4bfcdb06d9c6370,0xd3510807d9c09a6a64520a1c73a2cffa4f9aba7a27194744868ca2f9f7a0372b,4.614,9.056,4.442,4.614,2026-05-21T16:06:43.750764Z,2026-05-21T17:21:43.750764Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0106,user-001,0x449dc4ef408126ed887903879629f0cb0fb722c90cff53eed46d457c145e9ac1,0xdd6c0149248338c99623199aafe83be7d6e561175b8bb73f20fd9f8ae0566033,11.404,11.404,0.0,11.404,2026-05-21T09:58:43.588863Z,2026-05-21T10:28:43.588863Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0107,user-007,0xde8d8d3e22e838209b617c416242885f11af2cb2745d9b566ae130b3538168ac,0x278ed5c9daa9f25a8c02e45372ac17f3323a73e5b1189e6c058e004e0002768b,5.333,5.333,0.0,5.333,2026-05-21T20:20:56.339298Z,2026-05-21T20:50:56.339298Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0108,user-009,0x9954f3c6e940580b9a618b85a62f62d9884a72501c6c8d82b03f4476401a8182,0xc8bc9eb9f01d4d75e3e00bfb8892b9ccb0a9a5a3bfd5f3296d5e49ab4f4cb983,5.206,5.206,0.0,5.206,2026-05-21T14:56:22.339338Z,2026-05-21T15:26:22.339338Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0109,user-005,0x95d311edc50c0fc8bc092f8fd693a1f3552709d7618ef1fd68c2f863704ef0fd,0xe7eadb2108a644c31110a4de65cb20ac8b68e177f20f8aea0591760d8cfdfa43,4.92,4.92,0.0,4.92,2026-05-21T10:35:21.313370Z,2026-05-21T11:05:21.313370Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0110,user-009,0xae813fc38c82a3b45c18a3c4078cab9342909eef46555e09fe8c6cf867902dcd,0xdda11c57678d500aa7f5ecb38ce5c9422daa6ead6db2a4b14f82078d4fdd9fee,11.379,11.379,0.0,11.379,2026-05-21T14:52:14.422384Z,2026-05-21T15:52:14.422384Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0111,user-004,0x0661879f3a90e39bd3de7b32e0d5cb5e14a63b1020f29621eed1d479bd94120d,0x08bcbdc75c8ceef5739cf98f50fe1f108595532c81adbc7ef6c65fd5459a0067,8.987,8.987,0.0,8.987,2026-05-21T18:09:51.625481Z,2026-05-21T19:24:51.625481Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0112,user-002,0x7d463fa66ba41d0a52bfad4df8d05689ef13f5b56c29bf1a3cf3c6ee048f57dd,0x22a527ce4b207c3348e6261c1b49ef35512512913f056f8af74afffced52d278,10.926,10.926,0.0,10.926,2026-05-21T08:19:41.389692Z,2026-05-21T08:49:41.389692Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0113,user-008,0x3f9e7924faf5e4031b6af4988196c53c77cc2bdd8659655d03a0bb9ccecf4c0b,0xd9c8c12a4f9bb45e88a07e17a8893f4d398e93943341787f19da10dad58bcadc,3.819,4.352,0.533,3.819,2026-05-21T19:30:42.675002Z,2026-05-21T20:10:42.675002Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0114,user-005,0x3b6855cbd08e50ed0e95677ae8add9fe5e8f5db83e776d7033aa3aa7f3a23110,0xe721c81b8bc8830855f1ccdaadc171c0325d6187d58d6a7aebf3becc8505d233,-7.844,0.0,7.844,-7.844,2026-05-21T06:44:13.117813Z,2026-05-21T07:04:13.117813Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0115,user-009,0x380421a7e58c52969d31d4bab0d20e16a032a0078a12edb9a76c2e1a2c692a3f,0x8c1c49f9404f4c1e01fe48d65a11f45dd4e94a5b13f7578528c4e12e0638e520,13.706,17.917,4.211,13.706,2026-05-21T16:06:47.136685Z,2026-05-21T17:06:47.136685Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0116,user-009,0xa893500d342446dde352b0be41434a6e9ecb96c85829c14a82176f5b0f2fc219,0x0817e6442da9af56fe534e193de6a465d6bd85fdd72a3529a611996889578a81,3.006,8.652,5.646,3.006,2026-05-21T01:49:43.640395Z,2026-05-21T02:29:43.640395Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0117,user-004,0x62db9175d213dce5965cbe40afae572701c7f7531e982a5a1cff0a76e31f7b76,0x9871c568fae503559e89225258935324c8fef09d95e146da9ace3e2d553582bc,9.065,9.065,0.0,9.065,2026-05-21T05:41:55.328834Z,2026-05-21T06:56:55.328834Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0118,user-008,0x4907482a6af6f129a0ed8a21b8fb4d3ca9b7a5bb44af142b0ee0b8e982936c24,0xe6995eb4328563fa11830f76f4321bba0fff53de18a60c9a442725e2fb996d2b,13.636,13.636,0.0,13.636,2026-05-21T10:26:58.073607Z,2026-05-21T11:41:58.073607Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0119,user-007,0x5b972b45275f92df5bcef8ae8fbbfc8224611cc43b3d25c4ef83846811e3dcf9,0xf53f9f4a89c4e0cc9367fd102c9289b5c9caf04ca3c57ca0fdde348bf2a45946,10.489,10.489,0.0,10.489,2026-05-21T14:59:46.576457Z,2026-05-21T15:59:46.576457Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0120,user-008,0xb2fd1e214de3c433e4350310a4419ee05507f436f2784fab6e2060703b30f38e,0x12e422b04bf47990033443bfea3d35d360eb7e714caa570e28ed54c13aeb5ddf,14.166,14.166,0.0,14.166,2026-05-21T07:49:09.612288Z,2026-05-21T09:04:09.612288Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0121,user-001,0x1dd06a030f387f41f5110e2d3b013d55d7e62902cc784fffbe495bd3433a1dd7,0xd6a0993d87a7ae907b8a1133fe3b9e949f7e1a04e62b9e34f0d7e755be63c62b,7.276,8.958,1.682,7.276,2026-05-21T14:19:44.273690Z,2026-05-21T14:49:44.273690Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0122,user-003,0xfe8d237b0785b1f8ad78bdcf2fe9c8815c34024f34a87a509f330014bc46e8e6,0x4de8f1872e32bb3f35c69bb1c0f6ac97267f2e75e622121501ff689d89c91f37,-9.04,0.0,9.04,-9.04,2026-05-21T00:19:35.903553Z,2026-05-21T01:34:35.903553Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0123,user-008,0x088e9a546a5e9d2a96f713ea1833992147a8a4843fb5c7106a49c4c731ab5e53,0x17dd10006b4991b885067abc37849b1d7ab4932647c3b81f4074a09709d1a501,5.724,5.724,0.0,5.724,2026-05-21T18:12:00.348469Z,2026-05-21T18:42:00.348469Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0124,user-002,0x4d33744575fbffd0b2f877f210dfb7d22219b1492ab628badc33e15fca31f3c3,0x56902b896d830ff1137f00bfbaa00dcf9450d863230be51892eebe51230b8bdb,4.771,4.771,0.0,4.771,2026-05-21T01:50:59.664570Z,2026-05-21T02:30:59.664570Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0125,user-006,0xcf31373461f85944ed89c24d856ea3361ca6f70886def36842b0cec8c64298bd,0xf7732563cfa0a3865f16bd2b30d20228fba9d9fde12038f9d283770bd6d933ac,2.49,2.49,0.0,2.49,2026-05-21T16:42:24.554585Z,2026-05-21T17:02:24.554585Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0126,user-007,0xd6dc1376e60d4d92508f593e1256a001020b44a9622e10a6a505b9474e4b5ee8,0xc383db47dd2c82e52bc580d34c283452bde29a1589009beef4c9b3efb1fe5a4f,13.86,13.86,0.0,13.86,2026-05-21T02:01:13.073891Z,2026-05-21T03:16:13.073891Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0127,user-007,0x85a19a68bbfb4b6423f06db73b33a6568e4ded0d7adfc5483c5317f14a4331e6,0xac4c350201bc8181857e7ca1ebee1eeae6a3a2923837ec56a5e7282c8696c6ca,0.093,2.761,2.668,0.093,2026-05-21T16:53:55.386359Z,2026-05-21T17:23:55.386359Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0128,user-006,0xc552de3340a8bdb66d17bf70cfba54b642ccfc8c1d2a0702618aa8b2e53ec714,0x13123ccba88a8887e4ffdac7cd030c3049fd32d288926225192c9240ae340cc9,11.702,12.563,0.861,11.702,2026-05-21T19:55:15.442582Z,2026-05-21T21:10:15.442582Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0129,user-001,0xcbd87bd3555348f44ee0dc1a6649cf9e2e20551144f22d9ee993ea0a37299190,0xa17f37d80f4c7a2c7d06d8d2e9791ed0ef579b564af36f6d11da97618676312b,4.61,9.073,4.463,4.61,2026-05-21T23:49:28.692356Z,2026-05-22T01:04:28.692356Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0130,user-005,0xe9af13845c46e16eb053a5a2b4eac28c806985d19fa46623ec0e8df5f53bee00,0x62d5f89db732245256b9a6de9da575b3acba9a3a9ca0ced31bcf2ba5b0daca2c,7.255,7.255,0.0,7.255,2026-05-21T07:33:58.803559Z,2026-05-21T07:53:58.803559Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0131,user-003,0x060f73d1f4f8037429b2bffa57b208c577afd07b0d275cca15536755373de932,0x3bbb55c547ca86963ed5bc68585805312965f088066d8ba8b455d07b2bbc97a2,22.393,22.393,0.0,22.393,2026-05-21T21:59:55.919015Z,2026-05-21T22:59:55.919015Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0132,user-006,0x46cdc89a180e0a7d086cd864eb0ac09efe7fcc196fe83e9ef55d61c7362b56a3,0x957609b94211036b1fd056f88dd4dbd64b9cf223dc12bc6423b712a80f88444a,0.403,5.757,5.354,0.403,2026-05-21T23:36:27.140575Z,2026-05-22T00:06:27.140575Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0133,user-003,0xb5ad59bb20720f4c5922d0d5884390fc84814f51468643d763b42e3b96568eba,0xa95b85b23d90c9e9479949c3195103e0932c940a920e01985e544a8d9a41dd9b,7.139,7.139,0.0,7.139,2026-05-21T05:00:40.965436Z,2026-05-21T05:20:40.965436Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0134,user-007,0x09bbb88309827b20b25bb02a61c861f47715f83777a038d45cc2e69b830827c4,0x5fe19d2c7a7beb13c3fef99117f01d9f039a7386af3fbb08285eb0861107185f,4.809,4.809,0.0,4.809,2026-05-21T00:43:45.266450Z,2026-05-21T01:23:45.266450Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0135,user-002,0x952a94fdd2f680f30726cad72cfccce5b3982a7068d57ec3328ba8194aaaab7e,0x4855ffcb19b06c2382b22b02d76af6f8431b710edb291fe31e460a03293797f2,5.342,5.342,0.0,5.342,2026-05-21T22:00:51.915964Z,2026-05-21T22:30:51.915964Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
