session_id,user_id,evse_id,start_ts,end_ts,session_type,tariff_model
research_20260521_500-0207,user-003,EVSE-041,2026-05-21T18:54:53.164200Z,2026-05-21T19:14:53.164200Z,charge_only,TOU
research_20260521_500-0208,user-001,EVSE-031,2026-05-21T09:43:44.960536Z,2026-05-21T10:03:44.960536Z,bidirectional,TOU
research_20260521_500-0209,user-001,EVSE-033,2026-05-21T16:45:23.538309Z,2026-05-21T17:05:23.538309Z,charge_only,TOU
research_20260521_500-0210,user-002,EVSE-006,2026-05-21T05:08:56.730283Z,2026-05-21T06:08:56.730283Z,charge_only,TOU
research_20260521_500-0211,user-008,EVSE-004,2026-05-21T20:24:13.915834Z,2026-05-21T20:44:13.915834Z,bidirectional,TOU
research_20260521_500-0212,user-001,EVSE-029,2026-05-21T03:31:45.713552Z,2026-05-21T04:11:45.713552Z,discharge_only,TOU
research_20260521_500-0213,user-002,EVSE-004,2026-05-21T15:02:25.445957Z,2026-05-21T15:42:25.445957Z,bidirectional,TOU
research_20260521_500-0214,user-002,EVSE-044,2026-05-21T13:59:55.205283Z,2026-05-21T15:14:55.205283Z,charge_only,TOU
research_20260521_500-0215,user-010,EVSE-036,2026-05-21T18:36:27.702970Z,2026-05-21T19:16:27.702970Z,charge_only,TOU
research_20260521_500-0216,user-001,EVSE-004,2026-05-21T08:32:30.350889Z,2026-05-21T09:02:30.350889Z,charge_only,TOU
research_20260521_500-0217,user-007,EVSE-042,2026-05-21T14:18:16.867765Z,2026-05-21T14:48:16.867765Z,charge_only,TOU
research_20260521_500-0218,user-001,EVSE-042,2026-05-21T10:36:43.880615Z,2026-05-21T10:56:43.880615Z,charge_only,TOU
research_20260521_500-0219,user-006,EVSE-043,2026-05-21T04:10:33.130411Z,2026-05-21T04:40:33.130411Z,discharge_only,TOU
research_20260521_500-0220,user-005,EVSE-030,2026-05-21T10:50:19.533742Z,2026-05-21T11:30:19.533742Z,bidirectional,TOU
research_20260521_500-0221,user-006,EVSE-031,2026-05-21T21:23:49.039434Z,2026-05-21T22:23:49.039434Z,charge_only,TOU
research_20260521_500-0222,user-003,EVSE-039,2026-05-21T07:22:46.949629Z,2026-05-21T07:52:46.949629Z,charge_only,TOU
research_20260521_500-0223,user-005,EVSE-036,2026-05-21T14:26:04.032306Z,2026-05-21T15:06:04.032306Z,charge_only,TOU
research_20260521_500-0224,user-010,EVSE-044,2026-05-21T06:50:17.176122Z,2026-05-21T07:30:17.176122Z,bidirectional,TOU
research_20260521_500-0225,user-005,EVSE-003,2026-05-21T02:55:25.966900Z,2026-05-21T03:55:25.966900Z,charge_only,TOU
research_20260521_500-0226,user-010,EVSE-040,2026-05-21T03:09:01.743716Z,2026-05-21T04:24:01.743716Z,charge_only,TOU
research_20260521_500-0227,user-008,EVSE-033,2026-05-21T04:03:49.427159Z,2026-05-21T04:43:49.427159Z,charge_only,TOU
research_20260521_500-0228,user-005,EVSE-004,2026-05-21T10:37:29.879181Z,2026-05-21T11:07:29.879181Z,charge_only,TOU
research_20260521_500-0229,user-005,EVSE-036,2026-05-21T12:12:36.398684Z,2026-05-21T13:27:36.398684Z,discharge_only,TOU
research_20260521_500-0230,user-001,EVSE-050,2026-05-21T21:13:48.023399Z,2026-05-21T21:53:48.023399Z,bidirectional,TOU
research_20260521_500-0231,user-008,EVSE-028,2026-05-21T12:18:00.073128Z,2026-05-21T12:58:00.073128Z,bidirectional,TOU
research_20260521_500-0232,user-007,EVSE-012,2026-05-21T08:27:57.115835Z,2026-05-21T08:47:57.115835Z,charge_only,TOU
research_20260521_500-0233,user-010,EVSE-038,2026-05-21T04:15:52.090870Z,2026-05-21T04:55:52.090870Z,discharge_only,TOU
research_20260521_500-0234,user-006,EVSE-026,2026-05-21T01:42:36.674386Z,2026-05-21T02:02:36.674386Z,charge_only,TOU
research_20260521_500-0235,user-003,EVSE-047,2026-05-21T11:10:48.385207Z,2026-05-21T11:40:48.385207Z,discharge_only,TOU
research_20260521_500-0236,user-001,EVSE-012,2026-05-21T10:41:55.510177Z,2026-05-21T11:56:55.510177Z,bidirectional,TOU
research_20260521_500-0237,user-001,EVSE-010,2026-05-21T03:33:00.100782Z,2026-05-21T04:48:00.100782Z,charge_only,TOU
research_20260521_500-0238,user-006,EVSE-022,2026-05-21T00:58:31.869145Z,2026-05-21T01:28:31.869145Z,discharge_only,TOU
research_20260521_500-0239,user-006,EVSE-038,2026-05-21T05:23:20.134524Z,2026-05-21T06:23:20.134524Z,bidirectional,TOU
research_20260521_500-0240,user-001,EVSE-011,2026-05-21T10:44:42.278527Z,2026-05-21T11:59:42.278527Z,charge_only,TOU
research_20260521_500-0241,user-003,EVSE-007,2026-05-21T19:41:01.856110Z,2026-05-21T20:56:01.856110Z,charge_only,TOU
research_20260521_500-0242,user-005,EVSE-034,2026-05-21T03:56:47.036199Z,2026-05-21T04:36:47.036199Z,charge_only,TOU
research_20260521_500-0243,user-006,EVSE-031,2026-05-21T12:17:55.160985Z,2026-05-21T13:17:55.160985Z,bidirectional,TOU
research_20260521_500-0244,user-007,EVSE-004,2026-05-21T23:26:40.662303Z,2026-05-21T23:46:40.662303Z,charge_only,TOU
research_20260521_500-0245,user-009,EVSE-033,2026-05-21T00:59:08.207728Z,2026-05-21T02:14:08.207728Z,charge_only,TOU
research_20260521_500-0246,user-006,EVSE-035,2026-05-21T01:50:48.791965Z,2026-05-21T03:05:48.791965Z,bidirectional,TOU
research_20260521_500-0247,user-007,EVSE-037,2026-05-21T11:27:15.378557Z,2026-05-21T12:07:15.378557Z,charge_only,TOU
research_20260521_500-0248,user-008,EVSE-001,2026-05-21T05:36:09.791873Z,2026-05-21T05:56:09.791873Z,charge_only,TOU
research_20260521_500-0249,user-001,EVSE-037,2026-05-21T14:58:57.418221Z,2026-05-21T15:28:57.418221Z,charge_only,TOU
research_20260521_500-0250,user-007,EVSE-045,2026-05-21T05:51:50.427787Z,2026-05-21T06:51:50.427787Z,charge_only,TOU
research_20260521_500-0251,user-009,EVSE-006,2026-05-21T14:22:11.537685Z,2026-05-21T15:02:11.537685Z,charge_only,TOU
research_20260521_500-0252,user-002,EVSE-039,2026-05-21T09:21:59.906392Z,2026-05-21T10:21:59.906392Z,charge_only,TOU
research_20260521_500-0253,user-010,EVSE-026,2026-05-21T19:54:56.678147Z,2026-05-21T20:14:56.678147Z,bidirectional,TOU
research_20260521_500-0254,user-002,EVSE-008,2026-05-21T01:55:23.070816Z,2026-05-21T03:10:23.070816Z,charge_only,TOU
research_20260521_500-0255,user-009,EVSE-023,2026-05-21T04:28:04.068994Z,2026-05-21T05:43:04.068994Z,charge_only,TOU
research_20260521_500-0256,user-005,EVSE-023,2026-05-21T18:01:30.542551Z,2026-05-21T18:21:30.542551Z,charge_only,TOU
research_20260521_500-0257,user-003,EVSE-023,2026-05-21T01:15:08.995377Z,2026-05-21T01:45:08.995377Z,charge_only,TOU
research_20260521_500-0258,user-002,EVSE-009,2026-05-21T07:45:49.832411Z,2026-05-21T08:45:49.832411Z,bidirectional,TOU
research_20260521_500-0259,user-008,EVSE-034,2026-05-21T01:25:53.857994Z,2026-05-21T01:45:53.857994Z,discharge_only,TOU
research_20260521_500-0260,user-001,EVSE-037,2026-05-21T07:48:17.495578Z,2026-05-21T08:48:17.495578Z,bidirectional,TOU
research_20260521_500-0261,user-004,EVSE-041,2026-05-21T04:26:33.926618Z,2026-05-21T05:06:33.926618Z,charge_only,TOU
research_20260521_500-0262,user-008,EVSE-039,2026-05-21T16:46:57.046662Z,2026-05-21T18:01:57.046662Z,bidirectional,TOU
research_20260521_500-0263,user-009,EVSE-041,2026-05-21T19:47:39.844593Z,2026-05-21T20:27:39.844593Z,discharge_only,TOU
research_20260521_500-0264,user-010,EVSE-018,2026-05-21T10:15:50.513617Z,2026-05-21T10:35:50.513617Z,bidirectional,TOU
research_20260521_500-0265,user-006,EVSE-017,2026-05-21T06:02:01.828932Z,2026-05-21T07:17:01.828932Z,discharge_only,TOU
research_20260521_500-0266,user-007,EVSE-031,2026-05-21T16:33:30.375533Z,2026-05-21T17:03:30.375533Z,bidirectional,TOU
research_20260521_500-0267,user-005,EVSE-035,2026-05-21T10:49:05.688286Z,2026-05-21T11:19:05.688286Z,charge_only,TOU
research_20260521_500-0268,user-009,EVSE-049,2026-05-21T18:31:56.102382Z,2026-05-21T18:51:56.102382Z,discharge_only,TOU
research_20260521_500-0269,user-008,EVSE-041,2026-05-21T11:08:27.456073Z,2026-05-21T12:08:27.456073Z,bidirectional,TOU
research_20260521_500-0270,user-010,EVSE-045,2026-05-21T04:36:05.525147Z,2026-05-21T05:16:05.525147Z,charge_only,TOU
research_20260521_500-0271,user-001,EVSE-010,2026-05-21T20:19:54.300038Z,2026-05-21T21:34:54.300038Z,bidirectional,TOU
research_20260521_500-0272,user-002,EVSE-029,2026-05-21T10:56:48.215473Z,2026-05-21T11:26:48.215473Z,charge_only,TOU
research_20260521_500-0273,user-004,EVSE-011,2026-05-21T12:55:23.887509Z,2026-05-21T13:15:23.887509Z,charge_only,TOU
research_20260521_500-0274,user-009,EVSE-018,2026-05-21T11:28:51.971748Z,2026-05-21T12:08:51.971748Z,charge_only,TOU
research_20260521_500-0275,user-004,EVSE-011,2026-05-21T23:46:08.460451Z,2026-05-22T00:06:08.460451Z,charge_only,TOU
research_20260521_500-0276,user-006,EVSE-021,2026-05-21T01:38:34.665018Z,2026-05-21T01:58:34.665018Z,discharge_only,TOU
research_20260521_500-0277,user-006,EVSE-039,2026-05-21T04:39:02.607463Z,2026-05-21T05:39:02.607463Z,bidirectional,TOU
research_20260521_500-0278,user-002,EVSE-025,2026-05-21T11:14:09.726019Z,2026-05-21T12:14:09.726019Z,charge_only,TOU
research_20260521_500-0279,user-009,EVSE-013,2026-05-21T20:17:03.037196Z,2026-05-21T20:57:03.037196Z,discharge_only,TOU
research_20260521_500-0280,user-007,EVSE-040,2026-05-21T08:11:35.603284Z,2026-05-21T09:26:35.603284Z,charge_only,TOU
research_20260521_500-0281,user-002,EVSE-034,2026-05-21T03:57:22.958555Z,2026-05-21T04:17:22.958555Z,charge_only,TOU
research_20260521_500-0282,user-003,EVSE-036,2026-05-21T10:34:52.211327Z,2026-05-21T11:49:52.211327Z,charge_only,TOU
research_20260521_500-0283,user-006,EVSE-009,2026-05-21T14:05:13.539600Z,2026-05-21T15:05:13.539600Z,discharge_only,TOU
research_20260521_500-0284,user-005,EVSE-010,2026-05-21T00:21:28.321653Z,2026-05-21T00:51:28.321653Z,bidirectional,TOU
research_20260521_500-0285,user-010,EVSE-039,2026-05-21T17:59:12.363332Z,2026-05-21T18:39:12.363332Z,bidirectional,TOU
research_20260521_500-0286,user-010,EVSE-015,2026-05-21T14:49:34.416053Z,2026-05-21T15:09:34.416053Z,discharge_only,TOU
research_20260521_500-0287,user-001,EVSE-019,2026-05-21T08:46:12.154298Z,2026-05-21T09:46:12.154298Z,discharge_only,TOU
research_20260521_500-0288,user-006,EVSE-006,2026-05-21T22:00:08.102268Z,2026-05-21T23:15:08.102268Z,bidirectional,TOU
research_20260521_500-0289,user-006,EVSE-015,2026-05-21T15:37:26.201168Z,2026-05-21T16:17:26.201168Z,charge_only,TOU
research_20260521_500-0290,user-002,EVSE-045,2026-05-21T21:17:11.081596Z,2026-05-21T21:37:11.081596Z,charge_only,TOU
research_20260521_500-0291,user-008,EVSE-045,2026-05-21T23:26:14.562851Z,2026-05-21T23:56:14.562851Z,charge_only,TOU
research_20260521_500-0292,user-009,EVSE-043,2026-05-21T22:56:23.154552Z,2026-05-21T23:26:23.154552Z,bidirectional,TOU
research_20260521_500-0293,user-005,EVSE-020,2026-05-21T03:09:55.737737Z,2026-05-21T04:09:55.737737Z,charge_only,TOU
research_20260521_500-0294,user-003,EVSE-002,2026-05-21T23:32:32.639728Z,2026-05-22T00:12:32.639728Z,charge_only,TOU
research_20260521_500-0295,user-004,EVSE-038,2026-05-21T20:20:32.413182Z,2026-05-21T21:20:32.413182Z,bidirectional,TOU
research_20260521_500-0296,user-003,EVSE-027,2026-05-21T16:34:02.538572Z,2026-05-21T17:49:02.538572Z,discharge_only,TOU
research_20260521_500-0297,user-005,EVSE-006,2026-05-21T20:20:10.910381Z,2026-05-21T20:50:10.910381Z,bidirectional,TOU
research_20260521_500-0298,user-009,EVSE-014,2026-05-21T03:40:33.656413Z,2026-05-21T04:40:33.656413Z,charge_only,TOU
research_20260521_500-0299,user-008,EVSE-003,2026-05-21T03:10:20.054172Z,2026-05-21T04:10:20.054172Z,discharge_only,TOU
research_20260521_500-0300,user-001,EVSE-029,2026-05-21T02:54:59.813335Z,2026-05-21T03:24:59.813335Z,charge_only,TOU
research_20260521_500-0301,user-005,EVSE-029,2026-05-21T12:54:39.605034Z,2026-05-21T13:54:39.605034Z,charge_only,TOU
research_20260521_500-0302,user-004,EVSE-006,2026-05-21T02:48:07.814148Z,2026-05-21T03:08:07.814148Z,discharge_only,TOU
research_20260521_500-0303,user-006,EVSE-027,2026-05-21T21:56:09.514595Z,2026-05-21T22:56:09.514595Z,charge_only,TOU
research_20260521_500-0304,user-008,EVSE-001,2026-05-21T17:03:09.361565Z,2026-05-21T17:33:09.361565Z,charge_only,TOU
research_20260521_500-0305,user-004,EVSE-043,2026-05-21T09:51:02.294931Z,2026-05-21T10:51:02.294931Z,discharge_only,TOU
research_20260521_500-0306,user-006,EVSE-039,2026-05-21T01:53:38.762070Z,2026-05-21T02:13:38.762070Z,discharge_only,TOU
research_20260521_500-0307,user-008,EVSE-018,2026-05-21T05:59:57.472500Z,2026-05-21T06:39:57.472500Z,bidirectional,TOU
research_20260521_500-0308,user-004,EVSE-015,2026-05-21T07:17:00.331429Z,2026-05-21T08:32:00.331429Z,bidirectional,TOU
research_20260521_500-0309,user-001,EVSE-020,2026-05-21T21:08:46.903580Z,2026-05-21T22:08:46.903580Z,charge_only,TOU
research_20260521_500-0310,user-001,EVSE-003,2026-05-21T21:15:04.503681Z,2026-05-21T21:55:04.503681Z,discharge_only,TOU
research_20260521_500-0311,user-008,EVSE-002,2026-05-21T02:34:26.160565Z,2026-05-21T03:49:26.160565Z,charge_only,TOU
research_20260521_500-0312,user-009,EVSE-006,2026-05-21T03:45:56.141046Z,2026-05-21T05:00:56.141046Z,discharge_only,TOU
research_20260521_500-0313,user-008,EVSE-034,2026-05-21T02:15:51.818826Z,2026-05-21T02:45:51.818826Z,discharge_only,TOU
research_20260521_500-0314,user-001,EVSE-050,2026-05-21T12:57:30.569323Z,2026-05-21T14:12:30.569323Z,bidirectional,TOU
research_20260521_500-0315,user-003,EVSE-018,2026-05-21T20:12:12.344322Z,2026-05-21T20:32:12.344322Z,charge_only,TOU
research_20260521_500-0316,user-005,EVSE-025,2026-05-21T10:12:19.233756Z,2026-05-21T10:42:19.233756Z,discharge_only,TOU
research_20260521_500-0317,user-003,EVSE-046,2026-05-21T07:04:15.855906Z,2026-05-21T08:19:15.855906Z,charge_only,TOU
research_20260521_500-0318,user-004,EVSE-007,2026-05-21T20:32:02.446522Z,2026-05-21T21:47:02.446522Z,charge_only,TOU
research_20260521_500-0319,user-002,EVSE-031,2026-05-21T16:09:44.855475Z,2026-05-21T16:29:44.855475Z,charge_only,TOU
research_20260521_500-0320,user-010,EVSE-026,2026-05-21T13:38:08.769804Z,2026-05-21T14:38:08.769804Z,charge_only,TOU
research_20260521_500-0321,user-010,EVSE-013,2026-05-21T05:28:15.932066Z,2026-05-21T06:28:15.932066Z,charge_only,TOU
research_20260521_500-0322,user-005,EVSE-036,2026-05-21T10:17:48.118361Z,2026-05-21T10:57:48.118361Z,charge_only,TOU
research_20260521_500-0323,user-009,EVSE-043,2026-05-21T04:17:06.916294Z,2026-05-21T04:57:06.916294Z,charge_only,TOU
research_20260521_500-0324,user-009,EVSE-027,2026-05-21T14:45:10.987015Z,2026-05-21T15:25:10.987015Z,bidirectional,TOU
research_20260521_500-0325,user-010,EVSE-038,2026-05-21T01:39:21.128523Z,2026-05-21T02:54:21.128523Z,charge_only,TOU
research_20260521_500-0326,user-003,EVSE-033,2026-05-21T06:27:31.975438Z,2026-05-21T07:42:31.975438Z,charge_only,TOU
research_20260521_500-0327,user-006,EVSE-032,2026-05-21T13:52:44.208342Z,2026-05-21T14:32:44.208342Z,bidirectional,TOU
research_20260521_500-0328,user-005,EVSE-032,2026-05-21T17:56:02.795806Z,2026-05-21T19:11:02.795806Z,bidirectional,TOU
research_20260521_500-0329,user-007,EVSE-025,2026-05-21T18:16:21.341261Z,2026-05-21T19:16:21.341261Z,charge_only,TOU
research_20260521_500-0330,user-005,EVSE-007,2026-05-21T20:29:59.054605Z,2026-05-21T21:29:59.054605Z,bidirectional,TOU
research_20260521_500-0331,user-008,EVSE-001,2026-05-21T05:25:39.752278Z,2026-05-21T05:55:39.752278Z,charge_only,TOU
research_20260521_500-0332,user-002,EVSE-043,2026-05-21T11:22:37.167597Z,2026-05-21T12:22:37.167597Z,bidirectional,TOU
research_20260521_500-0333,user-003,EVSE-021,2026-05-21T02:28:45.459137Z,2026-05-21T02:58:45.459137Z,bidirectional,TOU
research_20260521_500-0334,user-005,EVSE-042,2026-05-21T05:19:58.045895Z,2026-05-21T06:19:58.045895Z,discharge_only,TOU
research_20260521_500-0335,user-005,EVSE-041,2026-05-21T21:30:15.993182Z,2026-05-21T21:50:15.993182Z,charge_only,TOU
research_20260521_500-0336,user-007,EVSE-001,2026-05-21T17:35:19.888032Z,2026-05-21T18:15:19.888032Z,charge_only,TOU
research_20260521_500-0337,user-008,EVSE-020,2026-05-21T21:04:28.004615Z,2026-05-21T22:19:28.004615Z,discharge_only,TOU
research_20260521_500-0338,user-006,EVSE-022,2026-05-21T12:18:26.093962Z,2026-05-21T13:18:26.093962Z,bidirectional,TOU
research_20260521_500-0339,user-002,EVSE-007,2026-05-21T18:54:11.005621Z,2026-05-21T20:09:11.005621Z,charge_only,TOU
research_20260521_500-0340,user-010,EVSE-048,2026-05-21T22:26:54.062036Z,2026-05-21T22:46:54.062036Z,charge_only,TOU
research_20260521_500-0341,user-010,EVSE-038,2026-05-21T10:52:55.553582Z,2026-05-21T11:32:55.553582Z,charge_only,TOU
research_20260521_500-0342,user-010,EVSE-045,2026-05-21T14:57:22.276754Z,2026-05-21T15:27:22.276754Z,charge_only,TOU
research_20260521_500-0343,user-003,EVSE-020,2026-05-21T19:02:07.757114Z,2026-05-21T19:42:07.757114Z,charge_only,TOU
research_20260521_500-0344,user-004,EVSE-004,2026-05-21T19:22:39.592734Z,2026-05-21T20:37:39.592734Z,charge_only,TOU
research_20260521_500-0345,user-007,EVSE-025,2026-05-21T17:57:00.614232Z,2026-05-21T19:12:00.614232Z,bidirectional,TOU
research_20260521_500-0346,user-010,EVSE-027,2026-05-21T12:21:27.173346Z,2026-05-21T13:21:27.173346Z,bidirectional,TOU
research_20260521_500-0347,user-005,EVSE-038,2026-05-21T09:29:45.851082Z,2026-05-21T10:44:45.851082Z,charge_only,TOU
research_20260521_500-0348,user-001,EVSE-045,2026-05-21T13:57:24.511870Z,2026-05-21T14:17:24.511870Z,charge_only,TOU
research_20260521_500-0349,user-004,EVSE-006,2026-05-21T21:59:20.892332Z,2026-05-21T22:19:20.892332Z,charge_only,TOU
research_20260521_500-0350,user-003,EVSE-040,2026-05-21T07:06:14.492245Z,2026-05-21T08:21:14.492245Z,charge_only,TOU
research_20260521_500-0351,user-002,EVSE-042,2026-05-21T09:05:32.669683Z,2026-05-21T09:45:32.669683Z,charge_only,TOU
research_20260521_500-0352,user-004,EVSE-018,2026-05-21T20:39:41.738260Z,2026-05-21T21:19:41.738260Z,charge_only,TOU
research_20260521_500-0353,user-001,EVSE-045,2026-05-21T22:27:44.902843Z,2026-05-21T23:07:44.902843Z,charge_only,TOU
research_20260521_500-0354,user-002,EVSE-031,2026-05-21T19:27:46.250480Z,2026-05-21T20:27:46.250480Z,bidirectional,TOU
research_20260521_500-0355,user-001,EVSE-022,2026-05-21T16:59:12.948725Z,2026-05-21T17:19:12.948725Z,charge_only,TOU
research_20260521_500-0356,user-008,EVSE-019,2026-05-21T09:44:33.933163Z,2026-05-21T10:59:33.933163Z,discharge_only,TOU
research_20260521_500-0357,user-003,EVSE-046,2026-05-21T20:06:47.592778Z,2026-05-21T20:26:47.592778Z,charge_only,TOU
research_20260521_500-0358,user-006,EVSE-019,2026-05-21T20:25:57.619847Z,2026-05-21T21:25:57.619847Z,charge_only,TOU
research_20260521_500-0359,user-010,EVSE-018,2026-05-21T07:58:40.900002Z,2026-05-21T09:13:40.900002Z,charge_only,TOU
research_20260521_500-0360,user-008,EVSE-043,2026-05-21T07:44:01.723262Z,2026-05-21T08:04:01.723262Z,discharge_only,TOU
research_20260521_500-0361,user-007,EVSE-047,2026-05-21T15:06:43.970842Z,2026-05-21T15:46:43.970842Z,bidirectional,TOU
research_20260521_500-0362,user-007,EVSE-012,2026-05-21T20:38:01.351853Z,2026-05-21T21:53:01.351853Z,bidirectional,TOU
research_20260521_500-0363,user-008,EVSE-042,2026-05-21T22:58:11.076192Z,2026-05-21T23:38:11.076192Z,discharge_only,TOU
research_20260521_500-0364,user-003,EVSE-041,2026-05-21T12:10:41.006115Z,2026-05-21T12:40:41.006115Z,bidirectional,TOU
research_20260521_500-0365,user-002,EVSE-007,2026-05-21T15:01:35.328540Z,2026-05-21T16:16:35.328540Z,charge_only,TOU
research_20260521_500-0366,user-006,EVSE-022,2026-05-21T03:02:40.913183Z,2026-05-21T03:42:40.913183Z,charge_only,TOU
research_20260521_500-0367,user-004,EVSE-008,2026-05-21T20:16:26.455369Z,2026-05-21T20:46:26.455369Z,charge_only,TOU
research_20260521_500-0368,user-002,EVSE-034,2026-05-21T04:19:51.814114Z,2026-05-21T04:39:51.814114Z,discharge_only,TOU
research_20260521_500-0369,user-005,EVSE-045,2026-05-21T23:17:35.175984Z,2026-05-21T23:37:35.175984Z,bidirectional,TOU
research_20260521_500-0370,user-001,EVSE-023,2026-05-21T05:23:26.584585Z,2026-05-21T06:23:26.584585Z,bidirectional,TOU
research_20260521_500-0371,user-005,EVSE-035,2026-05-21T01:12:44.405321Z,2026-05-21T01:52:44.405321Z,bidirectional,TOU
research_20260521_500-0372,user-004,EVSE-032,2026-05-21T01:53:30.771823Z,2026-05-21T02:53:30.771823Z,charge_only,TOU
research_20260521_500-0373,user-009,EVSE-029,2026-05-21T06:39:07.400153Z,2026-05-21T06:59:07.400153Z,charge_only,TOU
research_20260521_500-0374,user-007,EVSE-026,2026-05-21T19:27:08.977238Z,2026-05-21T19:47:08.977238Z,charge_only,TOU
research_20260521_500-0375,user-002,EVSE-049,2026-05-21T21:07:19.578288Z,2026-05-21T22:07:19.578288Z,charge_only,TOU
research_20260521_500-0376,user-005,EVSE-005,2026-05-21T05:49:55.425660Z,2026-05-21T06:49:55.425660Z,charge_only,TOU
research_20260521_500-0377,user-003,EVSE-033,2026-05-21T14:48:00.510289Z,2026-05-21T15:28:00.510289Z,discharge_only,TOU
research_20260521_500-0378,user-009,EVSE-003,2026-05-21T10:51:52.029079Z,2026-05-21T11:11:52.029079Z,charge_only,TOU
research_20260521_500-0379,user-005,EVSE-035,2026-05-21T02:45:01.900209Z,2026-05-21T03:15:01.900209Z,discharge_only,TOU
research_20260521_500-0380,user-003,EVSE-022,2026-05-21T11:49:22.411787Z,2026-05-21T12:49:22.411787Z,charge_only,TOU
research_20260521_500-0381,user-006,EVSE-008,2026-05-21T14:05:49.282339Z,2026-05-21T14:25:49.282339Z,bidirectional,TOU
research_20260521_500-0382,user-006,EVSE-049,2026-05-21T23:05:10.573486Z,2026-05-22T00:05:10.573486Z,charge_only,TOU
research_20260521_500-0383,user-005,EVSE-007,2026-05-21T15:15:47.916017Z,2026-05-21T16:15:47.916017Z,charge_only,TOU
research_20260521_500-0384,user-010,EVSE-034,2026-05-21T04:45:17.557985Z,2026-05-21T05:45:17.557985Z,bidirectional,TOU
research_20260521_500-0385,user-004,EVSE-028,2026-05-21T08:07:26.342936Z,2026-05-21T09:07:26.342936Z,charge_only,TOU
research_20260521_500-0386,user-002,EVSE-003,2026-05-21T08:46:08.665006Z,2026-05-21T09:46:08.665006Z,charge_only,TOU
research_20260521_500-0387,user-001,EVSE-005,2026-05-21T17:46:54.512379Z,2026-05-21T18:26:54.512379Z,charge_only,TOU
research_20260521_500-0388,user-006,EVSE-008,2026-05-21T07:51:47.532855Z,2026-05-21T08:11:47.532855Z,charge_only,TOU
research_20260521_500-0389,user-009,EVSE-048,2026-05-21T17:56:23.783750Z,2026-05-21T18:16:23.783750Z,charge_only,TOU
research_20260521_500-0390,user-004,EVSE-021,2026-05-21T20:31:14.388688Z,2026-05-21T21:01:14.388688Z,charge_only,TOU
research_20260521_500-0391,user-004,EVSE-004,2026-05-21T00:51:49.554627Z,2026-05-21T01:21:49.554627Z,charge_only,TOU
research_20260521_500-0392,user-004,EVSE-049,2026-05-21T17:54:42.277767Z,2026-05-21T18:54:42.277767Z,charge_only,TOU
research_20260521_500-0393,user-003,EVSE-007,2026-05-21T02:00:07.034773Z,2026-05-21T02:40:07.034773Z,discharge_only,TOU
research_20260521_500-0394,user-009,EVSE-008,2026-05-21T22:23:25.870988Z,2026-05-21T23:23:25.870988Z,charge_only,TOU
research_20260521_500-0395,user-003,EVSE-002,2026-05-21T03:39:22.618865Z,2026-05-21T04:39:22.618865Z,charge_only,TOU
research_20260521_500-0396,user-010,EVSE-024,2026-05-21T08:56:39.396310Z,2026-05-21T09:16:39.396310Z,bidirectional,TOU
research_20260521_500-0397,user-001,EVSE-047,2026-05-21T06:44:14.392180Z,2026-05-21T07:44:14.392180Z,charge_only,TOU
research_20260521_500-0398,user-007,EVSE-042,2026-05-21T04:57:51.150605Z,2026-05-21T05:17:51.150605Z,charge_only,TOU
research_20260521_500-0399,user-003,EVSE-003,2026-05-21T03:04:07.283742Z,2026-05-21T04:04:07.283742Z,bidirectional,TOU
research_20260521_500-0400,user-007,EVSE-003,2026-05-21T16:43:23.364473Z,2026-05-21T17:43:23.364473Z,discharge_only,TOU
research_20260521_500-0401,user-005,EVSE-029,2026-05-21T06:02:08.061029Z,2026-05-21T07:02:08.061029Z,charge_only,TOU
research_20260521_500-0402,user-004,EVSE-019,2026-05-21T19:35:16.589847Z,2026-05-21T20:35:16.589847Z,bidirectional,TOU
research_20260521_500-0403,user-009,EVSE-007,2026-05-21T04:14:29.800239Z,2026-05-21T05:29:29.800239Z,charge_only,TOU
research_20260521_500-0404,user-002,EVSE-042,2026-05-21T12:56:15.853209Z,2026-05-21T13:56:15.853209Z,charge_only,TOU
research_20260521_500-0405,user-002,EVSE-023,2026-05-21T10:51:05.702436Z,2026-05-21T12:06:05.702436Z,bidirectional,TOU
research_20260521_500-0406,user-009,EVSE-010,2026-05-21T19:11:11.123085Z,2026-05-21T20:11:11.123085Z,charge_only,TOU
research_20260521_500-0407,user-009,EVSE-043,2026-05-21T21:58:04.983200Z,2026-05-21T22:58:04.983200Z,bidirectional,TOU
research_20260521_500-0408,user-006,EVSE-046,2026-05-21T17:52:00.078344Z,2026-05-21T18:12:00.078344Z,bidirectional,TOU
research_20260521_500-0409,user-008,EVSE-042,2026-05-21T05:48:24.591549Z,2026-05-21T06:48:24.591549Z,charge_only,TOU
research_20260521_500-0410,user-010,EVSE-002,2026-05-21T06:33:41.254622Z,2026-05-21T07:13:41.254622Z,charge_only,TOU
research_20260521_500-0411,user-001,EVSE-010,2026-05-21T18:57:42.572899Z,2026-05-21T19:27:42.572899Z,bidirectional,TOU
research_20260521_500-0412,user-008,EVSE-038,2026-05-21T12:40:03.333236Z,2026-05-21T13:40:03.333236Z,bidirectional,TOU
research_20260521_500-0413,user-008,EVSE-040,2026-05-21T18:25:03.340085Z,2026-05-21T18:45:03.340085Z,bidirectional,TOU
