session_id,ts,energy_kwh,import_kwh,export_kwh
run_20260521_224941-0103,2026-05-23T03:54:04.307630Z,1.644,1.644,0.0
run_20260521_224941-0103,2026-05-23T03:59:04.307630Z,2.29,2.29,0.0
run_20260521_224941-0103,2026-05-23T04:04:04.307630Z,2.854,2.854,0.0
run_20260521_224941-0103,2026-05-23T04:09:04.307630Z,3.437,3.437,0.0
run_20260521_224941-0103,2026-05-23T04:14:04.307630Z,4.015,4.015,0.0
run_20260521_224941-0103,2026-05-23T04:19:04.307630Z,4.607,4.607,0.0
run_20260521_224941-0103,2026-05-23T04:24:04.307630Z,5.105,5.105,0.0
run_20260521_224941-0103,2026-05-23T04:29:04.307630Z,5.702,5.702,0.0
run_20260521_224941-0103,2026-05-23T04:34:04.307630Z,6.269,6.269,0.0
run_20260521_224941-0103,2026-05-23T04:39:04.307630Z,7.046,7.046,0.0
run_20260521_224941-0104,2026-05-23T14:31:46.719220Z,0.0,0.0,0.0
run_20260521_224941-0104,2026-05-23T14:36:46.719220Z,1.837,1.837,0.0
run_20260521_224941-0104,2026-05-23T14:41:46.719220Z,3.548,3.548,0.0
run_20260521_224941-0104,2026-05-23T14:46:46.719220Z,5.166,5.166,0.0
run_20260521_224941-0104,2026-05-23T14:51:46.719220Z,6.987,6.987,0.0
run_20260521_224941-0104,2026-05-23T14:56:46.719220Z,8.916,8.916,0.0
run_20260521_224941-0104,2026-05-23T15:01:46.719220Z,10.777,10.777,0.0
run_20260521_224941-0104,2026-05-23T15:06:46.719220Z,12.507,12.507,0.0
run_20260521_224941-0104,2026-05-23T15:11:46.719220Z,14.521,14.521,0.0
run_20260521_224941-0105,2026-05-23T16:06:43.750764Z,0.0,0.0,0.0
run_20260521_224941-0105,2026-05-23T16:11:43.750764Z,0.828,0.828,0.0
run_20260521_224941-0105,2026-05-23T16:16:43.750764Z,1.892,1.892,0.0
run_20260521_224941-0105,2026-05-23T16:21:43.750764Z,2.667,2.667,0.0
run_20260521_224941-0105,2026-05-23T16:26:43.750764Z,3.555,3.555,0.0
run_20260521_224941-0105,2026-05-23T16:31:43.750764Z,4.42,4.42,0.0
run_20260521_224941-0105,2026-05-23T16:36:43.750764Z,5.497,5.497,0.0
run_20260521_224941-0105,2026-05-23T16:41:43.750764Z,6.321,6.321,0.0
run_20260521_224941-0105,2026-05-23T16:46:43.750764Z,7.338,7.338,0.0
run_20260521_224941-0105,2026-05-23T16:51:43.750764Z,8.375,8.375,0.0
run_20260521_224941-0105,2026-05-23T16:56:43.750764Z,7.474,8.375,0.901
run_20260521_224941-0105,2026-05-23T17:01:43.750764Z,6.515,8.375,1.861
run_20260521_224941-0105,2026-05-23T17:06:43.750764Z,5.739,8.375,2.636
run_20260521_224941-0105,2026-05-23T17:11:43.750764Z,4.831,8.375,3.545
run_20260521_224941-0105,2026-05-23T17:16:43.750764Z,3.934,8.375,4.442
run_20260521_224941-0105,2026-05-23T17:21:43.750764Z,4.614,9.056,4.442
run_20260521_224941-0106,2026-05-23T09:58:43.588863Z,0.0,0.0,0.0
run_20260521_224941-0106,2026-05-23T10:03:43.588863Z,1.909,1.909,0.0
run_20260521_224941-0106,2026-05-23T10:08:43.588863Z,3.486,3.486,0.0
run_20260521_224941-0106,2026-05-23T10:13:43.588863Z,5.079,5.079,0.0
run_20260521_224941-0106,2026-05-23T10:18:43.588863Z,7.078,7.078,0.0
run_20260521_224941-0106,2026-05-23T10:23:43.588863Z,9.134,9.134,0.0
run_20260521_224941-0106,2026-05-23T10:28:43.588863Z,11.404,11.404,0.0
run_20260521_224941-0107,2026-05-23T20:20:56.339298Z,0.0,0.0,0.0
run_20260521_224941-0107,2026-05-23T20:25:56.339298Z,0.961,0.961,0.0
run_20260521_224941-0107,2026-05-23T20:30:56.339298Z,1.798,1.798,0.0
run_20260521_224941-0107,2026-05-23T20:35:56.339298Z,2.648,2.648,0.0
run_20260521_224941-0107,2026-05-23T20:40:56.339298Z,3.65,3.65,0.0
run_20260521_224941-0107,2026-05-23T20:45:56.339298Z,4.447,4.447,0.0
run_20260521_224941-0107,2026-05-23T20:50:56.339298Z,5.333,5.333,0.0
run_20260521_224941-0108,2026-05-23T14:56:22.339338Z,0.0,0.0,0.0
run_20260521_224941-0108,2026-05-23T15:01:22.339338Z,0.81,0.81,0.0
run_20260521_224941-0108,2026-05-23T15:06:22.339338Z,1.68,1.68,0.0
run_20260521_224941-0108,2026-05-23T15:11:22.339338Z,2.668,2.668,0.0
run_20260521_224941-0108,2026-05-23T15:16:22.339338Z,3.605,3.605,0.0
run_20260521_224941-0108,2026-05-23T15:21:22.339338Z,4.377,4.377,0.0
run_20260521_224941-0108,2026-05-23T15:26:22.339338Z,5.206,5.206,0.0
run_20260521_224941-0109,2026-05-23T10:35:21.313370Z,0.0,0.0,0.0
run_20260521_224941-0109,2026-05-23T10:40:21.313370Z,0.806,0.806,0.0
run_20260521_224941-0109,2026-05-23T10:45:21.313370Z,1.684,1.684,0.0
run_20260521_224941-0109,2026-05-23T10:50:21.313370Z,2.466,2.466,0.0
run_20260521_224941-0109,2026-05-23T10:55:21.313370Z,3.278,3.278,0.0
run_20260521_224941-0109,2026-05-23T11:00:21.313370Z,4.202,4.202,0.0
run_20260521_224941-0109,2026-05-23T11:05:21.313370Z,4.92,4.92,0.0
run_20260521_224941-0110,2026-05-23T14:52:14.422384Z,0.0,0.0,0.0
run_20260521_224941-0110,2026-05-23T14:57:14.422384Z,0.837,0.837,0.0
run_20260521_224941-0110,2026-05-23T15:02:14.422384Z,1.779,1.779,0.0
run_20260521_224941-0110,2026-05-23T15:07:14.422384Z,2.625,2.625,0.0
run_20260521_224941-0110,2026-05-23T15:12:14.422384Z,3.507,3.507,0.0
run_20260521_224941-0110,2026-05-23T15:17:14.422384Z,4.565,4.565,0.0
run_20260521_224941-0110,2026-05-23T15:22:14.422384Z,5.425,5.425,0.0
run_20260521_224941-0110,2026-05-23T15:27:14.422384Z,6.423,6.423,0.0
run_20260521_224941-0110,2026-05-23T15:32:14.422384Z,7.336,7.336,0.0
run_20260521_224941-0110,2026-05-23T15:37:14.422384Z,8.357,8.357,0.0
run_20260521_224941-0110,2026-05-23T15:42:14.422384Z,9.308,9.308,0.0
run_20260521_224941-0110,2026-05-23T15:47:14.422384Z,10.333,10.333,0.0
run_20260521_224941-0110,2026-05-23T15:52:14.422384Z,11.379,11.379,0.0
run_20260521_224941-0111,2026-05-23T18:09:51.625481Z,0.0,0.0,0.0
run_20260521_224941-0111,2026-05-23T18:14:51.625481Z,0.562,0.562,0.0
run_20260521_224941-0111,2026-05-23T18:19:51.625481Z,1.221,1.221,0.0
run_20260521_224941-0111,2026-05-23T18:24:51.625481Z,1.841,1.841,0.0
run_20260521_224941-0111,2026-05-23T18:29:51.625481Z,2.435,2.435,0.0
run_20260521_224941-0111,2026-05-23T18:34:51.625481Z,3.008,3.008,0.0
run_20260521_224941-0111,2026-05-23T18:39:51.625481Z,3.609,3.609,0.0
run_20260521_224941-0111,2026-05-23T18:44:51.625481Z,4.203,4.203,0.0
run_20260521_224941-0111,2026-05-23T18:49:51.625481Z,4.672,4.672,0.0
run_20260521_224941-0111,2026-05-23T18:54:51.625481Z,5.229,5.229,0.0
run_20260521_224941-0111,2026-05-23T18:59:51.625481Z,5.712,5.712,0.0
run_20260521_224941-0111,2026-05-23T19:04:51.625481Z,6.389,6.389,0.0
run_20260521_224941-0111,2026-05-23T19:09:51.625481Z,7.039,7.039,0.0
run_20260521_224941-0111,2026-05-23T19:14:51.625481Z,7.591,7.591,0.0
run_20260521_224941-0111,2026-05-23T19:19:51.625481Z,8.24,8.24,0.0
run_20260521_224941-0111,2026-05-23T19:24:51.625481Z,8.987,8.987,0.0
run_20260521_224941-0112,2026-05-23T08:19:41.389692Z,0.0,0.0,0.0
run_20260521_224941-0112,2026-05-23T08:24:41.389692Z,1.863,1.863,0.0
run_20260521_224941-0112,2026-05-23T08:29:41.389692Z,3.656,3.656,0.0
run_20260521_224941-0112,2026-05-23T08:34:41.389692Z,5.657,5.657,0.0
run_20260521_224941-0112,2026-05-23T08:39:41.389692Z,7.4,7.4,0.0
run_20260521_224941-0112,2026-05-23T08:44:41.389692Z,9.457,9.457,0.0
run_20260521_224941-0112,2026-05-23T08:49:41.389692Z,10.926,10.926,0.0
run_20260521_224941-0113,2026-05-23T19:30:42.675002Z,0.0,0.0,0.0
run_20260521_224941-0113,2026-05-23T19:35:42.675002Z,0.561,0.561,0.0
run_20260521_224941-0113,2026-05-23T19:40:42.675002Z,1.337,1.337,0.0
run_20260521_224941-0113,2026-05-23T19:45:42.675002Z,0.805,1.337,0.533
run_20260521_224941-0113,2026-05-23T19:50:42.675002Z,1.386,1.918,0.533
run_20260521_224941-0113,2026-05-23T19:55:42.675002Z,2.094,2.627,0.533
run_20260521_224941-0113,2026-05-23T20:00:42.675002Z,2.65,3.183,0.533
run_20260521_224941-0113,2026-05-23T20:05:42.675002Z,3.212,3.744,0.533
run_20260521_224941-0113,2026-05-23T20:10:42.675002Z,3.82,4.352,0.533
run_20260521_224941-0114,2026-05-23T06:44:13.117813Z,0.0,0.0,0.0
run_20260521_224941-0114,2026-05-23T06:49:13.117813Z,-1.757,0.0,1.757
run_20260521_224941-0114,2026-05-23T06:54:13.117813Z,-3.854,0.0,3.854
run_20260521_224941-0114,2026-05-23T06:59:13.117813Z,-5.775,0.0,5.775
run_20260521_224941-0114,2026-05-23T07:04:13.117813Z,-7.844,0.0,7.844
run_20260521_224941-0115,2026-05-23T16:06:47.136685Z,0.0,0.0,0.0
run_20260521_224941-0115,2026-05-23T16:11:47.136685Z,1.772,1.772,0.0
run_20260521_224941-0115,2026-05-23T16:16:47.136685Z,3.729,3.729,0.0
run_20260521_224941-0115,2026-05-23T16:21:47.136685Z,5.553,5.553,0.0
run_20260521_224941-0115,2026-05-23T16:26:47.136685Z,7.52,7.52,0.0
run_20260521_224941-0115,2026-05-23T16:31:47.136685Z,9.364,9.364,0.0
run_20260521_224941-0115,2026-05-23T16:36:47.136685Z,10.743,10.743,0.0
run_20260521_224941-0115,2026-05-23T16:41:47.136685Z,12.482,12.482,0.0
run_20260521_224941-0115,2026-05-23T16:46:47.136685Z,10.371,12.482,2.112
run_20260521_224941-0115,2026-05-23T16:51:47.136685Z,8.271,12.482,4.211
run_20260521_224941-0115,2026-05-23T16:56:47.136685Z,10.123,14.335,4.211
run_20260521_224941-0115,2026-05-23T17:01:47.136685Z,11.934,16.145,4.211
run_20260521_224941-0115,2026-05-23T17:06:47.136685Z,13.706,17.917,4.211
run_20260521_224941-0116,2026-05-23T01:49:43.640395Z,0.0,0.0,0.0
run_20260521_224941-0116,2026-05-23T01:54:43.640395Z,1.736,1.736,0.0
run_20260521_224941-0116,2026-05-23T01:59:43.640395Z,3.485,3.485,0.0
run_20260521_224941-0116,2026-05-23T02:04:43.640395Z,1.581,3.485,1.904
run_20260521_224941-0116,2026-05-23T02:09:43.640395Z,-0.331,3.485,3.816
run_20260521_224941-0116,2026-05-23T02:14:43.640395Z,-2.161,3.485,5.646
run_20260521_224941-0116,2026-05-23T02:19:43.640395Z,-0.578,5.068,5.646
run_20260521_224941-0116,2026-05-23T02:24:43.640395Z,1.056,6.701,5.646
run_20260521_224941-0116,2026-05-23T02:29:43.640395Z,3.006,8.652,5.646
run_20260521_224941-0117,2026-05-23T05:41:55.328834Z,0.0,0.0,0.0
run_20260521_224941-0117,2026-05-23T05:46:55.328834Z,0.544,0.544,0.0
run_20260521_224941-0117,2026-05-23T05:51:55.328834Z,1.134,1.134,0.0
run_20260521_224941-0117,2026-05-23T05:56:55.328834Z,1.759,1.759,0.0
run_20260521_224941-0117,2026-05-23T06:01:55.328834Z,2.345,2.345,0.0
run_20260521_224941-0117,2026-05-23T06:06:55.328834Z,3.006,3.006,0.0
run_20260521_224941-0117,2026-05-23T06:11:55.328834Z,3.492,3.492,0.0
run_20260521_224941-0117,2026-05-23T06:16:55.328834Z,4.114,4.114,0.0
run_20260521_224941-0117,2026-05-23T06:21:55.328834Z,4.786,4.786,0.0
run_20260521_224941-0117,2026-05-23T06:26:55.328834Z,5.446,5.446,0.0
run_20260521_224941-0117,2026-05-23T06:31:55.328834Z,6.147,6.147,0.0
run_20260521_224941-0117,2026-05-23T06:36:55.328834Z,6.662,6.662,0.0
run_20260521_224941-0117,2026-05-23T06:41:55.328834Z,7.295,7.295,0.0
run_20260521_224941-0117,2026-05-23T06:46:55.328834Z,7.88,7.88,0.0
run_20260521_224941-0117,2026-05-23T06:51:55.328834Z,8.412,8.412,0.0
run_20260521_224941-0117,2026-05-23T06:56:55.328834Z,9.065,9.065,0.0
run_20260521_224941-0118,2026-05-23T10:26:58.073607Z,0.0,0.0,0.0
run_20260521_224941-0118,2026-05-23T10:31:58.073607Z,0.858,0.858,0.0
run_20260521_224941-0118,2026-05-23T10:36:58.073607Z,1.767,1.767,0.0
run_20260521_224941-0118,2026-05-23T10:41:58.073607Z,2.702,2.702,0.0
run_20260521_224941-0118,2026-05-23T10:46:58.073607Z,3.618,3.618,0.0
run_20260521_224941-0118,2026-05-23T10:51:58.073607Z,4.542,4.542,0.0
run_20260521_224941-0118,2026-05-23T10:56:58.073607Z,5.466,5.466,0.0
run_20260521_224941-0118,2026-05-23T11:01:58.073607Z,6.418,6.418,0.0
run_20260521_224941-0118,2026-05-23T11:06:58.073607Z,7.208,7.208,0.0
run_20260521_224941-0118,2026-05-23T11:11:58.073607Z,8.19,8.19,0.0
run_20260521_224941-0118,2026-05-23T11:16:58.073607Z,9.076,9.076,0.0
run_20260521_224941-0118,2026-05-23T11:21:58.073607Z,9.984,9.984,0.0
run_20260521_224941-0118,2026-05-23T11:26:58.073607Z,11.112,11.112,0.0
run_20260521_224941-0118,2026-05-23T11:31:58.073607Z,11.863,11.863,0.0
run_20260521_224941-0118,2026-05-23T11:36:58.073607Z,12.706,12.706,0.0
run_20260521_224941-0118,2026-05-23T11:41:58.073607Z,13.636,13.636,0.0
run_20260521_224941-0119,2026-05-23T14:59:46.576457Z,0.0,0.0,0.0
run_20260521_224941-0119,2026-05-23T15:04:46.576457Z,0.991,0.991,0.0
run_20260521_224941-0119,2026-05-23T15:09:46.576457Z,1.858,1.858,0.0
run_20260521_224941-0119,2026-05-23T15:14:46.576457Z,2.72,2.72,0.0
run_20260521_224941-0119,2026-05-23T15:19:46.576457Z,3.513,3.513,0.0
run_20260521_224941-0119,2026-05-23T15:24:46.576457Z,4.3,4.3,0.0
run_20260521_224941-0119,2026-05-23T15:29:46.576457Z,5.184,5.184,0.0
run_20260521_224941-0119,2026-05-23T15:34:46.576457Z,6.068,6.068,0.0
run_20260521_224941-0119,2026-05-23T15:39:46.576457Z,7.032,7.032,0.0
run_20260521_224941-0119,2026-05-23T15:44:46.576457Z,7.839,7.839,0.0
run_20260521_224941-0119,2026-05-23T15:49:46.576457Z,8.729,8.729,0.0
run_20260521_224941-0119,2026-05-23T15:54:46.576457Z,9.637,9.637,0.0
run_20260521_224941-0119,2026-05-23T15:59:46.576457Z,10.489,10.489,0.0
run_20260521_224941-0120,2026-05-23T07:49:09.612288Z,0.0,0.0,0.0
run_20260521_224941-0120,2026-05-23T07:54:09.612288Z,0.947,0.947,0.0
run_20260521_224941-0120,2026-05-23T07:59:09.612288Z,1.802,1.802,0.0
run_20260521_224941-0120,2026-05-23T08:04:09.612288Z,2.677,2.677,0.0
run_20260521_224941-0120,2026-05-23T08:09:09.612288Z,3.654,3.654,0.0
run_20260521_224941-0120,2026-05-23T08:14:09.612288Z,4.707,4.707,0.0
run_20260521_224941-0120,2026-05-23T08:19:09.612288Z,5.567,5.567,0.0
run_20260521_224941-0120,2026-05-23T08:24:09.612288Z,6.611,6.611,0.0
run_20260521_224941-0120,2026-05-23T08:29:09.612288Z,7.636,7.636,0.0
run_20260521_224941-0120,2026-05-23T08:34:09.612288Z,8.416,8.416,0.0
run_20260521_224941-0120,2026-05-23T08:39:09.612288Z,9.409,9.409,0.0
run_20260521_224941-0120,2026-05-23T08:44:09.612288Z,10.337,10.337,0.0
run_20260521_224941-0120,2026-05-23T08:49:09.612288Z,11.243,11.243,0.0
run_20260521_224941-0120,2026-05-23T08:54:09.612288Z,12.171,12.171,0.0
run_20260521_224941-0120,2026-05-23T08:59:09.612288Z,13.129,13.129,0.0
run_20260521_224941-0120,2026-05-23T09:04:09.612288Z,14.166,14.166,0.0
run_20260521_224941-0121,2026-05-23T14:19:44.273690Z,0.0,0.0,0.0
run_20260521_224941-0121,2026-05-23T14:24:44.273690Z,1.885,1.885,0.0
run_20260521_224941-0121,2026-05-23T14:29:44.273690Z,0.203,1.885,1.682
run_20260521_224941-0121,2026-05-23T14:34:44.273690Z,2.033,3.715,1.682
run_20260521_224941-0121,2026-05-23T14:39:44.273690Z,3.986,5.668,1.682
run_20260521_224941-0121,2026-05-23T14:44:44.273690Z,5.547,7.229,1.682
run_20260521_224941-0121,2026-05-23T14:49:44.273690Z,7.276,8.958,1.682
run_20260521_224941-0122,2026-05-23T00:19:35.903553Z,0.0,0.0,0.0
run_20260521_224941-0122,2026-05-23T00:24:35.903553Z,-0.674,0.0,0.674
run_20260521_224941-0122,2026-05-23T00:29:35.903553Z,-1.261,0.0,1.261
run_20260521_224941-0122,2026-05-23T00:34:35.903553Z,-1.937,0.0,1.937
run_20260521_224941-0122,2026-05-23T00:39:35.903553Z,-2.455,0.0,2.455
run_20260521_224941-0122,2026-05-23T00:44:35.903553Z,-3.002,0.0,3.002
run_20260521_224941-0122,2026-05-23T00:49:35.903553Z,-3.643,0.0,3.643
run_20260521_224941-0122,2026-05-23T00:54:35.903553Z,-4.323,0.0,4.323
run_20260521_224941-0122,2026-05-23T00:59:35.903553Z,-4.906,0.0,4.906
run_20260521_224941-0122,2026-05-23T01:04:35.903553Z,-5.499,0.0,5.499
run_20260521_224941-0122,2026-05-23T01:09:35.903553Z,-6.051,0.0,6.051
run_20260521_224941-0122,2026-05-23T01:14:35.903553Z,-6.723,0.0,6.723
run_20260521_224941-0122,2026-05-23T01:19:35.903553Z,-7.269,0.0,7.269
run_20260521_224941-0122,2026-05-23T01:24:35.903553Z,-7.919,0.0,7.919
run_20260521_224941-0122,2026-05-23T01:29:35.903553Z,-8.498,0.0,8.498
run_20260521_224941-0122,2026-05-23T01:34:35.903553Z,-9.04,0.0,9.04
run_20260521_224941-0123,2026-05-23T18:12:00.348469Z,0.0,0.0,0.0
run_20260521_224941-0123,2026-05-23T18:17:00.348469Z,0.98,0.98,0.0
run_20260521_224941-0123,2026-05-23T18:22:00.348469Z,1.977,1.977,0.0
run_20260521_224941-0123,2026-05-23T18:27:00.348469Z,2.982,2.982,0.0
run_20260521_224941-0123,2026-05-23T18:32:00.348469Z,3.932,3.932,0.0
run_20260521_224941-0123,2026-05-23T18:37:00.348469Z,4.751,4.751,0.0
run_20260521_224941-0123,2026-05-23T18:42:00.348469Z,5.724,5.724,0.0
run_20260521_224941-0124,2026-05-23T01:50:59.664570Z,0.0,0.0,0.0
run_20260521_224941-0124,2026-05-23T01:55:59.664570Z,0.609,0.609,0.0
run_20260521_224941-0124,2026-05-23T02:00:59.664570Z,1.192,1.192,0.0
run_20260521_224941-0124,2026-05-23T02:05:59.664570Z,1.734,1.734,0.0
run_20260521_224941-0124,2026-05-23T02:10:59.664570Z,2.391,2.391,0.0
run_20260521_224941-0124,2026-05-23T02:15:59.664570Z,3.013,3.013,0.0
run_20260521_224941-0124,2026-05-23T02:20:59.664570Z,3.619,3.619,0.0
run_20260521_224941-0124,2026-05-23T02:25:59.664570Z,4.246,4.246,0.0
run_20260521_224941-0124,2026-05-23T02:30:59.664570Z,4.771,4.771,0.0
run_20260521_224941-0125,2026-05-23T16:42:24.554585Z,0.0,0.0,0.0
run_20260521_224941-0125,2026-05-23T16:47:24.554585Z,0.629,0.629,0.0
run_20260521_224941-0125,2026-05-23T16:52:24.554585Z,1.222,1.222,0.0
run_20260521_224941-0125,2026-05-23T16:57:24.554585Z,1.891,1.891,0.0
run_20260521_224941-0125,2026-05-23T17:02:24.554585Z,2.49,2.49,0.0
run_20260521_224941-0126,2026-05-23T02:01:13.073891Z,0.0,0.0,0.0
run_20260521_224941-0126,2026-05-23T02:06:13.073891Z,0.834,0.834,0.0
run_20260521_224941-0126,2026-05-23T02:11:13.073891Z,1.828,1.828,0.0
run_20260521_224941-0126,2026-05-23T02:16:13.073891Z,2.699,2.699,0.0
run_20260521_224941-0126,2026-05-23T02:21:13.073891Z,3.671,3.671,0.0
run_20260521_224941-0126,2026-05-23T02:26:13.073891Z,4.48,4.48,0.0
run_20260521_224941-0126,2026-05-23T02:31:13.073891Z,5.388,5.388,0.0
run_20260521_224941-0126,2026-05-23T02:36:13.073891Z,6.516,6.516,0.0
run_20260521_224941-0126,2026-05-23T02:41:13.073891Z,7.583,7.583,0.0
run_20260521_224941-0126,2026-05-23T02:46:13.073891Z,8.327,8.327,0.0
run_20260521_224941-0126,2026-05-23T02:51:13.073891Z,9.277,9.277,0.0
run_20260521_224941-0126,2026-05-23T02:56:13.073891Z,10.27,10.27,0.0
run_20260521_224941-0126,2026-05-23T03:01:13.073891Z,11.141,11.141,0.0
run_20260521_224941-0126,2026-05-23T03:06:13.073891Z,11.957,11.957,0.0
run_20260521_224941-0126,2026-05-23T03:11:13.073891Z,12.934,12.934,0.0
run_20260521_224941-0126,2026-05-23T03:16:13.073891Z,13.86,13.86,0.0
run_20260521_224941-0127,2026-05-23T16:53:55.386359Z,0.0,0.0,0.0
run_20260521_224941-0127,2026-05-23T16:58:55.386359Z,-0.967,0.0,0.967
run_20260521_224941-0127,2026-05-23T17:03:55.386359Z,-1.75,0.0,1.75
run_20260521_224941-0127,2026-05-23T17:08:55.386359Z,-2.668,0.0,2.668
run_20260521_224941-0127,2026-05-23T17:13:55.386359Z,-1.779,0.889,2.668
run_20260521_224941-0127,2026-05-23T17:18:55.386359Z,-0.927,1.74,2.668
run_20260521_224941-0127,2026-05-23T17:23:55.386359Z,0.093,2.761,2.668
run_20260521_224941-0128,2026-05-23T19:55:15.442582Z,0.0,0.0,0.0
run_20260521_224941-0128,2026-05-23T20:00:15.442582Z,0.702,0.702,0.0
run_20260521_224941-0128,2026-05-23T20:05:15.442582Z,1.792,1.792,0.0
run_20260521_224941-0128,2026-05-23T20:10:15.442582Z,2.746,2.746,0.0
run_20260521_224941-0128,2026-05-23T20:15:15.442582Z,3.791,3.791,0.0
run_20260521_224941-0128,2026-05-23T20:20:15.442582Z,4.661,4.661,0.0
run_20260521_224941-0128,2026-05-23T20:25:15.442582Z,5.587,5.587,0.0
run_20260521_224941-0128,2026-05-23T20:30:15.442582Z,6.409,6.409,0.0
run_20260521_224941-0128,2026-05-23T20:35:15.442582Z,7.362,7.362,0.0
run_20260521_224941-0128,2026-05-23T20:40:15.442582Z,6.501,7.362,0.861
run_20260521_224941-0128,2026-05-23T20:45:15.442582Z,7.415,8.276,0.861
run_20260521_224941-0128,2026-05-23T20:50:15.442582Z,8.319,9.18,0.861
run_20260521_224941-0128,2026-05-23T20:55:15.442582Z,9.147,10.008,0.861
run_20260521_224941-0128,2026-05-23T21:00:15.442582Z,10.061,10.922,0.861
run_20260521_224941-0128,2026-05-23T21:05:15.442582Z,10.877,11.738,0.861
run_20260521_224941-0128,2026-05-23T21:10:15.442582Z,11.702,12.563,0.861
run_20260521_224941-0129,2026-05-23T23:49:28.692356Z,0.0,0.0,0.0
run_20260521_224941-0129,2026-05-23T23:54:28.692356Z,0.934,0.934,0.0
run_20260521_224941-0129,2026-05-23T23:59:28.692356Z,1.848,1.848,0.0
run_20260521_224941-0129,2026-05-24T00:04:28.692356Z,2.818,2.818,0.0
run_20260521_224941-0129,2026-05-24T00:09:28.692356Z,3.608,3.608,0.0
run_20260521_224941-0129,2026-05-24T00:14:28.692356Z,4.594,4.594,0.0
run_20260521_224941-0129,2026-05-24T00:19:28.692356Z,5.322,5.322,0.0
run_20260521_224941-0129,2026-05-24T00:24:28.692356Z,6.271,6.271,0.0
run_20260521_224941-0129,2026-05-24T00:29:28.692356Z,7.213,7.213,0.0
run_20260521_224941-0129,2026-05-24T00:34:28.692356Z,6.261,7.213,0.952
run_20260521_224941-0129,2026-05-24T00:39:28.692356Z,5.296,7.213,1.917
run_20260521_224941-0129,2026-05-24T00:44:28.692356Z,4.546,7.213,2.668
run_20260521_224941-0129,2026-05-24T00:49:28.692356Z,3.657,7.213,3.556
run_20260521_224941-0129,2026-05-24T00:54:28.692356Z,2.75,7.213,4.463
run_20260521_224941-0129,2026-05-24T00:59:28.692356Z,3.758,8.221,4.463
run_20260521_224941-0129,2026-05-24T01:04:28.692356Z,4.61,9.073,4.463
run_20260521_224941-0130,2026-05-23T07:33:58.803559Z,0.0,0.0,0.0
run_20260521_224941-0130,2026-05-23T07:38:58.803559Z,1.967,1.967,0.0
run_20260521_224941-0130,2026-05-23T07:43:58.803559Z,3.773,3.773,0.0
run_20260521_224941-0130,2026-05-23T07:48:58.803559Z,5.569,5.569,0.0
run_20260521_224941-0130,2026-05-23T07:53:58.803559Z,7.255,7.255,0.0
run_20260521_224941-0131,2026-05-23T21:59:55.919015Z,0.0,0.0,0.0
run_20260521_224941-0131,2026-05-23T22:04:55.919015Z,1.933,1.933,0.0
run_20260521_224941-0131,2026-05-23T22:09:55.919015Z,3.435,3.435,0.0
run_20260521_224941-0131,2026-05-23T22:14:55.919015Z,5.123,5.123,0.0
run_20260521_224941-0131,2026-05-23T22:19:55.919015Z,7.142,7.142,0.0
run_20260521_224941-0131,2026-05-23T22:24:55.919015Z,9.102,9.102,0.0
run_20260521_224941-0131,2026-05-23T22:29:55.919015Z,11.057,11.057,0.0
run_20260521_224941-0131,2026-05-23T22:34:55.919015Z,12.924,12.924,0.0
run_20260521_224941-0131,2026-05-23T22:39:55.919015Z,15.016,15.016,0.0
run_20260521_224941-0131,2026-05-23T22:44:55.919015Z,16.567,16.567,0.0
run_20260521_224941-0131,2026-05-23T22:49:55.919015Z,18.344,18.344,0.0
run_20260521_224941-0131,2026-05-23T22:54:55.919015Z,20.186,20.186,0.0
run_20260521_224941-0131,2026-05-23T22:59:55.919015Z,22.393,22.393,0.0
run_20260521_224941-0132,2026-05-23T23:36:27.140575Z,0.0,0.0,0.0
run_20260521_224941-0132,2026-05-23T23:41:27.140575Z,2.022,2.022,0.0
run_20260521_224941-0132,2026-05-23T23:46:27.140575Z,0.049,2.022,1.973
run_20260521_224941-0132,2026-05-23T23:51:27.140575Z,-1.718,2.022,3.739
run_20260521_224941-0132,2026-05-23T23:56:27.140575Z,-3.333,2.022,5.354
run_20260521_224941-0132,2026-05-24T00:01:27.140575Z,-1.592,3.762,5.354
run_20260521_224941-0132,2026-05-24T00:06:27.140575Z,0.402,5.757,5.354
run_20260521_224941-0133,2026-05-23T05:00:40.965436Z,0.0,0.0,0.0
run_20260521_224941-0133,2026-05-23T05:05:40.965436Z,1.61,1.61,0.0
run_20260521_224941-0133,2026-05-23T05:10:40.965436Z,3.396,3.396,0.0
run_20260521_224941-0133,2026-05-23T05:15:40.965436Z,5.298,5.298,0.0
run_20260521_224941-0133,2026-05-23T05:20:40.965436Z,7.139,7.139,0.0
run_20260521_224941-0134,2026-05-23T00:43:45.266450Z,0.0,0.0,0.0
run_20260521_224941-0134,2026-05-23T00:48:45.266450Z,0.624,0.624,0.0
run_20260521_224941-0134,2026-05-23T00:53:45.266450Z,1.237,1.237,0.0
run_20260521_224941-0134,2026-05-23T00:58:45.266450Z,1.773,1.773,0.0
run_20260521_224941-0134,2026-05-23T01:03:45.266450Z,2.384,2.384,0.0
run_20260521_224941-0134,2026-05-23T01:08:45.266450Z,3.059,3.059,0.0
run_20260521_224941-0134,2026-05-23T01:13:45.266450Z,3.632,3.632,0.0
