session_id,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,expected_hash,computed_hash,batch_root
run_20260521_224941-0085,True,True,True,True,True,True,,2026-05-23,0x61a9646cbbdf6008628733f81d0b9db975bbec8e034ece36680de5b81d194444,0x61a9646cbbdf6008628733f81d0b9db975bbec8e034ece36680de5b81d194444,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0086,True,True,True,True,True,True,,2026-05-23,0x50c13bff647394fb3ee28e041917a09ae044a15592c3caca82905e570ff85f12,0x50c13bff647394fb3ee28e041917a09ae044a15592c3caca82905e570ff85f12,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0087,True,True,True,True,True,True,,2026-05-23,0xf62c7b9caadef47b84d2885de718bdc8b272b8345809fdb8d6bbfd3cfd867485,0xf62c7b9caadef47b84d2885de718bdc8b272b8345809fdb8d6bbfd3cfd867485,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0088,True,True,True,True,True,True,,2026-05-23,0xe188b86f5bbcf79b01ffdcad71c9ae061c7d2070a502c2ad6949182519e934fe,0xe188b86f5bbcf79b01ffdcad71c9ae061c7d2070a502c2ad6949182519e934fe,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0089,True,True,True,True,True,True,,2026-05-23,0x19eab28da49640ab0051ffb5bd974051c5a3f09a66869df478e126a4c9fef2de,0x19eab28da49640ab0051ffb5bd974051c5a3f09a66869df478e126a4c9fef2de,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0090,True,True,True,True,True,True,,2026-05-23,0x4377d6d69229b9d3a1f233c7d5ec1d5c0eff9c134012375fd182140221edd068,0x4377d6d69229b9d3a1f233c7d5ec1d5c0eff9c134012375fd182140221edd068,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0091,True,True,True,True,True,True,,2026-05-23,0xa0b4bb630cef72521d0184d34aa68b35f62bb239b60f36038a0328c07b4637df,0xa0b4bb630cef72521d0184d34aa68b35f62bb239b60f36038a0328c07b4637df,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0092,True,True,True,True,True,True,,2026-05-23,0x5c4dc1232c69703579851302d4bcecbf1f477fea17445375985010bfaafc942f,0x5c4dc1232c69703579851302d4bcecbf1f477fea17445375985010bfaafc942f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0093,True,True,True,True,True,True,,2026-05-23,0x8cceae563915003c3749bc5330ce05a4d79215097bd462f208ce72662bc84d42,0x8cceae563915003c3749bc5330ce05a4d79215097bd462f208ce72662bc84d42,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0094,True,True,True,True,True,True,,2026-05-23,0x2aee4ad7edc8f4ecdafe076d3fa3b033e60d264e14343fe45b0e7fee71bd1b2c,0x2aee4ad7edc8f4ecdafe076d3fa3b033e60d264e14343fe45b0e7fee71bd1b2c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0095,True,True,True,True,True,True,,2026-05-23,0xb2726f27b8878a841e90d70a2175ec9b719b59019bfb4dbcd0c75ce1b756d6ca,0xb2726f27b8878a841e90d70a2175ec9b719b59019bfb4dbcd0c75ce1b756d6ca,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0096,True,True,True,True,True,True,,2026-05-23,0xa4a4da095c806d00f802e48fca654d35615c00fc16634eecda0f766c20ed1e5d,0xa4a4da095c806d00f802e48fca654d35615c00fc16634eecda0f766c20ed1e5d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0097,True,True,True,True,True,True,,2026-05-23,0x798bd3dcd87c06349737c59ec64cd57806b47125ab6fc90ee530b6eaeab1819c,0x798bd3dcd87c06349737c59ec64cd57806b47125ab6fc90ee530b6eaeab1819c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0098,True,True,True,True,True,True,,2026-05-23,0x71add7e68dc93084d17e31dc7362ccada06fefac748c8fde1b94ca29d67a8716,0x71add7e68dc93084d17e31dc7362ccada06fefac748c8fde1b94ca29d67a8716,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0099,True,True,True,True,True,True,,2026-05-23,0xab90e8e8bad65275ce023a5136651f0d037c11670abd9616329b74ba2840c0d1,0xab90e8e8bad65275ce023a5136651f0d037c11670abd9616329b74ba2840c0d1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0100,True,True,True,True,True,True,,2026-05-23,0x2473f203d5b98acee578192bdf7cd3bb858a4918eabd43539e2c658a9b6ec62e,0x2473f203d5b98acee578192bdf7cd3bb858a4918eabd43539e2c658a9b6ec62e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0101,True,True,True,True,True,True,,2026-05-23,0x0ff68360f19245fc293cf2b247b68f60b1e29d3be36413e45b5b630849dbaf88,0x0ff68360f19245fc293cf2b247b68f60b1e29d3be36413e45b5b630849dbaf88,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0102,True,True,True,True,True,True,,2026-05-23,0x6a7bcdb91cd60ad02a0157d80e3edd9748e0c9d198030d3d83a1816e983234d5,0x6a7bcdb91cd60ad02a0157d80e3edd9748e0c9d198030d3d83a1816e983234d5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0103,True,True,True,True,True,True,,2026-05-23,0xab3516084ac10460b421046fdfb805a3a3416aa91a089c0f104765db62a7824d,0xab3516084ac10460b421046fdfb805a3a3416aa91a089c0f104765db62a7824d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0104,True,True,True,True,True,True,,2026-05-23,0xcc65a0633ef01437e3af05828ca985eb582dfb8984e7b455ecc97f74b0b20ef8,0xcc65a0633ef01437e3af05828ca985eb582dfb8984e7b455ecc97f74b0b20ef8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0105,True,True,True,True,True,True,,2026-05-23,0xa60a6c83e4be15df8b41c1972ad151b47a783771f382fc2f3c9f9a0476afeab5,0xa60a6c83e4be15df8b41c1972ad151b47a783771f382fc2f3c9f9a0476afeab5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0106,True,True,True,True,True,True,,2026-05-23,0xe46abca11213c30f7f5431725f94f917945adbbfbfe31075415b0b05e43cf48c,0xe46abca11213c30f7f5431725f94f917945adbbfbfe31075415b0b05e43cf48c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0107,True,True,True,True,True,True,,2026-05-23,0x37a5d5c318835352c57f03ec415b61ad52a9818f1649bbfc25b4f1f8a7f5e49f,0x37a5d5c318835352c57f03ec415b61ad52a9818f1649bbfc25b4f1f8a7f5e49f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0108,True,True,True,True,True,True,,2026-05-23,0x92f11ace31c7dddcc10bcaa3b7cd11f978950ee5076f71ec7d1aad87863682a0,0x92f11ace31c7dddcc10bcaa3b7cd11f978950ee5076f71ec7d1aad87863682a0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0109,True,True,True,True,True,True,,2026-05-23,0x6265c81d2e7099d788a9aa305dc9770d53df42a3397b26e99c7ab1a47682fcb1,0x6265c81d2e7099d788a9aa305dc9770d53df42a3397b26e99c7ab1a47682fcb1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0110,True,True,True,True,True,True,,2026-05-23,0xfc9124168a894bfb5a0bb3eb126fb36186a646b15b9293ef8e8e597ef7101481,0xfc9124168a894bfb5a0bb3eb126fb36186a646b15b9293ef8e8e597ef7101481,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0111,True,True,True,True,True,True,,2026-05-23,0x549f13ee3dcf3745d275368e9ac8b9d824d95735fe5f1e2d014cfc6a4e4ce555,0x549f13ee3dcf3745d275368e9ac8b9d824d95735fe5f1e2d014cfc6a4e4ce555,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0112,True,True,True,True,True,True,,2026-05-23,0xc68ffe8422fd0e5bfd513840ad52ea068748fbd5d1c60c4ad764ddabef9733c5,0xc68ffe8422fd0e5bfd513840ad52ea068748fbd5d1c60c4ad764ddabef9733c5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0113,True,True,True,True,True,True,,2026-05-23,0xf6fecc32e34190b8813299baa1926273e37a7d8a16710a082ac684ef014324fc,0xf6fecc32e34190b8813299baa1926273e37a7d8a16710a082ac684ef014324fc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0114,True,True,True,True,True,True,,2026-05-23,0x20063d3fa72fe566dc9f5bc547db34d8b605c2ed4a311a1376ed39a8ed964510,0x20063d3fa72fe566dc9f5bc547db34d8b605c2ed4a311a1376ed39a8ed964510,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0115,True,True,True,True,True,True,,2026-05-23,0x5ba0798d4f850a1970883b40f07c27b2b02094bc7aaf90ed780f90205bc3bc4e,0x5ba0798d4f850a1970883b40f07c27b2b02094bc7aaf90ed780f90205bc3bc4e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0116,True,True,True,True,True,True,,2026-05-23,0x0c1b622c0672f8eeee1434cabbd8eb5a6d2bf222927ae175b995d339d8d1a906,0x0c1b622c0672f8eeee1434cabbd8eb5a6d2bf222927ae175b995d339d8d1a906,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0117,True,True,True,True,True,True,,2026-05-23,0xe36a001497ea6e2b91a1f9620ef95ae84c9b552282671440b54997a251c5ce36,0xe36a001497ea6e2b91a1f9620ef95ae84c9b552282671440b54997a251c5ce36,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0118,True,True,True,True,True,True,,2026-05-23,0x3b35b92158d4beb58c6fd9de2b3a8e7a51d3b3c8a423f8447931c5991f6bfa68,0x3b35b92158d4beb58c6fd9de2b3a8e7a51d3b3c8a423f8447931c5991f6bfa68,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0119,True,True,True,True,True,True,,2026-05-23,0xc81c63599242bce81678ab6c709b8f6331ef7c27e660b11b753788a48fdb5a17,0xc81c63599242bce81678ab6c709b8f6331ef7c27e660b11b753788a48fdb5a17,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0120,True,True,True,True,True,True,,2026-05-23,0x7ac2752f5bf51567e66241ab7f4815baf29733bdba959c0de687dab3c250a2b3,0x7ac2752f5bf51567e66241ab7f4815baf29733bdba959c0de687dab3c250a2b3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0121,True,True,True,True,True,True,,2026-05-23,0x7cfb2ff14ad60b83cc4f49d03a5b5d45bc23f960aa529adb86f973b5749222cc,0x7cfb2ff14ad60b83cc4f49d03a5b5d45bc23f960aa529adb86f973b5749222cc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0122,True,True,True,True,True,True,,2026-05-23,0xdadee58ab53780669a8117828f45fc5a957382b51e83537951ce74deeacc7fc8,0xdadee58ab53780669a8117828f45fc5a957382b51e83537951ce74deeacc7fc8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0123,True,True,True,True,True,True,,2026-05-23,0x1f8a0bda7472350c5d50f127bbb9c6e96af7c457289c205574f340a9b45eb6d2,0x1f8a0bda7472350c5d50f127bbb9c6e96af7c457289c205574f340a9b45eb6d2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0124,True,True,True,True,True,True,,2026-05-23,0x05c9f362a5811703257ae3937b98cd1da6d7a25c39baefa8db9e2bbd343445f1,0x05c9f362a5811703257ae3937b98cd1da6d7a25c39baefa8db9e2bbd343445f1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0125,True,True,True,True,True,True,,2026-05-23,0x81b84f0e25d1f7f12a4dcedf603fa28a28a61afe37639a48ec49487824f4fa69,0x81b84f0e25d1f7f12a4dcedf603fa28a28a61afe37639a48ec49487824f4fa69,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0126,True,True,True,True,True,True,,2026-05-23,0xf502508c56fabc11210a52c24e74ba44af5778420af7b9f8368f3c612b330e69,0xf502508c56fabc11210a52c24e74ba44af5778420af7b9f8368f3c612b330e69,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0127,True,True,True,True,True,True,,2026-05-23,0x1037058c9299b0f73b4d9973bf977e40bde3af8ef328a8516d1126fb60745e89,0x1037058c9299b0f73b4d9973bf977e40bde3af8ef328a8516d1126fb60745e89,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0128,True,True,True,True,True,True,,2026-05-23,0x84aec883c0d7cb12a9a8e337cf71cb6474050f8566556388bb96d384ed0d40eb,0x84aec883c0d7cb12a9a8e337cf71cb6474050f8566556388bb96d384ed0d40eb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0129,True,True,True,True,True,True,,2026-05-23,0x3b7b1e81784ba846f64e7d9e7a647d1b8a1f2382aac51f4a70131e1c273a78f6,0x3b7b1e81784ba846f64e7d9e7a647d1b8a1f2382aac51f4a70131e1c273a78f6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0130,True,True,True,True,True,True,,2026-05-23,0x6b8ac0da23ff2c404634ead99de5bf3b78b96c20f85e5e1018f2c623183ec83f,0x6b8ac0da23ff2c404634ead99de5bf3b78b96c20f85e5e1018f2c623183ec83f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0131,True,True,True,True,True,True,,2026-05-23,0x6f13643dff528d072bea86ccca0629b9a8b3665beb46445a3280f34df7f2b5ae,0x6f13643dff528d072bea86ccca0629b9a8b3665beb46445a3280f34df7f2b5ae,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0132,True,True,True,True,True,True,,2026-05-23,0x7c7a46a209b150c1205636a1ab8b61f700deee25fa3fd5e3cf8646a2fa34f56a,0x7c7a46a209b150c1205636a1ab8b61f700deee25fa3fd5e3cf8646a2fa34f56a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0133,True,True,True,True,True,True,,2026-05-23,0xf5ece5535e9d6680fae11602bf8baed7ed84a7b1d7df14c57c24488c25057224,0xf5ece5535e9d6680fae11602bf8baed7ed84a7b1d7df14c57c24488c25057224,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0134,True,True,True,True,True,True,,2026-05-23,0x94a68d389ecc8ba7aa21d5ea0a7388319c9494273373e185b4af478f38ec5340,0x94a68d389ecc8ba7aa21d5ea0a7388319c9494273373e185b4af478f38ec5340,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0135,True,True,True,True,True,True,,2026-05-23,0xbb6133310455cf0b81b5fece493cd9a962b13c88bb4519e0442c5dc2f4745e7a,0xbb6133310455cf0b81b5fece493cd9a962b13c88bb4519e0442c5dc2f4745e7a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0136,True,True,True,True,True,True,,2026-05-23,0xc9cf8640ed782d64a464e0d5e394fca1c38fc31e38a4e0fd316ad03b1e3f9855,0xc9cf8640ed782d64a464e0d5e394fca1c38fc31e38a4e0fd316ad03b1e3f9855,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0137,True,True,True,True,True,True,,2026-05-23,0x3eb39053cc6d98e7d2a3d865a7ba95df2a938ad9f4b937775ccf87e0759d471c,0x3eb39053cc6d98e7d2a3d865a7ba95df2a938ad9f4b937775ccf87e0759d471c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0138,True,True,True,True,True,True,,2026-05-23,0x371d74b901e96761ce9f33337c973b72495fb2e8b05c18a63fc3a9b0c4d86ade,0x371d74b901e96761ce9f33337c973b72495fb2e8b05c18a63fc3a9b0c4d86ade,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0139,True,True,True,True,True,True,,2026-05-23,0x021dcf223708f02439273283696e84ceb4af2768bbae05a00b4b218dbca8fff5,0x021dcf223708f02439273283696e84ceb4af2768bbae05a00b4b218dbca8fff5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0140,True,True,True,True,True,True,,2026-05-23,0x8dfd9b549436c12ae91c37d70f2e14ea90845f408c3dd2e6293fe55331eec588,0x8dfd9b549436c12ae91c37d70f2e14ea90845f408c3dd2e6293fe55331eec588,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0141,True,True,True,True,True,True,,2026-05-23,0x1c7718e2d3923c781add6a6d1662ea38543ea7a42b8244ff6dd91d0b330252c8,0x1c7718e2d3923c781add6a6d1662ea38543ea7a42b8244ff6dd91d0b330252c8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0142,True,True,True,True,True,True,,2026-05-23,0xebfef03cf33aceeb1cde71cbf3fc2fb85734101a2256a8514649e8cfbd49598f,0xebfef03cf33aceeb1cde71cbf3fc2fb85734101a2256a8514649e8cfbd49598f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0143,True,True,True,True,True,True,,2026-05-23,0x9d33d61025a85bb2126ffaf2011424e7134710c92c285424e951a1775b8ae0de,0x9d33d61025a85bb2126ffaf2011424e7134710c92c285424e951a1775b8ae0de,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0144,True,True,True,True,True,True,,2026-05-23,0x749b04bed50ca49e98cac6452d890b481ab60f7c17f0911575147d808cfe46a5,0x749b04bed50ca49e98cac6452d890b481ab60f7c17f0911575147d808cfe46a5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0145,True,True,True,True,True,True,,2026-05-23,0x1f6fdb8bdecf3a1fc41c7090aaca2586508b777a6d667150accdc5194346851f,0x1f6fdb8bdecf3a1fc41c7090aaca2586508b777a6d667150accdc5194346851f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0146,True,True,True,True,True,True,,2026-05-23,0x3623ccf806b702265d77e19d7b27893c1a3ec0372e062a391cb5747c86a15bb3,0x3623ccf806b702265d77e19d7b27893c1a3ec0372e062a391cb5747c86a15bb3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0147,True,True,True,True,True,True,,2026-05-23,0xc4d3ebd0b5585084888e86dd18d00040e6f41324f0dc52090001e9c8b6dfd67c,0xc4d3ebd0b5585084888e86dd18d00040e6f41324f0dc52090001e9c8b6dfd67c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0148,True,True,True,True,True,True,,2026-05-23,0xbffa2300057bf371e429995c000d3dee75935faa34b15df5b4c080588f126e10,0xbffa2300057bf371e429995c000d3dee75935faa34b15df5b4c080588f126e10,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0149,True,True,True,True,True,True,,2026-05-23,0x1a88fd6fd18f96c5f7526623eb9ddb48a7bd9be4a5cf8a2b1028cf1c794b0474,0x1a88fd6fd18f96c5f7526623eb9ddb48a7bd9be4a5cf8a2b1028cf1c794b0474,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0150,True,True,True,True,True,True,,2026-05-23,0xdd8a9dee9f6e195452f96a707e85d6d70c32c0b21cbfe54fac994d0bc81ecde1,0xdd8a9dee9f6e195452f96a707e85d6d70c32c0b21cbfe54fac994d0bc81ecde1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0151,True,True,True,True,True,True,,2026-05-23,0xa8670cadea86685fab788b88f51712769aabf9ff80072ca1084a2911a6a21f95,0xa8670cadea86685fab788b88f51712769aabf9ff80072ca1084a2911a6a21f95,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0152,True,True,True,True,True,True,,2026-05-23,0x384b2824739949e50c89186a46438ef99f59585839c971f213fbd6b6ae90fdcb,0x384b2824739949e50c89186a46438ef99f59585839c971f213fbd6b6ae90fdcb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0153,True,True,True,True,True,True,,2026-05-23,0x530b3bb3a40d89b16c58cfc4204b4c3a6f1353834883dfb32477ba499615a677,0x530b3bb3a40d89b16c58cfc4204b4c3a6f1353834883dfb32477ba499615a677,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0154,True,True,True,True,True,True,,2026-05-23,0xc3c4a6335ee644610b1362090ac6f790e04826c64b7ba99c7950d5bfa0724c45,0xc3c4a6335ee644610b1362090ac6f790e04826c64b7ba99c7950d5bfa0724c45,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0155,True,True,True,True,True,True,,2026-05-23,0x0c89b8e6ce8c322e569c406361d9fe66fb182478546d84fa6ee22c3a85f61598,0x0c89b8e6ce8c322e569c406361d9fe66fb182478546d84fa6ee22c3a85f61598,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0156,True,True,True,True,True,True,,2026-05-23,0xa96aafc54c73154c907115fe11d3cddab39de48196512deb1dc5001eca5d2c9f,0xa96aafc54c73154c907115fe11d3cddab39de48196512deb1dc5001eca5d2c9f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0157,True,True,True,True,True,True,,2026-05-23,0x1fd032a5bfcd1f0e2182bf5673f8031eb937d4777380b9d244e6ecd57841182d,0x1fd032a5bfcd1f0e2182bf5673f8031eb937d4777380b9d244e6ecd57841182d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0158,True,True,True,True,True,True,,2026-05-23,0xe8f3652f51fa10b67a3a1b571220e610dae1bd719155b4be3180fe74372e9b28,0xe8f3652f51fa10b67a3a1b571220e610dae1bd719155b4be3180fe74372e9b28,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0159,True,True,True,True,True,True,,2026-05-23,0x97ee22bdbe8f55d681061552320e9cff3ebe8a327a4a137cd24241f9da3c93c4,0x97ee22bdbe8f55d681061552320e9cff3ebe8a327a4a137cd24241f9da3c93c4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0160,True,True,True,True,True,True,,2026-05-23,0x81c22da3d2366b1b0804eb58e74fb41115d710519ac116d00a52448b7870285a,0x81c22da3d2366b1b0804eb58e74fb41115d710519ac116d00a52448b7870285a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0161,True,True,True,True,True,True,,2026-05-23,0xb5aa728809db845e7677b7ebb4bfbe7f4dc0e313959eed5b43fc1876bfda5c60,0xb5aa728809db845e7677b7ebb4bfbe7f4dc0e313959eed5b43fc1876bfda5c60,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0162,True,True,True,True,True,True,,2026-05-23,0xf73ef32b3b48c01689c355fb94d8a7311b222b945c3d9546a9ace1d60d8ad15b,0xf73ef32b3b48c01689c355fb94d8a7311b222b945c3d9546a9ace1d60d8ad15b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0163,True,True,True,True,True,True,,2026-05-23,0x7c1eeef17c341f704d1efc2ab1c914e1167888f50e339286d892b2d17de16045,0x7c1eeef17c341f704d1efc2ab1c914e1167888f50e339286d892b2d17de16045,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0164,True,True,True,True,True,True,,2026-05-23,0xdc35b4a4e71fc4c1f28df35bb0ca4df98cec64750f4654ebdeeb45aa91c3574a,0xdc35b4a4e71fc4c1f28df35bb0ca4df98cec64750f4654ebdeeb45aa91c3574a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0165,True,True,True,True,True,True,,2026-05-23,0x7df64a1b41c088ad3a2c533506628752018c2d6695a37ff5b2999f5fcacbc71d,0x7df64a1b41c088ad3a2c533506628752018c2d6695a37ff5b2999f5fcacbc71d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0166,True,True,True,True,True,True,,2026-05-23,0x12ce7d0e311f14f76acb5545041864bb65343c3325348b8a0b0472b198cf868a,0x12ce7d0e311f14f76acb5545041864bb65343c3325348b8a0b0472b198cf868a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0167,True,True,True,True,True,True,,2026-05-23,0xa7c22430acb788f6d65ae300bbc57dc11efadd6e44cb28e14ea0688bbd94e7dc,0xa7c22430acb788f6d65ae300bbc57dc11efadd6e44cb28e14ea0688bbd94e7dc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0168,True,True,True,True,True,True,,2026-05-23,0x9583560ff5e3247c1e04eacf122c068882813bab13c234e7cb7224f07d78be56,0x9583560ff5e3247c1e04eacf122c068882813bab13c234e7cb7224f07d78be56,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
