session_id,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,expected_hash,computed_hash,batch_root
run_20260521_224907-0085,True,True,True,True,True,True,,2026-05-23,0xe86d7930c0adf8b1d54ab17670418b68f9ee085ef19abf3814f28637a53469d6,0xe86d7930c0adf8b1d54ab17670418b68f9ee085ef19abf3814f28637a53469d6,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0086,True,True,True,True,True,True,,2026-05-23,0xa138fe53257250ea5f3afe252efe2542ede0e0b3ea3f924db97925e19b8ab1b0,0xa138fe53257250ea5f3afe252efe2542ede0e0b3ea3f924db97925e19b8ab1b0,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0087,True,True,True,True,True,True,,2026-05-23,0x6d685b0ee487b8414aa71fd35c04badf62513d6547e498f82b63b7e9b4989a84,0x6d685b0ee487b8414aa71fd35c04badf62513d6547e498f82b63b7e9b4989a84,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0088,True,True,True,True,True,True,,2026-05-23,0x5f06a1b49287c69fb9d68c82e0b7c83a7413950c57bbe73b4894639983ae951c,0x5f06a1b49287c69fb9d68c82e0b7c83a7413950c57bbe73b4894639983ae951c,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0089,True,True,True,True,True,True,,2026-05-23,0xf7d6b600c7b2de5410473c3612b184b9a21b14fb1a8f89afe17eb75c21d6687d,0xf7d6b600c7b2de5410473c3612b184b9a21b14fb1a8f89afe17eb75c21d6687d,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0090,True,True,True,True,True,True,,2026-05-23,0x0e481316dae63869e7a88d67d3269e91b476312ee9599f8200675fa29c84a68d,0x0e481316dae63869e7a88d67d3269e91b476312ee9599f8200675fa29c84a68d,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0091,True,True,True,True,True,True,,2026-05-23,0x979547ac5fd06ab745df6ede26cbe9aabd89b5a127d969a224e25acb108c9f23,0x979547ac5fd06ab745df6ede26cbe9aabd89b5a127d969a224e25acb108c9f23,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0092,True,True,True,True,True,True,,2026-05-23,0x19ba56631c330f96f59106e18c80fc4caf37aef472b3adc3bdeef1ae18980abc,0x19ba56631c330f96f59106e18c80fc4caf37aef472b3adc3bdeef1ae18980abc,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0093,True,True,True,True,True,True,,2026-05-23,0xaef40c88d65a81e799958c8c6e8f6c039c4585d1b29d13468f952265179caf6e,0xaef40c88d65a81e799958c8c6e8f6c039c4585d1b29d13468f952265179caf6e,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0094,True,True,True,True,True,True,,2026-05-23,0x5fd951d30977b72c20d694948eb90b87a33c766d3864a2aa4613c2f0443bda99,0x5fd951d30977b72c20d694948eb90b87a33c766d3864a2aa4613c2f0443bda99,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0095,True,True,True,True,True,True,,2026-05-23,0xbe9f966ef29d3e29221d48e44800166d9c9cac02c534199f9e2922929da3b4c4,0xbe9f966ef29d3e29221d48e44800166d9c9cac02c534199f9e2922929da3b4c4,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0096,True,True,True,True,True,True,,2026-05-23,0xc1b98d4e866d71968ac169da0ecab6781f8f30a10fe388848757904094aa1863,0xc1b98d4e866d71968ac169da0ecab6781f8f30a10fe388848757904094aa1863,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0097,True,True,True,True,True,True,,2026-05-23,0xe5e9943081a17822166a0064aa2fdfdd5fc51a942fd8923100f49e0615af82f1,0xe5e9943081a17822166a0064aa2fdfdd5fc51a942fd8923100f49e0615af82f1,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0098,True,True,True,True,True,True,,2026-05-23,0x81511a371cfbc953dfa7c753bc0bb5e073ba8f1b0b18023de83e8f90b5b31164,0x81511a371cfbc953dfa7c753bc0bb5e073ba8f1b0b18023de83e8f90b5b31164,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0099,True,True,True,True,True,True,,2026-05-23,0x982eb67d4277c4e14efc5a3224568946278afb3843dc7fa0f266da4b1ac6ad56,0x982eb67d4277c4e14efc5a3224568946278afb3843dc7fa0f266da4b1ac6ad56,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0100,True,True,True,True,True,True,,2026-05-23,0x5894d023a2195cccf3cfa5f375e45d9b64013f096c2f64f190b55fda1a8c2100,0x5894d023a2195cccf3cfa5f375e45d9b64013f096c2f64f190b55fda1a8c2100,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
