session_id,user_id,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260521_224907-0067,user-005,9.82,11.552,1.732,9.82,2026-05-23T13:05:38.987921Z,2026-05-23T14:20:38.987921Z,2026-05-23,0x319a45ffe5c6767fe0bc02d902539d98325e54c6c404724c7517d9b8437395b4,0xdd20dd429589ff0d566fa6c6fb43b69eba471a913df0d904a98c148b407e6203,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0068,user-002,4.603,4.603,0.0,4.603,2026-05-23T13:37:05.868797Z,2026-05-23T14:17:05.868797Z,2026-05-23,0x906086f821f8ae5dd107437052c7c24bf383f13140d440c334d46e65eefecdca,0x675306c0594565902ec8c7c41e62976da993ad20949e85de287aa353a1bc10b2,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0069,user-005,-2.465,11.969,14.434,-2.465,2026-05-23T15:32:37.769556Z,2026-05-23T16:47:37.769556Z,2026-05-23,0xe2c33e832f00a28eb498c3c83368c3a7ac5efbfbf8ab10fe124e6529ac431780,0xbacb7ec87524ba0fe7246d854312c865bd5765e038ba3d194acebd88dd43ecdb,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0070,user-006,3.557,3.557,0.0,3.557,2026-05-23T15:33:31.576448Z,2026-05-23T16:03:31.576448Z,2026-05-23,0xc1e7cfc5eb27f62e269f7148fd1649751ff47c5de740d80dee07045396224754,0x0454dea040982607193af70a1c18000497ed0fd00f7db8f9f85ac605780d4a92,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0071,user-005,22.619,24.665,2.046,22.619,2026-05-23T06:39:54.108387Z,2026-05-23T07:54:54.108387Z,2026-05-23,0xacceeb2be5bbfb140dfd0c73eac9ff884c4960368ea5b058aab90a83d9496782,0x8df6f842b62f78e2e859ba6d2cb4a710d85af9f811946feef9106f103270f657,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0072,user-010,5.3,5.3,0.0,5.3,2026-05-23T22:40:06.838784Z,2026-05-23T23:10:06.838784Z,2026-05-23,0x1fed68841fa850aa228d7ca2fa8944c238b2d20fbb967dd5a4f0155390cb5f62,0x55459d682b9761fd9530e3693b74bbccb3b2cb4f7cb5207809d391a0f153b3d5,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0073,user-009,-4.727,0.0,4.727,-4.727,2026-05-23T10:34:26.283753Z,2026-05-23T11:14:26.283753Z,2026-05-23,0xca6124aa03c9838ebfca345b9c12bad04249a55984c1fca33a192b8fb24eeb5d,0xe572278da2dcbe2d288840720f88d58c053bbb4a612f049f288b99f287553f76,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0074,user-006,13.979,13.979,0.0,13.979,2026-05-23T19:51:30.157198Z,2026-05-23T21:06:30.157198Z,2026-05-23,0x2a249a270dbe06ff0c318283e3dee951b1982d405a2acaae8af81aa18358bca7,0xdcf06afeb81a2771b215e8dd23570824052fc071020a8c1950d2f137ae5040a3,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0075,user-003,0.23,2.808,2.578,0.23,2026-05-23T18:18:46.371451Z,2026-05-23T18:48:46.371451Z,2026-05-23,0x24a1cc4ccda6a584590b19317084cca9221450b5e32397f448e58e092d7230bc,0x47ed8a93186c2836e8af1c67e4a0cdf4b7391e08dcf6532e7575546d2af75cf6,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0076,user-010,14.524,14.524,0.0,14.524,2026-05-23T08:33:05.505830Z,2026-05-23T09:48:05.505830Z,2026-05-23,0xec3a49dbcd40516f4ddb1f83559b7e4c11284f9f7849d94469c92c11a6723e66,0x6a722206f6b259f311bb4fd47a9f36f25c40f4be0e149d811384fe1d726c4ad5,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0077,user-008,3.436,3.436,0.0,3.436,2026-05-23T10:03:19.539200Z,2026-05-23T10:23:19.539200Z,2026-05-23,0x89fd49358688520a588784655e757ea081308e74bbb70dfc4fb925d4c4107933,0x44962a034bdf5531ee3d5fd1cbdb4d409e372ca2f0de47919519df8d829c1d19,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0078,user-006,7.893,7.893,0.0,7.893,2026-05-23T00:24:21.885794Z,2026-05-23T00:44:21.885794Z,2026-05-23,0x24a985f861095ac64d493c5f2735022a2ccbd2c59b78d57b193fed465de95795,0xb2ea289ccc3e8734801e234e6dad2169e0fb64ce917eb9455f30a7629d5525b4,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0079,user-005,14.074,14.074,0.0,14.074,2026-05-23T14:41:07.209257Z,2026-05-23T15:21:07.209257Z,2026-05-23,0x8accbcc6ac2296ac9a951678f37d6482bc6536f75350355cfa9d5770588f51ec,0x4fff021026b8fdd6fd409ed3842fa89215f39ac063529946275b560f659bee59,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0080,user-010,6.849,6.849,0.0,6.849,2026-05-23T08:03:23.914041Z,2026-05-23T08:43:23.914041Z,2026-05-23,0x6b9de6e0457e382c2ffaecb9cd225b1f78a7921b62cf608d486d27b070c56883,0x35539902b95aba09908cfcc1b0ec8f485d4a55081ac4a650c8dd272c02f4dc51,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0081,user-009,-22.208,0.0,22.208,-22.208,2026-05-23T21:44:25.663818Z,2026-05-23T22:44:25.663818Z,2026-05-23,0x629eebf0a34b0476255201074c7652ff01b5d5d80676e6a154cb27821b8af3cd,0x8f8d281cc40d1f3ac169da0acb321e3e20202cf220cdf4072d5810fd37943d3d,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0082,user-010,0.04,3.485,3.445,0.04,2026-05-23T20:50:17.362820Z,2026-05-23T21:50:17.362820Z,2026-05-23,0x773f7bae72c68d9ccb773fe7f4c4550f5d8ae72b9de5e58871ad3812af27756c,0xa09c2e3150ea4e54220c8eb0e6e8cc057aa9c63223024952cdf905c0cf1a3b21,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0083,user-010,10.732,10.732,0.0,10.732,2026-05-23T00:21:24.401839Z,2026-05-23T01:21:24.401839Z,2026-05-23,0xbe0f087a51912e86e2b46779f28d32e748e1754b51626c15ce83662ec83079f1,0xfaa9d63a5e995333d03ec8319be7d8dfdbca068a7968410aa52e1c64f8237c45,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0084,user-005,9.311,9.311,0.0,9.311,2026-05-23T13:11:58.819360Z,2026-05-23T14:26:58.819360Z,2026-05-23,0xf72ca899f40f6de7985d0213b3039fd7c9651e512395db7d77c34333cbcb6c3e,0x2a459db6d5c5a2d49a5c1e960390ed171408fee34ba872cd9cd1ed3058e27664,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0085,user-003,11.175,11.175,0.0,11.175,2026-05-23T05:46:16.124228Z,2026-05-23T06:46:16.124228Z,2026-05-23,0xe86d7930c0adf8b1d54ab17670418b68f9ee085ef19abf3814f28637a53469d6,0x8ad21c738407bd2d9b11dfce72a9380a68962d58db9434a706cbf02a025bf751,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0086,user-008,7.473,7.473,0.0,7.473,2026-05-23T09:39:41.746700Z,2026-05-23T09:59:41.746700Z,2026-05-23,0xa138fe53257250ea5f3afe252efe2542ede0e0b3ea3f924db97925e19b8ab1b0,0xd944a7775205c5e177424811bc63ce8d7314071ae5c7274f0b31eb69cecf0e36,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0087,user-002,4.648,4.648,0.0,4.648,2026-05-23T11:25:10.934217Z,2026-05-23T12:05:10.934217Z,2026-05-23,0x6d685b0ee487b8414aa71fd35c04badf62513d6547e498f82b63b7e9b4989a84,0x2c1e324b3e7b9367ca2a248151c387d6a2e1047eb3d5ff117d0db3b6cc9a2b5a,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0088,user-006,7.148,7.148,0.0,7.148,2026-05-23T18:11:46.720133Z,2026-05-23T18:31:46.720133Z,2026-05-23,0x5f06a1b49287c69fb9d68c82e0b7c83a7413950c57bbe73b4894639983ae951c,0x123efda91053bb1f50b133598a4e7a3bed3f2f5fedd2808aa210b962e23a7065,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0089,user-008,3.751,3.751,0.0,3.751,2026-05-23T08:49:18.022754Z,2026-05-23T09:19:18.022754Z,2026-05-23,0xf7d6b600c7b2de5410473c3612b184b9a21b14fb1a8f89afe17eb75c21d6687d,0x41e52204feb95d4203de046a380015c5ce1720f9a340ab8828536e1c9d39fd69,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0090,user-009,-0.003,3.668,3.671,-0.003,2026-05-23T12:37:18.260073Z,2026-05-23T12:57:18.260073Z,2026-05-23,0x0e481316dae63869e7a88d67d3269e91b476312ee9599f8200675fa29c84a68d,0xbd91e2a8fa3f70d52cc3582025b88c3d0b3ebeea3d6a553b5c022f9ed1b68f8c,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0091,user-007,5.52,5.52,0.0,5.52,2026-05-23T15:50:47.235306Z,2026-05-23T16:20:47.235306Z,2026-05-23,0x979547ac5fd06ab745df6ede26cbe9aabd89b5a127d969a224e25acb108c9f23,0x032778cc9d6c7bbe07ff2d72e24b558255556667e4f37bd838927b71921d9bd8,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0092,user-002,-6.951,0.0,6.951,-6.951,2026-05-23T16:06:47.720178Z,2026-05-23T16:46:47.720178Z,2026-05-23,0x19ba56631c330f96f59106e18c80fc4caf37aef472b3adc3bdeef1ae18980abc,0x86f87fe2199e13c6e9a5505b8a279ce2ee1eb74cfd49b8ee1ad3327ed9d24c8a,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0093,user-002,10.954,10.954,0.0,10.954,2026-05-23T07:52:29.712000Z,2026-05-23T08:52:29.712000Z,2026-05-23,0xaef40c88d65a81e799958c8c6e8f6c039c4585d1b29d13468f952265179caf6e,0x2f061f1df8818c2a58b8dd0b1fba0af0f92da5918b6c33f75cd73df1a6d87a0b,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0094,user-006,-0.052,3.693,3.745,-0.052,2026-05-23T13:19:43.645415Z,2026-05-23T13:39:43.645415Z,2026-05-23,0x5fd951d30977b72c20d694948eb90b87a33c766d3864a2aa4613c2f0443bda99,0x157d2e3214c47bd77e58a0a8b280437f3e641472c270666ec690d4d8ef40d5fa,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0095,user-009,-15.014,0.0,15.014,-15.014,2026-05-23T21:09:25.449990Z,2026-05-23T21:49:25.449990Z,2026-05-23,0xbe9f966ef29d3e29221d48e44800166d9c9cac02c534199f9e2922929da3b4c4,0xc0ba100668fc54a6737f00b2798f17fc9aa1a96ea1f6f50e8431b8362c716b00,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0096,user-006,7.402,7.402,0.0,7.402,2026-05-23T07:57:18.642102Z,2026-05-23T08:17:18.642102Z,2026-05-23,0xc1b98d4e866d71968ac169da0ecab6781f8f30a10fe388848757904094aa1863,0x00d3f12a2c442d3d2582ff3bac206a793dab7f3c02fc82ef91fed9deb5f2920f,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0097,user-004,1.397,2.413,1.016,1.397,2026-05-23T21:04:14.283881Z,2026-05-23T21:34:14.283881Z,2026-05-23,0xe5e9943081a17822166a0064aa2fdfdd5fc51a942fd8923100f49e0615af82f1,0xff4729c8600dbac24b751d2f2f241fe545e9ead2d1d632f17044b3629cd8a97b,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0098,user-008,12.288,17.4,5.112,12.288,2026-05-23T11:21:59.895423Z,2026-05-23T12:21:59.895423Z,2026-05-23,0x81511a371cfbc953dfa7c753bc0bb5e073ba8f1b0b18023de83e8f90b5b31164,0xcead01f42d189c6f85c2fce28aa7a6a9f3743aadc2b6c131b96a83a80533f568,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0099,user-004,13.43,13.43,0.0,13.43,2026-05-23T15:40:43.605686Z,2026-05-23T16:55:43.605686Z,2026-05-23,0x982eb67d4277c4e14efc5a3224568946278afb3843dc7fa0f266da4b1ac6ad56,0x5c5eab5b5cf31f33f6c970edc0f48b9ffc0cbc79ffcf6171b8ba25dfd284d68a,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
run_20260521_224907-0100,user-002,13.486,13.486,0.0,13.486,2026-05-23T22:53:32.100196Z,2026-05-24T00:08:32.100196Z,2026-05-23,0x5894d023a2195cccf3cfa5f375e45d9b64013f096c2f64f190b55fda1a8c2100,0x122eaee9c7505a0ef02568c671703991ecb1effa10734ea73bcc57e240da4eb1,0x746593a2c3315dceb0588c0157d4edc143801c2edd635197e27c8e0da10e0cc1
