session_id,ts,energy_kwh,import_kwh,export_kwh
run_20260307_223049-0031,2026-03-07T17:43:18.628409Z,4.754,4.754,0.0
run_20260307_223049-0031,2026-03-07T17:48:18.628409Z,5.705,5.705,0.0
run_20260307_223049-0031,2026-03-07T17:53:18.628409Z,6.647,6.647,0.0
run_20260307_223049-0031,2026-03-07T17:58:18.628409Z,7.556,7.556,0.0
run_20260307_223049-0031,2026-03-07T18:03:18.628409Z,8.541,8.541,0.0
run_20260307_223049-0031,2026-03-07T18:08:18.628409Z,9.471,9.471,0.0
run_20260307_223049-0031,2026-03-07T18:13:18.628409Z,10.455,10.455,0.0
run_20260307_223049-0031,2026-03-07T18:18:18.628409Z,11.264,11.264,0.0
run_20260307_223049-0032,2026-03-07T01:14:13.793280Z,0.0,0.0,0.0
run_20260307_223049-0032,2026-03-07T01:19:13.793280Z,-1.663,0.0,1.663
run_20260307_223049-0032,2026-03-07T01:24:13.793280Z,-3.68,0.0,3.68
run_20260307_223049-0032,2026-03-07T01:29:13.793280Z,-5.798,0.0,5.798
run_20260307_223049-0032,2026-03-07T01:34:13.793280Z,-7.565,0.0,7.565
run_20260307_223049-0032,2026-03-07T01:39:13.793280Z,-9.418,0.0,9.418
run_20260307_223049-0032,2026-03-07T01:44:13.793280Z,-11.143,0.0,11.143
run_20260307_223049-0032,2026-03-07T01:49:13.793280Z,-12.886,0.0,12.886
run_20260307_223049-0032,2026-03-07T01:54:13.793280Z,-14.943,0.0,14.943
run_20260307_223049-0032,2026-03-07T01:59:13.793280Z,-16.993,0.0,16.993
run_20260307_223049-0032,2026-03-07T02:04:13.793280Z,-18.722,0.0,18.722
run_20260307_223049-0032,2026-03-07T02:09:13.793280Z,-20.705,0.0,20.705
run_20260307_223049-0032,2026-03-07T02:14:13.793280Z,-22.441,0.0,22.441
run_20260307_223049-0033,2026-03-07T21:32:15.727209Z,0.0,0.0,0.0
run_20260307_223049-0033,2026-03-07T21:37:15.727209Z,2.215,2.215,0.0
run_20260307_223049-0033,2026-03-07T21:42:15.727209Z,4.411,4.411,0.0
run_20260307_223049-0033,2026-03-07T21:47:15.727209Z,6.279,6.279,0.0
run_20260307_223049-0033,2026-03-07T21:52:15.727209Z,7.947,7.947,0.0
run_20260307_223049-0033,2026-03-07T21:57:15.727209Z,9.621,9.621,0.0
run_20260307_223049-0033,2026-03-07T22:02:15.727209Z,11.531,11.531,0.0
run_20260307_223049-0033,2026-03-07T22:07:15.727209Z,13.197,13.197,0.0
run_20260307_223049-0033,2026-03-07T22:12:15.727209Z,15.024,15.024,0.0
run_20260307_223049-0034,2026-03-07T08:43:45.446833Z,0.0,0.0,0.0
run_20260307_223049-0034,2026-03-07T08:48:45.446833Z,1.975,1.975,0.0
run_20260307_223049-0034,2026-03-07T08:53:45.446833Z,3.777,3.777,0.0
run_20260307_223049-0034,2026-03-07T08:58:45.446833Z,5.692,5.692,0.0
run_20260307_223049-0034,2026-03-07T09:03:45.446833Z,7.313,7.313,0.0
run_20260307_223049-0034,2026-03-07T09:08:45.446833Z,8.951,8.951,0.0
run_20260307_223049-0034,2026-03-07T09:13:45.446833Z,10.805,10.805,0.0
run_20260307_223049-0034,2026-03-07T09:18:45.446833Z,12.621,12.621,0.0
run_20260307_223049-0034,2026-03-07T09:23:45.446833Z,14.31,14.31,0.0
run_20260307_223049-0034,2026-03-07T09:28:45.446833Z,12.271,14.31,2.039
run_20260307_223049-0034,2026-03-07T09:33:45.446833Z,10.715,14.31,3.595
run_20260307_223049-0034,2026-03-07T09:38:45.446833Z,12.872,16.468,3.595
run_20260307_223049-0034,2026-03-07T09:43:45.446833Z,14.902,18.497,3.595
run_20260307_223049-0035,2026-03-07T15:54:35.332041Z,0.0,0.0,0.0
run_20260307_223049-0035,2026-03-07T15:59:35.332041Z,0.941,0.941,0.0
run_20260307_223049-0035,2026-03-07T16:04:35.332041Z,1.778,1.778,0.0
run_20260307_223049-0035,2026-03-07T16:09:35.332041Z,2.799,2.799,0.0
run_20260307_223049-0035,2026-03-07T16:14:35.332041Z,3.618,3.618,0.0
run_20260307_223049-0035,2026-03-07T16:19:35.332041Z,4.533,4.533,0.0
run_20260307_223049-0035,2026-03-07T16:24:35.332041Z,3.603,4.533,0.93
run_20260307_223049-0035,2026-03-07T16:29:35.332041Z,2.65,4.533,1.883
run_20260307_223049-0035,2026-03-07T16:34:35.332041Z,3.554,5.437,1.883
run_20260307_223049-0035,2026-03-07T16:39:35.332041Z,4.451,6.334,1.883
run_20260307_223049-0035,2026-03-07T16:44:35.332041Z,5.263,7.146,1.883
run_20260307_223049-0035,2026-03-07T16:49:35.332041Z,6.187,8.07,1.883
run_20260307_223049-0035,2026-03-07T16:54:35.332041Z,6.964,8.847,1.883
run_20260307_223049-0036,2026-03-07T21:45:00.190512Z,0.0,0.0,0.0
run_20260307_223049-0036,2026-03-07T21:50:00.190512Z,0.875,0.875,0.0
run_20260307_223049-0036,2026-03-07T21:55:00.190512Z,1.905,1.905,0.0
run_20260307_223049-0036,2026-03-07T22:00:00.190512Z,2.71,2.71,0.0
run_20260307_223049-0036,2026-03-07T22:05:00.190512Z,3.646,3.646,0.0
run_20260307_223049-0036,2026-03-07T22:10:00.190512Z,4.427,4.427,0.0
run_20260307_223049-0036,2026-03-07T22:15:00.190512Z,5.412,5.412,0.0
run_20260307_223049-0037,2026-03-07T17:56:58.722376Z,0.0,0.0,0.0
run_20260307_223049-0037,2026-03-07T18:01:58.722376Z,1.53,1.53,0.0
run_20260307_223049-0037,2026-03-07T18:06:58.722376Z,3.294,3.294,0.0
run_20260307_223049-0037,2026-03-07T18:11:58.722376Z,1.41,3.294,1.884
run_20260307_223049-0037,2026-03-07T18:16:58.722376Z,3.361,5.245,1.884
run_20260307_223049-0038,2026-03-07T09:39:37.280020Z,0.0,0.0,0.0
run_20260307_223049-0038,2026-03-07T09:44:37.280020Z,-0.567,0.0,0.567
run_20260307_223049-0038,2026-03-07T09:49:37.280020Z,-1.206,0.0,1.206
run_20260307_223049-0038,2026-03-07T09:54:37.280020Z,-1.798,0.0,1.798
run_20260307_223049-0038,2026-03-07T09:59:37.280020Z,-2.368,0.0,2.368
run_20260307_223049-0039,2026-03-07T08:40:28.061799Z,0.0,0.0,0.0
run_20260307_223049-0039,2026-03-07T08:45:28.061799Z,0.54,0.54,0.0
run_20260307_223049-0039,2026-03-07T08:50:28.061799Z,1.109,1.109,0.0
run_20260307_223049-0039,2026-03-07T08:55:28.061799Z,1.674,1.674,0.0
run_20260307_223049-0039,2026-03-07T09:00:28.061799Z,2.288,2.288,0.0
run_20260307_223049-0039,2026-03-07T09:05:28.061799Z,3.023,3.023,0.0
run_20260307_223049-0039,2026-03-07T09:10:28.061799Z,3.668,3.668,0.0
run_20260307_223049-0039,2026-03-07T09:15:28.061799Z,4.158,4.158,0.0
run_20260307_223049-0039,2026-03-07T09:20:28.061799Z,4.774,4.774,0.0
run_20260307_223049-0039,2026-03-07T09:25:28.061799Z,5.354,5.354,0.0
run_20260307_223049-0039,2026-03-07T09:30:28.061799Z,5.968,5.968,0.0
run_20260307_223049-0039,2026-03-07T09:35:28.061799Z,6.554,6.554,0.0
run_20260307_223049-0039,2026-03-07T09:40:28.061799Z,7.14,7.14,0.0
run_20260307_223049-0040,2026-03-07T00:07:45.474198Z,0.0,0.0,0.0
run_20260307_223049-0040,2026-03-07T00:12:45.474198Z,1.579,1.579,0.0
run_20260307_223049-0040,2026-03-07T00:17:45.474198Z,3.211,3.211,0.0
run_20260307_223049-0040,2026-03-07T00:22:45.474198Z,5.078,5.078,0.0
run_20260307_223049-0040,2026-03-07T00:27:45.474198Z,7.132,7.132,0.0
run_20260307_223049-0041,2026-03-07T00:13:21.299096Z,0.0,0.0,0.0
run_20260307_223049-0041,2026-03-07T00:18:21.299096Z,1.601,1.601,0.0
run_20260307_223049-0041,2026-03-07T00:23:21.299096Z,3.243,3.243,0.0
run_20260307_223049-0041,2026-03-07T00:28:21.299096Z,5.195,5.195,0.0
run_20260307_223049-0041,2026-03-07T00:33:21.299096Z,6.988,6.988,0.0
run_20260307_223049-0041,2026-03-07T00:38:21.299096Z,8.886,8.886,0.0
run_20260307_223049-0041,2026-03-07T00:43:21.299096Z,10.981,10.981,0.0
run_20260307_223049-0041,2026-03-07T00:48:21.299096Z,12.877,12.877,0.0
run_20260307_223049-0041,2026-03-07T00:53:21.299096Z,14.805,14.805,0.0
run_20260307_223049-0042,2026-03-07T12:42:19.561814Z,0.0,0.0,0.0
run_20260307_223049-0042,2026-03-07T12:47:19.561814Z,-0.576,0.0,0.576
run_20260307_223049-0042,2026-03-07T12:52:19.561814Z,-1.292,0.0,1.292
run_20260307_223049-0042,2026-03-07T12:57:19.561814Z,-1.932,0.0,1.932
run_20260307_223049-0042,2026-03-07T13:02:19.561814Z,-2.55,0.0,2.55
run_20260307_223049-0043,2026-03-07T13:46:47.993329Z,0.0,0.0,0.0
run_20260307_223049-0043,2026-03-07T13:51:47.993329Z,0.694,0.694,0.0
run_20260307_223049-0043,2026-03-07T13:56:47.993329Z,1.233,1.233,0.0
run_20260307_223049-0043,2026-03-07T14:01:47.993329Z,1.866,1.866,0.0
run_20260307_223049-0043,2026-03-07T14:06:47.993329Z,2.481,2.481,0.0
run_20260307_223049-0043,2026-03-07T14:11:47.993329Z,3.046,3.046,0.0
run_20260307_223049-0043,2026-03-07T14:16:47.993329Z,3.739,3.739,0.0
run_20260307_223049-0043,2026-03-07T14:21:47.993329Z,4.294,4.294,0.0
run_20260307_223049-0043,2026-03-07T14:26:47.993329Z,4.874,4.874,0.0
run_20260307_223049-0043,2026-03-07T14:31:47.993329Z,5.539,5.539,0.0
run_20260307_223049-0043,2026-03-07T14:36:47.993329Z,6.203,6.203,0.0
run_20260307_223049-0043,2026-03-07T14:41:47.993329Z,6.759,6.759,0.0
run_20260307_223049-0043,2026-03-07T14:46:47.993329Z,7.222,7.222,0.0
run_20260307_223049-0043,2026-03-07T14:51:47.993329Z,7.752,7.752,0.0
run_20260307_223049-0043,2026-03-07T14:56:47.993329Z,8.352,8.352,0.0
run_20260307_223049-0043,2026-03-07T15:01:47.993329Z,8.967,8.967,0.0
run_20260307_223049-0044,2026-03-07T21:47:29.356995Z,0.0,0.0,0.0
run_20260307_223049-0044,2026-03-07T21:52:29.356995Z,1.859,1.859,0.0
run_20260307_223049-0044,2026-03-07T21:57:29.356995Z,3.966,3.966,0.0
run_20260307_223049-0044,2026-03-07T22:02:29.356995Z,5.798,5.798,0.0
run_20260307_223049-0044,2026-03-07T22:07:29.356995Z,7.625,7.625,0.0
run_20260307_223049-0044,2026-03-07T22:12:29.356995Z,9.511,9.511,0.0
run_20260307_223049-0044,2026-03-07T22:17:29.356995Z,11.352,11.352,0.0
run_20260307_223049-0044,2026-03-07T22:22:29.356995Z,12.979,12.979,0.0
run_20260307_223049-0044,2026-03-07T22:27:29.356995Z,14.576,14.576,0.0
run_20260307_223049-0044,2026-03-07T22:32:29.356995Z,16.077,16.077,0.0
run_20260307_223049-0044,2026-03-07T22:37:29.356995Z,18.011,18.011,0.0
run_20260307_223049-0044,2026-03-07T22:42:29.356995Z,20.066,20.066,0.0
run_20260307_223049-0044,2026-03-07T22:47:29.356995Z,21.758,21.758,0.0
run_20260307_223049-0044,2026-03-07T22:52:29.356995Z,23.431,23.431,0.0
run_20260307_223049-0044,2026-03-07T22:57:29.356995Z,25.407,25.407,0.0
run_20260307_223049-0044,2026-03-07T23:02:29.356995Z,27.332,27.332,0.0
run_20260307_223049-0045,2026-03-07T16:04:04.963467Z,0.0,0.0,0.0
run_20260307_223049-0045,2026-03-07T16:09:04.963467Z,0.791,0.791,0.0
run_20260307_223049-0045,2026-03-07T16:14:04.963467Z,1.798,1.798,0.0
run_20260307_223049-0045,2026-03-07T16:19:04.963467Z,2.753,2.753,0.0
run_20260307_223049-0045,2026-03-07T16:24:04.963467Z,3.679,3.679,0.0
run_20260307_223049-0045,2026-03-07T16:29:04.963467Z,4.595,4.595,0.0
run_20260307_223049-0045,2026-03-07T16:34:04.963467Z,5.557,5.557,0.0
run_20260307_223049-0045,2026-03-07T16:39:04.963467Z,6.5,6.5,0.0
run_20260307_223049-0045,2026-03-07T16:44:04.963467Z,7.235,7.235,0.0
run_20260307_223049-0045,2026-03-07T16:49:04.963467Z,8.154,8.154,0.0
run_20260307_223049-0045,2026-03-07T16:54:04.963467Z,9.066,9.066,0.0
run_20260307_223049-0045,2026-03-07T16:59:04.963467Z,10.053,10.053,0.0
run_20260307_223049-0045,2026-03-07T17:04:04.963467Z,10.895,10.895,0.0
run_20260307_223049-0046,2026-03-07T08:58:24.684679Z,0.0,0.0,0.0
run_20260307_223049-0046,2026-03-07T09:03:24.684679Z,-0.634,0.0,0.634
run_20260307_223049-0046,2026-03-07T09:08:24.684679Z,-1.27,0.0,1.27
run_20260307_223049-0046,2026-03-07T09:13:24.684679Z,-1.921,0.0,1.921
run_20260307_223049-0046,2026-03-07T09:18:24.684679Z,-2.473,0.0,2.473
run_20260307_223049-0047,2026-03-07T06:56:54.763911Z,0.0,0.0,0.0
run_20260307_223049-0047,2026-03-07T07:01:54.763911Z,-1.889,0.0,1.889
run_20260307_223049-0047,2026-03-07T07:06:54.763911Z,-4.07,0.0,4.07
run_20260307_223049-0047,2026-03-07T07:11:54.763911Z,-6.239,0.0,6.239
run_20260307_223049-0047,2026-03-07T07:16:54.763911Z,-8.363,0.0,8.363
run_20260307_223049-0047,2026-03-07T07:21:54.763911Z,-6.594,1.77,8.363
run_20260307_223049-0047,2026-03-07T07:26:54.763911Z,-4.845,3.518,8.363
run_20260307_223049-0047,2026-03-07T07:31:54.763911Z,-2.873,5.49,8.363
run_20260307_223049-0047,2026-03-07T07:36:54.763911Z,-1.102,7.261,8.363
run_20260307_223049-0048,2026-03-07T18:08:01.649715Z,0.0,0.0,0.0
run_20260307_223049-0048,2026-03-07T18:13:01.649715Z,-0.663,0.0,0.663
run_20260307_223049-0048,2026-03-07T18:18:01.649715Z,-1.229,0.0,1.229
run_20260307_223049-0048,2026-03-07T18:23:01.649715Z,-1.916,0.0,1.916
run_20260307_223049-0048,2026-03-07T18:28:01.649715Z,-2.434,0.0,2.434
run_20260307_223049-0048,2026-03-07T18:33:01.649715Z,-3.017,0.0,3.017
run_20260307_223049-0048,2026-03-07T18:38:01.649715Z,-3.721,0.0,3.721
run_20260307_223049-0048,2026-03-07T18:43:01.649715Z,-4.201,0.0,4.201
run_20260307_223049-0048,2026-03-07T18:48:01.649715Z,-4.872,0.0,4.872
run_20260307_223049-0048,2026-03-07T18:53:01.649715Z,-5.361,0.0,5.361
run_20260307_223049-0048,2026-03-07T18:58:01.649715Z,-5.955,0.0,5.955
run_20260307_223049-0048,2026-03-07T19:03:01.649715Z,-6.545,0.0,6.545
run_20260307_223049-0048,2026-03-07T19:08:01.649715Z,-7.195,0.0,7.195
run_20260307_223049-0048,2026-03-07T19:13:01.649715Z,-7.605,0.0,7.605
run_20260307_223049-0048,2026-03-07T19:18:01.649715Z,-8.09,0.0,8.09
run_20260307_223049-0048,2026-03-07T19:23:01.649715Z,-8.656,0.0,8.656
run_20260307_223049-0049,2026-03-07T14:55:49.051316Z,0.0,0.0,0.0
run_20260307_223049-0049,2026-03-07T15:00:49.051316Z,0.602,0.602,0.0
run_20260307_223049-0049,2026-03-07T15:05:49.051316Z,1.206,1.206,0.0
run_20260307_223049-0049,2026-03-07T15:10:49.051316Z,1.865,1.865,0.0
run_20260307_223049-0049,2026-03-07T15:15:49.051316Z,2.503,2.503,0.0
run_20260307_223049-0049,2026-03-07T15:20:49.051316Z,3.055,3.055,0.0
run_20260307_223049-0049,2026-03-07T15:25:49.051316Z,3.627,3.627,0.0
run_20260307_223049-0049,2026-03-07T15:30:49.051316Z,4.288,4.288,0.0
run_20260307_223049-0049,2026-03-07T15:35:49.051316Z,4.939,4.939,0.0
run_20260307_223049-0050,2026-03-07T12:05:43.604673Z,0.0,0.0,0.0
run_20260307_223049-0050,2026-03-07T12:10:43.604673Z,0.57,0.57,0.0
run_20260307_223049-0050,2026-03-07T12:15:43.604673Z,1.067,1.067,0.0
run_20260307_223049-0050,2026-03-07T12:20:43.604673Z,1.602,1.602,0.0
run_20260307_223049-0050,2026-03-07T12:25:43.604673Z,2.248,2.248,0.0
run_20260307_223049-0051,2026-03-07T14:08:37.847254Z,0.0,0.0,0.0
run_20260307_223049-0051,2026-03-07T14:13:37.847254Z,0.554,0.554,0.0
run_20260307_223049-0051,2026-03-07T14:18:37.847254Z,1.208,1.208,0.0
run_20260307_223049-0051,2026-03-07T14:23:37.847254Z,1.797,1.797,0.0
run_20260307_223049-0051,2026-03-07T14:28:37.847254Z,2.366,2.366,0.0
run_20260307_223049-0051,2026-03-07T14:33:37.847254Z,2.885,2.885,0.0
run_20260307_223049-0051,2026-03-07T14:38:37.847254Z,3.555,3.555,0.0
run_20260307_223049-0052,2026-03-07T03:02:46.107297Z,0.0,0.0,0.0
run_20260307_223049-0052,2026-03-07T03:07:46.107297Z,-1.546,0.0,1.546
run_20260307_223049-0052,2026-03-07T03:12:46.107297Z,-3.375,0.0,3.375
run_20260307_223049-0052,2026-03-07T03:17:46.107297Z,-1.737,1.638,3.375
run_20260307_223049-0052,2026-03-07T03:22:46.107297Z,0.308,3.683,3.375
run_20260307_223049-0053,2026-03-07T22:52:46.380306Z,0.0,0.0,0.0
run_20260307_223049-0053,2026-03-07T22:57:46.380306Z,-0.992,0.0,0.992
run_20260307_223049-0053,2026-03-07T23:02:46.380306Z,-1.846,0.0,1.846
run_20260307_223049-0053,2026-03-07T23:07:46.380306Z,-2.792,0.0,2.792
run_20260307_223049-0053,2026-03-07T23:12:46.380306Z,-3.591,0.0,3.591
run_20260307_223049-0054,2026-03-07T09:06:37.024158Z,0.0,0.0,0.0
run_20260307_223049-0054,2026-03-07T09:11:37.024158Z,0.989,0.989,0.0
run_20260307_223049-0054,2026-03-07T09:16:37.024158Z,1.97,1.97,0.0
run_20260307_223049-0054,2026-03-07T09:21:37.024158Z,2.966,2.966,0.0
run_20260307_223049-0054,2026-03-07T09:26:37.024158Z,3.881,3.881,0.0
run_20260307_223049-0054,2026-03-07T09:31:37.024158Z,4.868,4.868,0.0
run_20260307_223049-0054,2026-03-07T09:36:37.024158Z,5.95,5.95,0.0
run_20260307_223049-0055,2026-03-07T01:17:51.641142Z,0.0,0.0,0.0
run_20260307_223049-0055,2026-03-07T01:22:51.641142Z,0.926,0.926,0.0
run_20260307_223049-0055,2026-03-07T01:27:51.641142Z,1.781,1.781,0.0
run_20260307_223049-0055,2026-03-07T01:32:51.641142Z,2.73,2.73,0.0
run_20260307_223049-0055,2026-03-07T01:37:51.641142Z,3.681,3.681,0.0
run_20260307_223049-0055,2026-03-07T01:42:51.641142Z,4.547,4.547,0.0
run_20260307_223049-0055,2026-03-07T01:47:51.641142Z,5.385,5.385,0.0
run_20260307_223049-0055,2026-03-07T01:52:51.641142Z,6.371,6.371,0.0
run_20260307_223049-0055,2026-03-07T01:57:51.641142Z,7.298,7.298,0.0
run_20260307_223049-0055,2026-03-07T02:02:51.641142Z,8.333,8.333,0.0
run_20260307_223049-0055,2026-03-07T02:07:51.641142Z,8.994,8.994,0.0
run_20260307_223049-0055,2026-03-07T02:12:51.641142Z,9.78,9.78,0.0
run_20260307_223049-0055,2026-03-07T02:17:51.641142Z,10.626,10.626,0.0
run_20260307_223049-0055,2026-03-07T02:22:51.641142Z,11.785,11.785,0.0
run_20260307_223049-0055,2026-03-07T02:27:51.641142Z,12.662,12.662,0.0
run_20260307_223049-0055,2026-03-07T02:32:51.641142Z,13.517,13.517,0.0
run_20260307_223049-0056,2026-03-07T02:07:42.695199Z,0.0,0.0,0.0
run_20260307_223049-0056,2026-03-07T02:12:42.695199Z,0.937,0.937,0.0
run_20260307_223049-0056,2026-03-07T02:17:42.695199Z,2.018,2.018,0.0
run_20260307_223049-0056,2026-03-07T02:22:42.695199Z,2.946,2.946,0.0
run_20260307_223049-0056,2026-03-07T02:27:42.695199Z,3.921,3.921,0.0
run_20260307_223049-0056,2026-03-07T02:32:42.695199Z,4.837,4.837,0.0
run_20260307_223049-0056,2026-03-07T02:37:42.695199Z,5.907,5.907,0.0
run_20260307_223049-0056,2026-03-07T02:42:42.695199Z,6.839,6.839,0.0
run_20260307_223049-0056,2026-03-07T02:47:42.695199Z,7.618,7.618,0.0
run_20260307_223049-0056,2026-03-07T02:52:42.695199Z,8.562,8.562,0.0
run_20260307_223049-0056,2026-03-07T02:57:42.695199Z,9.51,9.51,0.0
run_20260307_223049-0056,2026-03-07T03:02:42.695199Z,10.409,10.409,0.0
run_20260307_223049-0056,2026-03-07T03:07:42.695199Z,11.307,11.307,0.0
run_20260307_223049-0057,2026-03-07T21:49:12.476336Z,0.0,0.0,0.0
run_20260307_223049-0057,2026-03-07T21:54:12.476336Z,0.939,0.939,0.0
run_20260307_223049-0057,2026-03-07T21:59:12.476336Z,1.899,1.899,0.0
run_20260307_223049-0057,2026-03-07T22:04:12.476336Z,2.579,2.579,0.0
run_20260307_223049-0057,2026-03-07T22:09:12.476336Z,3.435,3.435,0.0
run_20260307_223049-0057,2026-03-07T22:14:12.476336Z,4.153,4.153,0.0
run_20260307_223049-0057,2026-03-07T22:19:12.476336Z,5.031,5.031,0.0
run_20260307_223049-0057,2026-03-07T22:24:12.476336Z,5.981,5.981,0.0
run_20260307_223049-0057,2026-03-07T22:29:12.476336Z,6.836,6.836,0.0
run_20260307_223049-0058,2026-03-07T04:40:54.308665Z,0.0,0.0,0.0
run_20260307_223049-0058,2026-03-07T04:45:54.308665Z,0.706,0.706,0.0
run_20260307_223049-0058,2026-03-07T04:50:54.308665Z,1.284,1.284,0.0
run_20260307_223049-0058,2026-03-07T04:55:54.308665Z,1.813,1.813,0.0
run_20260307_223049-0058,2026-03-07T05:00:54.308665Z,2.493,2.493,0.0
run_20260307_223049-0058,2026-03-07T05:05:54.308665Z,3.167,3.167,0.0
run_20260307_223049-0058,2026-03-07T05:10:54.308665Z,3.773,3.773,0.0
run_20260307_223049-0058,2026-03-07T05:15:54.308665Z,3.259,3.773,0.514
run_20260307_223049-0058,2026-03-07T05:20:54.308665Z,2.634,3.773,1.139
run_20260307_223049-0058,2026-03-07T05:25:54.308665Z,3.197,4.336,1.139
run_20260307_223049-0058,2026-03-07T05:30:54.308665Z,3.727,4.866,1.139
run_20260307_223049-0058,2026-03-07T05:35:54.308665Z,4.389,5.528,1.139
run_20260307_223049-0058,2026-03-07T05:40:54.308665Z,4.861,6.0,1.139
run_20260307_223049-0059,2026-03-07T02:45:42.109373Z,0.0,0.0,0.0
run_20260307_223049-0059,2026-03-07T02:50:42.109373Z,0.923,0.923,0.0
run_20260307_223049-0059,2026-03-07T02:55:42.109373Z,1.872,1.872,0.0
run_20260307_223049-0059,2026-03-07T03:00:42.109373Z,2.878,2.878,0.0
run_20260307_223049-0059,2026-03-07T03:05:42.109373Z,3.615,3.615,0.0
run_20260307_223049-0059,2026-03-07T03:10:42.109373Z,4.502,4.502,0.0
run_20260307_223049-0059,2026-03-07T03:15:42.109373Z,5.507,5.507,0.0
run_20260307_223049-0059,2026-03-07T03:20:42.109373Z,6.566,6.566,0.0
run_20260307_223049-0059,2026-03-07T03:25:42.109373Z,7.653,7.653,0.0
run_20260307_223049-0059,2026-03-07T03:30:42.109373Z,8.534,8.534,0.0
run_20260307_223049-0059,2026-03-07T03:35:42.109373Z,9.551,9.551,0.0
run_20260307_223049-0059,2026-03-07T03:40:42.109373Z,10.625,10.625,0.0
run_20260307_223049-0059,2026-03-07T03:45:42.109373Z,11.651,11.651,0.0
run_20260307_223049-0059,2026-03-07T03:50:42.109373Z,12.634,12.634,0.0
run_20260307_223049-0059,2026-03-07T03:55:42.109373Z,13.627,13.627,0.0
run_20260307_223049-0059,2026-03-07T04:00:42.109373Z,14.471,14.471,0.0
run_20260307_223049-0060,2026-03-07T02:44:00.249071Z,0.0,0.0,0.0
run_20260307_223049-0060,2026-03-07T02:49:00.249071Z,0.784,0.784,0.0
run_20260307_223049-0060,2026-03-07T02:54:00.249071Z,1.77,1.77,0.0
run_20260307_223049-0060,2026-03-07T02:59:00.249071Z,2.658,2.658,0.0
run_20260307_223049-0060,2026-03-07T03:04:00.249071Z,3.552,3.552,0.0
run_20260307_223049-0061,2026-03-07T00:26:27.845137Z,0.0,0.0,0.0
run_20260307_223049-0061,2026-03-07T00:31:27.845137Z,1.714,1.714,0.0
run_20260307_223049-0061,2026-03-07T00:36:27.845137Z,3.507,3.507,0.0
run_20260307_223049-0061,2026-03-07T00:41:27.845137Z,5.29,5.29,0.0
run_20260307_223049-0061,2026-03-07T00:46:27.845137Z,7.045,7.045,0.0
run_20260307_223049-0061,2026-03-07T00:51:27.845137Z,9.354,9.354,0.0
run_20260307_223049-0061,2026-03-07T00:56:27.845137Z,11.511,11.511,0.0
run_20260307_223049-0061,2026-03-07T01:01:27.845137Z,13.237,13.237,0.0
run_20260307_223049-0061,2026-03-07T01:06:27.845137Z,15.176,15.176,0.0
run_20260307_223049-0062,2026-03-07T18:08:15.647285Z,0.0,0.0,0.0
run_20260307_223049-0062,2026-03-07T18:13:15.647285Z,-1.902,0.0,1.902
run_20260307_223049-0062,2026-03-07T18:18:15.647285Z,-3.848,0.0,3.848
run_20260307_223049-0062,2026-03-07T18:23:15.647285Z,-5.477,0.0,5.477
run_20260307_223049-0062,2026-03-07T18:28:15.647285Z,-7.022,0.0,7.022
run_20260307_223049-0062,2026-03-07T18:33:15.647285Z,-8.682,0.0,8.682
run_20260307_223049-0062,2026-03-07T18:38:15.647285Z,-10.549,0.0,10.549
run_20260307_223049-0063,2026-03-07T00:16:57.640903Z,0.0,0.0,0.0
run_20260307_223049-0063,2026-03-07T00:21:57.640903Z,1.074,1.074,0.0
run_20260307_223049-0063,2026-03-07T00:26:57.640903Z,2.132,2.132,0.0
run_20260307_223049-0063,2026-03-07T00:31:57.640903Z,3.166,3.166,0.0
run_20260307_223049-0063,2026-03-07T00:36:57.640903Z,4.141,4.141,0.0
run_20260307_223049-0063,2026-03-07T00:41:57.640903Z,5.122,5.122,0.0
run_20260307_223049-0063,2026-03-07T00:46:57.640903Z,6.067,6.067,0.0
run_20260307_223049-0063,2026-03-07T00:51:57.640903Z,6.865,6.865,0.0
run_20260307_223049-0063,2026-03-07T00:56:57.640903Z,7.854,7.854,0.0
run_20260307_223049-0063,2026-03-07T01:01:57.640903Z,8.778,8.778,0.0
run_20260307_223049-0063,2026-03-07T01:06:57.640903Z,9.761,9.761,0.0
run_20260307_223049-0063,2026-03-07T01:11:57.640903Z,10.746,10.746,0.0
run_20260307_223049-0063,2026-03-07T01:16:57.640903Z,11.688,11.688,0.0
run_20260307_223049-0063,2026-03-07T01:21:57.640903Z,12.627,12.627,0.0
run_20260307_223049-0063,2026-03-07T01:26:57.640903Z,13.461,13.461,0.0
run_20260307_223049-0063,2026-03-07T01:31:57.640903Z,14.405,14.405,0.0
run_20260307_223049-0064,2026-03-07T22:56:33.260812Z,0.0,0.0,0.0
run_20260307_223049-0064,2026-03-07T23:01:33.260812Z,0.948,0.948,0.0
run_20260307_223049-0064,2026-03-07T23:06:33.260812Z,1.858,1.858,0.0
run_20260307_223049-0064,2026-03-07T23:11:33.260812Z,2.682,2.682,0.0
run_20260307_223049-0064,2026-03-07T23:16:33.260812Z,3.611,3.611,0.0
run_20260307_223049-0064,2026-03-07T23:21:33.260812Z,4.486,4.486,0.0
run_20260307_223049-0064,2026-03-07T23:26:33.260812Z,5.305,5.305,0.0
run_20260307_223049-0064,2026-03-07T23:31:33.260812Z,6.252,6.252,0.0
run_20260307_223049-0064,2026-03-07T23:36:33.260812Z,7.149,7.149,0.0
