session_id,user_id,receipt_hash,merkle_root,energy_kwh,start_ts,end_ts,batch_day,batch_root
run_20260217_222909-0070,user-002,0xb6d43220c881c2ab0df851ee396e4f36309575ab87775840e8a893c7294f51d7,0x3f185f4c1a1dc8e4e47820b6f7675190b8678d54b5ff96a928470f2c6d6f3188,23.279,2026-02-17T08:44:01.101107Z,2026-02-17T09:44:01.101107Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0071,user-003,0x829bc72b5e9ff043d8050add475ae1d9823f61ba2ff6f356e94172fa89eb7c05,0x618aae0d722018b1a17a3934c61811278a2b6eb2040988ae9ba1a4d150a80445,3.472,2026-02-17T02:44:00.249071Z,2026-02-17T03:04:00.249071Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0072,user-004,0xbe1c0e735aff13deb6309cc6c59badf74793860a1165dc71e6a29907b90c9167,0x8686ece18f4a8f72e0ac1adff6d15dcf0be900d07e4baab993098ad7eafeb77d,7.269,2026-02-17T03:27:09.103298Z,2026-02-17T03:47:09.103298Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0073,user-002,0x566e21150dae2aaef345f4855bf355bf4750f0a190bbed8da356ef143bacbad6,0x78ed76cfd58e79973922c25384d9bcc1261719c112215f39eed05227a4e18b60,7.327,2026-02-17T01:12:25.467894Z,2026-02-17T02:12:25.467894Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0074,user-003,0x92b8548b9d0a3fdefdd479f429aacec5035dc884524956e261b7a230875bba53,0xac64d950f6010c29ed05a39f96ac083bfc5e09a6db991f1b903fd4521535b1bf,9.191,2026-02-17T05:03:21.179630Z,2026-02-17T06:18:21.179630Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0075,user-006,0x546aa5ace83363b8108cfbc3ea45b5359d7cf6ecd4f1a4b8ce8b1328d4541ae1,0xa3ee86d801253d26416506f5cf6ab7e36ad1966f09f7a5674f0654a528377695,3.616,2026-02-17T11:39:56.240463Z,2026-02-17T11:59:56.240463Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0076,user-008,0x91ce12216b27d5747dca5e159a07b8883ee0a2e409c83aa083a871ef4e9e00d0,0xc896f10a3f79a8ac172523639e779f52171a7816b0de4037f3a5b3abda87ffaa,2.518,2026-02-17T08:32:35.364885Z,2026-02-17T08:52:35.364885Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0077,user-002,0xdf80ed26bb58a72a8e157626e80d9a111123793396eef21af702ae22e673ad4b,0x9de2be9159cbdf05b4a63d03e77bd384ff57cd21afb9f012e307a1e8720a393e,14.153,2026-02-17T02:24:03.351493Z,2026-02-17T03:04:03.351493Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0078,user-002,0x1c477be9c08dfcf9fa36db7aafb42d5cb88c0833bfc8a2192fc4c8d4843af861,0xdb88a0385b895c345cbaa19e5b0e2db120d080fd66ea0c27f549fb15aceeaa69,6.784,2026-02-17T04:56:56.497556Z,2026-02-17T05:16:56.497556Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0079,user-007,0x0fee54186499259530e87b7406d55ebadecbb7cc536e3623388ec6a71942ca2a,0xacedf96a7fae86970478a3224249fa59bbb1404bf8ace5878bc47e1f251192ed,10.984,2026-02-17T15:50:56.308133Z,2026-02-17T16:50:56.308133Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0080,user-010,0x2a6c21b95c8ead171eba360b9f29a6854c622068c529133bb1fa071b59ed7ee0,0x63d248571f463acf9471a1e977596e8cd4b8ef594897dc59b08d7e2285da73cb,13.526,2026-02-17T01:01:27.632500Z,2026-02-17T02:16:27.632500Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0081,user-006,0xd4ac0450f3362921c1a2160a6e09be89098275e6e5ff9a7d4e04ef34a69f157d,0xc9bdd9b0dfc6bf2c6a253e903fb176b2894933d2da87dfe2e94cf71fe2eefda7,13.768,2026-02-17T21:13:33.908911Z,2026-02-17T21:53:33.908911Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0082,user-005,0x5366ebb430abe2e15f71eaa5b996caedf0e8923df3ccb857796e7fb1042f855e,0x366e742d4c947ffce21327686cc2492573645b7f5b61a9b65b2a868bd1c8fdcf,15.089,2026-02-17T23:17:18.445156Z,2026-02-17T23:57:18.445156Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0083,user-009,0x13111a8bac6478622f1f3b2fc618e3dd8e15544e3d83d234f9adebe1207c4e36,0x3f75901525ab2d07b1546df04bd600e8e75e0a2039bf59fbdcbcc32d4b226f97,10.78,2026-02-17T18:49:12.519165Z,2026-02-17T19:49:12.519165Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0084,user-007,0xf11eb515f0ff146052003a3a17e9bb989a24df4cbf2458a212fdb150b2c21f6c,0x69247d325b56fe63368384b141fb38d22c378a22be403f042f1ee47000a4f3ca,9.163,2026-02-17T17:25:38.384647Z,2026-02-17T18:40:38.384647Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0085,user-007,0xe0fe6c064a175a450e05a942426aa429985dfaa641bc76c3e3342efc79c00297,0x28f40b6859e61f14e9aa2789a78961d1ba627f3cefc11421a12aae55f6ee3186,10.819,2026-02-17T11:12:04.885144Z,2026-02-17T11:42:04.885144Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0086,user-006,0x473b9ee3bc99de0f886c5a90cec6eaca5fdba20136bd800a05078dc3e63fed42,0xf35c42734a954fd5e07d9c5cd7602b87f3bcfb1370c8c924aa061a68997c5578,13.233,2026-02-17T10:09:54.408512Z,2026-02-17T11:24:54.408512Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0087,user-006,0x60d32f859618d9982cb50790c793cfb9a7b83bea44d629d4f5e9c6b362b13ea6,0x00aa4171209b90d49c95c399c5f70e9da0ada61ae032edeca4387759e60ecf64,3.452,2026-02-17T18:39:56.174112Z,2026-02-17T19:09:56.174112Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0088,user-004,0xde1c706d51377ddc5f225cec9ae483054085be98a8c8d4b0014e8c874be911ec,0xbceee84873a30859499dd4c1baf99da68c71febf36ec4748ef81dca5f988a1ae,4.821,2026-02-17T21:30:57.688800Z,2026-02-17T22:10:57.688800Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0089,user-010,0x5816280c4daa8c053cc0645796c3929230a98ada27a1424f820157b0fe891fc2,0x382ceb2b5f789667355bff47ea3b96413ea7e0583beee36a2f1e6e63a326cc6b,13.768,2026-02-17T08:33:05.505830Z,2026-02-17T09:48:05.505830Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0090,user-007,0xdc75b97b336f56433d59ac450f74cbb116bd4fc3bc29f6a8935c5415d830c949,0x055157663b73bf524f0f15b71bc2f83b0b38d854a2ca22ff05ffb69a964eb6c7,27.819,2026-02-17T12:52:41.712669Z,2026-02-17T14:07:41.712669Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0091,user-008,0xad7edc041f77e1cdb6d15979f19fbb0a592372b37227f86730aaa5dd442c4fa0,0xc08254f85d8c855713fe29847ad796f059ca92b754529ec99ffafca4272f4806,8.865,2026-02-17T11:24:20.477006Z,2026-02-17T12:39:20.477006Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0092,user-003,0xa7d84a79da70e9e2654d1dec4fabda730fc62328a994765f0d4bb9204d523a16,0xa03b49b7c8f1fbb8136ec67df3129ed12531edc60a22d70e80404451743075ee,13.959,2026-02-17T01:58:53.106283Z,2026-02-17T02:38:53.106283Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0093,user-009,0x197de01eb6878da02f730f76df6209937e71c1605fb138c8e703faf6458ed4e0,0xb22a4a994f84a60fb4d9e0a8a391d45f8872ac7a16915d991fce4eb65f2d5474,22.841,2026-02-17T21:44:25.663818Z,2026-02-17T22:44:25.663818Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0094,user-001,0xcc35faf475c4779d06f8dbfeec0cc8c745f2cd1a7077db117330c43137fdd23b,0x61ede04e3f0457cffc0f3c44345c9b82a8ecd916fc70240c1d626b8a541f848d,8.902,2026-02-17T08:05:49.313891Z,2026-02-17T09:20:49.313891Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0095,user-005,0xc241822ebaa085348ed693eb0ee83be55c37c8c7b9d4d1ce6f6f2a506483fb36,0x4014697571da46a26a58b8ccf5e9eeaba2eb5065f8ab9461824764f316974769,7.144,2026-02-17T00:48:32.450546Z,2026-02-17T01:48:32.450546Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0096,user-006,0xc3efd75724066cdc6ef4c481b93e8029caea5dcc4dcbae7d39de0b42dd42302c,0x0ce727ab4051bce4a7ca3e6fac7ca46d592018a161eea38842b7d1037cd56f7a,7.477,2026-02-17T10:40:27.679595Z,2026-02-17T11:00:27.679595Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0097,user-009,0x3f6402406bcd743a38cd75d7ef4e98e24c7d48b09160862ac122bc48324b3a88,0x4c283f75d3f6fa2a681975b2c768d324129d10203e6a64081f2db82a4bceef80,7.385,2026-02-17T20:26:49.076122Z,2026-02-17T21:26:49.076122Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0098,user-003,0xe242614c05eddba8d2a9066932e7f604b67b59e7097f5c1d53b9f60fa64c6b9d,0x935d5e3918153ace91375f3ea90eb4d6a9d420ae63a2c93ffcaf315a121538c5,7.352,2026-02-17T20:40:51.395620Z,2026-02-17T21:20:51.395620Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0099,user-010,0x83243c932ebc40a54ce1eae7c7ca64996980b1627f8cc2821de62d0e8e5a4b27,0x0d157dde8b29548c66a43fb36121fab062bebc037436c52105cdab0f3afecb3c,3.857,2026-02-17T11:19:00.541891Z,2026-02-17T11:39:00.541891Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0100,user-002,0x0b6c63ebd7804d80054635e2cea45eefb6a96bbe190f886c94bd493c2d3bcab3,0x41f9b1d3eaaa76b9188a9d64ceb24a5c2cad2571ab603fd32e0922b188fc9053,21.51,2026-02-17T03:54:10.180940Z,2026-02-17T04:54:10.180940Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0101,user-009,0xbdf05faaa7a142b01166ce3678e70d10d696ed4fda801857cb5b969b9dc002c1,0x04441190706561f696ba0875c8de1593a120f165addc0206afb5020df15d3fba,11.384,2026-02-17T10:41:01.271311Z,2026-02-17T11:41:01.271311Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0102,user-003,0xfe826c6add288be0795e83d66f7e9a0f3faa1d1d762c5f285fe292cda6ffdee2,0xc18e53346de4eee73c7a1e1707b328f50ba8095dcc8bc1a4709737e968b74039,22.866,2026-02-17T04:03:14.852056Z,2026-02-17T05:03:14.852056Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0103,user-001,0xce78a49dada8d98b0d3a8f0f69312ac931e4d124bc8f0994f845f889b33c791e,0xa722b88d7e700b27a309d4bedcc0f96fd96b70ac18d410ff41eeedf910d382f6,5.643,2026-02-17T05:54:15.664614Z,2026-02-17T06:24:15.664614Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0104,user-007,0xfb057d372c94fc62d309d7a604b861c4f1d2c596900ac95158310cbd8842ece8,0xe033cfff90d9d227193d80cea34744fbd6de81554330eca9d1f6181718ae189c,5.47,2026-02-17T15:50:47.235306Z,2026-02-17T16:20:47.235306Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0105,user-003,0x6d5f0054ce0a21eeb9c6697cbcc0030444ec7183761d949258ee47e12b27c6b2,0x2fd33aa8c28290402f7d401560a6f8639d2367bc2c79a44f1f38434af924ca51,4.931,2026-02-17T10:53:31.012069Z,2026-02-17T11:33:31.012069Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0106,user-007,0x0a9ce85d5e2975be69c016b2e19e1f5784f746bdf3bd8af9d573111f5d5e5789,0x577da11ea8aed1062f5bd7289c0b49c0c5675034f9a6c01b684b8023e921a704,2.209,2026-02-17T17:23:38.416890Z,2026-02-17T17:43:38.416890Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0107,user-003,0x7f0dc749a7cc843290d3a5dac6605e002a86113f2121494a129fe9078ac22f37,0x43c85636262de4839a494a1d477551a60bf84131f11d59efd41ebb28bed5a44d,7.33,2026-02-17T03:36:54.971619Z,2026-02-17T04:36:54.971619Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0108,user-005,0xb51a81086e3781cea6f02d75d8db082d5afb073bc6d5f8fd8e325641739cb5e3,0x3684ca7e78be4c61be60e4599202ceae80651ba23b41a32707039b4c752b5fe5,2.315,2026-02-17T17:59:33.553173Z,2026-02-17T18:19:33.553173Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0109,user-008,0xaad747b0d081e1d48aa6dcf58724b426f868c9b28ff0632fc287114e7274c987,0xb6800cea6471345406d272a13eaebc762837bb319f65ee86694d5182e59b3674,12.912,2026-02-17T18:50:01.115243Z,2026-02-17T20:05:01.115243Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0110,user-003,0x64152cf33eb44b87178c7013656ae271720400efc486c07f7506a5db31ca5fc6,0x122a0df97a5cde90401de8278b51d0d151662ca608eeba69f95a65c8545b4af4,9.411,2026-02-17T04:56:04.632436Z,2026-02-17T06:11:04.632436Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0111,user-007,0x3f894e25924553f7ab37d2f3a699f2254bd4acf95b3e6b65667806bed1d6b61d,0xaf27e712e731c2298778cd11d154c53f1e98c5c16b19706d747f1867eb359f31,2.412,2026-02-17T04:13:23.475882Z,2026-02-17T04:33:23.475882Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0112,user-009,0x3ea9b9580123d7fc5a87e8851b3a3649f066820f8479c414b957802eae33ab15,0xaba60f66628627945da4020194c76920df060bec081467c294d561acfdfc13ce,3.624,2026-02-17T08:37:41.804503Z,2026-02-17T09:07:41.804503Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0113,user-004,0x335e8cd15bf375cba0ae02d21d1b5445eb672bf4925af56d053df96232cf0223,0xa217769b33532ef2d37f5ba01331fae707b877d7b093c5eb236bba79754a99ae,13.953,2026-02-17T15:40:43.605686Z,2026-02-17T16:55:43.605686Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0114,user-010,0x8537e60668270d093697c9ea6d3d6ae111926915a0a73f076ab34feabe246097,0x28fdad646ff7f6cf7cf7986e2f917c661ad9e43ce042660077383c84d5ea1724,10.339,2026-02-17T17:37:53.729563Z,2026-02-17T18:07:53.729563Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0115,user-007,0xd9b3bde4bfaddb1300132c0655e037a3dc45fc7dbde164c43dfe7fb41369d7b4,0xcfae8021942177ceb9bf22c4a8d1a0fb77bb94872e426a5e61543a821a447874,7.911,2026-02-17T16:50:41.713508Z,2026-02-17T17:10:41.713508Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0116,user-006,0x831dc01b802edbb19d92917e87692682bae8d64066be383923d6c2505e747a12,0x72577a1aea75f4f94c8d5f77fd98d47b72d12ca2a6ca8e1d41e14daa7ac4aa05,7.304,2026-02-17T06:21:45.141185Z,2026-02-17T07:01:45.141185Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0117,user-010,0x8ee3d024f708826e6dc2b82e6601bb735e6bad474dcb9c0d70dc9a2b848bc2c1,0xb736723def56a1e380e0ab604deb6f19bda4703a5f8172f6e8fc9d2b6f032b45,5.789,2026-02-17T13:56:53.158176Z,2026-02-17T14:26:53.158176Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0118,user-002,0x87c1434f636457114e6a7b467e62e09cebc63137b0dbae41268041935f49e200,0x30526ac3175c717136dbd2548ccc44134db723ec42c8b5f17cc653fbc1416220,12.993,2026-02-17T01:17:51.885728Z,2026-02-17T02:32:51.885728Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0119,user-001,0x09f4b45d23b79f8591a5a6feacac8ae163aafa908102b00f237f4c18bdf54608,0x109c8e1c788f7c7befdb6849e8d31a801140d6174ac56960a6a0cb7cc5809182,5.514,2026-02-17T10:17:47.665969Z,2026-02-17T10:47:47.665969Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0120,user-003,0xbc58e93e2ac018579255a4fecafd1fa21994ecc6a16b94bfeaffca0c56049487,0x3bdd800186f1eb2ce2af0d773f397c4cb6cafe37858eb5a986a7c1d20d52e5f9,11.171,2026-02-17T00:34:52.844748Z,2026-02-17T01:34:52.844748Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0121,user-003,0x5160943ef6ab6c1379864820002faec9e3bfb17016453889372bcd9e0465f56c,0xc0370d3c5af4429617f59d7d6e7764a09821f8376ff73928ea167a58fa2f1199,14.206,2026-02-17T16:06:43.750764Z,2026-02-17T17:21:43.750764Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0122,user-010,0xfe9f3d390dfb64c96544603d965136d795bade02fcb46eeec7bb3211f49e65eb,0x4f6166c3fc4a01cbfdac174e9cdd87a58872be98d8c56c11c5e324dda78ebda7,26.698,2026-02-17T12:35:35.405503Z,2026-02-17T13:50:35.405503Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0123,user-007,0xbb58a53ea173aeb18432d95c8d9b55c268cd3585d4d95d874d7ca3da26bc09f2,0xff2e84c288211c6a00ebda8b1bbe2e1498ccd8f60ad3a901010a18a29ad2ed78,13.821,2026-02-17T11:56:22.794802Z,2026-02-17T13:11:22.794802Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0124,user-008,0x4c0a6a306074770ee749e3838ecdad0998ab4c51e8bba6a321d943866f8dbe3a,0xdc117958b2f241d711948b950c8d409ef3a4431be25000f09730ee2d338ec7b1,5.334,2026-02-17T19:22:08.375787Z,2026-02-17T19:52:08.375787Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0125,user-008,0x857fb93c5b00b8129fe9e5360d6a4088e626a306e489a0f1da174733cd47f90b,0x99ebe39195e691b61eae54dd90ff8014b4a0bb5d651921ccbdf050d52bb09999,7.491,2026-02-17T15:36:43.405749Z,2026-02-17T16:16:43.405749Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0126,user-002,0xc638ce0ce88c1ecf3dca7980c727ddf2f473b9a98bd3e00f737586ecbc909b07,0x19b6437ec29cd69ea0e6b6e4712fe28e5f7a544ce6cc660e0e6ee7970ea5d41e,22.547,2026-02-17T15:40:14.192382Z,2026-02-17T16:40:14.192382Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0127,user-002,0x706b7f41949b48f1d54a2645736068e365def363852a6788a5ef314119e2ebc8,0x07587a8b71fa5edb37e0991ab84d881ffdc16ce83c1c56d739f47ba67edb073f,7.189,2026-02-17T14:03:50.761973Z,2026-02-17T15:03:50.761973Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0128,user-002,0x40f46f5e3ff64ede403929fecfc1e4946c2358a79de3d6da0597804d99bc0dd7,0x2d950857669dcfec20d53b0b5ebb05c0e067256b6939d6751da2a30887eccb08,10.959,2026-02-17T08:19:41.389692Z,2026-02-17T08:49:41.389692Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0129,user-007,0xfe29287a88c6f9ce56cc70ddf86bb0452c58459d01c0c2a1466adf1693be8f3d,0x2ae7927127c8f4197e9d5680dd984f7eefb9f47f161fd9bd5c9057a3cbb157d7,11.401,2026-02-17T05:04:20.201579Z,2026-02-17T05:34:20.201579Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0130,user-009,0xd7c37f575c81aa9d1663f1fcdd51aa279a2f41e9cca729b8b08f5c31c540ace5,0x61a3490706519f2be63dde221a6cc1570e89f3d4d159ccf76496b526bfd96dde,10.887,2026-02-17T11:23:58.878590Z,2026-02-17T11:53:58.878590Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0131,user-006,0x4b3b6511859bfce972a9afabc6e39c8f9c66217824927adf6fd3cdbe96939823,0x66aa9f385ae16356d3557fbe9d12a163b5f463de5377be5f378280c19f3abfef,27.964,2026-02-17T05:00:17.673794Z,2026-02-17T06:15:17.673794Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0132,user-006,0xb3720418fc21b42c4abfb0d9038b4e68b0c78c7a9d79e5b28304bf6848ba0583,0xc7d2de69bb3aa1a6ac05083b9ae59bdde152607dad4aa1f1d71823ddb80ba90e,8.904,2026-02-17T16:44:11.879451Z,2026-02-17T17:59:11.879451Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0133,user-010,0x368bf15933d956a72b31649a89f2beb24e38d4de70563ba5ed1214ed532b6d83,0x461c9cf73a25331d2e4e52a1ad40e309def63696b901336a67866f636bc912c8,13.341,2026-02-17T15:00:58.813652Z,2026-02-17T16:15:58.813652Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0134,user-003,0x3e11dd51d53d8e1cddc5883f57ea711a6db2dd4d05550517178625b992c4d074,0x30b7e66ec0006d4e1880b7717b76ec5aee4cf19fc6b6033b87b3f7a644a26fcc,13.343,2026-02-17T20:02:03.989671Z,2026-02-17T21:17:03.989671Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0135,user-007,0x4ee83d38b4c9d2c2711116f4466b1081f01e5836c89158b1ba505129714e3ba0,0x6ebdb542736ebc4c8e8d740d358d4b14e2ee0c68d39848a5862beaf9a8c31eb7,7.856,2026-02-17T15:42:52.705929Z,2026-02-17T16:02:52.705929Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0136,user-003,0xbd9bde9ddce76f09991ecf46726b1782dc3d2929b9e6d1a1955190cf77c9a661,0x4df03d8eaad08e53676074708d52748eced44b3a94d48470a93b64999647d475,10.94,2026-02-17T05:31:40.813793Z,2026-02-17T06:31:40.813793Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0137,user-004,0x01c4444d7b69db96ffb4ac0fa455f21cf48e452ecc8b673aaf7345200ed605dc,0xb38bb0d2748027cbcffdf74861ea1b1c629ed124794ed80f3a604b74fff8e50f,3.581,2026-02-17T03:56:51.412752Z,2026-02-17T04:16:51.412752Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0138,user-006,0xecd4d11a8011ece61f7a083c7e0fece3ad86d61564386d1e79cf0f7bd0c493e7,0x7609e003d04b20518321295397618d8d6efd7908c582f8b537acfaf54d313b97,11.045,2026-02-17T20:15:37.513355Z,2026-02-17T20:45:37.513355Z,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
