session_id,ts,energy_kwh
run_20260217_222909-0086,2026-02-17T11:24:54.408512Z,13.233
run_20260217_222909-0087,2026-02-17T18:39:56.174112Z,0.0
run_20260217_222909-0087,2026-02-17T18:44:56.174112Z,0.571
run_20260217_222909-0087,2026-02-17T18:49:56.174112Z,1.169
run_20260217_222909-0087,2026-02-17T18:54:56.174112Z,1.638
run_20260217_222909-0087,2026-02-17T18:59:56.174112Z,2.23
run_20260217_222909-0087,2026-02-17T19:04:56.174112Z,2.774
run_20260217_222909-0087,2026-02-17T19:09:56.174112Z,3.452
run_20260217_222909-0088,2026-02-17T21:30:57.688800Z,0.0
run_20260217_222909-0088,2026-02-17T21:35:57.688800Z,0.616
run_20260217_222909-0088,2026-02-17T21:40:57.688800Z,1.247
run_20260217_222909-0088,2026-02-17T21:45:57.688800Z,1.848
run_20260217_222909-0088,2026-02-17T21:50:57.688800Z,2.424
run_20260217_222909-0088,2026-02-17T21:55:57.688800Z,3.105
run_20260217_222909-0088,2026-02-17T22:00:57.688800Z,3.679
run_20260217_222909-0088,2026-02-17T22:05:57.688800Z,4.204
run_20260217_222909-0088,2026-02-17T22:10:57.688800Z,4.821
run_20260217_222909-0089,2026-02-17T08:33:05.505830Z,0.0
run_20260217_222909-0089,2026-02-17T08:38:05.505830Z,1.001
run_20260217_222909-0089,2026-02-17T08:43:05.505830Z,1.821
run_20260217_222909-0089,2026-02-17T08:48:05.505830Z,2.758
run_20260217_222909-0089,2026-02-17T08:53:05.505830Z,3.702
run_20260217_222909-0089,2026-02-17T08:58:05.505830Z,4.546
run_20260217_222909-0089,2026-02-17T09:03:05.505830Z,5.491
run_20260217_222909-0089,2026-02-17T09:08:05.505830Z,6.403
run_20260217_222909-0089,2026-02-17T09:13:05.505830Z,7.35
run_20260217_222909-0089,2026-02-17T09:18:05.505830Z,8.188
run_20260217_222909-0089,2026-02-17T09:23:05.505830Z,9.101
run_20260217_222909-0089,2026-02-17T09:28:05.505830Z,9.987
run_20260217_222909-0089,2026-02-17T09:33:05.505830Z,10.913
run_20260217_222909-0089,2026-02-17T09:38:05.505830Z,11.848
run_20260217_222909-0089,2026-02-17T09:43:05.505830Z,12.733
run_20260217_222909-0089,2026-02-17T09:48:05.505830Z,13.768
run_20260217_222909-0090,2026-02-17T12:52:41.712669Z,0.0
run_20260217_222909-0090,2026-02-17T12:57:41.712669Z,1.562
run_20260217_222909-0090,2026-02-17T13:02:41.712669Z,3.554
run_20260217_222909-0090,2026-02-17T13:07:41.712669Z,5.266
run_20260217_222909-0090,2026-02-17T13:12:41.712669Z,7.197
run_20260217_222909-0090,2026-02-17T13:17:41.712669Z,8.782
run_20260217_222909-0090,2026-02-17T13:22:41.712669Z,10.525
run_20260217_222909-0090,2026-02-17T13:27:41.712669Z,12.546
run_20260217_222909-0090,2026-02-17T13:32:41.712669Z,14.418
run_20260217_222909-0090,2026-02-17T13:37:41.712669Z,16.304
run_20260217_222909-0090,2026-02-17T13:42:41.712669Z,18.45
run_20260217_222909-0090,2026-02-17T13:47:41.712669Z,20.521
run_20260217_222909-0090,2026-02-17T13:52:41.712669Z,22.194
run_20260217_222909-0090,2026-02-17T13:57:41.712669Z,24.269
run_20260217_222909-0090,2026-02-17T14:02:41.712669Z,25.989
run_20260217_222909-0090,2026-02-17T14:07:41.712669Z,27.819
run_20260217_222909-0091,2026-02-17T11:24:20.477006Z,0.0
run_20260217_222909-0091,2026-02-17T11:29:20.477006Z,0.512
run_20260217_222909-0091,2026-02-17T11:34:20.477006Z,1.213
run_20260217_222909-0091,2026-02-17T11:39:20.477006Z,1.735
run_20260217_222909-0091,2026-02-17T11:44:20.477006Z,2.402
run_20260217_222909-0091,2026-02-17T11:49:20.477006Z,2.993
run_20260217_222909-0091,2026-02-17T11:54:20.477006Z,3.576
run_20260217_222909-0091,2026-02-17T11:59:20.477006Z,4.139
run_20260217_222909-0091,2026-02-17T12:04:20.477006Z,4.699
run_20260217_222909-0091,2026-02-17T12:09:20.477006Z,5.262
run_20260217_222909-0091,2026-02-17T12:14:20.477006Z,5.929
run_20260217_222909-0091,2026-02-17T12:19:20.477006Z,6.495
run_20260217_222909-0091,2026-02-17T12:24:20.477006Z,7.125
run_20260217_222909-0091,2026-02-17T12:29:20.477006Z,7.817
run_20260217_222909-0091,2026-02-17T12:34:20.477006Z,8.293
run_20260217_222909-0091,2026-02-17T12:39:20.477006Z,8.865
run_20260217_222909-0092,2026-02-17T01:58:53.106283Z,0.0
run_20260217_222909-0092,2026-02-17T02:03:53.106283Z,1.77
run_20260217_222909-0092,2026-02-17T02:08:53.106283Z,3.546
run_20260217_222909-0092,2026-02-17T02:13:53.106283Z,5.206
run_20260217_222909-0092,2026-02-17T02:18:53.106283Z,6.681
run_20260217_222909-0092,2026-02-17T02:23:53.106283Z,8.272
run_20260217_222909-0092,2026-02-17T02:28:53.106283Z,10.04
run_20260217_222909-0092,2026-02-17T02:33:53.106283Z,12.039
run_20260217_222909-0092,2026-02-17T02:38:53.106283Z,13.959
run_20260217_222909-0093,2026-02-17T21:44:25.663818Z,0.0
run_20260217_222909-0093,2026-02-17T21:49:25.663818Z,1.509
run_20260217_222909-0093,2026-02-17T21:54:25.663818Z,3.23
run_20260217_222909-0093,2026-02-17T21:59:25.663818Z,5.196
run_20260217_222909-0093,2026-02-17T22:04:25.663818Z,7.083
run_20260217_222909-0093,2026-02-17T22:09:25.663818Z,9.032
run_20260217_222909-0093,2026-02-17T22:14:25.663818Z,11.066
run_20260217_222909-0093,2026-02-17T22:19:25.663818Z,12.831
run_20260217_222909-0093,2026-02-17T22:24:25.663818Z,14.678
run_20260217_222909-0093,2026-02-17T22:29:25.663818Z,16.61
run_20260217_222909-0093,2026-02-17T22:34:25.663818Z,18.757
run_20260217_222909-0093,2026-02-17T22:39:25.663818Z,20.755
run_20260217_222909-0093,2026-02-17T22:44:25.663818Z,22.841
run_20260217_222909-0094,2026-02-17T08:05:49.313891Z,0.0
run_20260217_222909-0094,2026-02-17T08:10:49.313891Z,0.661
run_20260217_222909-0094,2026-02-17T08:15:49.313891Z,1.233
run_20260217_222909-0094,2026-02-17T08:20:49.313891Z,1.813
run_20260217_222909-0094,2026-02-17T08:25:49.313891Z,2.452
run_20260217_222909-0094,2026-02-17T08:30:49.313891Z,3.135
run_20260217_222909-0094,2026-02-17T08:35:49.313891Z,3.643
run_20260217_222909-0094,2026-02-17T08:40:49.313891Z,4.152
run_20260217_222909-0094,2026-02-17T08:45:49.313891Z,4.749
run_20260217_222909-0094,2026-02-17T08:50:49.313891Z,5.331
run_20260217_222909-0094,2026-02-17T08:55:49.313891Z,5.868
run_20260217_222909-0094,2026-02-17T09:00:49.313891Z,6.54
run_20260217_222909-0094,2026-02-17T09:05:49.313891Z,7.221
run_20260217_222909-0094,2026-02-17T09:10:49.313891Z,7.806
run_20260217_222909-0094,2026-02-17T09:15:49.313891Z,8.407
run_20260217_222909-0094,2026-02-17T09:20:49.313891Z,8.902
run_20260217_222909-0095,2026-02-17T00:48:32.450546Z,0.0
run_20260217_222909-0095,2026-02-17T00:53:32.450546Z,0.502
run_20260217_222909-0095,2026-02-17T00:58:32.450546Z,1.209
run_20260217_222909-0095,2026-02-17T01:03:32.450546Z,1.876
run_20260217_222909-0095,2026-02-17T01:08:32.450546Z,2.469
run_20260217_222909-0095,2026-02-17T01:13:32.450546Z,3.058
run_20260217_222909-0095,2026-02-17T01:18:32.450546Z,3.715
run_20260217_222909-0095,2026-02-17T01:23:32.450546Z,4.161
run_20260217_222909-0095,2026-02-17T01:28:32.450546Z,4.734
run_20260217_222909-0095,2026-02-17T01:33:32.450546Z,5.378
run_20260217_222909-0095,2026-02-17T01:38:32.450546Z,5.88
run_20260217_222909-0095,2026-02-17T01:43:32.450546Z,6.509
run_20260217_222909-0095,2026-02-17T01:48:32.450546Z,7.144
run_20260217_222909-0096,2026-02-17T10:40:27.679595Z,0.0
run_20260217_222909-0096,2026-02-17T10:45:27.679595Z,2.036
run_20260217_222909-0096,2026-02-17T10:50:27.679595Z,3.575
run_20260217_222909-0096,2026-02-17T10:55:27.679595Z,5.34
run_20260217_222909-0096,2026-02-17T11:00:27.679595Z,7.477
run_20260217_222909-0097,2026-02-17T20:26:49.076122Z,0.0
run_20260217_222909-0097,2026-02-17T20:31:49.076122Z,0.64
run_20260217_222909-0097,2026-02-17T20:36:49.076122Z,1.226
run_20260217_222909-0097,2026-02-17T20:41:49.076122Z,1.773
run_20260217_222909-0097,2026-02-17T20:46:49.076122Z,2.39
run_20260217_222909-0097,2026-02-17T20:51:49.076122Z,3.009
run_20260217_222909-0097,2026-02-17T20:56:49.076122Z,3.613
run_20260217_222909-0097,2026-02-17T21:01:49.076122Z,4.169
run_20260217_222909-0097,2026-02-17T21:06:49.076122Z,4.768
run_20260217_222909-0097,2026-02-17T21:11:49.076122Z,5.426
run_20260217_222909-0097,2026-02-17T21:16:49.076122Z,6.024
run_20260217_222909-0097,2026-02-17T21:21:49.076122Z,6.761
run_20260217_222909-0097,2026-02-17T21:26:49.076122Z,7.385
run_20260217_222909-0098,2026-02-17T20:40:51.395620Z,0.0
run_20260217_222909-0098,2026-02-17T20:45:51.395620Z,0.9
run_20260217_222909-0098,2026-02-17T20:50:51.395620Z,1.769
run_20260217_222909-0098,2026-02-17T20:55:51.395620Z,2.659
run_20260217_222909-0098,2026-02-17T21:00:51.395620Z,3.479
run_20260217_222909-0098,2026-02-17T21:05:51.395620Z,4.433
run_20260217_222909-0098,2026-02-17T21:10:51.395620Z,5.351
run_20260217_222909-0098,2026-02-17T21:15:51.395620Z,6.261
run_20260217_222909-0098,2026-02-17T21:20:51.395620Z,7.352
run_20260217_222909-0099,2026-02-17T11:19:00.541891Z,0.0
run_20260217_222909-0099,2026-02-17T11:24:00.541891Z,0.92
run_20260217_222909-0099,2026-02-17T11:29:00.541891Z,1.884
run_20260217_222909-0099,2026-02-17T11:34:00.541891Z,2.81
run_20260217_222909-0099,2026-02-17T11:39:00.541891Z,3.857
run_20260217_222909-0100,2026-02-17T03:54:10.180940Z,0.0
run_20260217_222909-0100,2026-02-17T03:59:10.180940Z,1.581
run_20260217_222909-0100,2026-02-17T04:04:10.180940Z,3.356
run_20260217_222909-0100,2026-02-17T04:09:10.180940Z,4.929
run_20260217_222909-0100,2026-02-17T04:14:10.180940Z,6.63
run_20260217_222909-0100,2026-02-17T04:19:10.180940Z,8.461
run_20260217_222909-0100,2026-02-17T04:24:10.180940Z,10.304
run_20260217_222909-0100,2026-02-17T04:29:10.180940Z,11.994
run_20260217_222909-0100,2026-02-17T04:34:10.180940Z,14.017
run_20260217_222909-0100,2026-02-17T04:39:10.180940Z,15.955
run_20260217_222909-0100,2026-02-17T04:44:10.180940Z,18.04
run_20260217_222909-0100,2026-02-17T04:49:10.180940Z,19.702
run_20260217_222909-0100,2026-02-17T04:54:10.180940Z,21.51
run_20260217_222909-0101,2026-02-17T10:41:01.271311Z,0.0
run_20260217_222909-0101,2026-02-17T10:46:01.271311Z,1.004
run_20260217_222909-0101,2026-02-17T10:51:01.271311Z,1.945
run_20260217_222909-0101,2026-02-17T10:56:01.271311Z,2.755
run_20260217_222909-0101,2026-02-17T11:01:01.271311Z,3.781
run_20260217_222909-0101,2026-02-17T11:06:01.271311Z,4.676
run_20260217_222909-0101,2026-02-17T11:11:01.271311Z,5.62
run_20260217_222909-0101,2026-02-17T11:16:01.271311Z,6.544
run_20260217_222909-0101,2026-02-17T11:21:01.271311Z,7.594
run_20260217_222909-0101,2026-02-17T11:26:01.271311Z,8.607
run_20260217_222909-0101,2026-02-17T11:31:01.271311Z,9.597
run_20260217_222909-0101,2026-02-17T11:36:01.271311Z,10.516
run_20260217_222909-0101,2026-02-17T11:41:01.271311Z,11.384
run_20260217_222909-0102,2026-02-17T04:03:14.852056Z,0.0
run_20260217_222909-0102,2026-02-17T04:08:14.852056Z,1.718
run_20260217_222909-0102,2026-02-17T04:13:14.852056Z,3.567
run_20260217_222909-0102,2026-02-17T04:18:14.852056Z,5.593
run_20260217_222909-0102,2026-02-17T04:23:14.852056Z,7.644
run_20260217_222909-0102,2026-02-17T04:28:14.852056Z,9.525
run_20260217_222909-0102,2026-02-17T04:33:14.852056Z,11.341
run_20260217_222909-0102,2026-02-17T04:38:14.852056Z,13.271
run_20260217_222909-0102,2026-02-17T04:43:14.852056Z,15.414
run_20260217_222909-0102,2026-02-17T04:48:14.852056Z,17.368
run_20260217_222909-0102,2026-02-17T04:53:14.852056Z,19.096
run_20260217_222909-0102,2026-02-17T04:58:14.852056Z,20.861
run_20260217_222909-0102,2026-02-17T05:03:14.852056Z,22.866
run_20260217_222909-0103,2026-02-17T05:54:15.664614Z,0.0
run_20260217_222909-0103,2026-02-17T05:59:15.664614Z,0.817
run_20260217_222909-0103,2026-02-17T06:04:15.664614Z,1.859
run_20260217_222909-0103,2026-02-17T06:09:15.664614Z,2.83
run_20260217_222909-0103,2026-02-17T06:14:15.664614Z,3.685
run_20260217_222909-0103,2026-02-17T06:19:15.664614Z,4.664
run_20260217_222909-0103,2026-02-17T06:24:15.664614Z,5.643
run_20260217_222909-0104,2026-02-17T15:50:47.235306Z,0.0
run_20260217_222909-0104,2026-02-17T15:55:47.235306Z,0.885
run_20260217_222909-0104,2026-02-17T16:00:47.235306Z,1.72
run_20260217_222909-0104,2026-02-17T16:05:47.235306Z,2.658
run_20260217_222909-0104,2026-02-17T16:10:47.235306Z,3.506
run_20260217_222909-0104,2026-02-17T16:15:47.235306Z,4.506
run_20260217_222909-0104,2026-02-17T16:20:47.235306Z,5.47
run_20260217_222909-0105,2026-02-17T10:53:31.012069Z,0.0
run_20260217_222909-0105,2026-02-17T10:58:31.012069Z,0.677
run_20260217_222909-0105,2026-02-17T11:03:31.012069Z,1.32
run_20260217_222909-0105,2026-02-17T11:08:31.012069Z,1.892
run_20260217_222909-0105,2026-02-17T11:13:31.012069Z,2.568
run_20260217_222909-0105,2026-02-17T11:18:31.012069Z,3.086
run_20260217_222909-0105,2026-02-17T11:23:31.012069Z,3.727
run_20260217_222909-0105,2026-02-17T11:28:31.012069Z,4.316
run_20260217_222909-0105,2026-02-17T11:33:31.012069Z,4.931
run_20260217_222909-0106,2026-02-17T17:23:38.416890Z,0.0
run_20260217_222909-0106,2026-02-17T17:28:38.416890Z,0.571
run_20260217_222909-0106,2026-02-17T17:33:38.416890Z,1.117
run_20260217_222909-0106,2026-02-17T17:38:38.416890Z,1.617
run_20260217_222909-0106,2026-02-17T17:43:38.416890Z,2.209
run_20260217_222909-0107,2026-02-17T03:36:54.971619Z,0.0
run_20260217_222909-0107,2026-02-17T03:41:54.971619Z,0.631
run_20260217_222909-0107,2026-02-17T03:46:54.971619Z,1.262
run_20260217_222909-0107,2026-02-17T03:51:54.971619Z,1.827
run_20260217_222909-0107,2026-02-17T03:56:54.971619Z,2.382
run_20260217_222909-0107,2026-02-17T04:01:54.971619Z,2.997
run_20260217_222909-0107,2026-02-17T04:06:54.971619Z,3.592
run_20260217_222909-0107,2026-02-17T04:11:54.971619Z,4.23
run_20260217_222909-0107,2026-02-17T04:16:54.971619Z,4.884
run_20260217_222909-0107,2026-02-17T04:21:54.971619Z,5.439
run_20260217_222909-0107,2026-02-17T04:26:54.971619Z,6.086
run_20260217_222909-0107,2026-02-17T04:31:54.971619Z,6.715
run_20260217_222909-0107,2026-02-17T04:36:54.971619Z,7.33
run_20260217_222909-0108,2026-02-17T17:59:33.553173Z,0.0
run_20260217_222909-0108,2026-02-17T18:04:33.553173Z,0.594
run_20260217_222909-0108,2026-02-17T18:09:33.553173Z,1.123
run_20260217_222909-0108,2026-02-17T18:14:33.553173Z,1.665
run_20260217_222909-0108,2026-02-17T18:19:33.553173Z,2.315
run_20260217_222909-0109,2026-02-17T18:50:01.115243Z,0.0
run_20260217_222909-0109,2026-02-17T18:55:01.115243Z,0.802
run_20260217_222909-0109,2026-02-17T19:00:01.115243Z,1.406
run_20260217_222909-0109,2026-02-17T19:05:01.115243Z,2.338
run_20260217_222909-0109,2026-02-17T19:10:01.115243Z,3.302
run_20260217_222909-0109,2026-02-17T19:15:01.115243Z,4.269
run_20260217_222909-0109,2026-02-17T19:20:01.115243Z,5.211
run_20260217_222909-0109,2026-02-17T19:25:01.115243Z,6.056
run_20260217_222909-0109,2026-02-17T19:30:01.115243Z,6.666
run_20260217_222909-0109,2026-02-17T19:35:01.115243Z,7.672
run_20260217_222909-0109,2026-02-17T19:40:01.115243Z,8.365
run_20260217_222909-0109,2026-02-17T19:45:01.115243Z,9.418
run_20260217_222909-0109,2026-02-17T19:50:01.115243Z,10.323
run_20260217_222909-0109,2026-02-17T19:55:01.115243Z,11.21
run_20260217_222909-0109,2026-02-17T20:00:01.115243Z,12.015
run_20260217_222909-0109,2026-02-17T20:05:01.115243Z,12.912
run_20260217_222909-0110,2026-02-17T04:56:04.632436Z,0.0
run_20260217_222909-0110,2026-02-17T05:01:04.632436Z,0.649
run_20260217_222909-0110,2026-02-17T05:06:04.632436Z,1.278
run_20260217_222909-0110,2026-02-17T05:11:04.632436Z,1.906
run_20260217_222909-0110,2026-02-17T05:16:04.632436Z,2.574
run_20260217_222909-0110,2026-02-17T05:21:04.632436Z,3.255
run_20260217_222909-0110,2026-02-17T05:26:04.632436Z,3.931
run_20260217_222909-0110,2026-02-17T05:31:04.632436Z,4.543
run_20260217_222909-0110,2026-02-17T05:36:04.632436Z,5.069
run_20260217_222909-0110,2026-02-17T05:41:04.632436Z,5.749
run_20260217_222909-0110,2026-02-17T05:46:04.632436Z,6.271
run_20260217_222909-0110,2026-02-17T05:51:04.632436Z,6.844
run_20260217_222909-0110,2026-02-17T05:56:04.632436Z,7.489
run_20260217_222909-0110,2026-02-17T06:01:04.632436Z,8.115
run_20260217_222909-0110,2026-02-17T06:06:04.632436Z,8.811
run_20260217_222909-0110,2026-02-17T06:11:04.632436Z,9.411
run_20260217_222909-0111,2026-02-17T04:13:23.475882Z,0.0
run_20260217_222909-0111,2026-02-17T04:18:23.475882Z,0.685
run_20260217_222909-0111,2026-02-17T04:23:23.475882Z,1.27
run_20260217_222909-0111,2026-02-17T04:28:23.475882Z,1.784
run_20260217_222909-0111,2026-02-17T04:33:23.475882Z,2.412
run_20260217_222909-0112,2026-02-17T08:37:41.804503Z,0.0
run_20260217_222909-0112,2026-02-17T08:42:41.804503Z,0.48
run_20260217_222909-0112,2026-02-17T08:47:41.804503Z,1.134
run_20260217_222909-0112,2026-02-17T08:52:41.804503Z,1.763
run_20260217_222909-0112,2026-02-17T08:57:41.804503Z,2.374
run_20260217_222909-0112,2026-02-17T09:02:41.804503Z,2.994
run_20260217_222909-0112,2026-02-17T09:07:41.804503Z,3.624
run_20260217_222909-0113,2026-02-17T15:40:43.605686Z,0.0
run_20260217_222909-0113,2026-02-17T15:45:43.605686Z,0.956
run_20260217_222909-0113,2026-02-17T15:50:43.605686Z,1.815
run_20260217_222909-0113,2026-02-17T15:55:43.605686Z,2.655
run_20260217_222909-0113,2026-02-17T16:00:43.605686Z,3.485
run_20260217_222909-0113,2026-02-17T16:05:43.605686Z,4.457
run_20260217_222909-0113,2026-02-17T16:10:43.605686Z,5.429
run_20260217_222909-0113,2026-02-17T16:15:43.605686Z,6.239
run_20260217_222909-0113,2026-02-17T16:20:43.605686Z,7.133
run_20260217_222909-0113,2026-02-17T16:25:43.605686Z,8.157
run_20260217_222909-0113,2026-02-17T16:30:43.605686Z,9.264
run_20260217_222909-0113,2026-02-17T16:35:43.605686Z,10.257
run_20260217_222909-0113,2026-02-17T16:40:43.605686Z,11.284
run_20260217_222909-0113,2026-02-17T16:45:43.605686Z,12.178
run_20260217_222909-0113,2026-02-17T16:50:43.605686Z,12.972
run_20260217_222909-0113,2026-02-17T16:55:43.605686Z,13.953
run_20260217_222909-0114,2026-02-17T17:37:53.729563Z,0.0
run_20260217_222909-0114,2026-02-17T17:42:53.729563Z,1.636
run_20260217_222909-0114,2026-02-17T17:47:53.729563Z,3.243
run_20260217_222909-0114,2026-02-17T17:52:53.729563Z,5.207
run_20260217_222909-0114,2026-02-17T17:57:53.729563Z,6.783
run_20260217_222909-0114,2026-02-17T18:02:53.729563Z,8.619
run_20260217_222909-0114,2026-02-17T18:07:53.729563Z,10.339
run_20260217_222909-0115,2026-02-17T16:50:41.713508Z,0.0
run_20260217_222909-0115,2026-02-17T16:55:41.713508Z,2.278
run_20260217_222909-0115,2026-02-17T17:00:41.713508Z,4.295
run_20260217_222909-0115,2026-02-17T17:05:41.713508Z,6.201
run_20260217_222909-0115,2026-02-17T17:10:41.713508Z,7.911
run_20260217_222909-0116,2026-02-17T06:21:45.141185Z,0.0
run_20260217_222909-0116,2026-02-17T06:26:45.141185Z,0.923
run_20260217_222909-0116,2026-02-17T06:31:45.141185Z,1.9
run_20260217_222909-0116,2026-02-17T06:36:45.141185Z,2.881
run_20260217_222909-0116,2026-02-17T06:41:45.141185Z,3.723
run_20260217_222909-0116,2026-02-17T06:46:45.141185Z,4.609
run_20260217_222909-0116,2026-02-17T06:51:45.141185Z,5.455
run_20260217_222909-0116,2026-02-17T06:56:45.141185Z,6.387
run_20260217_222909-0116,2026-02-17T07:01:45.141185Z,7.304
run_20260217_222909-0117,2026-02-17T13:56:53.158176Z,0.0
run_20260217_222909-0117,2026-02-17T14:01:53.158176Z,0.958
run_20260217_222909-0117,2026-02-17T14:06:53.158176Z,2.009
run_20260217_222909-0117,2026-02-17T14:11:53.158176Z,2.866
run_20260217_222909-0117,2026-02-17T14:16:53.158176Z,3.803
run_20260217_222909-0117,2026-02-17T14:21:53.158176Z,4.77
run_20260217_222909-0117,2026-02-17T14:26:53.158176Z,5.789
run_20260217_222909-0118,2026-02-17T01:17:51.885728Z,0.0
run_20260217_222909-0118,2026-02-17T01:22:51.885728Z,0.914
run_20260217_222909-0118,2026-02-17T01:27:51.885728Z,1.893
run_20260217_222909-0118,2026-02-17T01:32:51.885728Z,2.797
run_20260217_222909-0118,2026-02-17T01:37:51.885728Z,3.695
run_20260217_222909-0118,2026-02-17T01:42:51.885728Z,4.636
run_20260217_222909-0118,2026-02-17T01:47:51.885728Z,5.363
run_20260217_222909-0118,2026-02-17T01:52:51.885728Z,6.286
run_20260217_222909-0118,2026-02-17T01:57:51.885728Z,7.144
run_20260217_222909-0118,2026-02-17T02:02:51.885728Z,7.975
run_20260217_222909-0118,2026-02-17T02:07:51.885728Z,8.719
run_20260217_222909-0118,2026-02-17T02:12:51.885728Z,9.595
run_20260217_222909-0118,2026-02-17T02:17:51.885728Z,10.339
run_20260217_222909-0118,2026-02-17T02:22:51.885728Z,11.336
run_20260217_222909-0118,2026-02-17T02:27:51.885728Z,12.231
run_20260217_222909-0118,2026-02-17T02:32:51.885728Z,12.993
run_20260217_222909-0119,2026-02-17T10:17:47.665969Z,0.0
run_20260217_222909-0119,2026-02-17T10:22:47.665969Z,0.883
run_20260217_222909-0119,2026-02-17T10:27:47.665969Z,1.788
run_20260217_222909-0119,2026-02-17T10:32:47.665969Z,2.549
run_20260217_222909-0119,2026-02-17T10:37:47.665969Z,3.461
run_20260217_222909-0119,2026-02-17T10:42:47.665969Z,4.327
run_20260217_222909-0119,2026-02-17T10:47:47.665969Z,5.514
run_20260217_222909-0120,2026-02-17T00:34:52.844748Z,0.0
run_20260217_222909-0120,2026-02-17T00:39:52.844748Z,0.94
run_20260217_222909-0120,2026-02-17T00:44:52.844748Z,1.776
run_20260217_222909-0120,2026-02-17T00:49:52.844748Z,2.836
run_20260217_222909-0120,2026-02-17T00:54:52.844748Z,3.695
run_20260217_222909-0120,2026-02-17T00:59:52.844748Z,4.646
run_20260217_222909-0120,2026-02-17T01:04:52.844748Z,5.666
run_20260217_222909-0120,2026-02-17T01:09:52.844748Z,6.555
run_20260217_222909-0120,2026-02-17T01:14:52.844748Z,7.472
run_20260217_222909-0120,2026-02-17T01:19:52.844748Z,8.442
run_20260217_222909-0120,2026-02-17T01:24:52.844748Z,9.421
run_20260217_222909-0120,2026-02-17T01:29:52.844748Z,10.238
run_20260217_222909-0120,2026-02-17T01:34:52.844748Z,11.171
run_20260217_222909-0121,2026-02-17T16:06:43.750764Z,0.0
run_20260217_222909-0121,2026-02-17T16:11:43.750764Z,1.063
run_20260217_222909-0121,2026-02-17T16:16:43.750764Z,2.219
run_20260217_222909-0121,2026-02-17T16:21:43.750764Z,3.13
run_20260217_222909-0121,2026-02-17T16:26:43.750764Z,3.97
run_20260217_222909-0121,2026-02-17T16:31:43.750764Z,4.797
run_20260217_222909-0121,2026-02-17T16:36:43.750764Z,5.861
run_20260217_222909-0121,2026-02-17T16:41:43.750764Z,6.637
run_20260217_222909-0121,2026-02-17T16:46:43.750764Z,7.525
run_20260217_222909-0121,2026-02-17T16:51:43.750764Z,8.389
run_20260217_222909-0121,2026-02-17T16:56:43.750764Z,9.466
run_20260217_222909-0121,2026-02-17T17:01:43.750764Z,10.29
run_20260217_222909-0121,2026-02-17T17:06:43.750764Z,11.308
run_20260217_222909-0121,2026-02-17T17:11:43.750764Z,12.345
run_20260217_222909-0121,2026-02-17T17:16:43.750764Z,13.246
run_20260217_222909-0121,2026-02-17T17:21:43.750764Z,14.206
run_20260217_222909-0122,2026-02-17T12:35:35.405503Z,0.0
run_20260217_222909-0122,2026-02-17T12:40:35.405503Z,1.551
run_20260217_222909-0122,2026-02-17T12:45:35.405503Z,3.393
run_20260217_222909-0122,2026-02-17T12:50:35.405503Z,5.285
run_20260217_222909-0122,2026-02-17T12:55:35.405503Z,6.897
run_20260217_222909-0122,2026-02-17T13:00:35.405503Z,8.757
run_20260217_222909-0122,2026-02-17T13:05:35.405503Z,10.534
run_20260217_222909-0122,2026-02-17T13:10:35.405503Z,12.056
run_20260217_222909-0122,2026-02-17T13:15:35.405503Z,13.641
run_20260217_222909-0122,2026-02-17T13:20:35.405503Z,15.707
run_20260217_222909-0122,2026-02-17T13:25:35.405503Z,17.552
run_20260217_222909-0122,2026-02-17T13:30:35.405503Z,19.624
run_20260217_222909-0122,2026-02-17T13:35:35.405503Z,21.421
run_20260217_222909-0122,2026-02-17T13:40:35.405503Z,23.141
run_20260217_222909-0122,2026-02-17T13:45:35.405503Z,24.796
run_20260217_222909-0122,2026-02-17T13:50:35.405503Z,26.698
run_20260217_222909-0123,2026-02-17T11:56:22.794802Z,0.0
run_20260217_222909-0123,2026-02-17T12:01:22.794802Z,1.021
run_20260217_222909-0123,2026-02-17T12:06:22.794802Z,1.83
run_20260217_222909-0123,2026-02-17T12:11:22.794802Z,2.793
run_20260217_222909-0123,2026-02-17T12:16:22.794802Z,3.729
run_20260217_222909-0123,2026-02-17T12:21:22.794802Z,4.667
run_20260217_222909-0123,2026-02-17T12:26:22.794802Z,5.662
run_20260217_222909-0123,2026-02-17T12:31:22.794802Z,6.52
run_20260217_222909-0123,2026-02-17T12:36:22.794802Z,7.342
run_20260217_222909-0123,2026-02-17T12:41:22.794802Z,8.236
run_20260217_222909-0123,2026-02-17T12:46:22.794802Z,9.205
run_20260217_222909-0123,2026-02-17T12:51:22.794802Z,10.193
run_20260217_222909-0123,2026-02-17T12:56:22.794802Z,11.066
run_20260217_222909-0123,2026-02-17T13:01:22.794802Z,11.886
run_20260217_222909-0123,2026-02-17T13:06:22.794802Z,12.928
run_20260217_222909-0123,2026-02-17T13:11:22.794802Z,13.821
run_20260217_222909-0124,2026-02-17T19:22:08.375787Z,0.0
run_20260217_222909-0124,2026-02-17T19:27:08.375787Z,0.787
run_20260217_222909-0124,2026-02-17T19:32:08.375787Z,1.643
run_20260217_222909-0124,2026-02-17T19:37:08.375787Z,2.536
run_20260217_222909-0124,2026-02-17T19:42:08.375787Z,3.529
run_20260217_222909-0124,2026-02-17T19:47:08.375787Z,4.432
