session_id,ts,energy_kwh
run_20260217_220238-0097,2026-02-17T03:47:44.675137Z,1.864
run_20260217_220238-0097,2026-02-17T03:52:44.675137Z,2.507
run_20260217_220238-0097,2026-02-17T03:57:44.675137Z,3.198
run_20260217_220238-0097,2026-02-17T04:02:44.675137Z,3.78
run_20260217_220238-0097,2026-02-17T04:07:44.675137Z,4.317
run_20260217_220238-0097,2026-02-17T04:12:44.675137Z,4.967
run_20260217_220238-0097,2026-02-17T04:17:44.675137Z,5.615
run_20260217_220238-0097,2026-02-17T04:22:44.675137Z,6.196
run_20260217_220238-0097,2026-02-17T04:27:44.675137Z,6.72
run_20260217_220238-0097,2026-02-17T04:32:44.675137Z,7.394
run_20260217_220238-0097,2026-02-17T04:37:44.675137Z,8.029
run_20260217_220238-0097,2026-02-17T04:42:44.675137Z,8.546
run_20260217_220238-0097,2026-02-17T04:47:44.675137Z,9.193
run_20260217_220238-0098,2026-02-17T21:44:25.663818Z,0.0
run_20260217_220238-0098,2026-02-17T21:49:25.663818Z,1.569
run_20260217_220238-0098,2026-02-17T21:54:25.663818Z,3.29
run_20260217_220238-0098,2026-02-17T21:59:25.663818Z,5.256
run_20260217_220238-0098,2026-02-17T22:04:25.663818Z,7.144
run_20260217_220238-0098,2026-02-17T22:09:25.663818Z,9.092
run_20260217_220238-0098,2026-02-17T22:14:25.663818Z,11.126
run_20260217_220238-0098,2026-02-17T22:19:25.663818Z,12.891
run_20260217_220238-0098,2026-02-17T22:24:25.663818Z,14.739
run_20260217_220238-0098,2026-02-17T22:29:25.663818Z,16.671
run_20260217_220238-0098,2026-02-17T22:34:25.663818Z,18.817
run_20260217_220238-0098,2026-02-17T22:39:25.663818Z,20.815
run_20260217_220238-0098,2026-02-17T22:44:25.663818Z,22.902
run_20260217_220238-0099,2026-02-17T23:04:38.616660Z,0.0
run_20260217_220238-0099,2026-02-17T23:09:38.616660Z,2.02
run_20260217_220238-0099,2026-02-17T23:14:38.616660Z,3.975
run_20260217_220238-0099,2026-02-17T23:19:38.616660Z,5.939
run_20260217_220238-0099,2026-02-17T23:24:38.616660Z,7.953
run_20260217_220238-0099,2026-02-17T23:29:38.616660Z,10.081
run_20260217_220238-0099,2026-02-17T23:34:38.616660Z,11.959
run_20260217_220238-0099,2026-02-17T23:39:38.616660Z,13.461
run_20260217_220238-0099,2026-02-17T23:44:38.616660Z,15.394
run_20260217_220238-0100,2026-02-17T06:42:47.797784Z,0.0
run_20260217_220238-0100,2026-02-17T06:47:47.797784Z,2.003
run_20260217_220238-0100,2026-02-17T06:52:47.797784Z,3.77
run_20260217_220238-0100,2026-02-17T06:57:47.797784Z,5.901
run_20260217_220238-0100,2026-02-17T07:02:47.797784Z,7.519
run_20260217_220238-0100,2026-02-17T07:07:47.797784Z,9.424
run_20260217_220238-0100,2026-02-17T07:12:47.797784Z,11.135
run_20260217_220238-0100,2026-02-17T07:17:47.797784Z,13.279
run_20260217_220238-0100,2026-02-17T07:22:47.797784Z,14.771
run_20260217_220238-0100,2026-02-17T07:27:47.797784Z,16.672
run_20260217_220238-0100,2026-02-17T07:32:47.797784Z,18.205
run_20260217_220238-0100,2026-02-17T07:37:47.797784Z,20.367
run_20260217_220238-0100,2026-02-17T07:42:47.797784Z,22.403
run_20260217_220238-0101,2026-02-17T11:54:48.861855Z,0.0
run_20260217_220238-0101,2026-02-17T11:59:48.861855Z,0.593
run_20260217_220238-0101,2026-02-17T12:04:48.861855Z,1.237
run_20260217_220238-0101,2026-02-17T12:09:48.861855Z,1.739
run_20260217_220238-0101,2026-02-17T12:14:48.861855Z,2.368
run_20260217_220238-0101,2026-02-17T12:19:48.861855Z,3.003
run_20260217_220238-0101,2026-02-17T12:24:48.861855Z,3.526
run_20260217_220238-0101,2026-02-17T12:29:48.861855Z,4.031
run_20260217_220238-0101,2026-02-17T12:34:48.861855Z,4.605
run_20260217_220238-0101,2026-02-17T12:39:48.861855Z,5.196
run_20260217_220238-0101,2026-02-17T12:44:48.861855Z,5.862
run_20260217_220238-0101,2026-02-17T12:49:48.861855Z,6.366
run_20260217_220238-0101,2026-02-17T12:54:48.861855Z,6.943
run_20260217_220238-0102,2026-02-17T11:39:46.323443Z,0.0
run_20260217_220238-0102,2026-02-17T11:44:46.323443Z,0.699
run_20260217_220238-0102,2026-02-17T11:49:46.323443Z,1.339
run_20260217_220238-0102,2026-02-17T11:54:46.323443Z,1.925
run_20260217_220238-0102,2026-02-17T11:59:46.323443Z,2.472
run_20260217_220238-0102,2026-02-17T12:04:46.323443Z,3.089
run_20260217_220238-0102,2026-02-17T12:09:46.323443Z,3.709
run_20260217_220238-0102,2026-02-17T12:14:46.323443Z,4.312
run_20260217_220238-0102,2026-02-17T12:19:46.323443Z,4.868
run_20260217_220238-0102,2026-02-17T12:24:46.323443Z,5.468
run_20260217_220238-0102,2026-02-17T12:29:46.323443Z,6.126
run_20260217_220238-0102,2026-02-17T12:34:46.323443Z,6.724
run_20260217_220238-0102,2026-02-17T12:39:46.323443Z,7.46
run_20260217_220238-0103,2026-02-17T04:59:24.712922Z,0.0
run_20260217_220238-0103,2026-02-17T05:04:24.712922Z,0.624
run_20260217_220238-0103,2026-02-17T05:09:24.712922Z,1.199
run_20260217_220238-0103,2026-02-17T05:14:24.712922Z,1.908
run_20260217_220238-0103,2026-02-17T05:19:24.712922Z,2.497
run_20260217_220238-0103,2026-02-17T05:24:24.712922Z,3.067
run_20260217_220238-0103,2026-02-17T05:29:24.712922Z,3.649
run_20260217_220238-0104,2026-02-17T23:31:38.064344Z,0.0
run_20260217_220238-0104,2026-02-17T23:36:38.064344Z,0.537
run_20260217_220238-0104,2026-02-17T23:41:38.064344Z,1.045
run_20260217_220238-0104,2026-02-17T23:46:38.064344Z,1.616
run_20260217_220238-0104,2026-02-17T23:51:38.064344Z,2.187
run_20260217_220238-0104,2026-02-17T23:56:38.064344Z,2.782
run_20260217_220238-0104,2026-02-18T00:01:38.064344Z,3.37
run_20260217_220238-0105,2026-02-17T08:38:54.570340Z,0.0
run_20260217_220238-0105,2026-02-17T08:43:54.570340Z,0.992
run_20260217_220238-0105,2026-02-17T08:48:54.570340Z,2.07
run_20260217_220238-0105,2026-02-17T08:53:54.570340Z,3.054
run_20260217_220238-0105,2026-02-17T08:58:54.570340Z,3.857
run_20260217_220238-0105,2026-02-17T09:03:54.570340Z,4.773
run_20260217_220238-0105,2026-02-17T09:08:54.570340Z,5.609
run_20260217_220238-0105,2026-02-17T09:13:54.570340Z,6.437
run_20260217_220238-0105,2026-02-17T09:18:54.570340Z,7.339
run_20260217_220238-0105,2026-02-17T09:23:54.570340Z,8.181
run_20260217_220238-0105,2026-02-17T09:28:54.570340Z,9.183
run_20260217_220238-0105,2026-02-17T09:33:54.570340Z,10.101
run_20260217_220238-0105,2026-02-17T09:38:54.570340Z,10.964
run_20260217_220238-0105,2026-02-17T09:43:54.570340Z,11.855
run_20260217_220238-0105,2026-02-17T09:48:54.570340Z,12.717
run_20260217_220238-0105,2026-02-17T09:53:54.570340Z,13.537
run_20260217_220238-0106,2026-02-17T11:21:28.463924Z,0.0
run_20260217_220238-0106,2026-02-17T11:26:28.463924Z,1.661
run_20260217_220238-0106,2026-02-17T11:31:28.463924Z,3.434
run_20260217_220238-0106,2026-02-17T11:36:28.463924Z,5.011
run_20260217_220238-0106,2026-02-17T11:41:28.463924Z,6.893
run_20260217_220238-0106,2026-02-17T11:46:28.463924Z,8.866
run_20260217_220238-0106,2026-02-17T11:51:28.463924Z,10.682
run_20260217_220238-0106,2026-02-17T11:56:28.463924Z,12.837
run_20260217_220238-0106,2026-02-17T12:01:28.463924Z,14.703
run_20260217_220238-0106,2026-02-17T12:06:28.463924Z,16.37
run_20260217_220238-0106,2026-02-17T12:11:28.463924Z,18.45
run_20260217_220238-0106,2026-02-17T12:16:28.463924Z,20.065
run_20260217_220238-0106,2026-02-17T12:21:28.463924Z,21.671
run_20260217_220238-0106,2026-02-17T12:26:28.463924Z,23.489
run_20260217_220238-0106,2026-02-17T12:31:28.463924Z,25.158
run_20260217_220238-0106,2026-02-17T12:36:28.463924Z,27.213
run_20260217_220238-0107,2026-02-17T05:17:02.079923Z,0.0
run_20260217_220238-0107,2026-02-17T05:22:02.079923Z,1.897
run_20260217_220238-0107,2026-02-17T05:27:02.079923Z,3.615
run_20260217_220238-0107,2026-02-17T05:32:02.079923Z,5.464
run_20260217_220238-0107,2026-02-17T05:37:02.079923Z,7.49
run_20260217_220238-0107,2026-02-17T05:42:02.079923Z,9.541
run_20260217_220238-0107,2026-02-17T05:47:02.079923Z,11.422
run_20260217_220238-0107,2026-02-17T05:52:02.079923Z,13.237
run_20260217_220238-0107,2026-02-17T05:57:02.079923Z,15.168
run_20260217_220238-0107,2026-02-17T06:02:02.079923Z,17.311
run_20260217_220238-0107,2026-02-17T06:07:02.079923Z,19.264
run_20260217_220238-0107,2026-02-17T06:12:02.079923Z,20.993
run_20260217_220238-0107,2026-02-17T06:17:02.079923Z,22.758
run_20260217_220238-0108,2026-02-17T23:06:15.965339Z,0.0
run_20260217_220238-0108,2026-02-17T23:11:15.965339Z,1.003
run_20260217_220238-0108,2026-02-17T23:16:15.965339Z,1.82
run_20260217_220238-0108,2026-02-17T23:21:15.965339Z,2.861
run_20260217_220238-0108,2026-02-17T23:26:15.965339Z,3.833
run_20260217_220238-0108,2026-02-17T23:31:15.965339Z,4.688
run_20260217_220238-0108,2026-02-17T23:36:15.965339Z,5.667
run_20260217_220238-0109,2026-02-17T02:30:43.320436Z,0.0
run_20260217_220238-0109,2026-02-17T02:35:43.320436Z,0.979
run_20260217_220238-0109,2026-02-17T02:40:43.320436Z,2.001
run_20260217_220238-0109,2026-02-17T02:45:43.320436Z,2.9
run_20260217_220238-0109,2026-02-17T02:50:43.320436Z,3.609
run_20260217_220238-0109,2026-02-17T02:55:43.320436Z,4.528
run_20260217_220238-0109,2026-02-17T03:00:43.320436Z,5.282
run_20260217_220238-0109,2026-02-17T03:05:43.320436Z,6.178
run_20260217_220238-0109,2026-02-17T03:10:43.320436Z,7.09
run_20260217_220238-0109,2026-02-17T03:15:43.320436Z,7.97
run_20260217_220238-0109,2026-02-17T03:20:43.320436Z,8.75
run_20260217_220238-0109,2026-02-17T03:25:43.320436Z,9.564
run_20260217_220238-0109,2026-02-17T03:30:43.320436Z,10.404
run_20260217_220238-0110,2026-02-17T16:53:16.708377Z,0.0
run_20260217_220238-0110,2026-02-17T16:58:16.708377Z,1.788
run_20260217_220238-0110,2026-02-17T17:03:16.708377Z,3.599
run_20260217_220238-0110,2026-02-17T17:08:16.708377Z,5.324
run_20260217_220238-0110,2026-02-17T17:13:16.708377Z,6.97
run_20260217_220238-0110,2026-02-17T17:18:16.708377Z,8.872
run_20260217_220238-0110,2026-02-17T17:23:16.708377Z,10.647
run_20260217_220238-0110,2026-02-17T17:28:16.708377Z,12.08
run_20260217_220238-0110,2026-02-17T17:33:16.708377Z,13.767
run_20260217_220238-0110,2026-02-17T17:38:16.708377Z,15.471
run_20260217_220238-0110,2026-02-17T17:43:16.708377Z,17.096
run_20260217_220238-0110,2026-02-17T17:48:16.708377Z,18.68
run_20260217_220238-0110,2026-02-17T17:53:16.708377Z,20.769
run_20260217_220238-0111,2026-02-17T04:45:25.307711Z,0.0
run_20260217_220238-0111,2026-02-17T04:50:25.307711Z,0.632
run_20260217_220238-0111,2026-02-17T04:55:25.307711Z,1.283
run_20260217_220238-0111,2026-02-17T05:00:25.307711Z,1.947
run_20260217_220238-0111,2026-02-17T05:05:25.307711Z,2.55
run_20260217_220238-0111,2026-02-17T05:10:25.307711Z,3.134
run_20260217_220238-0111,2026-02-17T05:15:25.307711Z,3.829
run_20260217_220238-0112,2026-02-17T01:11:46.041534Z,0.0
run_20260217_220238-0112,2026-02-17T01:16:46.041534Z,1.964
run_20260217_220238-0112,2026-02-17T01:21:46.041534Z,3.911
run_20260217_220238-0112,2026-02-17T01:26:46.041534Z,5.909
run_20260217_220238-0112,2026-02-17T01:31:46.041534Z,7.606
run_20260217_220238-0113,2026-02-17T11:16:34.666235Z,0.0
run_20260217_220238-0113,2026-02-17T11:21:34.666235Z,0.989
run_20260217_220238-0113,2026-02-17T11:26:34.666235Z,1.864
run_20260217_220238-0113,2026-02-17T11:31:34.666235Z,2.725
run_20260217_220238-0113,2026-02-17T11:36:34.666235Z,3.755
run_20260217_220238-0113,2026-02-17T11:41:34.666235Z,4.769
run_20260217_220238-0113,2026-02-17T11:46:34.666235Z,5.595
run_20260217_220238-0113,2026-02-17T11:51:34.666235Z,6.512
run_20260217_220238-0113,2026-02-17T11:56:34.666235Z,7.363
run_20260217_220238-0113,2026-02-17T12:01:34.666235Z,8.253
run_20260217_220238-0113,2026-02-17T12:06:34.666235Z,9.163
run_20260217_220238-0113,2026-02-17T12:11:34.666235Z,10.179
run_20260217_220238-0113,2026-02-17T12:16:34.666235Z,11.171
run_20260217_220238-0114,2026-02-17T20:43:33.064708Z,0.0
run_20260217_220238-0114,2026-02-17T20:48:33.064708Z,0.915
run_20260217_220238-0114,2026-02-17T20:53:33.064708Z,1.899
run_20260217_220238-0114,2026-02-17T20:58:33.064708Z,2.944
run_20260217_220238-0114,2026-02-17T21:03:33.064708Z,4.028
run_20260217_220238-0115,2026-02-17T06:57:15.701939Z,0.0
run_20260217_220238-0115,2026-02-17T07:02:15.701939Z,1.828
run_20260217_220238-0115,2026-02-17T07:07:15.701939Z,3.622
run_20260217_220238-0115,2026-02-17T07:12:15.701939Z,5.605
run_20260217_220238-0115,2026-02-17T07:17:15.701939Z,7.597
run_20260217_220238-0115,2026-02-17T07:22:15.701939Z,9.671
run_20260217_220238-0115,2026-02-17T07:27:15.701939Z,11.47
run_20260217_220238-0115,2026-02-17T07:32:15.701939Z,13.195
run_20260217_220238-0115,2026-02-17T07:37:15.701939Z,14.944
run_20260217_220238-0115,2026-02-17T07:42:15.701939Z,16.877
run_20260217_220238-0115,2026-02-17T07:47:15.701939Z,19.034
run_20260217_220238-0115,2026-02-17T07:52:15.701939Z,20.837
run_20260217_220238-0115,2026-02-17T07:57:15.701939Z,22.688
run_20260217_220238-0115,2026-02-17T08:02:15.701939Z,24.735
run_20260217_220238-0115,2026-02-17T08:07:15.701939Z,26.415
run_20260217_220238-0115,2026-02-17T08:12:15.701939Z,28.432
run_20260217_220238-0116,2026-02-17T10:44:37.704909Z,0.0
run_20260217_220238-0116,2026-02-17T10:49:37.704909Z,0.655
run_20260217_220238-0116,2026-02-17T10:54:37.704909Z,1.28
run_20260217_220238-0116,2026-02-17T10:59:37.704909Z,1.866
run_20260217_220238-0116,2026-02-17T11:04:37.704909Z,2.399
run_20260217_220238-0116,2026-02-17T11:09:37.704909Z,2.946
run_20260217_220238-0116,2026-02-17T11:14:37.704909Z,3.579
run_20260217_220238-0116,2026-02-17T11:19:37.704909Z,4.151
run_20260217_220238-0116,2026-02-17T11:24:37.704909Z,4.737
run_20260217_220238-0116,2026-02-17T11:29:37.704909Z,5.328
run_20260217_220238-0116,2026-02-17T11:34:37.704909Z,5.949
run_20260217_220238-0116,2026-02-17T11:39:37.704909Z,6.478
run_20260217_220238-0116,2026-02-17T11:44:37.704909Z,7.094
run_20260217_220238-0116,2026-02-17T11:49:37.704909Z,7.772
run_20260217_220238-0116,2026-02-17T11:54:37.704909Z,8.453
run_20260217_220238-0116,2026-02-17T11:59:37.704909Z,8.978
run_20260217_220238-0117,2026-02-17T13:36:01.780048Z,0.0
run_20260217_220238-0117,2026-02-17T13:41:01.780048Z,0.575
run_20260217_220238-0117,2026-02-17T13:46:01.780048Z,1.124
run_20260217_220238-0117,2026-02-17T13:51:01.780048Z,1.718
run_20260217_220238-0117,2026-02-17T13:56:01.780048Z,2.392
run_20260217_220238-0118,2026-02-17T01:24:05.889654Z,0.0
run_20260217_220238-0118,2026-02-17T01:29:05.889654Z,0.719
run_20260217_220238-0118,2026-02-17T01:34:05.889654Z,1.319
run_20260217_220238-0118,2026-02-17T01:39:05.889654Z,2.004
run_20260217_220238-0118,2026-02-17T01:44:05.889654Z,2.575
run_20260217_220238-0118,2026-02-17T01:49:05.889654Z,3.165
run_20260217_220238-0118,2026-02-17T01:54:05.889654Z,3.741
run_20260217_220238-0118,2026-02-17T01:59:05.889654Z,4.411
run_20260217_220238-0118,2026-02-17T02:04:05.889654Z,4.974
run_20260217_220238-0119,2026-02-17T08:10:25.479740Z,0.0
run_20260217_220238-0119,2026-02-17T08:15:25.479740Z,0.916
run_20260217_220238-0119,2026-02-17T08:20:25.479740Z,1.897
run_20260217_220238-0119,2026-02-17T08:25:25.479740Z,2.715
run_20260217_220238-0119,2026-02-17T08:30:25.479740Z,3.642
run_20260217_220238-0119,2026-02-17T08:35:25.479740Z,4.539
run_20260217_220238-0119,2026-02-17T08:40:25.479740Z,5.582
run_20260217_220238-0119,2026-02-17T08:45:25.479740Z,6.535
run_20260217_220238-0119,2026-02-17T08:50:25.479740Z,7.334
run_20260217_220238-0119,2026-02-17T08:55:25.479740Z,8.189
run_20260217_220238-0119,2026-02-17T09:00:25.479740Z,9.116
run_20260217_220238-0119,2026-02-17T09:05:25.479740Z,9.938
run_20260217_220238-0119,2026-02-17T09:10:25.479740Z,10.785
run_20260217_220238-0119,2026-02-17T09:15:25.479740Z,11.62
run_20260217_220238-0119,2026-02-17T09:20:25.479740Z,12.483
run_20260217_220238-0119,2026-02-17T09:25:25.479740Z,13.346
run_20260217_220238-0120,2026-02-17T04:40:14.943476Z,0.0
run_20260217_220238-0120,2026-02-17T04:45:14.943476Z,0.783
run_20260217_220238-0120,2026-02-17T04:50:14.943476Z,1.74
run_20260217_220238-0120,2026-02-17T04:55:14.943476Z,2.708
run_20260217_220238-0120,2026-02-17T05:00:14.943476Z,3.704
run_20260217_220238-0120,2026-02-17T05:05:14.943476Z,4.539
run_20260217_220238-0120,2026-02-17T05:10:14.943476Z,5.475
run_20260217_220238-0120,2026-02-17T05:15:14.943476Z,6.504
run_20260217_220238-0120,2026-02-17T05:20:14.943476Z,7.564
run_20260217_220238-0120,2026-02-17T05:25:14.943476Z,8.366
run_20260217_220238-0120,2026-02-17T05:30:14.943476Z,9.53
run_20260217_220238-0120,2026-02-17T05:35:14.943476Z,10.394
run_20260217_220238-0120,2026-02-17T05:40:14.943476Z,11.387
run_20260217_220238-0121,2026-02-17T10:30:13.334959Z,0.0
run_20260217_220238-0121,2026-02-17T10:35:13.334959Z,0.554
run_20260217_220238-0121,2026-02-17T10:40:13.334959Z,1.164
run_20260217_220238-0121,2026-02-17T10:45:13.334959Z,1.764
run_20260217_220238-0121,2026-02-17T10:50:13.334959Z,2.391
run_20260217_220238-0121,2026-02-17T10:55:13.334959Z,2.976
run_20260217_220238-0121,2026-02-17T11:00:13.334959Z,3.633
run_20260217_220238-0121,2026-02-17T11:05:13.334959Z,4.2
run_20260217_220238-0121,2026-02-17T11:10:13.334959Z,4.769
run_20260217_220238-0122,2026-02-17T01:34:23.867354Z,0.0
run_20260217_220238-0122,2026-02-17T01:39:23.867354Z,0.606
run_20260217_220238-0122,2026-02-17T01:44:23.867354Z,1.136
run_20260217_220238-0122,2026-02-17T01:49:23.867354Z,1.665
run_20260217_220238-0122,2026-02-17T01:54:23.867354Z,2.259
run_20260217_220238-0122,2026-02-17T01:59:23.867354Z,2.854
run_20260217_220238-0122,2026-02-17T02:04:23.867354Z,3.466
run_20260217_220238-0122,2026-02-17T02:09:23.867354Z,4.133
run_20260217_220238-0122,2026-02-17T02:14:23.867354Z,4.709
run_20260217_220238-0123,2026-02-17T15:30:49.864323Z,0.0
run_20260217_220238-0123,2026-02-17T15:35:49.864323Z,0.727
run_20260217_220238-0123,2026-02-17T15:40:49.864323Z,1.65
run_20260217_220238-0123,2026-02-17T15:45:49.864323Z,2.508
run_20260217_220238-0123,2026-02-17T15:50:49.864323Z,3.339
run_20260217_220238-0124,2026-02-17T21:24:12.251910Z,0.0
run_20260217_220238-0124,2026-02-17T21:29:12.251910Z,0.895
run_20260217_220238-0124,2026-02-17T21:34:12.251910Z,1.657
run_20260217_220238-0124,2026-02-17T21:39:12.251910Z,2.512
run_20260217_220238-0124,2026-02-17T21:44:12.251910Z,3.498
run_20260217_220238-0124,2026-02-17T21:49:12.251910Z,4.36
run_20260217_220238-0124,2026-02-17T21:54:12.251910Z,5.251
run_20260217_220238-0125,2026-02-17T14:42:39.461522Z,0.0
run_20260217_220238-0125,2026-02-17T14:47:39.461522Z,1.731
run_20260217_220238-0125,2026-02-17T14:52:39.461522Z,4.106
run_20260217_220238-0125,2026-02-17T14:57:39.461522Z,5.9
run_20260217_220238-0125,2026-02-17T15:02:39.461522Z,7.65
run_20260217_220238-0125,2026-02-17T15:07:39.461522Z,9.665
run_20260217_220238-0125,2026-02-17T15:12:39.461522Z,11.469
run_20260217_220238-0125,2026-02-17T15:17:39.461522Z,13.349
run_20260217_220238-0125,2026-02-17T15:22:39.461522Z,15.022
run_20260217_220238-0125,2026-02-17T15:27:39.461522Z,17.141
run_20260217_220238-0125,2026-02-17T15:32:39.461522Z,18.859
run_20260217_220238-0125,2026-02-17T15:37:39.461522Z,20.761
run_20260217_220238-0125,2026-02-17T15:42:39.461522Z,22.802
run_20260217_220238-0126,2026-02-17T23:02:57.833316Z,0.0
run_20260217_220238-0126,2026-02-17T23:07:57.833316Z,0.865
run_20260217_220238-0126,2026-02-17T23:12:57.833316Z,1.775
run_20260217_220238-0126,2026-02-17T23:17:57.833316Z,2.731
run_20260217_220238-0126,2026-02-17T23:22:57.833316Z,3.617
run_20260217_220238-0126,2026-02-17T23:27:57.833316Z,4.606
run_20260217_220238-0126,2026-02-17T23:32:57.833316Z,5.489
run_20260217_220238-0126,2026-02-17T23:37:57.833316Z,6.307
run_20260217_220238-0126,2026-02-17T23:42:57.833316Z,7.303
run_20260217_220238-0127,2026-02-17T11:48:27.985192Z,0.0
run_20260217_220238-0127,2026-02-17T11:53:27.985192Z,1.598
run_20260217_220238-0127,2026-02-17T11:58:27.985192Z,3.446
run_20260217_220238-0127,2026-02-17T12:03:27.985192Z,5.246
run_20260217_220238-0127,2026-02-17T12:08:27.985192Z,7.085
run_20260217_220238-0127,2026-02-17T12:13:27.985192Z,8.875
run_20260217_220238-0127,2026-02-17T12:18:27.985192Z,10.786
run_20260217_220238-0127,2026-02-17T12:23:27.985192Z,12.483
run_20260217_220238-0127,2026-02-17T12:28:27.985192Z,14.395
run_20260217_220238-0127,2026-02-17T12:33:27.985192Z,16.527
run_20260217_220238-0127,2026-02-17T12:38:27.985192Z,18.14
run_20260217_220238-0127,2026-02-17T12:43:27.985192Z,19.803
run_20260217_220238-0127,2026-02-17T12:48:27.985192Z,21.457
run_20260217_220238-0127,2026-02-17T12:53:27.985192Z,23.264
run_20260217_220238-0127,2026-02-17T12:58:27.985192Z,25.364
run_20260217_220238-0127,2026-02-17T13:03:27.985192Z,27.435
run_20260217_220238-0128,2026-02-17T09:58:43.588863Z,0.0
run_20260217_220238-0128,2026-02-17T10:03:43.588863Z,1.791
run_20260217_220238-0128,2026-02-17T10:08:43.588863Z,3.449
run_20260217_220238-0128,2026-02-17T10:13:43.588863Z,5.097
run_20260217_220238-0128,2026-02-17T10:18:43.588863Z,6.987
run_20260217_220238-0128,2026-02-17T10:23:43.588863Z,8.733
run_20260217_220238-0128,2026-02-17T10:28:43.588863Z,10.547
run_20260217_220238-0129,2026-02-17T23:31:43.811447Z,0.0
run_20260217_220238-0129,2026-02-17T23:36:43.811447Z,0.896
run_20260217_220238-0129,2026-02-17T23:41:43.811447Z,1.894
run_20260217_220238-0129,2026-02-17T23:46:43.811447Z,2.925
run_20260217_220238-0129,2026-02-17T23:51:43.811447Z,3.708
run_20260217_220238-0129,2026-02-17T23:56:43.811447Z,4.709
run_20260217_220238-0129,2026-02-18T00:01:43.811447Z,5.789
run_20260217_220238-0129,2026-02-18T00:06:43.811447Z,6.616
run_20260217_220238-0129,2026-02-18T00:11:43.811447Z,7.53
run_20260217_220238-0130,2026-02-17T10:31:19.382821Z,0.0
run_20260217_220238-0130,2026-02-17T10:36:19.382821Z,1.768
run_20260217_220238-0130,2026-02-17T10:41:19.382821Z,3.273
run_20260217_220238-0130,2026-02-17T10:46:19.382821Z,5.427
run_20260217_220238-0130,2026-02-17T10:51:19.382821Z,7.041
run_20260217_220238-0130,2026-02-17T10:56:19.382821Z,8.931
run_20260217_220238-0130,2026-02-17T11:01:19.382821Z,10.501
run_20260217_220238-0130,2026-02-17T11:06:19.382821Z,12.256
run_20260217_220238-0130,2026-02-17T11:11:19.382821Z,14.276
run_20260217_220238-0130,2026-02-17T11:16:19.382821Z,15.904
run_20260217_220238-0130,2026-02-17T11:21:19.382821Z,17.785
run_20260217_220238-0130,2026-02-17T11:26:19.382821Z,19.483
run_20260217_220238-0130,2026-02-17T11:31:19.382821Z,20.858
run_20260217_220238-0131,2026-02-17T18:35:11.487917Z,0.0
run_20260217_220238-0131,2026-02-17T18:40:11.487917Z,0.94
run_20260217_220238-0131,2026-02-17T18:45:11.487917Z,1.817
run_20260217_220238-0131,2026-02-17T18:50:11.487917Z,2.599
run_20260217_220238-0131,2026-02-17T18:55:11.487917Z,3.411
run_20260217_220238-0131,2026-02-17T19:00:11.487917Z,4.335
run_20260217_220238-0131,2026-02-17T19:05:11.487917Z,5.053
run_20260217_220238-0131,2026-02-17T19:10:11.487917Z,5.89
run_20260217_220238-0131,2026-02-17T19:15:11.487917Z,6.793
run_20260217_220238-0132,2026-02-17T14:52:14.422384Z,0.0
run_20260217_220238-0132,2026-02-17T14:57:14.422384Z,0.842
run_20260217_220238-0132,2026-02-17T15:02:14.422384Z,1.918
run_20260217_220238-0132,2026-02-17T15:07:14.422384Z,2.788
run_20260217_220238-0132,2026-02-17T15:12:14.422384Z,3.686
run_20260217_220238-0132,2026-02-17T15:17:14.422384Z,4.675
run_20260217_220238-0132,2026-02-17T15:22:14.422384Z,5.573
run_20260217_220238-0132,2026-02-17T15:27:14.422384Z,6.407
run_20260217_220238-0132,2026-02-17T15:32:14.422384Z,7.258
run_20260217_220238-0132,2026-02-17T15:37:14.422384Z,8.2
run_20260217_220238-0132,2026-02-17T15:42:14.422384Z,9.055
run_20260217_220238-0132,2026-02-17T15:47:14.422384Z,9.98
run_20260217_220238-0132,2026-02-17T15:52:14.422384Z,10.69
run_20260217_220238-0133,2026-02-17T21:21:42.823352Z,0.0
run_20260217_220238-0133,2026-02-17T21:26:42.823352Z,0.567
run_20260217_220238-0133,2026-02-17T21:31:42.823352Z,1.171
run_20260217_220238-0133,2026-02-17T21:36:42.823352Z,1.86
run_20260217_220238-0133,2026-02-17T21:41:42.823352Z,2.376
run_20260217_220238-0133,2026-02-17T21:46:42.823352Z,2.959
run_20260217_220238-0133,2026-02-17T21:51:42.823352Z,3.618
run_20260217_220238-0133,2026-02-17T21:56:42.823352Z,4.238
run_20260217_220238-0133,2026-02-17T22:01:42.823352Z,4.833
run_20260217_220238-0133,2026-02-17T22:06:42.823352Z,5.406
run_20260217_220238-0133,2026-02-17T22:11:42.823352Z,6.006
run_20260217_220238-0133,2026-02-17T22:16:42.823352Z,6.6
run_20260217_220238-0133,2026-02-17T22:21:42.823352Z,7.069
run_20260217_220238-0133,2026-02-17T22:26:42.823352Z,7.626
run_20260217_220238-0133,2026-02-17T22:31:42.823352Z,8.109
run_20260217_220238-0133,2026-02-17T22:36:42.823352Z,8.787
run_20260217_220238-0134,2026-02-17T19:11:47.003789Z,0.0
run_20260217_220238-0134,2026-02-17T19:16:47.003789Z,0.91
run_20260217_220238-0134,2026-02-17T19:21:47.003789Z,1.857
run_20260217_220238-0134,2026-02-17T19:26:47.003789Z,2.79
run_20260217_220238-0134,2026-02-17T19:31:47.003789Z,3.574
