session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_100_v3-0064,user-003,0x33c1ae652f93310eb8f1870f370ab32fe95caa5d8ab7e92dcb434ede2f0f2e3a,0xbccd8d2277a839876599d941e66eb38cf5904cb647f0dd552ee74030e58a676f,3.485,3.485,0.0,3.485,2026-05-21T11:01:05.384527Z,2026-05-21T11:31:05.384527Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0065,user-002,0xd2832739a490dcfef82d4acb6ceee5ec6f06ef5055b857cf7f06f72c5f2a7d97,0x32abcdbe0663a5613d4bbefeea1b51b73f19b27ad014e27e85013cbe96d329ec,10.897,10.897,0.0,10.897,2026-05-21T06:05:14.520237Z,2026-05-21T07:05:14.520237Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0066,user-008,0x86465dfe00cb05f7050072e4189c3a0d4dbd68d29c1632b3d7e7be599e1479ba,0xdd2a3d5b19d16a518c1d2b6792ada1b93eb61f78369a3ad090c3688fc4576936,3.725,3.725,0.0,3.725,2026-05-21T22:13:10.402158Z,2026-05-21T22:33:10.402158Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0067,user-005,0xed993dd4f1e18cd2f1c1d4332796d6552a1c76264f5be040218375c874fc2ffe,0xaae3211193c457e89699ebf93b8214d33edca20bb3f4dd300440a2f765a099ba,9.82,11.552,1.732,9.82,2026-05-21T13:05:38.987921Z,2026-05-21T14:20:38.987921Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0068,user-002,0x3394d7e52b5259f58594b9c4b3736b4c29751c321f693a0909c814c23a9fa9c1,0xc537b5a4cd2edf178a8f832e87cd38f5dd583b733886f958208e38a296dd2ba6,4.603,4.603,0.0,4.603,2026-05-21T13:37:05.868797Z,2026-05-21T14:17:05.868797Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0069,user-005,0x08daa82c9490c0ac3e05abe17b530de5a71d65608a4089a2789abec8ff8134e3,0xf5e5c39bba43f12a136ec85d89a2afda6fedee9c0095c88a186ac252d9c18442,-2.465,11.969,14.434,-2.465,2026-05-21T15:32:37.769556Z,2026-05-21T16:47:37.769556Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0070,user-006,0xcfa5a411e7cd369c04a2183d3b135b3eb219924da7c5e82576ef25be0c47948e,0x71b1b3a526ae9c422d93bf9130a428162b50a88d90c8d325d219de33cb15b1c7,3.557,3.557,0.0,3.557,2026-05-21T15:33:31.576448Z,2026-05-21T16:03:31.576448Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0071,user-005,0x2c2c5746aa790412e5e1b9f1dabf4f3bac0cb9573e5f5e47e578665cc449635e,0x1cf62f4f82e865ed137ce633fa743438949cbf00ee581c9d2b4631aeff5903f1,22.619,24.665,2.046,22.619,2026-05-21T06:39:54.108387Z,2026-05-21T07:54:54.108387Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0072,user-010,0xf30f382a3e5957aac043e4a10cc2ecf38c191d7b802185c15c3a7a03e8868698,0x4ed204ae238b74f0bd165e1381368211112f3d3ec93baa37d5aeb3d73b9aa9d4,5.3,5.3,0.0,5.3,2026-05-21T22:40:06.838784Z,2026-05-21T23:10:06.838784Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0073,user-009,0xc08cb5fb183410bb7c296435aa5aa6c0c83ac9656041af8c8c115d14c8bff136,0x818d69bfbed7f15af6f910ab38da0633869dd94b209b0e37492ba9fb8d177993,-4.727,0.0,4.727,-4.727,2026-05-21T10:34:26.283753Z,2026-05-21T11:14:26.283753Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0074,user-006,0x994123518251e000f50e30845dc4070b7aa80969f7319ce68ba9d3adbf3aac0f,0x4f849101e41aced010fb4d8494f75c34a9301ce408c43d57ac92b1d28174b3da,13.979,13.979,0.0,13.979,2026-05-21T19:51:30.157198Z,2026-05-21T21:06:30.157198Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0075,user-003,0xa267eecf60e1b63561bee58cab9eef1fa679e34b5aa438aba38cc9e372960963,0x754dca4092bf84f098dd247c0c42b7c98a0a59716a3e83f62298ec48b1015de5,0.23,2.808,2.578,0.23,2026-05-21T18:18:46.371451Z,2026-05-21T18:48:46.371451Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0076,user-010,0xaa66a7fc37ec122ab3e846e60cedf89096d9fdf7ec63ac7dc6d4ec1cd80538df,0x91e5311018e1fb190a04627d3ae3a5c6d99852730ffc2468e9b1861761d66566,14.524,14.524,0.0,14.524,2026-05-21T08:33:05.505830Z,2026-05-21T09:48:05.505830Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0077,user-008,0xd726353af4060d6531dab95cc61da61278bd9a1483f6f58f9ce42a0e75501f45,0x5296fa8554c3d4e710eb775a11dbd0fcdffd282f2815352720cda39edc215bea,3.436,3.436,0.0,3.436,2026-05-21T10:03:19.539200Z,2026-05-21T10:23:19.539200Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0078,user-006,0x1b19fc3dba13018c38fef2642c85707b4ded496653fdc9f6e6fd80d05a946da4,0xe6d5acd877b73d3165a884b3060cc33d0dfe45ade9e38d9f0ba0754bef9579e5,7.893,7.893,0.0,7.893,2026-05-21T00:24:21.885794Z,2026-05-21T00:44:21.885794Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0079,user-005,0x461ceca6d3d403ba7db5b6b36f30b1cb99683bd819509146ccb5603e89cf4ac4,0xaa7cc987ea2fce0516b11f3dff74bcd9b63922243d369204a8e7859238538e78,14.074,14.074,0.0,14.074,2026-05-21T14:41:07.209257Z,2026-05-21T15:21:07.209257Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0080,user-010,0xa48518d5ed311a47d986c175779d03ef91d426211b64107635534c006b4ee4f9,0xf2ec948377325789aa064949b0df34f7fef2013bbfb59ae09a011da5d49c4267,6.849,6.849,0.0,6.849,2026-05-21T08:03:23.914041Z,2026-05-21T08:43:23.914041Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0081,user-009,0x01910be01dc4eb098a761c5c69f27b759a94b3de5685fff37ff13007930c4910,0x3e148f75b0be209ce0a395c8e226b3a6c602af2f2ec20969e3183c311bd1d75a,-22.208,0.0,22.208,-22.208,2026-05-21T21:44:25.663818Z,2026-05-21T22:44:25.663818Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0082,user-010,0x608f98b3bdeeac5d024e2e853763787eeef7858e2b4ce076519517dfbd590ab1,0x6fee74c20a0a079626b23954442905cbe47a14e55513f3f28353f4e60c106f33,0.04,3.485,3.445,0.04,2026-05-21T20:50:17.362820Z,2026-05-21T21:50:17.362820Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0083,user-010,0x231c36bc0180d8e86c61abe22e0468a720d9ab2a94b31dce3719f54d12f5bff0,0xec657e741653c05bb5befea17cbf16190567fb6bb162a8143a8027da83c65a4c,10.732,10.732,0.0,10.732,2026-05-21T00:21:24.401839Z,2026-05-21T01:21:24.401839Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0084,user-005,0xab1e1f7bcf9a5e67cf20965e3f5e88e69e73bfc9c4b7e1281d108dc3547b540e,0xbb78419b5e67b2b866e1a5ce683e3d5b0e6e647c7e600d110b37885837b70199,9.311,9.311,0.0,9.311,2026-05-21T13:11:58.819360Z,2026-05-21T14:26:58.819360Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0085,user-003,0x277a202fa90e4d872f523b3cca54bd13b678e15038846502ca01584a99b1eec5,0x28e4a07bed288d76f40b5f4ef378de45ed787021bd331323708ee0db2df25b4b,11.175,11.175,0.0,11.175,2026-05-21T05:46:16.124228Z,2026-05-21T06:46:16.124228Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0086,user-008,0xbad408271e10e22dc0c5cc534010b2ff582382d697b92feb185edaa3e2688bf1,0xf6ef542d5d7dc1db3fe2a60441d4f99a727bc6db333ac5528598cafeae42a048,7.473,7.473,0.0,7.473,2026-05-21T09:39:41.746700Z,2026-05-21T09:59:41.746700Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0087,user-002,0xcecc8d1bcabdb6cd730df654abfa6a8025b73fa64b6613d494fc783b4d45b68e,0xbb9365f654320681613393c5381d881276210a5061c488067a7420ba6c05b6c7,4.648,4.648,0.0,4.648,2026-05-21T11:25:10.934217Z,2026-05-21T12:05:10.934217Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0088,user-006,0x2ad1a6bf630a24636b9c9b5c9a477e04efff5ae06d64c533974f65f1bd3c5bd3,0xe2f10c0f33df37e0de18e709161dd5b8f9e45d795eedc66f4c27a8a0a9ff2b76,7.148,7.148,0.0,7.148,2026-05-21T18:11:46.720133Z,2026-05-21T18:31:46.720133Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0089,user-008,0xfa824f16099cc2e52fb07700461ae8ac5e1fb94f64ea7ac8457667b26c338670,0x8bdb68df914b2af125daa5cae22e797f0511d6ae958e7f91a77dde3d43174e0d,3.751,3.751,0.0,3.751,2026-05-21T08:49:18.022754Z,2026-05-21T09:19:18.022754Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0090,user-009,0x49cc28107e698d06334d698288a9e724d516eb7a56bd627a5317ca9b474e6bef,0x3908830f031e1cb7038ef3cb25cf41255d4d75901066bcf1ece10f479f76c40f,-0.003,3.668,3.671,-0.003,2026-05-21T12:37:18.260073Z,2026-05-21T12:57:18.260073Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0091,user-007,0xb1e8a105c5ea4c44672c65dc98e27fb4d9f046e431c31a12f8ea6406c9de8547,0xad48fe5224f2a254dbcfbd0b7c6376cee7ec45de28ec9db270229f4c10a1f22a,5.52,5.52,0.0,5.52,2026-05-21T15:50:47.235306Z,2026-05-21T16:20:47.235306Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0092,user-002,0x972076a6014076caf9a6f9e7a7575b50371ea93c3cc384c504338da00fbf9cbd,0x2a9cfd8f9c99359f5ddfad1c8e9e6b793073087f5551c61f61702523889665ee,-6.951,0.0,6.951,-6.951,2026-05-21T16:06:47.720178Z,2026-05-21T16:46:47.720178Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0093,user-002,0x065f8cc4e65c43deb734debf23bd644a8e60db8c85e5eea69d1a4ef27643b32d,0x10fc87139f14b1fa4cd46491de941e7a09d204147d15af577bfb2c77786f9180,10.954,10.954,0.0,10.954,2026-05-21T07:52:29.712000Z,2026-05-21T08:52:29.712000Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0094,user-006,0xd7fca5f36896b2180d77b910af2cf8fc64c1b842509f3cb70973ac0dfc75bfe7,0x001683480f37dd64840851ca745d8f97c7472ce4a498c625815aaca8371ed04a,-0.052,3.693,3.745,-0.052,2026-05-21T13:19:43.645415Z,2026-05-21T13:39:43.645415Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0095,user-009,0x43638c36205d5a885511537b16cc795a5d17f10ef2215b63adcb7fe8788cf1e0,0x7423d4993603d8c450c59dc56fef1532d79d02736e6b604949f18c9f3231193d,-15.014,0.0,15.014,-15.014,2026-05-21T21:09:25.449990Z,2026-05-21T21:49:25.449990Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0096,user-006,0x5afc7819d8a54dcf4b4b421cc0d76bc8f83349e2774db4b6c79da995b8fde558,0x98f190a535048bba3dbe1f5fc7ecb99ede0a831b67b1e9fde7b18e08ee2c63fd,7.402,7.402,0.0,7.402,2026-05-21T07:57:18.642102Z,2026-05-21T08:17:18.642102Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0097,user-004,0x374f82131205a6586eeaeb520dc28e46f0704f6811330e5806b58f6799d92110,0xb33b1c6c7144b294988b4379dac5e654e4052547556105f4be044b8e67b58843,1.397,2.413,1.016,1.397,2026-05-21T21:04:14.283881Z,2026-05-21T21:34:14.283881Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0098,user-008,0x6a86ddbe85ec43ebf53069e4984ca81513d50daa3856ecf014b1777e7e7de799,0x4255664de656065d034ee4f78f653c7dbf6692c6b8f8f084c438aadf96412d63,12.288,17.4,5.112,12.288,2026-05-21T11:21:59.895423Z,2026-05-21T12:21:59.895423Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0099,user-004,0x2178dedff6daf8d5209c87b02ad6611f34c4db2c65c18f4875f1cf6f93b03493,0x8486b7370c872d329467659fb34d588d55e9b7bd4c1ccd37de0fff9df16d2f6e,13.43,13.43,0.0,13.43,2026-05-21T15:40:43.605686Z,2026-05-21T16:55:43.605686Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0100,user-002,0x211814ec99d4e87c7d00288738235d426cbddc79989f5f36c32c2397c1aa6351,0x7ddef51710e51de8dcccd955328151200012594c760098be81b557b70b31f4ef,13.486,13.486,0.0,13.486,2026-05-21T22:53:32.100196Z,2026-05-22T00:08:32.100196Z,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
