session_id,ts,energy_kwh
run_20260217_224037-0042,2026-02-17T07:30:28.533184Z,3.49
run_20260217_224037-0042,2026-02-17T07:35:28.533184Z,4.074
run_20260217_224037-0042,2026-02-17T07:40:28.533184Z,4.585
run_20260217_224037-0042,2026-02-17T07:45:28.533184Z,5.223
run_20260217_224037-0042,2026-02-17T07:50:28.533184Z,5.809
run_20260217_224037-0042,2026-02-17T07:55:28.533184Z,6.526
run_20260217_224037-0042,2026-02-17T08:00:28.533184Z,7.138
run_20260217_224037-0043,2026-02-17T10:18:24.990700Z,0.0
run_20260217_224037-0043,2026-02-17T10:23:24.990700Z,0.883
run_20260217_224037-0043,2026-02-17T10:28:24.990700Z,1.975
run_20260217_224037-0043,2026-02-17T10:33:24.990700Z,2.924
run_20260217_224037-0043,2026-02-17T10:38:24.990700Z,3.867
run_20260217_224037-0043,2026-02-17T10:43:24.990700Z,4.841
run_20260217_224037-0043,2026-02-17T10:48:24.990700Z,5.783
run_20260217_224037-0043,2026-02-17T10:53:24.990700Z,6.619
run_20260217_224037-0043,2026-02-17T10:58:24.990700Z,7.64
run_20260217_224037-0043,2026-02-17T11:03:24.990700Z,8.459
run_20260217_224037-0043,2026-02-17T11:08:24.990700Z,9.374
run_20260217_224037-0043,2026-02-17T11:13:24.990700Z,10.304
run_20260217_224037-0043,2026-02-17T11:18:24.990700Z,11.257
run_20260217_224037-0044,2026-02-17T05:47:14.573939Z,0.0
run_20260217_224037-0044,2026-02-17T05:52:14.573939Z,1.808
run_20260217_224037-0044,2026-02-17T05:57:14.573939Z,3.594
run_20260217_224037-0044,2026-02-17T06:02:14.573939Z,5.233
run_20260217_224037-0044,2026-02-17T06:07:14.573939Z,7.219
run_20260217_224037-0044,2026-02-17T06:12:14.573939Z,9.069
run_20260217_224037-0044,2026-02-17T06:17:14.573939Z,10.789
run_20260217_224037-0044,2026-02-17T06:22:14.573939Z,12.7
run_20260217_224037-0044,2026-02-17T06:27:14.573939Z,14.443
run_20260217_224037-0044,2026-02-17T06:32:14.573939Z,16.125
run_20260217_224037-0044,2026-02-17T06:37:14.573939Z,17.8
run_20260217_224037-0044,2026-02-17T06:42:14.573939Z,19.578
run_20260217_224037-0044,2026-02-17T06:47:14.573939Z,21.643
run_20260217_224037-0045,2026-02-17T16:37:27.773547Z,0.0
run_20260217_224037-0045,2026-02-17T16:42:27.773547Z,0.598
run_20260217_224037-0045,2026-02-17T16:47:27.773547Z,1.189
run_20260217_224037-0045,2026-02-17T16:52:27.773547Z,1.738
run_20260217_224037-0045,2026-02-17T16:57:27.773547Z,2.331
run_20260217_224037-0045,2026-02-17T17:02:27.773547Z,2.784
run_20260217_224037-0045,2026-02-17T17:07:27.773547Z,3.37
run_20260217_224037-0046,2026-02-17T00:32:41.153223Z,0.0
run_20260217_224037-0046,2026-02-17T00:37:41.153223Z,1.722
run_20260217_224037-0046,2026-02-17T00:42:41.153223Z,3.538
run_20260217_224037-0046,2026-02-17T00:47:41.153223Z,5.454
run_20260217_224037-0046,2026-02-17T00:52:41.153223Z,7.333
run_20260217_224037-0046,2026-02-17T00:57:41.153223Z,9.29
run_20260217_224037-0046,2026-02-17T01:02:41.153223Z,11.136
run_20260217_224037-0046,2026-02-17T01:07:41.153223Z,12.998
run_20260217_224037-0046,2026-02-17T01:12:41.153223Z,14.687
run_20260217_224037-0046,2026-02-17T01:17:41.153223Z,16.49
run_20260217_224037-0046,2026-02-17T01:22:41.153223Z,18.553
run_20260217_224037-0046,2026-02-17T01:27:41.153223Z,20.349
run_20260217_224037-0046,2026-02-17T01:32:41.153223Z,22.151
run_20260217_224037-0046,2026-02-17T01:37:41.153223Z,23.894
run_20260217_224037-0046,2026-02-17T01:42:41.153223Z,25.872
run_20260217_224037-0046,2026-02-17T01:47:41.153223Z,27.548
run_20260217_224037-0047,2026-02-17T12:29:39.092376Z,0.0
run_20260217_224037-0047,2026-02-17T12:34:39.092376Z,0.645
run_20260217_224037-0047,2026-02-17T12:39:39.092376Z,1.235
run_20260217_224037-0047,2026-02-17T12:44:39.092376Z,1.854
run_20260217_224037-0047,2026-02-17T12:49:39.092376Z,2.431
run_20260217_224037-0047,2026-02-17T12:54:39.092376Z,3.095
run_20260217_224037-0047,2026-02-17T12:59:39.092376Z,3.723
run_20260217_224037-0047,2026-02-17T13:04:39.092376Z,4.242
run_20260217_224037-0047,2026-02-17T13:09:39.092376Z,4.8
run_20260217_224037-0048,2026-02-17T01:12:15.544500Z,0.0
run_20260217_224037-0048,2026-02-17T01:17:15.544500Z,0.675
run_20260217_224037-0048,2026-02-17T01:22:15.544500Z,1.344
run_20260217_224037-0048,2026-02-17T01:27:15.544500Z,1.861
run_20260217_224037-0048,2026-02-17T01:32:15.544500Z,2.395
run_20260217_224037-0049,2026-02-17T13:10:15.550234Z,0.0
run_20260217_224037-0049,2026-02-17T13:15:15.550234Z,1.094
run_20260217_224037-0049,2026-02-17T13:20:15.550234Z,1.797
run_20260217_224037-0049,2026-02-17T13:25:15.550234Z,2.67
run_20260217_224037-0049,2026-02-17T13:30:15.550234Z,3.707
run_20260217_224037-0049,2026-02-17T13:35:15.550234Z,4.507
run_20260217_224037-0049,2026-02-17T13:40:15.550234Z,5.328
run_20260217_224037-0049,2026-02-17T13:45:15.550234Z,6.304
run_20260217_224037-0049,2026-02-17T13:50:15.550234Z,7.2
run_20260217_224037-0049,2026-02-17T13:55:15.550234Z,8.15
run_20260217_224037-0049,2026-02-17T14:00:15.550234Z,9.197
run_20260217_224037-0049,2026-02-17T14:05:15.550234Z,10.145
run_20260217_224037-0049,2026-02-17T14:10:15.550234Z,11.109
run_20260217_224037-0050,2026-02-17T13:10:16.479921Z,0.0
run_20260217_224037-0050,2026-02-17T13:15:16.479921Z,0.9
run_20260217_224037-0050,2026-02-17T13:20:16.479921Z,1.881
run_20260217_224037-0050,2026-02-17T13:25:16.479921Z,2.759
run_20260217_224037-0050,2026-02-17T13:30:16.479921Z,3.538
run_20260217_224037-0050,2026-02-17T13:35:16.479921Z,4.321
run_20260217_224037-0050,2026-02-17T13:40:16.479921Z,5.277
run_20260217_224037-0050,2026-02-17T13:45:16.479921Z,6.337
run_20260217_224037-0050,2026-02-17T13:50:16.479921Z,7.18
run_20260217_224037-0050,2026-02-17T13:55:16.479921Z,8.001
run_20260217_224037-0050,2026-02-17T14:00:16.479921Z,8.822
run_20260217_224037-0050,2026-02-17T14:05:16.479921Z,9.827
run_20260217_224037-0050,2026-02-17T14:10:16.479921Z,10.705
run_20260217_224037-0050,2026-02-17T14:15:16.479921Z,11.494
run_20260217_224037-0050,2026-02-17T14:20:16.479921Z,12.374
run_20260217_224037-0050,2026-02-17T14:25:16.479921Z,13.435
run_20260217_224037-0051,2026-02-17T09:42:08.195176Z,0.0
run_20260217_224037-0051,2026-02-17T09:47:08.195176Z,0.823
run_20260217_224037-0051,2026-02-17T09:52:08.195176Z,1.644
run_20260217_224037-0051,2026-02-17T09:57:08.195176Z,2.599
run_20260217_224037-0051,2026-02-17T10:02:08.195176Z,3.485
run_20260217_224037-0051,2026-02-17T10:07:08.195176Z,4.489
run_20260217_224037-0051,2026-02-17T10:12:08.195176Z,5.39
run_20260217_224037-0051,2026-02-17T10:17:08.195176Z,6.42
run_20260217_224037-0051,2026-02-17T10:22:08.195176Z,7.222
run_20260217_224037-0051,2026-02-17T10:27:08.195176Z,8.186
run_20260217_224037-0051,2026-02-17T10:32:08.195176Z,9.217
run_20260217_224037-0051,2026-02-17T10:37:08.195176Z,10.039
run_20260217_224037-0051,2026-02-17T10:42:08.195176Z,10.938
run_20260217_224037-0051,2026-02-17T10:47:08.195176Z,11.842
run_20260217_224037-0051,2026-02-17T10:52:08.195176Z,12.777
run_20260217_224037-0051,2026-02-17T10:57:08.195176Z,13.83
run_20260217_224037-0052,2026-02-16T23:59:36.943182Z,0.0
run_20260217_224037-0052,2026-02-17T00:04:36.943182Z,2.132
run_20260217_224037-0052,2026-02-17T00:09:36.943182Z,4.042
run_20260217_224037-0052,2026-02-17T00:14:36.943182Z,5.614
run_20260217_224037-0052,2026-02-17T00:19:36.943182Z,7.496
run_20260217_224037-0052,2026-02-17T00:24:36.943182Z,9.43
run_20260217_224037-0052,2026-02-17T00:29:36.943182Z,11.205
run_20260217_224037-0052,2026-02-17T00:34:36.943182Z,12.814
run_20260217_224037-0052,2026-02-17T00:39:36.943182Z,14.515
run_20260217_224037-0053,2026-02-17T15:37:56.164736Z,0.0
run_20260217_224037-0053,2026-02-17T15:42:56.164736Z,0.83
run_20260217_224037-0053,2026-02-17T15:47:56.164736Z,1.588
run_20260217_224037-0053,2026-02-17T15:52:56.164736Z,2.436
run_20260217_224037-0053,2026-02-17T15:57:56.164736Z,3.477
run_20260217_224037-0053,2026-02-17T16:02:56.164736Z,4.341
run_20260217_224037-0053,2026-02-17T16:07:56.164736Z,5.472
run_20260217_224037-0053,2026-02-17T16:12:56.164736Z,6.434
run_20260217_224037-0053,2026-02-17T16:17:56.164736Z,7.244
run_20260217_224037-0054,2026-02-17T16:13:29.144866Z,0.0
run_20260217_224037-0054,2026-02-17T16:18:29.144866Z,1.837
run_20260217_224037-0054,2026-02-17T16:23:29.144866Z,3.663
run_20260217_224037-0054,2026-02-17T16:28:29.144866Z,5.635
run_20260217_224037-0054,2026-02-17T16:33:29.144866Z,7.319
run_20260217_224037-0054,2026-02-17T16:38:29.144866Z,9.362
run_20260217_224037-0054,2026-02-17T16:43:29.144866Z,11.269
run_20260217_224037-0054,2026-02-17T16:48:29.144866Z,12.948
run_20260217_224037-0054,2026-02-17T16:53:29.144866Z,14.631
run_20260217_224037-0054,2026-02-17T16:58:29.144866Z,16.409
run_20260217_224037-0054,2026-02-17T17:03:29.144866Z,18.263
run_20260217_224037-0054,2026-02-17T17:08:29.144866Z,20.086
run_20260217_224037-0054,2026-02-17T17:13:29.144866Z,22.016
run_20260217_224037-0055,2026-02-17T21:04:08.786397Z,0.0
run_20260217_224037-0055,2026-02-17T21:09:08.786397Z,0.587
run_20260217_224037-0055,2026-02-17T21:14:08.786397Z,1.137
run_20260217_224037-0055,2026-02-17T21:19:08.786397Z,1.798
run_20260217_224037-0055,2026-02-17T21:24:08.786397Z,2.403
run_20260217_224037-0055,2026-02-17T21:29:08.786397Z,3.022
run_20260217_224037-0055,2026-02-17T21:34:08.786397Z,3.735
run_20260217_224037-0055,2026-02-17T21:39:08.786397Z,4.445
run_20260217_224037-0055,2026-02-17T21:44:08.786397Z,5.141
run_20260217_224037-0055,2026-02-17T21:49:08.786397Z,5.72
run_20260217_224037-0055,2026-02-17T21:54:08.786397Z,6.292
run_20260217_224037-0055,2026-02-17T21:59:08.786397Z,6.937
run_20260217_224037-0055,2026-02-17T22:04:08.786397Z,7.517
run_20260217_224037-0055,2026-02-17T22:09:08.786397Z,8.1
run_20260217_224037-0055,2026-02-17T22:14:08.786397Z,8.64
run_20260217_224037-0055,2026-02-17T22:19:08.786397Z,9.173
run_20260217_224037-0056,2026-02-17T19:24:31.263950Z,0.0
run_20260217_224037-0056,2026-02-17T19:29:31.263950Z,1.856
run_20260217_224037-0056,2026-02-17T19:34:31.263950Z,3.687
run_20260217_224037-0056,2026-02-17T19:39:31.263950Z,5.421
run_20260217_224037-0056,2026-02-17T19:44:31.263950Z,7.54
run_20260217_224037-0056,2026-02-17T19:49:31.263950Z,9.508
run_20260217_224037-0056,2026-02-17T19:54:31.263950Z,11.443
run_20260217_224037-0056,2026-02-17T19:59:31.263950Z,13.144
run_20260217_224037-0056,2026-02-17T20:04:31.263950Z,15.011
run_20260217_224037-0056,2026-02-17T20:09:31.263950Z,16.704
run_20260217_224037-0056,2026-02-17T20:14:31.263950Z,18.832
run_20260217_224037-0056,2026-02-17T20:19:31.263950Z,20.67
run_20260217_224037-0056,2026-02-17T20:24:31.263950Z,22.63
run_20260217_224037-0056,2026-02-17T20:29:31.263950Z,24.257
run_20260217_224037-0056,2026-02-17T20:34:31.263950Z,25.894
run_20260217_224037-0056,2026-02-17T20:39:31.263950Z,27.417
run_20260217_224037-0057,2026-02-17T16:00:17.187827Z,0.0
run_20260217_224037-0057,2026-02-17T16:05:17.187827Z,0.839
run_20260217_224037-0057,2026-02-17T16:10:17.187827Z,1.778
run_20260217_224037-0057,2026-02-17T16:15:17.187827Z,2.748
run_20260217_224037-0057,2026-02-17T16:20:17.187827Z,3.796
run_20260217_224037-0057,2026-02-17T16:25:17.187827Z,4.653
run_20260217_224037-0057,2026-02-17T16:30:17.187827Z,5.54
run_20260217_224037-0057,2026-02-17T16:35:17.187827Z,6.461
run_20260217_224037-0057,2026-02-17T16:40:17.187827Z,7.351
run_20260217_224037-0057,2026-02-17T16:45:17.187827Z,8.263
run_20260217_224037-0057,2026-02-17T16:50:17.187827Z,9.036
run_20260217_224037-0057,2026-02-17T16:55:17.187827Z,9.987
run_20260217_224037-0057,2026-02-17T17:00:17.187827Z,10.82
run_20260217_224037-0057,2026-02-17T17:05:17.187827Z,11.649
run_20260217_224037-0057,2026-02-17T17:10:17.187827Z,12.42
run_20260217_224037-0057,2026-02-17T17:15:17.187827Z,13.443
run_20260217_224037-0058,2026-02-17T16:00:55.657580Z,0.0
run_20260217_224037-0058,2026-02-17T16:05:55.657580Z,0.904
run_20260217_224037-0058,2026-02-17T16:10:55.657580Z,1.984
run_20260217_224037-0058,2026-02-17T16:15:55.657580Z,3.018
run_20260217_224037-0058,2026-02-17T16:20:55.657580Z,3.986
run_20260217_224037-0059,2026-02-17T12:42:56.012075Z,0.0
run_20260217_224037-0059,2026-02-17T12:47:56.012075Z,0.922
run_20260217_224037-0059,2026-02-17T12:52:56.012075Z,1.772
run_20260217_224037-0059,2026-02-17T12:57:56.012075Z,2.624
run_20260217_224037-0059,2026-02-17T13:02:56.012075Z,3.613
run_20260217_224037-0059,2026-02-17T13:07:56.012075Z,4.569
run_20260217_224037-0059,2026-02-17T13:12:56.012075Z,5.434
run_20260217_224037-0059,2026-02-17T13:17:56.012075Z,6.25
run_20260217_224037-0059,2026-02-17T13:22:56.012075Z,7.29
run_20260217_224037-0060,2026-02-17T23:07:18.317774Z,0.0
run_20260217_224037-0060,2026-02-17T23:12:18.317774Z,0.576
run_20260217_224037-0060,2026-02-17T23:17:18.317774Z,1.084
run_20260217_224037-0060,2026-02-17T23:22:18.317774Z,1.585
run_20260217_224037-0060,2026-02-17T23:27:18.317774Z,2.284
run_20260217_224037-0061,2026-02-17T13:20:06.173136Z,0.0
run_20260217_224037-0061,2026-02-17T13:25:06.173136Z,0.598
run_20260217_224037-0061,2026-02-17T13:30:06.173136Z,1.301
run_20260217_224037-0061,2026-02-17T13:35:06.173136Z,1.931
run_20260217_224037-0061,2026-02-17T13:40:06.173136Z,2.516
run_20260217_224037-0061,2026-02-17T13:45:06.173136Z,3.172
run_20260217_224037-0061,2026-02-17T13:50:06.173136Z,3.817
run_20260217_224037-0061,2026-02-17T13:55:06.173136Z,4.475
run_20260217_224037-0061,2026-02-17T14:00:06.173136Z,4.978
run_20260217_224037-0062,2026-02-17T03:04:59.458677Z,0.0
run_20260217_224037-0062,2026-02-17T03:09:59.458677Z,1.702
run_20260217_224037-0062,2026-02-17T03:14:59.458677Z,3.559
run_20260217_224037-0062,2026-02-17T03:19:59.458677Z,5.797
run_20260217_224037-0062,2026-02-17T03:24:59.458677Z,7.757
run_20260217_224037-0062,2026-02-17T03:29:59.458677Z,9.75
run_20260217_224037-0062,2026-02-17T03:34:59.458677Z,11.58
run_20260217_224037-0062,2026-02-17T03:39:59.458677Z,13.554
run_20260217_224037-0062,2026-02-17T03:44:59.458677Z,15.718
run_20260217_224037-0062,2026-02-17T03:49:59.458677Z,17.571
run_20260217_224037-0062,2026-02-17T03:54:59.458677Z,19.628
run_20260217_224037-0062,2026-02-17T03:59:59.458677Z,21.301
run_20260217_224037-0062,2026-02-17T04:04:59.458677Z,23.243
run_20260217_224037-0062,2026-02-17T04:09:59.458677Z,25.242
run_20260217_224037-0062,2026-02-17T04:14:59.458677Z,26.937
run_20260217_224037-0062,2026-02-17T04:19:59.458677Z,28.972
run_20260217_224037-0063,2026-02-17T13:01:09.385786Z,0.0
run_20260217_224037-0063,2026-02-17T13:06:09.385786Z,0.718
run_20260217_224037-0063,2026-02-17T13:11:09.385786Z,1.317
run_20260217_224037-0063,2026-02-17T13:16:09.385786Z,1.963
run_20260217_224037-0063,2026-02-17T13:21:09.385786Z,2.6
run_20260217_224037-0063,2026-02-17T13:26:09.385786Z,3.168
run_20260217_224037-0063,2026-02-17T13:31:09.385786Z,3.807
run_20260217_224037-0063,2026-02-17T13:36:09.385786Z,4.403
run_20260217_224037-0063,2026-02-17T13:41:09.385786Z,4.991
run_20260217_224037-0064,2026-02-17T10:24:03.732935Z,0.0
run_20260217_224037-0064,2026-02-17T10:29:03.732935Z,1.823
run_20260217_224037-0064,2026-02-17T10:34:03.732935Z,3.31
run_20260217_224037-0064,2026-02-17T10:39:03.732935Z,5.403
run_20260217_224037-0064,2026-02-17T10:44:03.732935Z,7.054
run_20260217_224037-0065,2026-02-17T18:43:38.007837Z,0.0
run_20260217_224037-0065,2026-02-17T18:48:38.007837Z,1.832
run_20260217_224037-0065,2026-02-17T18:53:38.007837Z,3.973
run_20260217_224037-0065,2026-02-17T18:58:38.007837Z,5.837
run_20260217_224037-0065,2026-02-17T19:03:38.007837Z,7.395
run_20260217_224037-0065,2026-02-17T19:08:38.007837Z,9.282
run_20260217_224037-0065,2026-02-17T19:13:38.007837Z,11.178
run_20260217_224037-0066,2026-02-17T05:03:24.054182Z,0.0
run_20260217_224037-0066,2026-02-17T05:08:24.054182Z,1.769
run_20260217_224037-0066,2026-02-17T05:13:24.054182Z,3.675
run_20260217_224037-0066,2026-02-17T05:18:24.054182Z,5.646
run_20260217_224037-0066,2026-02-17T05:23:24.054182Z,7.392
run_20260217_224037-0067,2026-02-17T05:06:25.293127Z,0.0
run_20260217_224037-0067,2026-02-17T05:11:25.293127Z,1.687
run_20260217_224037-0067,2026-02-17T05:16:25.293127Z,3.519
run_20260217_224037-0067,2026-02-17T05:21:25.293127Z,5.56
run_20260217_224037-0067,2026-02-17T05:26:25.293127Z,7.742
run_20260217_224037-0067,2026-02-17T05:31:25.293127Z,10.026
run_20260217_224037-0067,2026-02-17T05:36:25.293127Z,11.695
run_20260217_224037-0067,2026-02-17T05:41:25.293127Z,13.424
run_20260217_224037-0067,2026-02-17T05:46:25.293127Z,15.613
run_20260217_224037-0068,2026-02-17T20:36:18.593903Z,0.0
run_20260217_224037-0068,2026-02-17T20:41:18.593903Z,1.751
run_20260217_224037-0068,2026-02-17T20:46:18.593903Z,3.078
run_20260217_224037-0068,2026-02-17T20:51:18.593903Z,5.236
run_20260217_224037-0068,2026-02-17T20:56:18.593903Z,7.001
run_20260217_224037-0068,2026-02-17T21:01:18.593903Z,8.619
run_20260217_224037-0068,2026-02-17T21:06:18.593903Z,10.695
run_20260217_224037-0069,2026-02-17T13:04:06.487204Z,0.0
run_20260217_224037-0069,2026-02-17T13:09:06.487204Z,1.642
run_20260217_224037-0069,2026-02-17T13:14:06.487204Z,3.653
run_20260217_224037-0069,2026-02-17T13:19:06.487204Z,5.296
run_20260217_224037-0069,2026-02-17T13:24:06.487204Z,7.328
run_20260217_224037-0069,2026-02-17T13:29:06.487204Z,8.91
run_20260217_224037-0069,2026-02-17T13:34:06.487204Z,10.789
run_20260217_224037-0069,2026-02-17T13:39:06.487204Z,12.776
run_20260217_224037-0069,2026-02-17T13:44:06.487204Z,14.552
run_20260217_224037-0070,2026-02-17T08:44:01.101107Z,0.0
run_20260217_224037-0070,2026-02-17T08:49:01.101107Z,1.773
run_20260217_224037-0070,2026-02-17T08:54:01.101107Z,3.784
run_20260217_224037-0070,2026-02-17T08:59:01.101107Z,5.9
run_20260217_224037-0070,2026-02-17T09:04:01.101107Z,8.075
run_20260217_224037-0070,2026-02-17T09:09:01.101107Z,9.837
run_20260217_224037-0070,2026-02-17T09:14:01.101107Z,11.871
run_20260217_224037-0070,2026-02-17T09:19:01.101107Z,14.018
run_20260217_224037-0070,2026-02-17T09:24:01.101107Z,16.071
run_20260217_224037-0070,2026-02-17T09:29:01.101107Z,18.037
run_20260217_224037-0070,2026-02-17T09:34:01.101107Z,20.022
run_20260217_224037-0070,2026-02-17T09:39:01.101107Z,21.711
run_20260217_224037-0070,2026-02-17T09:44:01.101107Z,23.279
run_20260217_224037-0071,2026-02-17T02:44:00.249071Z,0.0
run_20260217_224037-0071,2026-02-17T02:49:00.249071Z,0.755
run_20260217_224037-0071,2026-02-17T02:54:00.249071Z,1.527
run_20260217_224037-0071,2026-02-17T02:59:00.249071Z,2.418
run_20260217_224037-0071,2026-02-17T03:04:00.249071Z,3.472
run_20260217_224037-0072,2026-02-17T03:27:09.103298Z,0.0
run_20260217_224037-0072,2026-02-17T03:32:09.103298Z,1.568
run_20260217_224037-0072,2026-02-17T03:37:09.103298Z,3.694
run_20260217_224037-0072,2026-02-17T03:42:09.103298Z,5.487
run_20260217_224037-0072,2026-02-17T03:47:09.103298Z,7.269
run_20260217_224037-0073,2026-02-17T01:12:25.467894Z,0.0
run_20260217_224037-0073,2026-02-17T01:17:25.467894Z,0.555
run_20260217_224037-0073,2026-02-17T01:22:25.467894Z,1.082
run_20260217_224037-0073,2026-02-17T01:27:25.467894Z,1.672
run_20260217_224037-0073,2026-02-17T01:32:25.467894Z,2.264
run_20260217_224037-0073,2026-02-17T01:37:25.467894Z,2.875
run_20260217_224037-0073,2026-02-17T01:42:25.467894Z,3.431
run_20260217_224037-0073,2026-02-17T01:47:25.467894Z,4.085
run_20260217_224037-0073,2026-02-17T01:52:25.467894Z,4.741
run_20260217_224037-0073,2026-02-17T01:57:25.467894Z,5.433
run_20260217_224037-0073,2026-02-17T02:02:25.467894Z,6.076
run_20260217_224037-0073,2026-02-17T02:07:25.467894Z,6.687
run_20260217_224037-0073,2026-02-17T02:12:25.467894Z,7.327
run_20260217_224037-0074,2026-02-17T05:03:21.179630Z,0.0
run_20260217_224037-0074,2026-02-17T05:08:21.179630Z,0.571
run_20260217_224037-0074,2026-02-17T05:13:21.179630Z,1.341
run_20260217_224037-0074,2026-02-17T05:18:21.179630Z,2.015
run_20260217_224037-0074,2026-02-17T05:23:21.179630Z,2.609
run_20260217_224037-0074,2026-02-17T05:28:21.179630Z,3.218
run_20260217_224037-0074,2026-02-17T05:33:21.179630Z,3.79
run_20260217_224037-0074,2026-02-17T05:38:21.179630Z,4.412
run_20260217_224037-0074,2026-02-17T05:43:21.179630Z,4.988
run_20260217_224037-0074,2026-02-17T05:48:21.179630Z,5.521
run_20260217_224037-0074,2026-02-17T05:53:21.179630Z,6.204
run_20260217_224037-0074,2026-02-17T05:58:21.179630Z,6.795
run_20260217_224037-0074,2026-02-17T06:03:21.179630Z,7.389
run_20260217_224037-0074,2026-02-17T06:08:21.179630Z,7.986
run_20260217_224037-0074,2026-02-17T06:13:21.179630Z,8.617
run_20260217_224037-0074,2026-02-17T06:18:21.179630Z,9.191
run_20260217_224037-0075,2026-02-17T11:39:56.240463Z,0.0
run_20260217_224037-0075,2026-02-17T11:44:56.240463Z,0.938
run_20260217_224037-0075,2026-02-17T11:49:56.240463Z,1.634
run_20260217_224037-0075,2026-02-17T11:54:56.240463Z,2.545
run_20260217_224037-0075,2026-02-17T11:59:56.240463Z,3.616
run_20260217_224037-0076,2026-02-17T08:32:35.364885Z,0.0
run_20260217_224037-0076,2026-02-17T08:37:35.364885Z,0.628
run_20260217_224037-0076,2026-02-17T08:42:35.364885Z,1.345
run_20260217_224037-0076,2026-02-17T08:47:35.364885Z,1.944
run_20260217_224037-0076,2026-02-17T08:52:35.364885Z,2.518
run_20260217_224037-0077,2026-02-17T02:24:03.351493Z,0.0
run_20260217_224037-0077,2026-02-17T02:29:03.351493Z,1.872
run_20260217_224037-0077,2026-02-17T02:34:03.351493Z,3.763
run_20260217_224037-0077,2026-02-17T02:39:03.351493Z,5.672
run_20260217_224037-0077,2026-02-17T02:44:03.351493Z,7.333
run_20260217_224037-0077,2026-02-17T02:49:03.351493Z,8.995
run_20260217_224037-0077,2026-02-17T02:54:03.351493Z,10.786
run_20260217_224037-0077,2026-02-17T02:59:03.351493Z,12.445
run_20260217_224037-0077,2026-02-17T03:04:03.351493Z,14.153
run_20260217_224037-0078,2026-02-17T04:56:56.497556Z,0.0
run_20260217_224037-0078,2026-02-17T05:01:56.497556Z,1.745
run_20260217_224037-0078,2026-02-17T05:06:56.497556Z,3.396
run_20260217_224037-0078,2026-02-17T05:11:56.497556Z,4.974
run_20260217_224037-0078,2026-02-17T05:16:56.497556Z,6.784
run_20260217_224037-0079,2026-02-17T15:50:56.308133Z,0.0
run_20260217_224037-0079,2026-02-17T15:55:56.308133Z,0.854
run_20260217_224037-0079,2026-02-17T16:00:56.308133Z,1.735
run_20260217_224037-0079,2026-02-17T16:05:56.308133Z,2.673
run_20260217_224037-0079,2026-02-17T16:10:56.308133Z,3.468
run_20260217_224037-0079,2026-02-17T16:15:56.308133Z,4.445
run_20260217_224037-0079,2026-02-17T16:20:56.308133Z,5.324
run_20260217_224037-0079,2026-02-17T16:25:56.308133Z,6.278
run_20260217_224037-0079,2026-02-17T16:30:56.308133Z,7.225
run_20260217_224037-0079,2026-02-17T16:35:56.308133Z,8.126
run_20260217_224037-0079,2026-02-17T16:40:56.308133Z,9.063
run_20260217_224037-0079,2026-02-17T16:45:56.308133Z,9.944
run_20260217_224037-0079,2026-02-17T16:50:56.308133Z,10.984
run_20260217_224037-0080,2026-02-17T01:01:27.632500Z,0.0
run_20260217_224037-0080,2026-02-17T01:06:27.632500Z,1.002
run_20260217_224037-0080,2026-02-17T01:11:27.632500Z,1.874
run_20260217_224037-0080,2026-02-17T01:16:27.632500Z,2.708
run_20260217_224037-0080,2026-02-17T01:21:27.632500Z,3.777
run_20260217_224037-0080,2026-02-17T01:26:27.632500Z,4.538
run_20260217_224037-0080,2026-02-17T01:31:27.632500Z,5.274
run_20260217_224037-0080,2026-02-17T01:36:27.632500Z,6.286
run_20260217_224037-0080,2026-02-17T01:41:27.632500Z,7.274
run_20260217_224037-0080,2026-02-17T01:46:27.632500Z,8.215
run_20260217_224037-0080,2026-02-17T01:51:27.632500Z,9.115
run_20260217_224037-0080,2026-02-17T01:56:27.632500Z,10.071
run_20260217_224037-0080,2026-02-17T02:01:27.632500Z,10.935
run_20260217_224037-0080,2026-02-17T02:06:27.632500Z,11.849
run_20260217_224037-0080,2026-02-17T02:11:27.632500Z,12.589
run_20260217_224037-0080,2026-02-17T02:16:27.632500Z,13.526
run_20260217_224037-0081,2026-02-17T21:13:33.908911Z,0.0
run_20260217_224037-0081,2026-02-17T21:18:33.908911Z,1.862
run_20260217_224037-0081,2026-02-17T21:23:33.908911Z,3.888
run_20260217_224037-0081,2026-02-17T21:28:33.908911Z,5.43
run_20260217_224037-0081,2026-02-17T21:33:33.908911Z,7.147
run_20260217_224037-0081,2026-02-17T21:38:33.908911Z,8.782
run_20260217_224037-0081,2026-02-17T21:43:33.908911Z,10.425
run_20260217_224037-0081,2026-02-17T21:48:33.908911Z,12.023
run_20260217_224037-0081,2026-02-17T21:53:33.908911Z,13.768
run_20260217_224037-0082,2026-02-17T23:17:18.445156Z,0.0
run_20260217_224037-0082,2026-02-17T23:22:18.445156Z,1.866
run_20260217_224037-0082,2026-02-17T23:27:18.445156Z,3.287
run_20260217_224037-0082,2026-02-17T23:32:18.445156Z,5.051
run_20260217_224037-0082,2026-02-17T23:37:18.445156Z,6.978
run_20260217_224037-0082,2026-02-17T23:42:18.445156Z,8.978
run_20260217_224037-0082,2026-02-17T23:47:18.445156Z,11.021
run_20260217_224037-0082,2026-02-17T23:52:18.445156Z,13.128
